,TradeRestrictions,,,,,,,,,
,,,,,,,,,,
CUSIP,,ISIN,Sedol,,Symbol,Restriction,Effective Date,Product Type,Prohibition Reason,Restriction Reason
06747C322,,US06747C3227,null,,GRN,"No Buys, Not Available",2019-09-10T13:30:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
45782C722,,US45782C7222,null,,IJUL,"No Buys, Not Available",2019-10-01T09:00:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C714,,US45782C7149,null,,EJUL,"No Buys, Not Available",2019-10-01T09:01:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C771,,US45782C7719,null,,BOCT,"No Buys, Not Available",2019-10-01T09:02:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C664,,US45782C6646,null,,BSEP,"No Buys, Not Available",2019-10-01T09:02:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C698,,US45782C6984,null,,BAUG,"No Buys, Not Available",2019-10-01T09:03:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C789,,US45782C7891,null,,BJUL,"No Buys, Not Available",2019-10-01T09:03:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C755,,US45782C7552,null,,BJUN,"No Buys, Not Available",2019-10-01T09:04:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C888,,US45782C8881,null,,BAPR,"No Buys, Not Available",2019-10-01T09:04:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C409,,US45782C4096,null,,BJAN,"No Buys, Not Available",2019-10-01T09:05:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C797,,US45782C7974,null,,POCT,"No Buys, Not Available",2019-10-01T09:05:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C680,,US45782C6802,null,,PAUG,"No Buys, Not Available",2019-10-01T09:06:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C813,,US45782C8139,null,,PJUL,"No Buys, Not Available",2019-10-01T09:07:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C748,,US45782C7487,null,,PJUN,"No Buys, Not Available",2019-10-01T09:07:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C870,,US45782C8709,null,,PAPR,"No Buys, Not Available",2019-10-01T09:07:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C508,,US45782C5085,null,,PJAN,"No Buys, Not Available",2019-10-01T09:08:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C821,,US45782C8212,null,,UOCT,"No Buys, Not Available",2019-10-01T09:08:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C649,,US45782C6497,null,,USEP,"No Buys, Not Available",2019-10-01T09:09:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C672,,US45782C6729,null,,UAUG,"No Buys, Not Available",2019-10-01T09:09:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C839,,US45782C8394,null,,UJUL,"No Buys, Not Available",2019-10-01T09:10:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C730,,US45782C7305,null,,UJUN,"No Buys, Not Available",2019-10-01T09:10:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C805,,US45782C8055,null,,UAPR,"No Buys, Not Available",2019-10-01T09:11:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C300,,US45782C3007,null,,UJAN,"No Buys, Not Available",2019-10-01T09:11:01,O,Category 3 ETF,Manual ECM TR- CONTACT ETF 
45782C599,,US45782C5994,null,,KOCT,"No Buys, Not Available",2019-10-01T09:12:01,O,Category 3 ETF,Manual ECM TR- Contact ETF Research 
45782C615,,US45782C6158,null,,NOCT,"No Buys, Not Available",2019-10-01T10:51:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
90269A450,,US90269A4500,null,,DJCB,"No Buys, Not Available",2019-10-25T11:07:01,O,Category 3 ETF,Manual ECM TR- ETP
90269A484,,US90269A4849,null,,HDLB,"No Buys, Not Available",2019-10-25T11:08:01,O,Category 3 ETF,Manual ECM TR- ETP
518416508,,US5184165083,null,,ROSC,"No Buys, Not Available",2019-11-11T10:51:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
45782C532,,US45782C5325,null,,UDEC,"No Buys, Not Available",2019-12-04T14:21:01,O,Category 3 ETF,Manual ECM TR- ETP
45782C581,,US45782C5812,null,,BNOV,"No Buys, Not Available",2019-12-04T14:52:01,O,Category 3 ETF,Manual ECM TR- ETP
45782C573,,US45782C5739,null,,PNOV,"No Buys, Not Available",2019-12-04T14:52:01,O,Category 3 ETF,Manual ECM TR- ETP
45782C565,,US45782C5655,null,,UNOV,"No Buys, Not Available",2019-12-04T14:53:01,O,Category 3 ETF,Manual ECM TR- ETP
45782C557,,US45782C5572,null,,BDEC,"No Buys, Not Available",2019-12-04T14:53:01,O,Category 3 ETF,Manual ECM TR- ETP
45782C524,,US45782C5242,null,,IJAN,"No Buys, Not Available",2020-01-02T07:32:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
45782C516,,US45782C5168,null,,EJAN,"No Buys, Not Available",2020-01-02T07:31:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
45782C466,,US45782C4666,null,,NJAN,"No Buys, Not Available",2020-01-02T07:34:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
45782C474,,US45782C4740,null,,KJAN,"No Buys, Not Available",2020-01-02T07:33:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
518416607,,US5184166073,BF33635,,RODE,"No Buys, Not Available",2020-01-22T14:00:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
45782C425,,US45782C4252,null,,UFEB,"No Buys, Not Available",2020-02-03T08:26:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
45782C433,,US45782C4336,null,,BFEB,"No Buys, Not Available",2020-02-03T08:24:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
45782C417,,US45782C4179,null,,PFEB,"No Buys, Not Available",2020-02-03T08:25:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
33740F771,,US33740F7713,null,,DFEB,"No Buys, Not Available",2020-02-24T09:25:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
33740F763,,US33740F7630,null,,FFEB,"No Buys, Not Available",2020-02-24T09:26:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
45782C391,,US45782C3916,null,,BMAR,"No Buys, Not Available",2020-03-02T09:15:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
45782C383,,US45782C3833,null,,PMAR,"No Buys, Not Available",2020-03-02T09:16:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
45782C375,,US45782C3759,null,,UMAR,"No Buys, Not Available",2020-03-02T09:16:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
45782C342,,US45782C3429,null,,KAPR,"No Buys, Not Available",2020-04-01T07:46:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
45782C334,,US45782C3346,null,,NAPR,"No Buys, Not Available",2020-04-01T07:47:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
33740F854,,US33740F8547,null,,DAUG,"No Buys, Not Available",2020-04-13T12:33:01,O,Category 3 ETF,Manual ECM TR- ETP
33740F839,,US33740F8398,null,,DNOV,"No Buys, Not Available",2020-04-13T12:34:01,O,Category 3 ETF,Manual ECM TR- ETP
33740F862,,US33740F8620,null,,FAUG,"No Buys, Not Available",2020-04-13T12:34:01,O,Category 3 ETF,Manual ECM TR- ETP
33740F847,,US33740F8471,null,,FNOV,"No Buys, Not Available",2020-04-13T12:35:01,O,Category 3 ETF,Manual ECM TR- ETP
74347G804,,US74347G8042,BDBBW62,,OILK,"No Buys, Not Available",2020-04-21T09:25:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
45782C326,,US45782C3262,null,,BMAY,"No Buys, Not Available",2020-05-01T08:12:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
45782C318,,US45782C3189,null,,PMAY,"No Buys, Not Available",2020-05-01T08:12:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
45782C292,,US45782C2926,null,,UMAY,"No Buys, Not Available",2020-05-01T08:14:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
33740F730,,US33740F7309,null,,DMAY,"No Buys, Not Available",2020-05-18T08:11:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
870297199,,US8702971990,null,,FUE,"No Buys, Not Available",2020-06-01T08:53:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
870297215,,US8702972154,null,,GRU,"No Buys, Not Available",2020-06-01T08:53:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
00888H109,,US00888H1095,null,,AZAA,"No Buys, Not Available",2020-06-01T09:58:01,O,Category 3 ETF,Manual ECM TR- etp
00888H208,,US00888H2085,null,,AZBA,"No Buys, Not Available",2020-06-01T09:58:01,O,Category 3 ETF,Manual ECM TR- etp
33740F748,,US33740F7481,null,,FMAY,"No Buys, Not Available",2020-06-08T15:36:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
33740F714,,US33740F7143,null,,DJUN,"No Buys, Not Available",2020-06-22T08:19:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
33740F722,,US33740F7226,null,,FJUN,"No Buys, Not Available",2020-06-22T08:20:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
66538J720,,US66538J7202,null,,MRSK,"No Buys, Not Available",2020-06-25T08:46:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
66538J738,,US66538J7384,null,,THY,"No Buys, Not Available",2020-06-25T08:47:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
53656F664,,US53656F6640,null,,JULZ,"No Buys, Not Available",2020-07-01T08:22:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
45782C284,,US45782C2843,null,,KJUL,"No Buys, Not Available",2020-07-01T08:23:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
45782C276,,US45782C2769,null,,NJUL,"No Buys, Not Available",2020-07-01T08:26:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
00888H307,,US00888H3075,null,,AZAL,"No Buys, Not Available",2020-07-01T08:28:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
00888H406,,US00888H4065,null,,AZBL,"No Buys, Not Available",2020-07-01T08:27:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
33740U208,,US33740U2087,null,,FJUL,"No Buys, Not Available",2020-07-20T08:04:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
33740F698,,US33740F6988,null,,DJUL,"No Buys, Not Available",2020-07-20T08:04:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
06740P221,,US06740P2213,null,,OIL,"No Buys, Not Available",2020-07-29T08:19:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
53656F722,,US53656F7226,null,,AUGZ,"No Buys, Not Available",2020-08-03T08:57:01,O,Category 3 ETF,Manual ECM TR- etp
33740F755,,US33740F7556,null,,BUFR,"No Buys, Not Available",2020-08-11T08:55:01,O,Category 3 ETF,Manual ECM TR- CAT 3
45782C235,,US45782C2355,null,,TBJL,"No Buys, Not Available",2020-08-18T09:01:01,O,Category 3 ETF,Manual ECM TR- actively managed 
45782C243,,US45782C2439,null,,TFJL,"No Buys, Not Available",2020-08-18T09:03:01,O,Category 3 ETF,Manual ECM TR- actively managed 
74347G812,,US74347G8125,null,,SCC,"No Buys, Not Available",2020-08-18T09:48:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
53656F714,,US53656F7143,null,,SEPZ,"No Buys, Not Available",2020-09-01T09:59:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
33740F680,,US33740F6806,null,,DSEP,"No Buys, Not Available",2020-09-21T09:16:01,O,Category 3 ETF,Manual ECM TR- DSEP and FSEP are new 
33740U307,,US33740U3077,null,,FSEP,"No Buys, Not Available",2020-09-28T10:14:01,O,Category 3 ETF,Manual ECM TR- new actively managed 
53656F698,,US53656F6988,null,,OCTZ,"No Buys, Not Available",2020-10-01T10:48:01,O,Category 3 ETF,Manual ECM TR- buffered products that 
00888H505,,US00888H5054,null,,AZBO,"No Buys, Not Available",2020-10-01T10:48:01,O,Category 3 ETF,Manual ECM TR- buffered products that 
00888H604,,US00888H6045,null,,AZAO,"No Buys, Not Available",2020-10-01T10:48:01,O,Category 3 ETF,Manual ECM TR- buffered products that 
06747D809,,US06747D8092,null,,GBUG,"No Buys, Not Available",2020-10-13T23:23:11,O,Category 3 ETF,null
06747D700,,US06747D7003,null,,SBUG,"No Buys, Not Available",2020-10-13T23:24:23,O,Category 3 ETF,null
06739H313,,US06739H3131,null,,NIB,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- ETF
74347G838,,US74347G8380,BMPS0G8,,BIS,"No Buys, Not Available",2020-09-28T09:16:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
46140H403,,US46140H4039,null,,DBO,"No Buys, Not Available",2018-06-05T12:30:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347R222,,US74347R2224,null,,DDG,"No Buys, Not Available",2018-08-03T15:16:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
88166A607,,US88166A6073,null,,SOYB,"No Buys, Not Available",2016-03-19T14:37:30,O,Category 3 ETF,OMS TR- one time import from OMS
46090A705,,US46090A7054,null,,PHDG,"No Buys, Not Available",2018-06-05T15:18:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
06746P563,,US06746P5632,null,,JO,"No Buys, Not Available",2018-11-20T08:46:01,O,Category 3 ETF,Manual ECM TR- ETP
74347W874,,US74347W8745,null,,ULE,"No Buys, Not Available",2018-08-03T14:46:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not available "
74347G739,,US74347G7390,null,,QID,"No Buys, Not Available",2018-05-24T11:23:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
06746P548,,US06746P5483,null,,BAL,"No Buys, Not Available",2018-11-20T08:41:01,O,Category 3 ETF,Manual ECM TR- etp
91288X109,,US91288X1090,null,,UNL,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
74347R214,,US74347R2141,B5VRWL9,,BIB,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- ETF
74347X302,,US74347X3026,null,,EET,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
74347G705,,US74347G7051,null,,DIG,"No Buys, Not Available",2020-04-21T09:27:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74348A475,,US74348A4756,null,,EFU,"No Buys, Not Available",2018-08-03T14:59:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
88166A409,,US88166A4094,null,,CANE,"No Buys, Not Available",2016-03-19T14:37:30,O,Category 3 ETF,OMS TR- one time import from OMS
74347R842,,US74347R8429,null,,UWM,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- ETF
74347W601,,US74347W6012,null,,UGL,"No Buys, Not Available",2017-01-04T07:01:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347R735,,US74347R7355,null,,RXL,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- ETF
97717W182,,US97717W1826,null,,CYB,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
91288V103,,US91288V1035,null,,USL,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etr
25460G872,,US25460G8722,null,,TECS,"No Buys, Not Available",2020-04-27T13:08:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
06746P498,,US06746P4981,null,,COW,"No Buys, Not Available",2018-11-20T08:47:01,O,Category 3 ETF,Manual ECM TR- ETP
06746P555,,US06746P5558,null,,JJC,"No Buys, Not Available",2018-11-20T08:49:01,O,Category 3 ETF,Manual ECM TR- ETP
74347B276,,US74347B2768,null,,DXD,"No Buys, Not Available",2018-05-24T10:18:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
25460G500,,US25460G5009,null,,GUSH,"No Buys, Not Available",2020-04-01T11:58:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347G713,,US74347G7135,null,,SKF,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
74347W569,,US74347W5691,null,,YCS,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
46140H205,,US46140H2058,null,,DBS,"No Buys, Not Available",2018-06-05T12:33:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347Y870,,US74347Y8701,null,,BOIL,"No Buys, Not Available",2020-04-21T09:26:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347W353,,US74347W3530,null,,AGQ,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
74347R693,,US74347R6936,null,,ROM,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
88166A102,,US88166A1025,null,,CORN,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
74347W270,,US74347W2706,null,,YCL,"No Buys, Not Available",2016-03-19T14:37:30,O,Category 3 ETF,OMS TR- one time import from OMS
74347W460,,US74347W4603,null,,CROC,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
74347R107,,US74347R1077,null,,SSO,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
74347R669,,US74347R6696,null,,USD,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
25490K869,,US25490K8696,null,,CHAU,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
91232N207,,US91232N2071,null,,USO,"No Buys, Not Available",2020-04-29T08:19:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347W395,,US74347W3951,null,,GLL,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
74347W882,,US74347W8828,null,,EUO,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- etf
74347G689,,US74347G6897,null,,TWM,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
74347R180,,US74347R1804,null,,UST,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
74347R313,,US74347R3131,null,,PST,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
74348A434,,US74348A4343,null,,EPV,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
74347Y888,,US74347Y8883,null,,UCO,"No Buys, Not Available",2020-04-21T09:30:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
870297603,,US8702976031,null,,RJA,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- ETF
74347R305,,US74347R3057,null,,DDM,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- etf
25490K323,,US25490K3234,null,,LABU,"No Buys, Not Available",2018-07-18T15:25:01,O,Category 3 ETF,Manual ECM TR- ETF
06746P613,,US06746P6135,BDDMHW4,,VXZ,"No Buys, Not Available",2019-05-03T10:25:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347G853,,US74347G8539,null,,REW,"No Buys, Not Available",2020-08-18T09:49:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
06738C778,,US06738C7781,null,,DJP,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- ETF
870297306,,US8702973061,null,,RJN,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- ETF
06746P522,,US06746P5228,null,,JJG,"No Buys, Not Available",2018-11-20T08:50:01,O,Category 3 ETF,Manual ECM TR- ETP
06746P449,,US06746P4494,null,,SGG,"No Buys, Not Available",2018-11-20T08:56:01,O,Category 3 ETF,Manual ECM TR- ETP
97717W133,,US97717W1339,null,,CEW,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
91201T102,,US91201T1025,null,,UGA,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
46428R107,,US46428R1077,null,,GSG,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- ETF
88166A508,,US88166A5083,null,,WEAT,"No Buys, Not Available",2018-08-03T14:51:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not available "
46140H502,,US46140H5028,null,,DBP,"No Buys, Not Available",2018-06-05T12:32:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347B227,,US74347B2271,null,,FXP,"No Buys, Not Available",2018-05-24T10:23:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347R776,,US74347R7769,null,,UYM,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
74347X708,,US74347X7084,null,,EZJ,"No Buys, Not Available",2017-01-04T07:03:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
46140H601,,US46140H6018,null,,DGL,"No Buys, Not Available",2018-06-05T12:41:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347X633,,US74347X6334,null,,UYG,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- etf
74347B383,,US74347B3832,null,,SDS,"No Buys, Not Available",2017-07-25T08:17:01,O,Category 3 ETF,Manual ECM TR- ETF
74347B284,,US74347B2842,null,,EEV,"No Buys, Not Available",2018-05-24T10:16:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74348A459,,US74348A4590,null,,EWV,"No Buys, Not Available",2018-08-03T14:55:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347W387,,US74347W3878,null,,KOLD,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- etf
25460E505,,US25460E5050,null,,CWEB,"No Buys, Not Available",2016-11-02T11:28:01,O,Category 3 ETF,Manual ECM TR- New product
25460G716,,US25460G7161,null,,LABD,"No Buys, Not Available",2020-08-28T09:25:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347X880,,US74347X8801,null,,XPP,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
74348A525,,US74348A5258,null,,DUG,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
97717W471,,US97717W4713,null,,USDU,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
74347R818,,US74347R8189,null,,SAA,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
46139B102,,US46139B1026,null,,DBV,"No Buys, Not Available",2018-06-05T12:40:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
912318300,,US9123183009,null,,UNG,"No Buys, Not Available",2018-01-09T09:18:01,O,Category 3 ETF,Manual ECM TR- ETF
870297801,,US8702978011,null,,RJI,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
74347R172,,US74347R1721,null,,UBT,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- eft
91167Q100,,US91167Q1004,null,,BNO,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- etf
74347X625,,US74347X6250,null,,URE,"No Buys, Not Available",2017-01-04T07:20:01,O,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
74347R206,,US74347R2067,null,,QLD,"No Buys, Not Available",2016-12-30T16:30:01,O,Category 3 ETF,Manual ECM TR- ETF
74347B201,,US74347B2016,null,,TBT,"No Buys, Not Available",2016-12-30T16:00:01,O,Category 3 ETF,Manual ECM TR- ETF
47804J875,,US47804J8751,null,,JHMS,"No Buys, Not Available",2016-03-29T13:22:44,E,Category 3 ETF,Manual ECM TR- ETP
97717W133,,US97717W1339,null,,CEW,"No Buys, Not Available",2016-12-30T16:30:01,E,Category 3 ETF,Manual ECM TR- etf
870297306,,US8702973061,null,,RJN,"No Buys, Not Available",2016-12-30T16:30:01,E,Category 3 ETF,Manual ECM TR- ETF
37954Y798,,US37954Y7985,BYVFKV2,,BFIT,"No Buys, Not Available",2016-05-11T08:51:01,E,Category 3 ETF,Manual ECM TR- ETF Category 3
3.80E+246,,US37950E2422,null,,CHIM,"No Buys, Not Available",2016-03-19T14:37:30,E,Category 3 ETF,OMS TR- one time import from OMS
46435G805,,US46435G8050,null,,HEWW,"No Buys, Not Available",2016-03-19T14:37:30,E,Category 3 ETF,OMS TR- one time import from OMS
46431W820,,US46431W8203,null,,EMBH,"No Buys, Not Available",2016-03-19T14:37:30,E,Category 3 ETF,OMS TR- one time import from OMS
74347R693,,US74347R6936,null,,ROM,"No Buys, Not Available",2016-12-30T16:00:01,E,Category 3 ETF,Manual ECM TR- ETF
74347W395,,US74347W3951,null,,GLL,"No Buys, Not Available",2016-12-30T16:00:01,E,Category 3 ETF,Manual ECM TR- ETF
88166A607,,US88166A6073,null,,SOYB,"No Buys, Not Available",2016-03-19T14:37:30,E,Category 3 ETF,OMS TR- one time import from OMS
74347R180,,US74347R1804,null,,UST,"No Buys, Not Available",2016-12-30T16:30:01,E,Category 3 ETF,Manual ECM TR- etf
870297603,,US8702976031,null,,RJA,"No Buys, Not Available",2016-12-30T16:30:01,E,Category 3 ETF,Manual ECM TR- ETF
06740P643,,US06740P6438,null,,DFVS,"No Buys, Not Available",2016-03-19T14:37:30,E,Category 3 ETF,OMS TR- one time import from OMS
74347X880,,US74347X8801,null,,XPP,"No Buys, Not Available",2016-12-30T16:30:01,E,Category 3 ETF,Manual ECM TR- etf
74347R750,,US74347R7504,null,,UCC,"No Buys, Not Available",2016-12-30T16:30:01,E,Category 3 ETF,Manual ECM TR- etf
74347R263,,US74347R2638,null,,LTL,"No Buys, Not Available",2016-03-19T14:37:30,E,Category 3 ETF,OMS TR- one time import from OMS
74347X500,,US74347X5005,null,,EFO,"No Buys, Not Available",2016-12-30T16:30:01,E,Category 3 ETF,Manual ECM TR- ETF
74347R214,,US74347R2141,B5VRWL9,,BIB,"No Buys, Not Available",2016-12-30T16:30:01,E,Category 3 ETF,Manual ECM TR- ETF
74347R776,,US74347R7769,null,,UYM,"No Buys, Not Available",2016-12-30T16:30:01,E,Category 3 ETF,Manual ECM TR- etf
74347X302,,US74347X3026,null,,EET,"No Buys, Not Available",2016-12-30T16:00:01,E,Category 3 ETF,Manual ECM TR- ETF
25154H749,,US25154H7492,null,,DGP,"No Buys, Not Available",2016-12-30T16:30:01,E,Category 3 ETF,Manual ECM TR- ETF
74347X559,,US74347X5591,null,,SBM,"No Buys, Not Available",2016-03-19T14:37:30,E,Category 3 ETF,OMS TR- one time import from OMS
26922A834,,US26922A8348,BWY54W4,,SMCP,"No Buys, Not Available",2016-03-19T14:37:30,E,Category 3 ETF,OMS TR- one time import from OMS
74347X625,,US74347X6250,null,,URE,"No Buys, Not Available",2017-01-04T07:20:01,E,Category 3 ETF,"Manual ECM TR- No Buys, Not Available "
