,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
631,2021-01-06,113580,885,215955,480779,133,27650,375527,26,4572,1519642,622119,565035,521177,203236,769,368609,4067,475642,22955,115,203589,772,368725,4080,22,475800,23128,116,1614335044,8219336064.574214,1.001245289542,0.958621892702,8221714337.498211,7871712797.84351,8211488656.549622,400000000.0,400893255.406196,0.955978606886,3.3068117413950002,9.178161376708367,3.1660394944739996,8.787443518950163,2.735107776407368e-05,1.00223313851549,0.16783415451958827,0.19341495466574166,0.007376344517,8203395020.120999,8195923376.212261,3268460099.870688,8201022046.37607,8203395020.120999,7983736302.380238,8203395020.120999,8203395020.120999,8203395020.120999,3410504666.872756,8131564545.368395,8203395020.120999,99.97107327219999,8005025597.48299,8198410423.091836,8203378718.437617,7842270143.068474,8143424870.196209,8203063120.554768,7598829145.601927,8096407632.564145,8203394650.625789,8203394464.900398,8203392876.314308,8203374042.927093,8202999865.302034,8197244930.922305,7994567242.195565,8091822645.280254,8139154060.087269,7826265367.240898,8203374200.833676,8203001024.06378,8197280193.69298,7994866835.896484,8091952529.949595,7562516546.549927,8139326898.597789,7827265366.430899,7810644549.74848,8190966220.555458,8130063581.440173,8203395020.120999,7854173340.848726,267062,3.09099537037,268368,2480756590.2316003,2486296463.3208027,12685.38143923,12713.709653105625,130.0,130.2903080070137,26.39368574751,0.0005279722697621466,0.0008174200572904471
632,2021-01-07,104946,1060,225911,494338,156,33207,388016,31,5657,1531819,636985,579880,535969,215525,943,382016,5176,490220,29006,143,215774,946,382099,5188,26,490352,29147,145,1614335044,8610542834.87406,1.0004694446520002,0.960336067746,8612920853.958452,8267417449.792741,8608879461.539234,400000000.0,400442887.200468,0.947839597605,3.221579845665,9.386592071862207,3.092347634858,9.010053198542275,2.5528256924679157e-05,1.00110721800117,0.16818183927190133,0.1775849222568291,0.007400396951,8603395020.121,8595777390.285381,3605684731.8424897,8601019631.110079,8603395020.121,8385769320.497401,8603395020.121,8603395020.121,8603395020.121,3759044406.5231843,8530750541.485449,8603395020.121,99.97239009709999,8362590144.794142,8598105730.216799,8603377751.549032,8154638473.909906,8540355475.044828,8603051227.043612,7854524545.428867,8481795783.528825,8603394650.842955,8603394464.901373,8603392876.563126,8603373931.559452,8602995659.019913,8597134107.20191,8351711560.535954,8477328236.702959,8536447312.654534,8142526462.949613,8603374063.51332,8602996488.458515,8597158989.334274,8352011555.335999,8477448208.480865,7808093782.6041765,8536588240.76669,8144526461.8526125,8091586952.966212,8588951316.933479,8518400498.9547205,8603395020.121,8258273740.448727,286197,3.312465277778,288894,2670551540.635288,2673508423.374131,11260.58940717,11273.057334465397,105.0,105.11625789012285,25.529862457733998,0.0005347104208295683,0.0008247645571231678
633,2021-01-08,101654,1242,235571,507835,183,38784,400513,32,6861,1544374,650956,593780,549757,224986,1129,394470,6296,503710,34138,164,225104,1131,394521,6308,29,503817,34254,166,1614335044,8609582002.826178,1.000375135356,0.9754778008,8611962080.756315,8397627584.094473,8608732640.774355,0.0,0.0,0.9384209604970001,4.950677004365,9.236662107221662,4.82746456405,9.006780077433042,2.454900907683255e-05,1.00099577673875,0.1512686618330326,0.07213749605846861,0.007597463008,8603395020.121,8595608121.408611,2974405962.7721763,8601017309.859434,8603395020.121,8387109944.42953,8603395020.121,8603395020.121,8603395020.121,3740117746.3135967,8532114060.381305,8603395020.121,99.97236311649999,8327057778.521975,8597985513.990713,8603377639.728668,8073606218.31625,8538757109.805806,8603048431.91806,7725587634.332961,8470954146.475131,8603394650.984545,8603394464.744328,8603392872.272758,8603373812.772846,8602992478.480879,8596995366.493155,8316585599.775239,8465694499.230694,8534430087.795362,8055841861.661632,8603373919.748762,8602992988.238413,8597007162.112455,8316785597.275241,8465814477.424499,7697875008.332961,8534546053.755245,8057841860.564631,7972714252.695241,8587269464.5742655,8507828237.849445,8603395020.121,8389273740.448727,295604,3.421342592593,298882,1737821920.6253462,1739552403.2699952,7506.35349919,7513.828151397325,100.0,100.099577673875,25.779097009667,0.0005347362727358002,0.0008081439287958987
634,2021-01-09,103942,873,233475,508699,143,32799,400403,30,4644,1551015,653650,596410,552324,225800,817,397064,4352,506170,29251,133,226320,819,397228,4368,27,506374,29573,134,1614335044,9034314996.154581,1.002247750743,0.976185636462,9036698394.128149,8801711120.676554,9016431703.069036,400000000.0,401479591.817652,0.955292259623,2.301792357457,9.289799030493397,2.2419373211880003,9.048230213002777,2.4862076168412384e-05,1.00369897954413,0.4109567966208112,0.3685372635741309,0.007613717458000001,9003395020.121,8995578809.804543,3280912145.947378,9001020405.797245,9003395020.121,8791494473.340414,9003395020.121,9003395020.121,9003395020.121,3402875471.66157,8931152156.4764,9003395020.121,99.9736253456,8778060582.911148,8997662424.589903,9003376183.786533,8600873573.053022,8935519923.521343,9003029322.603895,8321331415.489238,8877666426.41502,9003394650.884176,9003394464.29134,9003392871.189365,9003373774.139244,9002997501.446388,8996929036.475395,8772755351.761673,8874896460.895884,8932140686.239464,8591410046.05082,9003373977.91294,9002999138.92162,8996980958.410774,8772955292.131674,8875056287.775923,8293618789.489238,8932462291.04159,8592410045.24082,8553072098.421662,8987298948.699554,8914843107.34077,9003395020.121,8769273756.434628,270860,3.1349537037040003,273001,3911471419.6324477,3925939872.401116,16518.82404465,16579.926836884246,107.5817,107.97964250762273,25.119689580231,0.0005679214648614385,0.0009415921405890523
635,2021-01-10,110881,928,229610,505620,156,34008,397083,30,4967,1551280,651100,593793,549610,221805,858,393720,4640,503061,30633,147,210978,843,382488,4478,27,484364,29080,141,1614335044,9000088391.203463,0.9997073825630001,0.993642417021,9002442496.70992,8947827011.736166,9005077539.421913,0.0,0.0,0.953722943519,5.3806753124,9.125122624311238,5.348032150083,9.069762870805024,2.608691408798077e-05,0.9998942039742841,-0.003745328511101314,-0.012326318858248213,0.007343274191000001,9003395020.121,8995521328.42069,3122550063.06421,9001040665.533186,9003395020.121,8785770457.092188,9003395020.121,9003395020.121,9003395020.121,3397012032.566477,8931159533.383745,9003395020.121,99.97385036889999,8771425056.266163,8997618104.091093,9003376013.749844,8586744400.253961,8937928786.29767,9003029063.914316,8261538032.982265,8877747255.780512,9003394650.797062,9003394463.932798,9003392866.586376,9003373575.867487,9002997011.652842,8996872105.2047,8764807213.399265,8874647374.328077,8934716355.164349,8578157526.009759,9003354878.860628,9002884691.502052,8995789404.796124,8763307213.39925,8873027364.113295,8233825406.982265,8933163354.59296,8572157526.009759,8522185986.057179,8988075677.068457,8915128608.824516,9003395020.121,8948773756.434628,297375,3.441840277778,299243,1673283463.0203712,1673106436.2800872,6722.31351734,6721.602323286248,107.910315,107.89889851753922,25.331581930669998,0.0006340785336653237,0.0011830163127878872
636,2021-01-11,108787,958,228904,506815,149,36215,397817,31,5044,1552583,652909,595541,551200,220964,889,394436,4732,504247,32952,144,221083,890,394469,4743,28,504337,33041,145,1614335044,9006327344.381866,1.0002342654729999,0.9730617464970001,9008679334.191257,8763948156.098242,9006569405.949408,0.0,0.0,0.952170850809,3.973332442651,8.940996996424316,3.865392278108,8.698104487201988,2.836973973086261e-05,1.00058692460549,0.08360370289376079,0.007071907350432397,0.007191810371,9003395020.121,8995719401.337059,3271425464.1261897,9001044409.942566,9003395020.121,8786396799.36057,9003395020.121,9003395020.121,9003395020.121,3446065207.515884,8931731347.960396,9003395020.121,99.9738919577,8766642980.014065,8997564563.773481,9003375826.828192,8572770296.479675,8939295391.132616,9003027646.604124,8269787149.202822,8874736226.045298,9003394650.88442,9003394463.67595,9003392859.305819,9003373380.735584,9002995420.861748,8996805555.11445,8760126124.55173,8871770220.12983,8936187131.67826,8567951024.273156,9003373470.725927,9002995750.801636,8996817452.822475,8760226123.55173,8871880203.887156,8242074523.202822,8936276111.88263,8568951023.463157,8514054143.605192,8988196958.397663,8912864172.546213,9003395020.121,8758807396.522474,275075,3.1837384259259998,277422,2265955630.461843,2267285575.5763097,10120.12088183,10126.06062978608,190.85761100000002,190.96963002804094,25.633883710173002,0.0006320927870079771,0.0011863839945136002
637,2021-01-12,89148,1101,227107,507955,177,38695,397872,30,5768,1553905,654102,596739,552435,219173,1025,394475,5413,505372,35331,164,208347,993,383050,5243,27,485922,33507,157,1614335044,8998521856.835184,0.9995963573919999,0.950236291762,9000874490.480652,8556411330.629467,9004509094.012676,0.0,0.0,0.9470185528560001,6.44772806594,8.839489529453088,6.129339270153,8.402995558574228,2.9654311591365222e-05,0.9997200467562829,-0.012757470815556152,0.03098690261969564,0.007075782629999999,9003395020.121,8996084171.455505,3119677136.2205467,9001041727.663677,9003395020.121,4833576965.967384,9003395020.121,9003395020.121,9003395020.121,3422517321.7887287,8932116513.486082,9003395020.121,99.9738621659,8746192698.965445,8997484080.70842,9003375778.751545,8526382122.750205,8940347852.544718,9003024698.553827,8147085504.380003,8871573716.55566,9003394650.906513,9003394463.740362,9003392855.479897,9003373317.780642,9002992319.480343,8996725741.754007,8738981689.895914,8868198246.651592,8937143089.091215,8513745047.217113,9003353867.763844,9002878069.290224,8995643140.669796,8735781664.311985,8866498235.803251,8119372878.380003,8935319084.49499,8506745047.216691,8425718134.145942,8988403788.540579,8910274787.7985,9003395020.121,8558807396.522475,230773,2.670983796296,231470,1396367050.2299535,1395976132.7448215,8145.0008219,8142.720602499828,151.772534,151.73004478679957,25.833071566107,0.0006342829262901456,0.0011794653010094099
638,2021-01-13,111891,1220,223771,508384,195,40893,397064,29,6421,1554717,655073,597587,553094,215685,1119,393686,6019,505778,37438,182,215766,1122,393711,6027,26,505849,37508,183,1614335045,9003515990.957722,1.000018828014,0.945972906004,9005874564.136435,8519152933.818514,9005705004.598095,0.0,0.0,0.942294343653,7.559251675851001,8.775464412526869,7.150712641307,8.301195276837268,2.6819517282613362e-05,1.00027540100261,0.023448934910212042,0.04011293818368517,0.006856459085000001,9003395020.121,8996739732.995285,2789866434.264907,9001037096.316868,9003395020.121,4834820786.11324,9003395020.121,9003395020.121,9003395020.121,3407477552.784815,8933082288.285349,9003395020.121,99.9738107259,8730857284.66832,8997410663.781485,9003375662.885162,8483848201.129173,8942310121.610785,9003020111.742264,8055617690.331417,8869574643.12835,9003394650.957735,9003394463.206493,9003392848.779984,9003373180.154615,9002987914.831682,8996637919.24823,8721264256.46711,8865755761.50559,8939018117.72298,8471359084.378177,9003373251.151648,9002988164.812685,8996646018.601719,8721564248.117155,8865835753.705765,8027905064.331417,8939088108.865854,8472359083.568176,8356422019.61964,8988940710.476189,8909102753.344246,9003395020.121,8516807396.522475,257426,2.979467592593,262240,1191043162.233117,1191371176.7141476,5938.29857482,5939.933988201304,109.00052,109.03053885249298,25.982997823593003,0.0006350003636598205,0.0011807925029426564
639,2021-01-14,103311,795,213356,499127,121,33950,386788,22,4116,1551384,646140,588602,544035,205293,730,383362,3820,496476,30561,114,194330,711,371608,3698,18,475802,28457,111,1614335045,8990886224.430696,0.9990857890889999,0.951082547388,8993241279.578531,8561141514.44696,9001470522.148525,0.0,0.0,0.9590638327159999,3.456541019441,8.570043137480793,3.29046401603,8.158276844133171,2.558225052427785e-05,0.9988722320280542,-0.030432351472517556,-0.14132866623627227,0.006635389084,9003395020.121,8997061544.496773,4073044908.7970033,9001037306.018715,9003395020.121,4343214070.799688,9003395020.121,9003395020.121,9003395020.121,4193512227.773386,8933132167.706331,9003395020.121,99.973813055,8797562881.72567,8997431520.937584,9003375576.692545,8634830535.454752,8944189019.235441,9003018599.534096,8368788492.685708,8886187542.104385,9003394650.72924,9003394462.68174,9003392842.054005,9003373051.199667,9002985948.50611,8996660650.493235,8791388163.150341,8883371942.54719,8940960653.840452,8628253028.793095,9003352377.053196,9002868406.928337,8995564339.753067,8789487797.582987,8882151859.75827,8331510502.288341,8938856559.647446,8625252736.515484,8613589842.060188,8990687951.07356,8922762498.637373,9003395020.121,8570807396.522475,259425,3.002604166667,260929,2604741262.864102,2601803719.0926375,11692.82652676,11679.639731501597,161.05,160.86837296811808,26.304182685123,0.0006425314623264398,0.0012059296028026113
640,2021-01-15,91319,867,220622,508396,122,37019,395057,23,4741,1559693,655949,598291,553601,212352,800,391510,4405,505725,33444,114,201197,780,379931,4254,19,485516,31585,112,1614335045,8999549486.532187,0.999782104184,0.951745406516,9001908097.06757,8569391915.909224,9003870002.666794,0.0,0.0,0.954456808444,10.034970589916,8.523182558231872,9.552818682699,8.113667782958537,2.7235799599717573e-05,0.999834848626534,0.10543645994128767,-0.11613105365795046,0.0067750140749999995,9003395020.121,8997082844.357576,4048516666.32521,9001036019.993505,9003395020.121,4338451163.918562,9003395020.121,9003395020.121,9003395020.121,4175381773.343929,8931928809.101088,9003395020.121,99.97379877120001,8776209305.5116,8997392751.603397,9003375462.253763,8593351676.066397,8942981822.214844,9003015516.851093,8327944629.069282,8879117656.934967,9003394650.860344,9003394462.24971,9003392835.196066,9003372917.31517,9002981705.20879,8996601856.468494,8769858851.831516,8875919265.856903,8939576434.092505,8585829602.713138,9003352708.30583,9002865915.043987,8995486356.035816,8767858851.156345,8874409256.68231,8290801780.469352,8937717432.284296,8583829602.713138,8570911717.016371,8989668767.697895,8917058656.449543,9003395020.121,8570807396.522475,241816,2.798796296296,243526,897201933.921838,897053759.7901744,5292.54858905,5291.674517381382,150.0,149.9752272939801,26.435996063681003,0.000646569681487367,0.0012122618232940365
641,2021-01-16,97248,1006,227869,519109,133,39932,403309,23,5313,1569485,667097,609368,564605,218669,920,399739,4967,516400,36096,126,218714,922,399750,4971,19,516449,36102,127,1614335045,9001271341.300001,0.9998613549490001,0.9551524639229999,9003631760.472795,8601033551.008003,9004880242.55482,0.0,0.0,0.9480955674510001,10.440762934139999,8.467478268338409,9.97390327411,8.088854210824081,2.7642399237541332e-05,1.00002629456458,0.2252338379072773,-0.01878295380230117,0.006978458797000001,9003395020.121,8997142369.618567,2987472286.252655,9001034663.01277,9003395020.121,4337505387.55596,9003395020.121,9003395020.121,9003395020.121,4166309221.9180937,8931040997.727474,9003395020.121,99.9737836993,8757252820.836239,8997308198.19008,9003375309.796757,8536078910.591022,8941207791.464113,9003008841.413637,8252817208.166378,8872023160.50033,9003394650.958614,9003394462.006186,9003392830.840546,9003372727.608488,9002974807.78752,8996427057.724997,8749101146.811821,8868735735.997288,8937553198.429111,8529450723.622778,9003372776.608185,9002974917.787188,8996431557.701227,8749301145.46182,8868775735.314287,8215770721.420347,8937559198.383356,8530450722.812778,8500281962.840806,8988573534.083618,8911312721.73413,9003395020.121,8600807396.522474,237969,2.754270833333,240469,862331141.5951303,862353816.2170227,4960.73433667,4960.86477701938,100.0,100.002629456458,26.554744511011,0.000646648616154996,0.0012046702821133382
642,2021-01-17,103403,1055,232920,529949,150,42172,412277,25,5770,1579702,678345,620547,575694,222260,965,408665,5409,527244,38146,142,212581,937,397005,5209,20,506602,36028,139,1614335045,8998495452.22853,0.999650652281,0.95883724724,9000860756.488245,8633376600.964182,9004006285.547947,0.0,0.0,0.945397046535,12.478209263529001,8.43282739403658,11.968753077313002,8.088534716100876,2.771611308781501e-05,0.9997185213325541,-0.014121213785097682,-0.14219405617188913,0.007175196117,9003395020.121,8997114744.275177,2884611816.580048,9001029049.89114,9003395020.121,4335234801.631096,9003395020.121,9003395020.121,9003395020.121,4149885303.384614,8929864441.875937,9003395020.121,99.97372135479999,8739033907.007292,8997050000.251898,9003375192.947931,8511783060.811372,8939489426.1101,9003005016.813284,8186965443.173299,8866106437.194101,9003394651.061544,9003394461.622107,9003392827.941916,9003372614.646893,9002970570.049559,8996031025.571104,8730488519.399252,8862672290.103037,8935654086.747673,8504208923.272877,9003351972.629333,9002853969.862064,8995063124.632706,8727688465.479298,8860672272.200605,8140247629.23217,8933536082.47418,8501208923.272877,8452925962.396722,8987495954.416918,8906459554.417109,9003395020.121,8635807396.522474,240236,2.780509259259,244827,721529414.1953317,721326319.0573009,3981.36992884,3980.2492581378206,78.125,78.10300947910578,26.654096169013,0.0006468311767982331,0.0011927112534106663
643,2021-01-18,119629,1198,238215,538186,154,46632,419236,24,6640,1588324,687010,629172,584255,227224,1104,415611,6215,535434,42374,150,227357,1107,415633,6226,21,535506,42457,151,1614335045,9003035161.90238,0.999852187509,0.962639770114,9005402940.334538,8670240586.124813,9006734248.155624,0.0,0.0,0.938092187309,7.534028029422999,8.381069229629162,7.253627186978,8.069143276686424,2.7332757190777372e-05,1.00022301811806,0.14750790364998995,-0.08911922059120975,0.007302440893,9003395020.121,8996905342.258299,3787336685.539896,9001027769.628592,9003395020.121,4330730566.3916,9003395020.121,9003395020.121,9003395020.121,4137253046.660341,8927688127.751213,9003395020.121,99.9737071351,8713484631.10916,8996947906.197191,9003375060.206758,8446014527.634807,8938417105.702602,9003001964.68117,8098037261.872719,8857249942.428045,9003394651.147696,9003394461.48959,9003392824.719172,9003372437.703297,9002967402.36143,8995897451.969954,8704558552.09158,8853204239.870884,8934360207.56629,8442231835.125551,9003372509.700747,9002967622.346455,8995910750.927788,8704858550.54158,8853314230.065609,8070324635.872719,8934443197.051538,8443231834.315552,8378215406.108555,8986500652.01171,8898108916.270767,9003395020.121,8668307396.522474,273228,3.162361111111,276567,1195030730.5679808,1195297244.0725358,5701.15459839,5702.426059159303,100.0,100.02230181180599,26.818302767044,0.0006433240058335887,0.0011969652744802713
644,2021-01-19,130865,1295,239873,543484,179,49376,424795,25,7056,1594796,693305,635473,590541,232939,1242,422437,6775,541771,46661,174,233123,1248,422471,6788,25,541860,46767,175,1614335045,9405426526.40077,1.000003313019,0.961039849646,9407795304.849585,9041236231.486225,9407764136.748056,400000000.0,400187178.554944,0.934796403784,3.8530850050720002,8.627342800964923,3.702955965984,8.291192759405282,2.759900446086845e-05,1.00046794638736,0.2292236354570597,-0.011231572673814395,0.0072729526650000004,9403395020.121,9396784686.82466,4038532888.285559,9401027349.615044,9403395020.121,4726165111.6175,9403395020.121,9403395020.121,9403395020.121,4494703382.649343,9326413300.752745,9403395020.121,99.97482110979999,9087460404.312342,9396596851.122873,9403374126.919409,8790259848.172771,9335835293.617105,9402990647.519941,8362190645.604433,9246438999.568016,9403394651.204477,9403394461.541088,9403392823.653404,9403372460.408657,9402967717.771873,9395921465.029192,9082322163.430805,9243706014.956688,9333192457.214771,8785399106.73355,9403372549.400473,9402968057.720304,9395939862.328001,9082922085.77628,9243835998.50677,8362190645.604433,9333298440.152523,8786399105.923548,8686763970.629654,9385491167.569136,9289174509.474972,9403395020.121,9037007396.522476,298670,3.456828703704,302375,2440484704.5272627,2441626720.528154,10951.81646025,10956.941323197605,101.0,101.04726258512336,26.022944393865,0.0006421045375790327,0.0011940869684829677
645,2021-01-20,129240,1413,240441,554997,202,52320,430703,25,7722,1606103,705406,647473,602390,234685,1353,428369,7435,553287,49478,191,234792,1360,428403,7449,24,553378,49584,192,1614335045,9405260797.248512,0.9999896039939999,0.9671945957089999,9407625042.017836,9099098693.37397,9407722844.758554,0.0,0.0,0.929761402741,8.532750531465,8.58638567171739,8.252915997924,8.304792155020982,2.8169402173292537e-05,1.00044983985973,0.1993307590906704,0.032719658834557616,0.007333827068000001,9403395020.121,9396717150.589727,3926089634.1959596,9401031838.405,9403395020.121,4721013435.099527,9403395020.121,9403395020.121,9403395020.121,4460190852.507746,9325388378.94165,9403395020.121,99.9748688457,9065725162.325012,9396355321.666296,9403373944.170784,8742913744.430902,9335315056.57457,9402969047.2898,8264005792.10484,9240316241.884464,9403394651.330923,9403394461.24481,9403392815.314688,9403372280.742863,9402946351.951256,9395795112.380468,9059887691.863754,9237526487.880873,9332549558.997969,8732274368.234575,9403372371.73479,9402946691.905188,9395805810.921694,9060587614.156557,9237666468.368872,8254171290.743948,9332655542.92795,8733274367.424576,8601641597.483143,9384914722.956877,9283006390.994,9403395020.121,9095007396.522476,310324,3.591712962963,315178,1102035619.7506225,1102531359.2992284,4905.81857178,4908.02540451819,62.5,62.52811499123313,26.180043274901,0.0006420626933053839,0.0011910193175514476
646,2021-01-21,152282,1557,250230,567249,211,57080,442457,25,8562,1652504,753367,695344,614827,244380,1482,440084,8239,565518,54056,204,236480,1442,427847,7924,24,543962,51205,195,1614335045,9392981684.023224,0.999124398777,0.966623393835,9395343647.545132,9089717930.972599,9403577431.44538,0.0,0.0,0.922727167387,6.645004004654,8.494164163343195,6.428845427945,8.217853353808856,3.2206600182618126e-05,0.999143780245471,0.1537321240167418,-0.0873815119935926,0.007564400132,9403395020.121,9396676280.60173,3219939571.995829,9401031032.506195,9403395020.121,4710215718.555541,9403395020.121,9403395020.121,9403395020.121,4424520799.9733,9323793056.425943,9403395020.121,99.9748602754,9034860677.67773,9396356817.281279,9403372825.669304,8676768050.738276,9333253859.929588,9402964684.620796,8174149405.248209,9229020020.847458,9403394651.372223,9403394460.88757,9403391782.307148,9403371141.616604,9402941608.075987,9395787375.44264,9027587276.06012,9225880604.41315,9330309996.97998,8669974144.633066,9403349585.521101,9402819237.625452,9394997370.047544,9023587110.337181,9222730536.270227,8164149405.248209,9327458958.595028,8660974144.632929,8519362406.267032,9383920849.389929,9272534366.698448,9403395020.121,9097507396.522476,314605,3.641261574074,318803,1415107502.3483882,1413895859.350095,5755.05155338,5750.123964551663,46.0,45.96061389129168,26.369406674434,0.0006493070297772156,0.0012150044782275509
