,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
607,2019-05-23,9751.0,11230.0,207354.0,264680.0,968.0,121790.0,248394.0,43.0,47928.0,321881.0,314187.0,308248.0,297288.0,233086.0,27261.0,256132.0,80537.0,273290.0,168406.0,3374.0,157451.0,2584.0,227856.0,23399.0,15.0,253930.0,71667.0,142.0,1613990700.0,4320.0,1135.6550925925928,1671192591.573709,0.65017562139,0.554580100419,2499864357.1168365,2132308534.1754656,3844906322.035589,0.19259579999999998,0.015475032974820757,0.172433,0.01385495613584132,649.433054,52.18181250883223,0.0,0.0,0.0,0.0,0.0,0.0,0.5779809460890001,14.983139634758999,21.414706075449363,12.780164020093999,18.266095274946828,1.0174116705555987e-05,0.0803497946207589,-59.7591398956853,8.182020883666963,0.0779998154495221,1.0172249760272e-05,0.000318951753860312,0.0700747855464907,0.0779998154495221,0.0053269926370000005,30604617534.4208,13690518841.095188,2331790289.316576,20798965317.354343,30604617534.4208,7895309430.845348,30604617534.4208,30604617534.4208,30604617534.4208,4395223599.197313,11564400587.409388,30604617534.4208,66.8513308259,26052843679.578167,31106050966.455727,31112238074.98535,17982298188.068207,30996186909.252426,31112038462.24935,11751968063.506979,30177454889.718426,31112268161.843792,31112268127.742737,31112267658.663914,31112254860.6229,31112180555.976543,31110976028.668163,28989838068.747124,30754258081.021854,31081557222.496124,21947157941.284027,31112157665.926567,31110414840.86295,31069629972.867695,21084991064.28911,28570716800.25193,10368786006.96084,30658091153.591694,13504514305.374329,12935789637.926765,29419027768.035683,21791142221.52356,31112268163.4208,26537821835.63377,3372.0,0.039027777778,8584.0,2076485230.855341,166845161.8322658,363493.94317279995,29206.663679824283,59137.2528085,4751.666117598872,116.08840405655899,0.05611068066214117,0.06942752841008527
608,2019-05-24,10303.0,11218.0,207958.0,265361.0,965.0,122132.0,249038.0,44.0,48089.0,322647.0,314954.0,309020.0,298044.0,233683.0,27304.0,256797.0,80770.0,273982.0,168997.0,3366.0,158060.0,2584.0,228469.0,23445.0,14.0,254596.0,71956.0,143.0,1613990717.0,4320.0,1200.534259259259,1677318919.2751849,0.654194102775,0.558007741096,2505510141.4426384,2137124208.84046,3829918568.2282543,0.19045194,0.015337334948410065,0.172433,0.013886246982620363,697.625438,56.180656448746475,0.0,0.0,0.0,0.0,0.0,0.0,0.577343861901,16.345082949974,21.181268283192285,13.941860338183,18.066979843031376,1.0082665499378386e-05,0.0805312613166874,-61.10494852973729,12.25600185436223,0.0803497946207589,1.0174116705556e-05,0.000326837247125401,0.0718517982311133,0.0803497946207589,0.005350106733,30604616836.795364,13749213014.124443,2352380226.173411,20828171468.458256,30604616836.795364,7956357509.1285095,30604616836.795364,30604616836.795364,30604616836.795364,4179222832.666686,11611848174.87815,30604616836.795364,66.94520575,26034919475.053947,31106048437.428776,31112237321.883205,17962476651.213272,30995696455.967907,31112037300.794636,11774644385.385384,30174835328.242455,31112267464.2172,31112267430.18744,31112266960.3845,31112254127.463387,31112179702.224167,31110971773.787643,28981112979.07585,30753006096.901707,31081538313.38728,21928544521.63428,31112156841.183887,31110412623.756176,31069638300.965977,21075078584.414753,28562635022.030537,10239352464.795486,30657491602.382626,13510614250.524143,12928944245.873814,29412824184.580017,21788539117.04325,31112267465.795364,26537821138.00833,3663.0,0.042395833333,9143.0,1903463418.3881397,153288309.9529704,271005.56599074,21824.420053077058,56307.52693200001,4534.516165457306,116.113258550108,0.05608291848126184,0.06906921660941888
609,2019-05-25,8971.0,11224.0,208756.0,266198.0,961.0,122726.0,249867.0,44.0,48267.0,323629.0,315917.0,309972.0,298969.0,234494.0,27337.0,257627.0,81184.0,274835.0,169767.0,3363.0,158767.0,2578.0,229266.0,23441.0,15.0,255417.0,72258.0,144.0,1613990734.0,4320.0,1079.4296296296302,1677154286.9639108,0.653331060371,0.557271590168,2502088387.997292,2134205549.52567,3829740448.246868,0.19359511,0.01556916694997713,0.172433,0.013867282932329264,620.665924,49.914749349391194,0.0,0.0,0.0,0.0,0.0,0.0,0.5766225220960001,18.370921754127,20.923903862634052,15.669839381231,17.847455731617227,9.975856439232132e-06,0.0804212820766864,-59.06561912855675,17.505578711326635,0.0805312613166874,1.00826654993784e-05,0.000323627645816068,0.0719253214912766,0.0805312613166874,0.00536696069,30623074516.129436,13754143507.421862,2218821359.268118,20854607681.641357,30623074516.129436,7988317654.212597,30623074516.129436,30623074516.129436,30623074516.129436,4065970813.3587904,11652759153.549295,30623074516.129436,67.03017747130001,26018649987.495796,31106044804.69722,31112236643.641808,17940033776.373592,30995368181.274654,31112036671.63773,11770740161.916348,30169533431.64185,31112266843.54752,31112266809.461975,31112266338.411957,31112253477.00969,31112179006.50096,31110970228.057007,28967529290.902126,30751758897.363026,31081518987.088932,21908168211.839005,31112156038.51021,31110409473.860806,31069544583.94968,21051185545.1272,28544846029.486156,10362578490.502205,30654979104.81585,13516368838.906542,12923433332.64365,29404539251.257717,21781166399.408398,31112266845.129436,26537820517.34241,3206.0,0.037106481481,7890.0,1693560468.08807,136198304.1180357,297932.02236839,23960.075210565938,50327.56570200001,4047.4073575535117,116.13746454490101,0.055894544236757215,0.06840813089019858
610,2019-05-26,8608.0,11213.0,209015.0,266492.0,957.0,122934.0,250150.0,44.0,48339.0,324023.0,316296.0,310343.0,299316.0,234774.0,27395.0,257921.0,81327.0,275136.0,170028.0,3364.0,161723.0,2771.0,230631.0,24382.0,15.0,255940.0,74427.0,153.0,1613990751.0,4320.0,1120.449537037037,1802441835.759591,0.700143054107,0.597200799849,2686264958.9150457,2291302574.038133,3836737282.6964765,0.18823743,0.016252612654845032,0.172433,0.014888041968661038,595.771451,51.43951776178622,0.0,0.0,0.0,0.0,0.0,0.0,0.57596603313,24.25620112882,22.28655899020279,20.689804219945,19.009759186721872,9.888424469309186e-06,0.0863410250280459,-55.701934098123424,28.00671170015935,0.0804212820766864,9.97585643923213e-06,0.000319273387000983,0.0718733532697841,0.0804212820766864,0.005373387467999999,30623073920.357983,13771207458.896551,2111184334.587439,20875844769.900642,30623073920.357983,7832401076.054908,30623073920.357983,30623073920.357983,30623073920.357983,4040757881.116714,11665826987.115805,30623073920.357983,67.0984382899,26003326679.096127,31106042025.15053,31112236013.627586,17919608573.320713,30995259273.945892,31112035884.044605,11768670773.9614,30167959809.38518,31112266247.773254,31112266213.64869,31112265741.704517,31112252857.732445,31112178359.036106,31110969462.770386,28963990380.655308,30751360456.159218,31081518625.062008,21899273739.147358,31112158143.758373,31110539037.815517,31072777524.303623,21272223694.50085,28647713426.63333,10363431398.556349,30678910471.000774,13623400175.204178,12921126395.420784,29400436905.45488,21775272323.35191,31112266249.357983,26537819921.57096,3165.0,0.036631944443999996,7471.0,1282652056.029992,110745493.27196011,208261.85296312,17981.541859075962,46984.701239,4056.707265611758,116.148344750873,0.05607816292252234,0.06932634352459005
611,2019-05-27,11320.0,11230.0,208883.0,266397.0,955.0,122795.0,250035.0,43.0,48195.0,324039.0,316298.0,310339.0,299290.0,234645.0,27480.0,257818.0,81172.0,275047.0,169908.0,3376.0,163979.0,2956.0,231300.0,25260.0,16.0,256075.0,76091.0,171.0,1613990770.0,4320.0,1284.324537037037,1917007351.9487748,0.740772647932,0.631887331072,2851771895.228537,2432593234.553778,3849726232.726488,0.19338441,0.01772574954356589,0.172433,0.015805328728648274,781.659766,71.64747789337471,0.0,0.0,0.0,0.0,0.0,0.0,0.5751731045840001,17.397091306777998,23.341835303720735,14.839912927323999,19.910845862848795,1.0396156633547634e-05,0.0916606956246674,-52.19724365922785,32.64743780536979,0.0863410250280459,9.88842446930919e-06,0.00032181456070683103,0.0771585993796557,0.0863410250280459,0.005380320587000001,30625649181.69822,13811686121.351892,2337516646.433052,20914169796.381912,30625649181.69822,7428932613.987963,30625649181.69822,30625649181.69822,30625649181.69822,4139530636.8670897,11711696181.095629,30625649181.69822,67.2216229901,26002903485.71932,31106039936.488518,31112235187.56662,17894938319.696636,30995218539.00785,31112034740.611206,11713128934.042292,30167866270.85922,31112265466.111843,31112265431.94195,31112264959.130325,31112252046.274418,31112177467.069088,31110967706.13143,28974125350.864864,30751211849.753525,31081523494.61324,21890641919.71226,31112159895.887306,31110626821.766937,31075443264.871975,21460447483.92227,28746728416.96935,10462967360.964619,30699111420.885307,13792610389.43966,12895697018.296387,29404359419.0622,21754638371.466885,31112265467.69822,26539109462.083626,4042.0,0.046782407407,9798.0,1788360187.2904468,163922338.7945028,224060.59728576,20537.550209291225,69683.874639,6387.272423232858,116.172447284366,0.05531190381098586,0.06991123031936045
612,2019-05-28,11118.0,11189.0,209232.0,266737.0,959.0,123059.0,250378.0,42.0,48253.0,324520.0,316770.0,310793.0,299726.0,234983.0,27506.0,258158.0,81308.0,275392.0,170283.0,3374.0,164800.0,2989.0,231924.0,25467.0,16.0,256483.0,76634.0,172.0,1613990787.0,4319.0,1227.114378328317,1947066603.0389473,0.749832151037,0.6396151854959999,2891601568.2353725,2466568379.190474,3856331799.3719134,0.19451902,0.018078770831124785,0.172433,0.016026076476857328,782.355494,72.71281587012633,0.0,0.0,0.0,0.0,0.0,0.0,0.575801948571,21.699256043667997,23.492317037305604,18.509707352916,20.03920837319831,1.0659427512264583e-05,0.09294088995063199,-46.366598854014185,39.085081428535034,0.0916606956246674,1.03961566335476e-05,0.00033622598931324705,0.0819101770827363,0.0916606956246674,0.005384868643000001,30639828170.342724,13848123060.7362,2524989869.910044,20949515375.559486,30639828170.342724,7535025822.565437,30639828170.342724,30639828170.342724,30639828170.342724,4189997588.212872,11767918761.555624,30639828170.342724,67.3352312583,25986414354.202774,31106041311.602524,31112234369.727562,17914502630.290924,30995055743.83906,31112033869.54068,11680427921.598354,30165411214.966908,31112264683.754807,31112264649.502476,31112264175.92445,31112251223.31341,31112176652.33908,31110966218.77277,28968522457.402092,30750001723.46535,31081546778.858368,21895353007.124958,31112159814.60164,31110656378.133495,31075950589.56072,21503227803.751816,28760691351.21224,10467634052.713907,30702299962.19628,13803400937.402996,12898002719.972864,29400680467.860176,21766351099.63523,31112264685.342724,26539108679.728127,4022.0,0.046550925926,9696.0,1433794072.1438599,133258097.07099101,176836.98535893,16435.386795445844,50076.599269,4654.163701762029,116.17876792848999,0.055315997682862564,0.06944138371269687
613,2019-05-29,10626.0,11202.0,209684.0,267209.0,962.0,123379.0,250835.0,42.0,48370.0,325083.0,317323.0,311336.0,300243.0,235443.0,27591.0,258621.0,81548.0,275860.0,170744.0,3370.0,164564.0,2933.0,232055.0,25287.0,15.0,256858.0,76288.0,170.0,1613990802.0,4320.0,1219.714814814815,1911093512.6135488,0.735663460768,0.627529132203,2834329857.908045,2417714962.0204964,3852753343.151093,0.19040823,0.01734620573192566,0.172433,0.015708660770456913,722.789658,65.84619849980324,0.0,0.0,0.0,0.0,0.0,0.0,0.5756110552979999,22.631905345137,22.838174947717906,19.305267528867,19.481217799079005,1.052512331969609e-05,0.0911000839193015,-54.75039481203572,42.95087300508536,0.09294088995063199,1.06594275122646e-05,0.000342672705172386,0.08329669922641,0.09294088995063199,0.005400473034,30645967608.55307,13893131287.36408,2535591092.3939853,20977955567.04908,30645967608.55307,7644046337.1300535,30645967608.55307,30645967608.55307,30645967608.55307,3848001731.4696975,11780838133.775358,30645967608.55307,67.42664433649999,25972437542.289436,31106039840.30454,31112233626.409744,17908563092.18069,30994812430.67245,31112032915.337776,11657490009.95975,30162796017.086205,31112263960.962105,31112263926.677914,31112263451.963367,31112250478.1492,31112175846.894238,31110965765.295437,28962858318.852486,30749218622.292694,31081547872.9224,21868379558.357697,31112158060.672577,31110620147.74655,31075194311.23096,21419918054.0332,28726263744.67484,10343044980.67713,30695139346.981926,13767139447.012308,12886176811.192276,29393469878.61505,21748378547.879936,31112263962.55307,26539107956.938477,3796.0,0.043935185185,9245.0,1374708116.178924,125236024.74844483,178987.77991635,16305.801770908958,49658.0191945,4523.849715885234,116.17175092984199,0.05499828188895388,0.06882375344492454
614,2019-05-30,10956.0,11214.0,209762.0,267287.0,962.0,123448.0,250906.0,42.0,48343.0,325309.0,317529.0,311525.0,300391.0,235527.0,27578.0,258691.0,81603.0,275958.0,170838.0,3370.0,161546.0,2693.0,230896.0,24222.0,14.0,256644.0,73928.0,145.0,1613990819.0,4320.0,1251.150462962963,1760524822.710388,0.679279381743,0.5794328817750001,2611522177.9260564,2227657517.726607,3844547984.404844,0.19078459,0.01601420588357974,0.172433,0.01447379771669874,787.368022,66.09062928224415,0.0,0.0,0.0,0.0,0.0,0.0,0.575357366431,15.673750420848998,20.787137071298282,13.369883760169001,17.731659551007727,1.0147789195637216e-05,0.0839386759883476,-59.973532343477935,21.79494024738307,0.0911000839193015,1.0525123319696099e-05,0.00033824982130502,0.0818806265246931,0.0911000839193015,0.005403178432,30647216203.18505,14095852765.60049,2537077462.502804,20973940820.257687,30647216203.18505,7072908476.401423,30647216203.18505,30647216203.18505,30647216203.18505,3963941178.442214,11976942417.888086,30647216203.18505,67.4137419774,25974969145.233463,31106039501.142494,31112232771.40802,17900669804.197346,30994747475.693333,31112031976.997837,11640082643.693474,30161863574.655426,31112263173.587887,31112263139.205967,31112262663.035187,31112249658.250923,31112174916.551723,31110965260.18562,28962163020.544262,30749161098.617176,31081559443.1581,21866365670.121655,31112153924.539726,31110477559.378414,31071658333.151707,21142668776.817146,28605855661.585693,10212781473.338587,30667595518.745163,13462876922.255508,12862806484.86352,29395438455.093536,21749364928.43979,31112263175.18505,26539107169.570446,4127.0,0.047766203704000004,10392.0,1984991615.905763,166617568.08710036,222340.95630496,18663.00549022139,62426.79429500001,5240.022459319232,116.206333732883,0.055192339167466714,0.06970346920823725
615,2019-05-31,9700.0,11212.0,210279.0,267847.0,963.0,123840.0,251454.0,42.0,48445.0,325958.0,318166.0,312150.0,301004.0,236078.0,27600.0,259241.0,81847.0,276536.0,171291.0,3369.0,164081.0,2891.0,232302.0,24937.0,14.0,257325.0,75738.0,164.0,1613990852.0,4320.0,1171.1261574074072,1871740081.5169075,0.722387986435,0.616204999516,2776924339.2821727,2368747395.13184,3844089867.8094563,0.19190626,0.01712858924426569,0.172257,0.015374794951709628,708.32601,63.22162328795128,0.0,0.0,0.0,0.0,0.0,0.0,0.5749534358120001,20.801359593853,21.889119769281148,17.743791451616,18.671662998429632,1.0431587359733237e-05,0.0892549791979985,-59.797177369605464,31.15053416455925,0.0839386759883476,1.0147789195637199e-05,0.00033008489933938597,0.0755543897761718,0.0839386759883476,0.005412719206,30648597208.85904,14108348909.70361,1213727790.357111,20970707722.25198,30648597208.85904,7128541848.552563,30648597208.85904,30648597208.85904,30648597208.85904,3890411635.338237,11942582026.745428,30648597208.85904,67.4033517961,25962792718.6286,31106031444.926964,31112232010.60695,17888102201.191044,30994555129.99252,31112030975.871204,11636368217.693474,30158746698.09381,31112262465.25898,31112262430.80182,31112261953.87727,31112248929.540695,31112174090.835262,31110964483.029064,28953452172.288208,30748121482.524006,31081459860.46312,21856433449.860203,31112154611.39042,31110576023.62734,31073965549.501408,21362618011.54904,28677141491.674194,10212781473.338587,30684665555.54654,13670744382.980896,12854324234.437374,29390392000.52152,21746433242.050037,31112262466.85904,26539106461.244442,3691.0,0.042719907407,9359.0,1495684083.84484,133497251.79034862,185177.19096601,16527.98632761502,56500.650689999995,5042.96440200933,116.188597607204,0.055357813105978516,0.07030865175499333
616,2019-06-01,7998.0,11238.0,210589.0,268207.0,960.0,124058.0,251797.0,39.0,48496.0,326416.0,318609.0,312579.0,301413.0,236408.0,27643.0,259592.0,82000.0,276902.0,171587.0,3362.0,165082.0,2923.0,232872.0,25251.0,15.0,257698.0,76441.0,166.0,1613990885.0,4320.0,1101.3599537037042,1905405297.5155709,0.735404603796,0.627308317134,2827976694.8666177,2412295615.491064,3845470480.1516986,0.18897376,0.01717693785954721,0.172433,0.015673450779279115,572.968426,52.08047428851801,0.0,0.0,0.0,0.0,0.0,0.0,0.574152185239,26.204914953274002,22.132479890061127,22.353084295513,18.879251832468423,1.0625124005186447e-05,0.0908958887178157,-58.70984826305868,35.16250855797571,0.0892549791979985,1.0431587359733198e-05,0.000334822620085581,0.0800677643265329,0.0892549791979985,0.005423808223,30652853459.890614,14120280660.194643,936103486.00275,20962502533.319847,30652853459.890614,7105720639.91838,30652853459.890614,30652853459.890614,30652853459.890614,3748226942.367856,11939277486.303276,30652853459.890614,67.3769801913,25957368563.50746,31106026762.476868,31112231397.57955,17863173154.093136,30994378280.213238,31112030204.420444,11533568805.22776,30156879261.075245,31112261892.289112,31112261857.748783,31112261379.849876,31112248329.612095,31112173426.824726,31110962978.654167,28951357647.080086,30747593569.477367,31081448243.08195,21832473086.93721,31112154195.237743,31110601252.37072,31074737536.786446,21381258245.58859,28705063871.00694,10323044980.438587,30690266694.41555,13686047132.55086,12844448135.27081,29388520391.341927,21734473053.486526,31112261893.890614,26539105888.276012,3032.0,0.035092592593,7531.0,1187268188.0237482,107917797.09680928,185392.50032296,16851.416078473383,73912.78205349999,6718.368012359101,116.17321214764401,0.0550443307512748,0.07021415778799292
617,2019-06-02,9813.0,11249.0,210603.0,268222.0,960.0,124089.0,251798.0,39.0,48482.0,326565.0,318729.0,312691.0,301504.0,236421.0,27668.0,259598.0,81965.0,276934.0,171616.0,3353.0,167467.0,3053.0,233751.0,26055.0,16.0,258029.0,78363.0,177.0,1613990905.0,4320.0,1184.377314814815,2015794837.025678,0.775628444791,0.661619698866,2990671063.6885448,2551075713.963606,3855803746.9798117,0.18992532,0.018256601647640605,0.172433,0.016575149600419854,710.320701,68.27969056590152,0.0,0.0,0.0,0.0,0.0,0.0,0.574113450281,19.767420222717,23.204229055327072,16.861829530557,19.793465728485856,1.099282601524176e-05,0.0961251593396847,-57.66112628405932,40.132241687033904,0.0908958887178157,1.06251240051864e-05,0.000342822053360549,0.08145914381847,0.0908958887178157,0.0054233655249999995,30654379921.56991,14137396078.975325,1899933491.5531173,20970522710.940975,30654379921.56991,7129637522.353445,30654379921.56991,30654379921.56991,30654379921.56991,3764279905.949782,11945639173.794294,30654379921.56991,67.40275991899999,25957228284.650284,31106027152.515583,31112230623.483208,17861967614.142498,30994415711.986088,31112029326.39588,11529926265.767656,30157288977.37356,31112261181.95894,31112261147.38056,31112260668.475693,31112247585.07865,31112172550.966095,31110962737.79477,28953642577.6166,30747295828.776005,31081464515.889862,21817214280.603024,31112156839.01185,31110694114.965267,31077277770.378845,21514996727.188,28790931975.337288,10429094367.272251,30710943404.636326,13810847608.532,12847625174.738493,29390156331.816,21729214272.89577,31112261183.56991,26539105177.955315,3740.0,0.04328703703700001,8814.0,1573916112.119467,151292937.0647808,220080.16540659,21155.24096721263,81311.8923605,7816.118609364351,116.16855835487301,0.05510150727479245,0.07069550178146558
618,2019-06-03,12136.0,11261.0,210992.0,268584.0,956.0,124506.0,252153.0,39.0,48657.0,327020.0,319168.0,313126.0,301924.0,236776.0,27753.0,259952.0,82243.0,277305.0,172073.0,3359.0,164522.0,2873.0,232860.0,24983.0,14.0,258005.0,75836.0,163.0,1613990923.0,4319.0,1323.1574438527439,1856132086.0408413,0.715949129382,0.610712575582,2751707191.150987,2347236859.4221177,3843439538.1240425,0.19128229,0.016917859612742468,0.172433,0.015250744261813375,827.869736,73.22049506666912,0.0,0.0,0.0,0.0,0.0,0.0,0.572842613303,15.887106430929,21.122663048947306,13.551878602549,18.01786666731221,1.0821010871444189e-05,0.0884444640052274,-60.88430577715801,33.57129062545157,0.0961251593396847,1.0992826015241801e-05,0.00035606257270125803,0.0861426418384164,0.0961251593396847,0.005429588504999999,30656429098.700176,14177209066.454453,2401969791.01202,20986413416.79833,30656429098.700176,7169298098.491345,30656429098.700176,30656429098.700176,30656429098.700176,3870895424.7294135,11991706421.226221,30656429098.700176,67.4538370947,25938609150.37481,31106032873.426662,31112229759.376633,17822428527.936245,30994392233.34096,31112028411.10356,11521534686.82876,30154535412.149536,31112260354.086708,31112260319.483562,31112259839.825043,31112246734.802586,31112171659.65351,31110961109.788162,28944730979.27803,30746300730.033043,31081515046.57376,21797481646.13275,31112151843.613564,31110557100.29942,31073637306.415783,21293236326.481655,28656504048.512005,10205502636.63018,30679539281.56695,13640382189.996763,12829430152.971552,29378828682.373974,21708481636.886692,31112260355.700176,26539104350.085575,4328.0,0.050092592593,10741.0,1958333979.253144,173203799.13826844,216134.59283866,19115.90821660334,71897.06596800001,6358.897463088236,116.192340380913,0.055085284082704335,0.07230844666204134
619,2019-06-04,11136.0,11216.0,211573.0,269165.0,954.0,124931.0,252720.0,40.0,48770.0,327654.0,319785.0,313748.0,302537.0,237356.0,27767.0,260528.0,82509.0,277876.0,172623.0,3362.0,161838.0,2620.0,232272.0,23942.0,14.0,258340.0,73644.0,141.0,1613990941.0,4320.0,1232.8,1711560551.9591632,0.6625035610450001,0.5651229086039999,2536190750.978632,2163398928.3149743,3828191877.157712,0.19221618,0.01566896471488635,0.172433,0.01405629116488527,753.679626,61.43800936072467,0.0,0.0,0.0,0.0,0.0,0.0,0.572948564687,20.284887764811,19.3239641329512,17.303234953620002,16.483556404380188,1.0655954796458079e-05,0.0815174077171149,-61.4725496409276,24.566806499756343,0.0884444640052274,1.0821010871444199e-05,0.000352287316238068,0.0788577328679549,0.0884444640052274,0.005437026187,30656428345.02055,14193593188.149197,2426916123.445164,20996258343.96859,30656428345.02055,7169205571.200866,30656428345.02055,30656428345.02055,30656428345.02055,3782766887.3331704,12016529289.168219,30656428345.02055,67.4854819693,25923620867.786236,31106033937.278557,31112229001.299488,17825724483.159256,30994135887.06645,31112027417.288837,11559265680.988804,30150330551.934193,31112259600.40436,31112259565.86005,31112259085.769863,31112245967.00604,31112170886.84765,31110961466.222458,28935930051.957695,30745119197.05782,31081489917.288418,21811794750.356827,31112148212.377968,31110419825.07615,31069797606.285744,21007757353.17108,28523456678.945683,10211483849.589712,30649311894.86097,13398836590.298723,12843862739.099443,29373864163.278286,21725794742.64957,31112259602.02055,26539103596.405952,3921.0,0.045381944444000004,9898.0,1533765429.8483448,125028581.88736352,180228.25210546,14691.73990902375,69927.99171799999,5700.34861171524,116.198697645513,0.054858708926038884,0.074121205218242
620,2019-06-05,9157.0,11221.0,212094.0,269711.0,953.0,125406.0,253252.0,38.0,48913.0,328310.0,320437.0,314393.0,303160.0,237884.0,27807.0,261074.0,82888.0,278436.0,173138.0,3364.0,162906.0,2663.0,232948.0,24118.0,14.0,258911.0,74399.0,141.0,1613990958.0,4316.0,1142.312326227989,1739960298.3039794,0.6735655467470001,0.574558903493,2572996154.8111777,2194794339.6746283,3819964021.673981,0.19021843,0.015731139591586393,0.172433,0.014260277477823873,625.818627,51.755448619526184,0.0,0.0,0.0,0.0,0.0,0.0,0.5724883543639999,25.699972977922002,19.501531999503392,21.92236281281,16.635023712514926,1.0604593832039034e-05,0.0827003965472031,-62.09454578745154,24.641718962924088,0.0815174077171149,1.06559547964581e-05,0.000340426021330308,0.0724473980986584,0.0815174077171149,0.00544218049,30656883319.20192,14255049902.64857,2316846572.7641,21039322312.207508,30656883319.20192,7259331884.268177,30656883319.20192,30656883319.20192,30656883319.20192,3717668621.5369062,12047807939.738966,30656883319.20192,67.6238981178,25909410551.394314,31106032114.448105,31112228317.075375,17811405941.826244,30994054068.87262,31112026431.633167,11494942130.376049,30145216142.284805,31112258974.584194,31112258940.003063,31112258458.958336,31112245308.553825,31112170207.478107,31110960539.609238,28924248051.117607,30744478404.4223,31081484492.153038,21801137279.50649,31112147831.0849,31110436905.494236,31070464952.694176,21046554694.436214,28528706197.69355,10215942799.955172,30653291834.74166,13385568732.808537,12831347004.322752,29364532712.88505,21720137275.772903,31112258976.20192,26539102970.587326,3290.0,0.038078703703999996,7992.0,1210595007.3538551,100116687.16622809,173735.38824829998,14367.985502416703,58784.762439499995,4861.52316467978,116.197093141537,0.05475033270291922,0.07412310005066776
