,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
346,2018-06-16,263,370,17256,298311,73,8325,54599,12,2191,299015,298507,298411,297928,3123,21,11097,113,21109,660,2,13039.0,158.0,21836.0,891.0,3.0,297996.0,3751.0,28.0,1614335181,789277157.7990448,3.47839727,0.89276115,3075200486.3285427,789277157.7990448,884085471.2171218,0,0.0,0.9840281744,607.31985181,1014.969780793028,155.8739629,260.5008900712872,0.002428291380042412,15.7725181759294,,27.024744753193666,0.000560498121,50041290.1095,48277548.404847674,1604374.2612212142,50041290.1095,50041290.1095,3286878.3064194033,50041290.1095,50041290.1095,50041290.1095,2625834.438858373,6143415.138122947,50041290.1095,25.665876,193507738.0029768,194933537.01925948,194972066.3605475,191858008.13298205,194862973.08484858,194946697.97687805,188723879.80309644,194528476.7094349,194972067.9423136,194972067.46985313,194972045.7398578,194938223.63346297,194901574.4283779,194652549.75930926,189857187.15038198,192415075.20787382,193890142.58601797,183909160.17744386,194972051.70354047,194938799.50875506,194917847.8668431,192774986.43153685,194075152.63388216,184888677.8320273,194704326.8147678,190425115.27383652,192281394.98562962,194941555.87844318,194639216.48490894,194972068.0,50041290.1095,331,0.00383102,346,321036.8760718324,5063559.962986568,1237.36905882,19516.42597057111,95.46546234682188,1505.730740038752,1.792836728248003,0.09443160022154892,0.0675922179239664
347,2018-06-17,297,371,17320,298372,73,8348,54664,12,2207,299077,298568,298472,297988,3133,21,11135,114,21171,667,2,13193.0,166.0,21972.0,926.0,3.0,298062.0,3810.0,29.0,1614335181,826956666.8043635,3.63912567,0.9340135,3222008287.964274,826956666.8043635,885379781.0852777,0,0.0,0.983900214985,761.02665599,1051.449977856681,195.32416138,269.8638523829656,0.002561815305876172,16.5254865531009,,8.510662447501996,0.000562410262,50041290.1095,48140784.376713306,1643363.996040313,50041290.1095,50041290.1095,3286972.8356893053,50041290.1095,50041290.1095,50041290.1095,2655452.170080785,6181638.592658306,50041290.1095,25.665876,193495791.35931054,194933541.1205129,194972066.35862142,191833059.6212102,194862601.8928967,194946698.60332212,188695245.45978814,194528544.65947974,194972067.94222793,194972067.4679271,194972045.70630193,194938223.89873132,194901430.9672773,194651816.1850249,189824577.51753342,192404026.42610195,193886549.885628,183909160.17744386,194972052.0415158,194938845.4249975,194918442.52862048,192807486.48817715,194089307.52732658,184860043.4887189,194706614.40800914,190462791.74460027,192258346.2038579,194941538.96862078,194637463.89510083,194972068.0,50041290.1095,399,0.00461806,415,256196.10885420302,4233765.351826905,812.20765969,13422.12675853265,69.23230176643142,1144.097471881386,1.7945655203884732,0.09447486486823883,0.05713495691398745
348,2018-06-18,542,369,17390,298454,73,8383,54752,12,2211,299166,298651,298553,298069,3137,19,11175,113,21249,665,3,13373.0,171.0,22117.0,963.0,4.0,298149.0,3849.0,31.0,1614335181,847361879.8071654,3.71876217,0.9544529,3301511565.526288,847361879.8071654,887798524.0470551,0,0.0,0.983953980107,330.13294754,1040.191507262082,84.73151448,266.9742672285752,0.0025259140006128025,16.933254077842,,18.940004495847486,0.000563662823,50041290.1095,48144746.1366137,1918991.936171709,50041290.1095,50041290.1095,3563567.6418363126,50041290.1095,50041290.1095,50041290.1095,2963601.682205518,6199626.3790299855,50041290.1095,25.665876,193491331.28440538,194933524.6580951,194972066.35790336,191843542.31835738,194862359.09891132,194946699.4687604,188788744.52286643,194526968.59726495,194972067.9413149,194972067.45720902,194972045.69174016,194938218.9648675,194901244.78451264,194650344.73530364,189700009.32511938,192400509.39324903,193882704.80487606,184953542.5517972,194972052.36125007,194938881.78950837,194919120.0188076,192839582.02730754,194108601.65277943,185553542.55179718,194707275.19107744,190605325.24788547,192266829.17100492,194941516.30790272,194635687.52558625,194972068.0,50041290.1095,847,0.00980324,893,590586.5181093677,10000551.56609396,837.47870123,14181.239632708723,490.4,8304.067799773715,1.798401292803815,0.09411974923820372,0.0556898148739971
349,2018-06-19,287,369,17438,298514,72,8403,54812,12,2209,299235,298713,298613,298127,3137,20,11203,114,21309,666,3,13368.0,171.0,22171.0,946.0,4.0,298207.0,3833.0,31.0,1614335181,834819966.0558643,3.66486968,0.94062093,3252645462.0461826,834819966.0558643,887520087.2347461,0,0.0,0.983827398083,1044.54264352,1019.0885198653583,268.09102449,261.5580005534092,0.002477920675270086,16.682622774695,,18.357470384369915,0.0005648340849999999,50041290.1095,48102549.70218981,1935987.5814670087,50041290.1095,50041290.1095,3552258.7489512092,50041290.1095,50041290.1095,50041290.1095,2360582.645956072,6200278.600208324,50041290.1095,25.665876,193489416.70681563,194933507.88101688,194972066.3547816,191818862.35932848,194862131.49470055,194946699.64212283,188745047.29376292,194525904.31129703,194972067.94107598,194972067.4540872,194972045.61450332,194938219.07653987,194901125.3858916,194649595.9464544,189791298.98023275,192401464.1337689,193882722.3372864,184909845.3226937,194972052.2840133,194938878.33205193,194918824.19066444,192834211.3042727,194097665.65975735,185509845.32269368,194705522.80615065,190611687.32332098,192257783.91152474,194941500.49011174,194635041.15902302,194972068.0,50041290.1095,388,0.00449074,429,186657.83461249497,3113942.2427816596,590.5667302,9852.201983211675,54.0,900.8616298335302,1.7997007257423598,0.09413156027889598,0.05574498538228239
350,2018-06-20,270,374,17485,298559,74,8426,54861,12,2217,299287,298761,298658,298172,3150,21,11234,115,21358,673,2,13257.0,162.0,22121.0,922.0,3.0,298242.0,3800.0,30.0,1614335181,805943146.5538361,3.54225049,0.90914964,3140134909.1956606,805943146.5538361,886480195.6122054,0,0.0,0.983799048485,335.47516008,955.8794173009627,86.10264015,245.3348303760993,0.0023848763020756967,16.1055629219446,,9.786632998232047,0.000565865734,50041290.1095,48087258.71718334,1564815.9508742718,50041290.1095,50041290.1095,3510025.0145834466,50041290.1095,50041290.1095,50041290.1095,2202119.5482251546,6197366.93089701,50041290.1095,25.665876,193482121.0324707,194933503.7814149,194972066.3418731,191813334.97960564,194861931.81747773,194946700.2046413,188514158.10643673,194524634.1967988,194972067.94150093,194972067.44117868,194972045.60159492,194938218.3959383,194901038.98189202,194648945.2142285,189699200.4812487,192378233.7004201,193878233.03025177,183909160.17744386,194972051.6640834,194938818.17697924,194917889.00623456,192750435.91192898,194075404.51479226,184678956.13536745,194702123.32661614,190433021.0606509,192222553.4781759,194941487.84263012,194633065.50941777,194972068.0,50041290.1095,327,0.00378472,345,581181.8316311359,9360260.558426274,1956.55375623,31511.399631129312,49.62,799.158032186891,1.8031628167630056,0.09363195793041776,0.05583710233308408
351,2018-06-21,343,387,17580,298670,75,8492,54985,13,2257,299400,298871,298770,298283,3194,21,11308,117,21468,688,2,13560.0,177.0,22353.0,1001.0,4.0,298363.0,3930.0,33.0,1614335181,852865518.0671183,3.73793157,0.9593729,3322954972.1754546,852865518.0671183,888982291.1131432,0,0.0,0.9834223878839999,375.49371845,991.6591660027497,96.37375390000001,254.51801647653653,0.002536054981672575,17.0432360197126,,22.701463965673852,0.000567295935,50041290.1095,48075171.994461425,2147751.2083617817,50041290.1095,50041290.1095,3458918.549558996,50041290.1095,50041290.1095,50041290.1095,2737723.8716090037,6190783.371755692,50041290.1095,25.665876,193465101.87178177,194933475.8251476,194972066.34378985,191739896.6831457,194861656.70167312,194946701.70355812,188550157.5606272,194522823.451604,194972067.94076645,194972067.4530955,194972045.6135117,194938212.82809716,194900880.8334532,194647622.8114559,189616571.39338818,192323396.20456013,193862577.29825962,183909160.17744386,194972052.2830216,194938887.339302,194919140.01642406,192775332.0807056,194099943.61346722,185128594.4658662,194706054.31859237,190520976.69741648,192143210.982316,194941455.93416804,194627339.0202346,194972068.0,50041290.1095,558,0.00645833,598,519241.88986725593,8849562.080329254,1060.13150588,18068.071466646175,75.95575299,1294.5318252635611,1.8064143524676897,0.09347553341357744,0.055562732715495736
352,2018-06-22,360,386,17654,298760,75,8534,55076,13,2267,299495,298960,298860,298373,3207,22,11355,119,21544,695,2,13304.0,164.0,22268.0,932.0,2.0,298439.0,3822.0,29.0,1614335181,777347533.7165471,3.41444359,0.87634687,3028720000.4590235,777347533.7165471,887031786.4624865,0,0.0,0.9832160381799999,447.19201188,891.4888505666562,114.77574932,228.80842706448968,0.002563565985967719,15.5341225618996,,24.070733664165374,0.000568632573,50041290.1095,48073746.77563303,2065500.8173881457,50041290.1095,50041290.1095,3472894.4693002366,50041290.1095,50041290.1095,50041290.1095,2733366.9058382823,6192793.285053937,50041290.1095,25.665876,193450966.8051822,194933466.2874779,194972066.34788328,191699664.25462985,194861398.20153368,194946701.80765143,188493779.7359657,194520985.8407127,194972067.94036987,194972067.45718884,194972045.617605,194938202.7783705,194900689.02300307,194646117.85049477,189656439.2429289,192320849.68908596,193859022.14083207,183909160.17744386,194972051.42672002,194938780.35896388,194917138.32699952,192682897.87773445,194050515.04087186,183909160.17744386,194697222.76831517,190226515.03149527,192114919.22912142,194941431.42578974,194624444.2986296,194972068.0,50041290.1095,494,0.00571759,515,435991.8397941337,6772750.675350169,924.65603129,14363.720117658533,49.0,761.1720055330804,1.8088567426059203,0.09368283399544247,0.0548329363019586
353,2018-06-23,300,389,17727,298894,77,8571,55165,12,2280,299634,299095,298994,298505,3220,21,11401,120,21624,696,2,13382.0,166.0,22368.0,936.0,3.0,298574.0,3849.0,30.0,1614335181,783549063.321022,3.44403538,0.88394187,3052882548.009294,783549063.321022,886426011.5137163,0,0.0,0.9832730591069999,1405.43295899,907.386521562798,360.71668702,232.88870366279357,0.002536034698648171,15.6580508137673,,20.497822873729515,0.0005700502300000001,50041290.1095,48061674.26102847,1939102.4412519988,50041290.1095,50041290.1095,3471983.329721078,50041290.1095,50041290.1095,50041290.1095,2736962.840812214,6184455.106533729,50041290.1095,25.665876,193448804.27210125,194933447.49903426,194972066.33997145,191710781.74281162,194861123.50900796,194946697.39688134,188318974.90559888,194520018.08440852,194972067.94028613,194972067.44927707,194972045.5068349,194938193.09991553,194900539.65166864,194645156.1111672,189518172.9397594,192312966.96666777,193853796.47694075,183909160.17744386,194972051.52721956,194938784.13764694,194917210.74674606,192681725.4004688,194047574.5099569,184583772.93452963,194697089.2995251,190250144.64748207,192093986.77670327,194941404.51501957,194622307.32289383,194972068.0,50041290.1095,342,0.00395833,360,138727.40549629435,2172200.7645230778,616.53441597,9653.727213694605,23.45,367.1812915828432,1.8099951230520228,0.09231104470308547,0.054540833432646735
354,2018-06-24,292,391,17775,298967,78,8581,55238,12,2281,299708,299168,299067,298577,3218,22,11422,121,21683,693,2,13191.0,164.0,22306.0,899.0,2.0,298642.0,3751.0,28.0,1614335181,721211925.197915,3.17635181,0.81523853,2810003103.7250133,721211925.197915,884663687.0303729,0,0.0,0.983274755018,504.86434318,826.0013505705324,129.57785862,212.0004862170247,0.0023448087188105986,14.412336764695,,12.620537439691384,0.000571587333,50041290.1095,48051696.10852371,1918002.7819100812,50041290.1095,50041290.1095,3467162.4757126863,50041290.1095,50041290.1095,50041290.1095,2671040.631762805,6181021.635831223,50041290.1095,25.665876,193452954.76195005,194933423.45878994,194972066.3399558,191711112.3980924,194860824.55918083,194946697.51243642,188219828.8374361,194519808.19078198,194972067.94027054,194972067.44926143,194972045.45280552,194938183.41827592,194900390.55427986,194644482.1077544,189576214.3064855,192313297.62194845,193851644.31823063,183909160.17744386,194972051.20921454,194938696.06532168,194915662.67164004,192661793.2873632,194023054.6301643,183909160.17744386,194690033.66815206,190068948.40421912,192080537.43198386,194941384.86325598,194621948.94713563,194972068.0,50041290.1095,384,0.00444444,409,386187.04338012525,5565857.723356241,1225.16093399,17657.43197161214,79.05510859,1139.3688479686125,1.8125651877137987,0.08976378049945112,0.05680974547311773
355,2018-06-25,282,397,17828,299048,78,8608,55318,12,2292,299791,299249,299148,298655,3225,22,11459,122,21750,699,2,13309.0,167.0,22413.0,915.0,2.0,298722.0,3785.0,28.0,1614335181,743312325.3090761,3.27204958,0.8398002,2896111209.728508,743312325.3090761,885106150.2887526,0,0.0,0.983109809947,668.56988791,840.8936762091406,171.5943215,215.82273211784144,0.002379097579786001,14.853980056920301,,16.61903880662557,0.000572997295,50041290.1095,48030893.65200881,1414226.720374355,50041290.1095,50041290.1095,3466693.9487749184,50041290.1095,50041290.1095,50041290.1095,2618106.2787986347,6144681.177200907,50041290.1095,25.665876,193449730.47066626,194933395.43675092,194972066.33508974,191678952.71648675,194860551.2262936,194946697.70692867,188234292.1151424,194519096.7567986,194972067.94025153,194972067.4443954,194972045.33334696,194938174.97903338,194900270.11788997,194643385.62149876,189568828.16716018,192289995.49362734,193848377.88832697,183909160.17744386,194972051.24642238,194938716.06600115,194916101.35760096,192654696.23116475,194026505.1335883,183909160.17744386,194690748.797931,190058903.95571387,192046824.05082956,194941363.7677484,194620070.21161127,194972068.0,50041290.1095,365,0.00422454,377,291625.5600600654,4331800.253220425,1016.96205785,15105.934125948528,50.0,742.699002846015,1.8145315960293225,0.08959887983699064,0.056983041971855136
356,2018-06-26,320,385,17714,298934,76,8509,55204,12,2233,299682,299138,299036,298540,3161,22,11364,118,21630,677,2,12987.0,154.0,22191.0,852.0,2.0,298603.0,3636.0,28.0,1614335182,700494111.2852492,3.08764789,0.79247189,2729281863.0425153,700494111.2852492,883935590.8242048,0,0.0,0.983574451185,700.12730846,783.5714571962193,179.69381007,201.1104822003513,0.0022962642223041518,13.9983223804269,,11.101905114942188,0.000572745914,50041290.1095,47899429.22956244,1349042.906877072,50041290.1095,50041290.1095,3439895.1095790467,50041290.1095,50041290.1095,50041290.1095,2568797.4974903213,6149058.892378349,50041290.1095,25.665876,193483059.3359069,194933400.11173725,194972066.30264655,191769544.77952272,194860595.21035114,194946697.7494981,188273615.55028966,194521772.41548252,194972067.9396413,194972067.43679783,194972045.2659164,194938171.17711332,194900379.6847583,194645314.0877132,189616418.01210466,192353561.9340001,193868036.15679982,183909160.17744386,194972050.89954633,194938641.8985664,194914615.59449482,192654950.99476779,194016785.04281867,183909160.17744386,194686559.67676473,190131275.53523067,192160910.08158597,194941394.8140776,194628694.7848888,194972068.0,50041290.1095,353,0.00408565,366,278480.8786135817,3898265.115617447,929.18353538,13007.010678834047,60.8681573644805,852.0520894905542,1.8162758518985649,0.08958754196217486,0.058127510791059635
357,2018-06-27,240,386,17761,298988,77,8531,55257,12,2243,299738,299192,299091,298594,3172,22,11396,119,21677,677,2,13037.0,155.0,22244.0,856.0,2.0,298657.0,3650.0,27.0,1614335182,703640952.8095407,3.1018922000000004,0.79612782,2741542662.0410395,703640952.8095407,883829123.9204781,0,0.0,0.983564149842,510.31033928,775.5463637883864,130.97562126,199.05077164028683,0.002290401177673884,14.0612072804246,,18.83073822511664,0.000573837213,50041290.1095,47893051.40333405,1518365.4596487826,50041290.1095,50041290.1095,3377074.7358048945,50041290.1095,50041290.1095,50041290.1095,2623242.613873183,6151945.611892427,50041290.1095,25.665876,193477031.28618446,194933396.97284952,194972066.30399504,191767536.30539268,194860383.75593445,194946697.56084657,188236403.71521848,194521059.98467842,194972067.93965527,194972067.44914624,194972045.26726484,194938167.7648103,194900302.7565285,194644711.31587526,189607362.90735206,192350053.45987016,193861836.85307342,183909160.17744386,194972050.90089473,194938643.1659886,194914674.50055853,192652276.13504535,194014104.7123923,183909160.17744386,194686221.98472878,190039820.04077685,192146156.36973563,194941380.32875624,194627050.29800123,194972068.0,50041290.1095,319,0.00369213,333,382065.68237504986,5372304.754612445,1263.1631534000003,17761.598928952182,50.17681719,705.5466271805623,1.8184332549276017,0.08951191757283597,0.0567640795318927
358,2018-06-28,317,390,17827,299071,80,8550,55339,12,2249,299829,299277,299175,298677,3177,22,11422,122,21747,680,2,13055.0,157.0,22317.0,859.0,2.0,298741.0,3651.0,28.0,1614335182,701459206.4572177,3.09260034,0.79374298,2733042089.868878,701459206.4572177,883735947.3755282,0,0.0,0.983620288905,472.81365668,763.413352161409,121.35176902,195.9367278649112,0.002392640349759247,14.0176083574642,,11.581100511817086,0.0005754343119999999,50041290.1095,47881428.84398427,1582596.7739641806,50041290.1095,50041290.1095,3374243.331038482,50041290.1095,50041290.1095,50041290.1095,2498698.0189153343,6165873.986822473,50041290.1095,25.665876,193476259.120291,194933386.14361665,194972066.28574294,191778481.85460123,194860073.55042022,194946697.21452177,188164710.36112484,194520356.04472753,194972067.9394219,194972067.44189423,194972045.20463014,194938160.89158267,194900097.8089273,194644035.64764008,189521882.07894728,192352378.70862734,193859365.30221754,183909160.17744386,194972050.92763004,194938638.87991223,194914413.89256755,192643777.46605,194011675.93070763,183909160.17744386,194685286.2437978,190034652.81856242,192111799.07923737,194941358.21243152,194625949.78181204,194972068.0,50041290.1095,407,0.00471065,424,412365.5593351749,5780378.910867149,1291.14183299,18098.72054879227,37.39143455574347,524.1384855261653,1.8212410629526348,0.08916563217156283,0.055851735511204766
359,2018-06-29,320,389,17885,299140,81,8564,55421,12,2244,299902,299346,299244,298746,3173,23,11451,123,21817,680,2,13260.0,165.0,22473.0,884.0,2.0,298814.0,3708.0,30.0,1614335182,727728857.7737778,3.21062941,0.82403618,2835394531.854708,727728857.7737778,883127314.6703925,0,0.0,0.983672438399,673.32625377,783.7685718175313,172.81508448,201.1610733955469,0.002337690014222445,14.542567871079399,,16.086612209295286,0.000577396945,50041290.1095,47874624.70820596,1463868.6107706726,50041290.1095,50041290.1095,3514045.4261703393,50041290.1095,50041290.1095,50041290.1095,2590716.619543462,6307920.6276119845,50041290.1095,25.665876,193477507.92912176,194933363.5690097,194972066.28750739,191788649.54926932,194859691.7778205,194946698.64764598,188117836.70335367,194519397.96540403,194972067.93933168,194972067.44365862,194972045.20639455,194938154.08393806,194899924.7775939,194643153.28961986,189526314.70934325,192362546.40329537,193862372.73190352,183909160.17744386,194972051.20883995,194938693.1883239,194915485.72927028,192703181.37205213,194031890.1228233,183909160.17744386,194688664.27712518,190101754.15503228,192108186.77390543,194941337.47261584,194625591.8310949,194972068.0,50041290.1095,543,0.00628472,564,289565.52177650365,4211026.253559324,607.82987958,8839.40727786217,14.89,216.53883560037224,1.822999345847212,0.08898495670335813,0.0561603103202187
360,2018-06-30,240,387,17910,299166,80,8571,55450,12,2241,299930,299372,299270,298772,3172,23,11459,123,21846,679,2,13283.0,164.0,22504.0,885.0,2.0,298840.0,3707.0,30.0,1614335182,730117571.5258781,3.22068311,0.82661655,2844701495.346016,730117571.5258781,883260289.1071705,0,0.0,0.983617889175,1571.80103749,788.0928295657915,403.41651252,202.2709320471408,0.0022884806476688017,14.590302726573201,,3.755016545384852,0.000577953501,50041290.1095,47850618.496335514,1376413.950171144,50041290.1095,50041290.1095,3473340.7992108655,50041290.1095,50041290.1095,50041290.1095,2402637.528137904,6292201.3612052975,50041290.1095,25.665876,193474416.30260172,194933359.43439895,194972066.28669876,191778013.97425333,194859583.48152718,194946698.93749765,188163293.3290557,194518924.59907636,194972067.93852305,194972067.44284996,194972045.20558593,194938154.77192923,194899827.6381093,194643005.917644,189539384.36247548,192366727.53817245,193861676.41323933,183909160.17744386,194972051.20803133,194938695.3026171,194915500.72082266,192698213.2153349,194032542.13439944,183909160.17744386,194688480.32615504,190114823.80816454,192115000.6083312,194941329.92265472,194625550.78400022,194972068.0,50041290.1095,291,0.00336806,305,124043.73285812985,1809835.6137342895,510.88509807,7453.968239336338,63.82,931.1531200099016,1.823798537016032,0.08895656191801135,0.052131654512526215
361,2018-07-01,214,386,17954,299242,79,8585,55522,12,2243,300008,299449,299346,298846,3175,23,11482,121,21899,677,2,13266.0,159.0,22549.0,877.0,2.0,298914.0,3686.0,29.0,1614335182,718147182.240759,3.16830906,0.81317429,2798062179.121798,718147182.240759,883140540.2795199,0,0.0,0.983757100279,921.09507107,778.3871813710347,236.40712304,199.7798923715778,0.002255963585629845,14.3510924812153,,0.988746682861156,0.000579331292,50041290.1095,47814016.70765941,1458883.5464169527,50041290.1095,50041290.1095,3478399.674547246,50041290.1095,50041290.1095,50041290.1095,1906424.8856866322,6296178.79546719,50041290.1095,25.665876,193473689.60369468,194933333.90281466,194972066.28478205,191805156.2510678,194859315.79430765,194946698.49102426,188231773.62631527,194518295.76610216,194972067.9384355,194972067.44093323,194972045.06247625,194938142.10579523,194899697.23390397,194642411.35090408,189622272.4442976,192376420.4055452,193858720.5284172,183909160.17744386,194972051.0958253,194938678.4856653,194915100.4628349,192685551.37602374,194025749.98747322,183909160.17744386,194686192.63069752,190128370.56916663,192151523.20570394,194941310.05618143,194624746.38509044,194972068.0,50041290.1095,276,0.00319444,277,211674.2061963989,3037756.1090123574,823.0832634999999,11812.144034228997,20.11584118,288.6842971116191,1.8249679048456344,0.08891105950861468,0.05219949317617284
362,2018-07-02,257,385,18012,299312,78,8616,55591,12,2247,300081,299520,299417,298917,3188,22,11515,120,21958,678,2,13347.0,159.0,22626.0,882.0,2.0,298986.0,3718.0,30.0,1614335182,728870130.0953228,3.21466035,0.82507076,2839841184.2930417,728870130.0953228,883403181.696075,0,0.0,0.9837142300489999,1234.78633769,789.4295826321476,316.91873601,202.61402143776212,0.002204080696068853,14.565374483759598,,-0.6277131240027765,0.000580185915,50041290.1095,47780510.5644195,1481381.8139511503,50041290.1095,50041290.1095,3469509.619738162,50041290.1095,50041290.1095,50041290.1095,1911120.7499416838,6291096.921565561,50041290.1095,25.665876,193469995.90861568,194933327.35237956,194972066.27151588,191796797.75363484,194859150.54281276,194946698.14660397,188270689.03310522,194516711.24738583,194972067.93783963,194972067.43766725,194972045.07345808,194938136.84775177,194899553.4381609,194641906.6946842,189535321.79813123,192367585.9081124,193857066.1739954,183909160.17744386,194972051.17590338,194938686.40109053,194915298.70010507,192683760.02129364,194026649.27445322,183909160.17744386,194686961.74414238,190209305.61102602,192156164.70827097,194941291.66671437,194622885.89723614,194972068.0,50041290.1095,322,0.00372685,324,157899.43737538336,2299864.4361474058,526.69391604,7671.494125440436,51.0,742.8340986717396,1.8258431524159504,0.08878857843610988,0.051955573504536286
363,2018-07-03,280,392,18077,299396,78,8643,55672,12,2251,300169,299604,299501,299001,3196,23,11559,121,22028,681,2,13233.0,154.0,22639.0,861.0,2.0,299067.0,3681.0,28.0,1614335182,706028279.9728681,3.11571538,0.79967566,2750844223.0720997,706028279.9728681,882893296.8079617,0,0.0,0.983585539431,375.55591086,750.6337226754716,96.38971613,192.6567239486697,0.0021711674381763835,14.108914427025,,-3.24885316919556,0.000581916053,50041290.1095,47775155.7367495,1489293.3846295394,50041290.1095,50041290.1095,3457988.248428813,50041290.1095,50041290.1095,50041290.1095,1818039.446429181,6278474.79710934,50041290.1095,25.665876,193472729.0170085,194933313.362421,194972066.27533403,191771706.6776809,194858815.003933,194946697.61623403,188253318.7696493,194514820.211227,194972067.93774617,194972067.43563145,194972045.02693477,194938129.17585012,194899466.91962653,194640612.76577124,189634494.20909244,192357612.79007506,193854835.39727974,183909160.17744386,194972050.9274498,194938639.57459268,194914105.08421275,192631945.8619271,194007972.79949757,183909160.17744386,194682608.07036865,190062311.82330656,192132715.59023377,194941269.2163444,194620848.68515277,194972068.0,50041290.1095,375,0.00434028,381,519155.9029266309,7324726.208676735,1607.76747373,22683.853705410733,37.77110969,532.9093544299849,1.8289849327426104,0.08879659862738333,0.05227075607787142
364,2018-07-04,266,390,18143,299487,79,8667,55764,12,2258,300262,299696,299592,299092,3202,23,11601,121,22105,682,2,13228.0,153.0,22699.0,858.0,2.0,299157.0,3671.0,27.0,1614335182,696811023.9109508,3.07622181,0.78953929,2714931730.1738324,696811023.9109508,882553956.3006305,0,0.0,0.983660865625,1387.20710227,739.5112742877537,356.03886115,189.80205008585912,0.002116433476794816,13.924721412781201,,-2.355567387401624,0.000583964124,50041290.1095,47758741.79719453,1552503.7994114766,50041290.1095,50041290.1095,3471047.1764289187,50041290.1095,50041290.1095,50041290.1095,1908064.0819707173,6216219.427634428,50041290.1095,25.665876,193464468.70660824,194933289.6987763,194972066.27371973,191786393.18163797,194858417.37177503,194946697.67002505,188294472.05743212,194513985.39228123,194972067.9377412,194972067.43401724,194972045.0048701,194938121.5281621,194899305.55968398,194639489.4200555,189650341.6129818,192357657.33611542,193851131.78184626,183909160.17744386,194972050.8541955,194938619.75320137,194913622.46027002,192624631.25292432,194001868.28578335,183909160.17744386,194680409.38566896,190000235.22719598,192132760.13627413,194941244.72452405,194619195.7258376,194972068.0,50041290.1095,287,0.00332176,292,140550.079134514,1957120.6964924594,509.11701771,7089.312638117742,34.455481935,479.78298708799036,1.8297474120592483,0.08018308050719736,0.05216886970585567
