,time,AdrActCnt,AssetEODCompletionTime,BlkCnt,CapMrktCurUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VtyDayRet180d,VtyDayRet30d
463,2019-01-14,86009.0,1614335616.0,28010.0,2545572.22591622,1357120.0,495.3488,1.35712,34546.4697923542,1357120.0,34546.4697923542,6.94194238369711e-06,0.0254557222591622,,102.44876378511357,0.0210143967941759,5.98927689027235e-06,0.000182195386292214,0.0184149144764079,0.0210143967941759,100000000.0,2850710.0,32.9943287037037,116521.0,2222565396.7968698,56577007.44368574,22799.1507196197,580.3688484634173,45.8567,1.1673154189217232,0.0637308440571193,0.0739755909194236
464,2019-01-15,81045.0,1614335616.0,27685.0,2436851.0111897,1346720.0,491.5528,1.3467200000000001,32817.55993789392,1346720.0,32817.55993789392,6.804388807760351e-06,0.024368510111897,,90.60091305231636,0.0254557222591622,6.94194238369713e-06,0.000198371347585901,0.0222414206544884,0.0254557222591622,100000000.0,3026480.0,35.0287037037037,116067.0,1638039015.9123,39916570.32294069,17997.9871799799,438.5841325891329,15.0,0.365527651678455,0.06372308891500794,0.07498078638710692
465,2019-01-16,85277.0,1614335616.0,23580.0,2496947.74522404,1215360.0,443.6064,1.21536,30346.904116354886,1215360.0,30346.904116354886,6.922531295389281e-06,0.0249694774522404,,77.57018876233353,0.024368510111897,6.80438880776036e-06,0.000202514212617371,0.0214136211979628,0.024368510111897,100000000.0,3551270.0,41.102662037037,135090.0,1202097657.8565,30015750.363238875,11323.0101761422,282.7296472846713,5.0,0.124847387261202,0.06345222444892247,0.07368479698197726
466,2019-01-17,94959.0,1614335616.0,26848.0,2516177.05424694,1319936.0,481.77664000000004,1.319936,33211.92676274489,1319936.0,33211.92676274489,6.91232910689262e-06,0.0251617705424694,,71.15037363392852,0.0249694774522404,6.922531295389259e-06,0.0002039641485967,0.0219235588805563,0.0249694774522404,100000000.0,3316430.0,38.3846064814815,156067.0,1609963288.29303,40509526.841828726,13343.3035808067,335.7411429787684,5.0,0.12580885271234699,0.06342996186829135,0.07355445239012358
467,2019-01-18,97499.0,1614335616.0,27662.0,2454970.53284472,1345984.0,491.28416,1.345984,33043.51057680468,1345984.0,33043.51057680468,6.801552468922658e-06,0.0245497053284472,,57.608729288183596,0.0251617705424694,6.91232910689261e-06,0.00020515476405180702,0.0221003753957547,0.0251617705424694,100000000.0,2944140.0,34.0756944444444,149558.0,1586179113.51731,38940229.83498757,13126.0800480741,322.24139729782905,5.0,0.12274852664223598,0.06344541215190788,0.0735525622495715
468,2019-01-19,86323.0,1614335616.0,27697.0,2433695.25235904,1347104.0,491.69295999999997,1.347104,32784.406092338715,1347104.0,32784.406092338715,6.600205998888906e-06,0.0243369525235904,,42.24690188152647,0.0245497053284472,6.80155246892267e-06,0.00020546232582504,0.0216475110131472,0.0245497053284472,100000000.0,2701843.0,31.2713310185185,128739.0,1130708602.73301,27518001.582728505,11358.971013511398,276.4427382726665,6.8923380000000005,0.16773850268253798,0.06340937270816635,0.07213914644032303
469,2019-01-20,87854.0,1614335616.0,28453.0,2358336.16729773,1371296.0,500.52304000000004,1.3712959999999998,32339.769528707075,1371296.0,32339.769528707075,6.6651415107387075e-06,0.0235833616729773,,19.371014544576255,0.0243369525235904,6.60020599888891e-06,0.00019707950773636,0.0214277617435676,0.0243369525235904,100000000.0,2392552.0,27.6915740740741,143065.0,1257622205.00226,29658959.3085355,11582.817176120601,273.1617666564257,5.0,0.1179168083648865,0.06284939503008301,0.06805214836890701
470,2019-01-21,88240.0,1614335616.0,28558.0,2533219.53459093,1374656.0,501.74944000000005,1.3746559999999999,34823.05432542629,1374656.0,34823.05432542629,7.164845496763257e-06,0.0253321953459093,,21.842250072249072,0.0235833616729773,6.66514151073871e-06,0.00020068344609141698,0.0208002284659672,0.0235833616729773,100000000.0,2075522.0,24.0222453703704,130607.0,1606719691.97629,40701737.103262596,16100.3267670344,407.85662279548757,16.200001,0.410381589935926,0.06307229789013433,0.06862130057950835
471,2019-01-22,90455.0,1614335616.0,28581.0,2630256.14948172,1375392.0,502.01808,1.375392,36176.332659479616,1375392.0,36176.332659479616,7.352612333885406e-06,0.0263025614948172,,27.394412024930137,0.0253321953459093,7.164845496763251e-06,0.000218533886934055,0.0223406562644989,0.0253321953459093,100000000.0,2116164.0,24.492638888888898,133891.0,1660071980.11924,43664145.34290928,15660.159517903201,411.9023087382957,50.0,1.3151280747408602,0.0630777866099207,0.0687998008414838
472,2019-01-23,91271.0,1614335617.0,28523.0,2628245.19115637,1373536.0,501.34064000000006,1.373536,36099.89386880156,1373536.0,36099.89386880156,7.399560131839972e-06,0.0262824519115637,,25.37489887394115,0.0263025614948172,7.35261233388541e-06,0.00022294893855739702,0.0231757112690797,0.0263025614948172,100000000.0,2476878.0,28.6675694444444,129557.0,1652965502.61501,43443986.33395272,15719.0314109397,413.1346871543821,25.0,0.6570612977890925,0.06305691808083842,0.06880444096948929
473,2019-01-24,96521.0,1614335617.0,28535.0,2668205.92499362,1373920.0,501.4808,1.37392,36659.01484467233,1373920.0,36659.01484467233,7.479017270784387e-06,0.0266820592499362,,36.33706238554135,0.0262824519115637,7.39956013183997e-06,0.00022596230223111098,0.0231257643823614,0.0262824519115637,100000000.0,2315818.0,26.803449074074102,137101.0,1517262641.61275,40483691.70122612,14381.8901363936,383.7384447453272,50.0,1.3341029624968102,0.06306552999048955,0.06728560518512547
474,2019-01-25,97064.0,1614335617.0,28656.0,2647328.80344479,1377792.0,502.89408,1.377792,36474.684467558036,1377792.0,36474.684467558036,7.433496941582636e-06,0.0264732880344479,,31.52037709743925,0.0266820592499362,7.47901727078437e-06,0.00022937242868920898,0.0236429319448236,0.0266820592499362,100000000.0,2103353.0,24.3443634259259,133004.0,2567224067.31195,67962862.18291612,22523.6310209371,596.2745715988937,98.77356800000001,2.6148611158541257,0.06285513159505003,0.06727829587616177
475,2019-01-26,92258.0,1614335617.0,28575.0,2840297.39327542,1375200.0,501.94800000000004,1.3752,39059.76975232358,1375200.0,39059.76975232358,7.985002870209313e-06,0.0284029739327542,,57.03944516431019,0.0264732880344479,7.43349694158264e-06,0.00023026784774979,0.0232626296982687,0.0264732880344479,100000000.0,2554657.0,29.567789351851896,124295.0,1660428137.20377,47161097.098210305,17050.8904543197,484.2959971042899,308.237505,8.754861819612191,0.06283000095114527,0.06445613635109464
476,2019-01-27,111104.0,1614335617.0,28660.0,2897054.77503573,1377920.0,502.9408,1.37792,39919.097156172335,1377920.0,39919.097156172335,8.189289922707326e-06,0.0289705477503573,,41.6078973902355,0.0284029739327542,7.98500287020931e-06,0.000246896419056323,0.0249624616453116,0.0284029739327542,100000000.0,2279390.0,26.3818287037037,166554.0,3163880723.77535,91659357.58456884,22744.733749329902,658.9273951541251,1323.0125150000001,38.32839724012779,0.06258656988387444,0.06115183742539105
477,2019-01-28,105123.0,1614335617.0,28739.0,2672548.74495391,1380448.0,503.86352,1.380448,36893.14569874135,1380448.0,36893.14569874135,7.78022674774453e-06,0.0267254874495391,,33.58715499643883,0.0289705477503573,8.18928992270731e-06,0.000259077174785062,0.0254005008144294,0.0289705477503573,100000000.0,1810453.0,20.9543171296296,169394.0,3737659759.91278,99890779.00419633,27923.3383064269,746.2648274576466,380.07634,10.157725454536754,0.06281406524340685,0.0631616743950981
478,2019-01-29,109010.0,1614335617.0,28722.0,2697753.79923321,1379904.0,503.66495999999995,1.379904,37226.41258577104,1379904.0,37226.41258577104,7.944328054923867e-06,0.0269775379923321,,36.876012791789044,0.0267254874495391,7.78022674774453e-06,0.000252921423484063,0.0234331840730889,0.0267254874495391,100000000.0,1864762.0,21.5828935185185,227715.0,3363361828.77983,90735221.51786743,18560.3204926149,500.71175123937854,2126.533333,57.36863378296811,0.06276429648872088,0.06299105971711275
479,2019-01-30,115775.0,1614335617.0,28725.0,2703600.8413854,1380000.0,503.7,1.38,37309.69161111852,1380000.0,37309.69161111852,7.864114989629136e-06,0.027036008413854,,45.52550742151379,0.0269775379923321,7.94432805492386e-06,0.000258832272886004,0.0236322718024893,0.0269775379923321,100000000.0,2016959.0,23.344432870370397,244487.0,3438858749.90566,92973014.09650491,16541.0748388291,447.20463851677215,2526.0,68.2929572533952,0.06272017136273296,0.06163615423102115
480,2019-01-31,114624.0,1614335617.0,28716.0,2524784.30073095,1379712.0,503.59488,1.379712,34834.751971301004,1379712.0,34834.751971301004,7.403773768949339e-06,0.0252478430073095,,30.477268344005214,0.027036008413854,7.86411498962915e-06,0.000251100929055773,0.0235914668367155,0.027036008413854,100000000.0,2032350.0,23.5225694444444,235936.0,3935272242.831,99357135.77801983,19936.550952873302,503.3549085653717,2599.0,65.61914397599739,0.0627994310785813,0.06311690014236387
481,2019-02-01,108315.0,1614335617.0,28765.0,2601476.22749066,1381280.0,504.1672,1.3812799999999998,35933.67083508299,1381280.0,35933.67083508299,7.55134558157385e-06,0.0260147622749066,,29.68309840368045,0.0252478430073095,7.40377376894936e-06,0.00023877459242131098,0.0220679845017488,0.0252478430073095,100000000.0,2081212.0,24.088101851851896,202518.0,2043480826.76687,53160667.92166973,12937.626421803101,336.5692757647582,2656.0,69.09520860215193,0.06271953526547333,0.06303609552982559
482,2019-02-02,113203.0,1614335617.0,28733.0,2571685.97027892,1380256.0,503.79344000000003,1.380256,35495.849905933006,1380256.0,35495.849905933006,7.428463801350755e-06,0.0257168597027892,,29.84668344009162,0.0260147622749066,7.55134558157385e-06,0.00024396094186861602,0.022728821516279002,0.0260147622749066,100000000.0,1966811.0,22.7640162037037,206920.0,1586985841.7053401,40812292.24144906,9963.92121235328,256.24076390773456,2662.0,68.45828052882484,0.06265340304285359,0.06302172752920097
483,2019-02-03,112393.0,1614335617.0,28721.0,2512661.370501,1379872.0,503.65328,1.379872,34671.51070635956,1379872.0,34671.51070635956,7.361984929999749e-06,0.02512661370501,,17.75863680334377,0.0257168597027892,7.42846380135074e-06,0.000236866460520271,0.0224623464135613,0.0257168597027892,100000000.0,1939542.0,22.4484027777778,218617.0,1548259953.39539,38902529.76390275,9191.04782577842,230.9399082626064,2501.355952,62.85060474463154,0.06257399299517599,0.062021342551426835
484,2019-02-04,107274.0,1614335617.0,28739.0,2656323.69293629,1380448.0,503.86352,1.380448,36669.16729266516,1380448.0,36669.16729266516,7.786636180771184e-06,0.0265632369293629,,20.5914953132995,0.02512661370501,7.3619849299997494e-06,0.000236994957925816,0.0219422427711916,0.02512661370501,100000000.0,1757189.0,20.3378356481481,220803.0,2020760767.3534698,53677947.040771395,11591.427073500701,307.9058237028308,2588.0,68.74565717319119,0.06188625519201716,0.06251984854476789
485,2019-02-05,109833.0,1614335617.0,28745.0,2591673.93967608,1380640.0,503.9336,1.3806399999999999,35781.68708074383,1380640.0,35781.68708074383,7.56369591125506e-06,0.0259167393967608,,13.539259244833467,0.0265632369293629,7.78663618077118e-06,0.00025053352632208704,0.0232699592474648,0.0265632369293629,100000000.0,1631487.0,18.8829513888889,209971.0,1612113187.86746,41780717.36804225,9596.335455119599,248.70572515423058,2560.0,66.34685285570765,0.061730848854683724,0.06251140685080994
486,2019-02-06,113916.0,1614335617.0,28762.0,2525711.65546334,1381184.0,504.13215999999994,1.381184,34884.725271394775,1381184.0,34884.725271394775,7.5002431523835234e-06,0.0252571165546334,,8.455466376767987,0.0259167393967608,7.56369591125505e-06,0.000244185199814907,0.0227513873822743,0.0259167393967608,100000000.0,1659110.0,19.202662037037,211321.0,1670875140.9001698,42201488.1819551,10017.3338596302,253.0089688593555,2546.0,64.30461874809664,0.061400907522016886,0.06267155397256671
487,2019-02-07,110896.0,1614335617.0,28763.0,2542043.89483801,1381216.0,504.14384,1.381216,35111.11700252577,1381216.0,35111.11700252577,7.568143962147698e-06,0.0254204389483801,,-2.595021383142646,0.0252571165546334,7.500243152383521e-06,0.00024427860988066003,0.0222448216289349,0.0252571165546334,100000000.0,1640805.0,18.990798611111103,211566.0,1559314358.1803901,39638455.44345711,9387.43645492135,238.6327552841259,2570.0,65.33052809733685,0.06132428427386821,0.05906369936708429
488,2019-02-08,106334.0,1614335617.0,28739.0,2647833.22768306,1380448.0,503.86352,1.380448,36551.960834886246,1380448.0,36551.960834886246,7.329683504895538e-06,0.0264783322768306,,-6.147663666714048,0.0254204389483801,7.56814396214769e-06,0.000246085883855698,0.0224173809441822,0.0254204389483801,100000000.0,1587118.0,18.369421296296302,212128.0,1912450704.4003801,50638505.214172006,11465.928528796201,303.59866544785723,2640.0,69.90279721083277,0.061392814777222436,0.057728751759969325
489,2019-02-09,347873.0,1614335617.0,28760.0,2601286.76362316,1381120.0,504.1088,1.3811200000000001,35926.89174975219,1381120.0,35926.89174975219,7.1833586376858505e-06,0.0260128676362316,,1.7648091326226696,0.0264783322768306,7.32968350489554e-06,0.000225344660581094,0.0233568791840833,0.0264783322768306,100000000.0,2034202.0,23.5440046296296,178171.0,1570935037.6392,40864525.19922701,11453.4579803796,297.9372864207551,1847.72016,48.06449995087668,0.060228106739540786,0.054881379814180856
490,2019-02-10,89590.0,1614335617.0,28762.0,2560820.07179635,1381184.0,504.13215999999994,1.381184,35369.6371004397,1381184.0,35369.6371004397,7.031313427730663e-06,0.0256082007179635,,3.4947782135230585,0.0260128676362316,7.18335863768586e-06,0.000220253976848753,0.0229657848982594,0.0260128676362316,100000000.0,1500738.0,17.3696527777778,86241.0,944753801.134319,24193444.96850662,12420.928824479599,318.0776384408121,1.9931,0.05103970485097305,0.06018090365456505,0.05461626053859942
491,2019-02-11,368671.0,1614335617.0,28739.0,2435688.74058578,1380448.0,503.86352,1.380448,33623.41650564159,1380448.0,33623.41650564159,6.78347964755025e-06,0.0243568874058578,,5.0220123185307814,0.0256082007179635,7.0313134277306706e-06,0.000207223195300084,0.0226565841593787,0.0256082007179635,100000000.0,1720885.0,19.917650462963,92219.0,1131532642.34203,27560613.165577583,13658.081506795701,332.66835344105147,1.0,0.0243568874058578,0.06024135772464655,0.05406959202295845
492,2019-02-12,105236.0,1614335617.0,28744.0,2407995.27435836,1380608.0,503.92192,1.380608,33244.975397413466,1380608.0,33244.975397413466,6.711429023796191e-06,0.0240799527435836,,14.58788457947702,0.0243568874058578,6.78347964755024e-06,0.000203437534072657,0.0216325939145355,0.0243568874058578,100000000.0,1420873.0,16.4452893518519,81261.0,869845954.788281,20945849.485499166,12442.2612441085,299.6090627814544,1.3967379999999998,0.033633385035167475,0.06024837256821345,0.05073645196593353
493,2019-02-13,97390.0,1614335617.0,28737.0,2385249.25545373,1380384.0,503.84015999999997,1.380384,32925.59908240241,1380384.0,32925.59908240241,6.670000872285607e-06,0.0238524925545373,,-6.298111239204192,0.0240799527435836,6.7114290237961895e-06,0.000199290006093036,0.0212936586687165,0.0240799527435836,100000000.0,1414785.0,16.3748263888889,77162.0,1408236083.89687,33589940.706180856,19637.5618061959,468.4047967715539,1.3967379999999998,0.03331568274563932,0.058742678467598224,0.036415744313623516
494,2019-02-14,98353.0,1614335617.0,28768.0,2313007.2441869,1381376.0,504.20224,1.381376,31951.326949459235,1381376.0,31951.326949459235,6.493715728323892e-06,0.023130072441869,,-5.082123052830299,0.0238524925545373,6.67000087228562e-06,0.00019763400373466698,0.0212038529183735,0.0238524925545373,100000000.0,1372253.0,15.8825578703704,78128.0,1110000256.28535,25674386.338373296,15616.716517295601,361.21578434917944,1.0,0.023130072441869,0.05851668890781391,0.03598281143494466
495,2019-02-15,97806.0,1614335617.0,28769.0,2342983.99352411,1381408.0,504.21392000000003,1.381408,32366.168325261537,1381408.0,32366.168325261537,6.572172350996368e-06,0.0234298399352411,,-6.1660782447057425,0.023130072441869,6.49371572832389e-06,0.000193264504938598,0.0205244885036421,0.023130072441869,100000000.0,1472727.0,17.0454513888889,88883.0,457897518.272533,10728465.559869586,6180.083951886811,144.7983777790602,2.0,0.0468596798704822,0.05848100770300777,0.035755909584060525
496,2019-02-16,95529.0,1614335617.0,28766.0,2331260.37128001,1381312.0,504.17888,1.381312,32201.979259735323,1381312.0,32201.979259735323,6.503297229055687e-06,0.0233126037128001,,-7.34911252190371,0.0234298399352411,6.57217235099637e-06,0.000194664630991528,0.0208068428573253,0.0234298399352411,100000000.0,1529728.0,17.705185185185197,73092.0,389609542.956781,9082812.877676604,6644.6281479546105,154.9035828321827,1.0,0.0233126037128001,0.058152019128876825,0.03571108996364384
497,2019-02-17,82161.0,1614335618.0,28767.0,2351078.84338419,1381344.0,504.19055999999995,1.3813440000000001,32476.486538356905,1381344.0,32476.486538356905,6.489749560848651e-06,0.0235107884338419,,-4.231891506255456,0.0233126037128001,6.50329722905569e-06,0.00019139301733406999,0.0206866144853778,0.0233126037128001,100000000.0,1329286.0,15.3852546296296,64269.0,440793247.864354,10363396.793604864,8256.42716165959,194.11511221720443,1.0,0.0235107884338419,0.058119714682770864,0.03551604415141432
498,2019-02-18,94354.0,1614335618.0,28776.0,2461707.98731646,1381632.0,504.29568,1.381632,34011.74529932016,1381632.0,34011.74529932016,6.367371210493073e-06,0.0246170798731646,,1.1510370877482163,0.0235107884338419,6.48974956084867e-06,0.000177030417884402,0.0208618656678845,0.0235107884338419,100000000.0,1472012.0,17.0371759259259,76920.0,637782100.654775,15700332.913493298,9951.205926152299,244.96963111840012,1.0,0.0246170798731646,0.05798642462834636,0.0365195998464256
499,2019-02-19,104261.0,1614335618.0,28764.0,2478512.91169703,1381248.0,504.15552,1.381248,34234.41002255699,1381248.0,34234.41002255699,6.362608482631075e-06,0.0247851291169703,,5.095827561216735,0.0246170798731646,6.36737121049307e-06,0.00017046021795864198,0.0217698225780452,0.0246170798731646,100000000.0,1563370.0,18.0945601851852,82044.0,1123879715.36725,27855503.85732112,15625.8911107412,387.289728747439,1.545824,0.038313447432111486,0.05785366279696055,0.03603431325199544
500,2019-02-20,103110.0,1614335618.0,28764.0,2478642.25101336,1381248.0,504.15552,1.381248,34236.19651927701,1381248.0,34236.19651927701,6.304388881483697e-06,0.0247864225101336,,-2.154463236696267,0.0247851291169703,6.36260848263107e-06,0.00017315633210731002,0.021881558351131,0.0247851291169703,100000000.0,1492344.0,17.2725,73122.0,649672109.71848,16103047.404532116,10841.154563462,268.713437507632,1.2075879999999999,0.02993178638616721,0.05776408059921375,0.0335307394962749
501,2019-02-21,112846.0,1614335618.0,28758.0,2439328.81472796,1381056.0,504.08544000000006,1.3810559999999998,33688.49695552937,1381056.0,33688.49695552937,6.267124216355497e-06,0.0243932881472796,,-7.258887496238008,0.0247864225101336,6.304388881483701e-06,0.000168395010246852,0.0218818324990846,0.0247864225101336,100000000.0,1443607.0,16.7084143518519,78544.0,579460390.027632,14134944.263879048,9467.54283362431,230.94450038730983,1.441569,0.035164608001185704,0.05770465349315095,0.0328392710910102
502,2019-02-22,105155.0,1614335618.0,28778.0,2481205.82725127,1381696.0,504.31904000000003,1.3816959999999998,34282.72166689771,1381696.0,34282.72166689771,6.2842375362264124e-06,0.0248120582725127,,-5.594583199461916,0.0243932881472796,6.26712421635549e-06,0.000169868176380751,0.021537246879714003,0.0243932881472796,100000000.0,1289155.0,14.920775462962999,81336.0,439069958.194566,10894229.388433285,6529.8824997745605,162.01982509706727,1.0,0.0248120582725127,0.057712239953018676,0.03303189730899981
503,2019-02-23,102402.0,1614335618.0,28776.0,2521267.51655203,1381632.0,504.29568,1.381632,34834.63881428814,1381632.0,34834.63881428814,6.134245292106096e-06,0.0252126751655203,,-5.507011549040824,0.0248120582725127,6.28423753622641e-06,0.000168716855684193,0.0218804910879911,0.0248120582725127,100000000.0,1351758.0,15.645347222222199,78092.0,491269714.299738,12386223.725297257,7635.005262556379,192.49890757187197,2.0,0.0504253503310406,0.0574498145346703,0.03304878985190088
504,2019-02-24,105756.0,1614335618.0,28768.0,2362230.2618172,1381376.0,504.20224,1.381376,32631.28190147996,1381376.0,32631.28190147996,6.29226056587676e-06,0.023622302618172,,-10.7692909644095,0.0252126751655203,6.134245292106099e-06,0.00016004948353188898,0.0222533385359653,0.0252126751655203,100000000.0,1388014.0,16.0649768518519,79529.0,1166269885.6741,27549980.173854448,18079.2789197069,427.07419775965417,2.0,0.047244605236344,0.0571583654309186,0.03500353074921978
505,2019-02-25,104023.0,1614335618.0,28774.0,2401408.15640425,1381568.0,504.27232000000004,1.3815680000000001,33177.08663827107,1381568.0,33177.08663827107,6.283088459241165e-06,0.0240140815640425,,-15.452228274062685,0.023622302618172,6.29226056587676e-06,0.00017448483289602,0.0208839426009413,0.023622302618172,100000000.0,1451317.0,16.797650462963,83754.0,557013941.2365309,13376178.21716283,8001.201439564391,192.14150398003355,2.0,0.048028163128085,0.05699133213712883,0.032348408597123166
506,2019-02-26,115456.0,1614335618.0,28764.0,2398251.07695424,1381248.0,504.15552,1.381248,33125.7950354089,1381248.0,33125.7950354089,6.317546039774747e-06,0.0239825107695424,,-17.21761363919459,0.0240140815640425,6.28308845924115e-06,0.000174109866525254,0.0211519566029462,0.0240140815640425,100000000.0,1625093.0,18.8089467592593,114566.0,575124744.876675,13792935.387835184,5812.60746438916,139.40092111383558,9.372883999999999,0.22478529147167167,0.05695345834614885,0.032005088472051475
507,2019-02-27,138095.0,1614335618.0,28761.0,2380592.09983639,1381152.0,504.12048,1.381152,32879.595398732294,1381152.0,32879.595398732294,6.265735071116916e-06,0.0238059209983639,,-10.92427764577798,0.0239825107695424,6.31754603977475e-06,0.000176698094610093,0.0210876791355898,0.0239825107695424,100000000.0,1725498.0,19.9710416666667,223334.0,1467920494.03124,34945199.312787004,6921.87211217482,164.78154066321207,3009.0,71.63201628407698,0.05692285696513062,0.028766447268427076
508,2019-02-28,141789.0,1614335618.0,28685.0,2352249.82928813,1378720.0,503.2328,1.3787200000000002,32430.938846361303,1378720.0,32430.938846361303,6.2016405210216036e-06,0.0235224982928813,,-12.80709789170842,0.0238059209983639,6.2657350711169006e-06,0.000177660423964696,0.0209480810658918,0.0238059209983639,100000000.0,1666101.0,19.283576388888896,234026.0,1229961364.29771,28931764.092002843,5601.153742054859,131.75312933565115,3015.8,70.93915035167143,0.056802915008337264,0.0286916446577022
509,2019-03-01,127865.0,1614335618.0,28752.0,2343542.34883431,1380864.0,504.01536,1.3808639999999999,32361.132619807413,1380864.0,32361.132619807413,6.150008510133214e-06,0.0234354234883431,,-13.317738589198921,0.0235224982928813,6.20164052102159e-06,0.000174557875008555,0.0207265993471259,0.0235224982928813,100000000.0,1650410.0,19.1019675925926,216602.0,1190280005.8393302,27894716.0065522,5790.38463331999,135.7001160422482,3051.0,71.5014770629348,0.05671835034220691,0.028664140586999114
510,2019-03-02,101851.0,1614335618.0,28728.0,2260342.4442145,1380096.0,503.73504,1.380096,31194.89565890655,1380096.0,31194.89565890655,5.933212671702385e-06,0.022603424442145,,-10.47383954502138,0.0234354234883431,6.15000851013322e-06,0.000173770060066993,0.0206778015525376,0.0234354234883431,100000000.0,1670018.0,19.328912037037,120158.0,862055917.2215331,19485415.789820924,7920.321089428149,179.02637930241679,71.25,1.6104939915028313,0.05675750684363556,0.02673259178669369
511,2019-03-03,98183.0,1614335618.0,28739.0,2231621.33072998,1380448.0,503.86352,1.380448,30806.3720276354,1380448.0,30806.3720276354,5.900042373515555e-06,0.0223162133072998,,-14.217116145529255,0.022603424442145,5.9332126717024005e-06,0.000170982500186084,0.0199247221913255,0.022603424442145,100000000.0,1630023.0,18.8660069444444,80802.0,397139087.211137,8862640.582870068,5735.26936994765,127.98949463457467,2.352894,0.052507684393465856,0.05675971274118004,0.026008345177185456
512,2019-03-04,180909.0,1614335618.0,28703.0,2252959.3595371004,1379296.0,503.44304000000005,1.3792959999999999,31074.978327720833,1379296.0,31074.978327720833,6.092105883514058e-06,0.022529593595371003,,-12.393683148928623,0.0223162133072998,5.90004237351556e-06,0.00017213219482675602,0.0196595587242051,0.0223162133072998,100000000.0,1902085.0,22.0148726851852,153974.0,700138683.550478,15773840.000790333,5764.38340575194,129.86921545949184,1.7404099999999998,0.03921072998931964,0.05560207929401159,0.02611300599735442
513,2019-03-05,153215.0,1614335618.0,28694.0,2369236.88027859,1379008.0,503.33792,1.379008,32671.966117992182,1379008.0,32671.966117992182,6.169681974114123e-06,0.0236923688027859,,-5.7080708091521615,0.022529593595371003,6.092105883514051e-06,0.00018006325492278798,0.0198951565519712,0.022529593595371003,100000000.0,2361278.0,27.3296064814815,131815.0,659937291.1337531,15635477.688252361,5910.502451152739,140.03380388248078,1.898838,0.04498797019274438,0.05572559425780674,0.027690737012391543
514,2019-03-06,96148.0,1614335618.0,28597.0,2314239.66728233,1375904.0,502.20495999999997,1.375904,31841.71615172427,1375904.0,31841.71615172427,6.007893596147151e-06,0.0231423966728233,,-12.878100156378972,0.0236923688027859,6.1696819741141195e-06,0.000174583873764897,0.0209608723208515,0.0236923688027859,100000000.0,2672714.0,30.9341898148148,67940.0,585601154.262141,13552214.203997657,10206.491513864,236.2026752516455,5.000004,0.1157120759337032,0.05560408417683494,0.02571618848487552
515,2019-03-07,100697.0,1614335618.0,28026.0,2289026.44890667,1357632.0,495.53567999999996,1.357632,31076.555558820604,1357632.0,31076.555558820604,5.936390194990395e-06,0.0228902644890667,,-11.677683914483323,0.0231423966728233,6.007893596147161e-06,0.000168698119307146,0.0204675040194089,0.0231423966728233,100000000.0,3014343.0,34.8882291666667,76838.0,908005558.480543,20784487.39116235,14096.644672947801,322.6759249721682,5.032298,0.11519063220780137,0.0554174641272174,0.025468570588561817
516,2019-03-08,166626.0,1614335618.0,28346.0,2222127.57315983,1367872.0,499.27328,1.367872,30395.860877532825,1367872.0,30395.860877532825,5.7879458036236275e-06,0.0222212757315983,,-12.019744282639326,0.0228902644890667,5.93639019499041e-06,0.00016813467112149,0.0204569894417653,0.0228902644890667,100000000.0,2820779.0,32.6479050925926,90614.0,1212718457.22908,26948151.22288589,15417.9740200303,342.6070519217124,10.0,0.222212757315983,0.05546311543138558,0.02559182753937068
517,2019-03-09,116255.0,1614335618.0,28568.0,2268752.7155075,1374976.0,501.86624000000006,1.374976,31194.805337576407,1374976.0,31194.805337576407,5.801900691178308e-06,0.022687527155075,,-10.750844227570873,0.0222212757315983,5.78794580362361e-06,0.00016778191858139298,0.0198076388988508,0.0222212757315983,100000000.0,2667116.0,30.869398148148104,82211.0,1282556758.77324,29098041.292592857,17933.8486326681,406.87467784866203,4.717583,0.10703029241882017,0.05547959663436168,0.02592985599307332
518,2019-03-10,116544.0,1614335618.0,28547.0,2279350.01566193,1374304.0,501.62095999999997,1.3743040000000002,31325.198439242526,1374304.0,31325.198439242526,5.838630697429045e-06,0.0227935001566193,,-13.916405616813144,0.022687527155075,5.801900691178309e-06,0.000166456588723497,0.020196792774932,0.022687527155075,100000000.0,2565695.0,29.6955439814815,85566.0,543325804.529497,12384296.8106384,7872.26047645945,179.43637040312635,1.5717020000000002,0.03582458978315887,0.05539877392185095,0.0245934710599991
519,2019-03-11,163811.0,1614335618.0,28454.0,2197170.68646152,1371328.0,500.53472,1.371328,30130.416831239036,1371328.0,30130.416831239036,5.704612149329793e-06,0.0219717068646152,,-15.53523751448201,0.0227935001566193,5.83863069742903e-06,0.000168558982373621,0.0202811470936043,0.0227935001566193,100000000.0,2648840.0,30.657870370370397,86204.0,729601801.991462,16030596.921251426,10464.1082545927,229.91431916951103,3.0,0.0659151205938456,0.05545811864852386,0.025170081822709856
