,time,AssetEODCompletionTime,BlkCnt,CapMrktCurUSD,CapMrktFFUSD,DiffLast,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,RevAllTimeUSD,RevNtv,RevUSD,SplyCur,SplyExpFut10yr,TxCnt,TxCntSec,TxTfrCnt,VtyDayRet180d,VtyDayRet30d
281,2019-10-23,1614335726.0,1416.0,24190678.784616224,24190678.784616224,1751652404.0,1948012518.4639828,0.007868131868131869,0.007862963320592187,0.008,0.007994744828758536,17.9,17.888241554347225,84960.0,128.107335,0.350979,84904.19008141567,84960.0,84904.19008141567,0.00013399548122076358,0.999343103594817,,-44.586238020141295,0.9853838408421741,0.000122724951608575,0.00575367372902845,0.886218193975725,0.9853838408421741,69944514.07757276,84977.9,84922.07832297,24206580.0,339566580.0,2275.0,0.02633102,4899.0,0.07258547391441285,0.061537516000099386
282,2019-10-24,1614335726.0,1445.0,21439549.187524978,21439549.187524978,1956275627.0,1925751784.4525952,0.007763278962777081,0.0068513268351962815,0.008,0.007060240259866095,18.562,16.381522462954308,86700.0,130.264485,0.356889,76515.35381629881,86700.0,76515.35381629881,0.00011839094353176124,0.8825300324832621,,-40.76824751666561,0.8970961262420881,0.00012028584247460801,0.00556085010281356,0.807242678612653,0.8970961262420881,70021045.81291153,86718.56199999999,76531.73533876179,24293280.0,339653280.0,2391.0,0.02767361,5143.0,0.07310890227703573,0.056106122624610566
283,2019-10-25,1614335726.0,1430.0,25448466.82454809,25448466.82454809,1888584425.0,1886106512.6755247,0.007705539358600583,0.008043542362246504,0.008,0.00835091950132592,18.500999999999998,19.312545211753854,85800.0,128.458465,0.351941,89563.6116517205,85800.0,89563.6116517205,0.00012058525102998628,1.0438649376657398,,-27.01808757809645,0.8825300324832621,0.000118390943531761,0.0054807201778515205,0.7955542550266479,0.8825300324832621,70110628.73710845,85818.50099999999,89582.92419693223,24379080.0,339739080.0,2401.0,0.02778935,5027.0,0.0742374171503835,0.06529591590349441
284,2019-10-26,1614335726.0,1440.0,26233040.882656686,26233040.882656686,1974488394.0,1923067215.3513892,0.007820377689942908,0.008385377587445189,0.008,0.0085779770951256,17.807000000000002,19.093504766612693,86400.0,128.900115,0.35315100000000005,92642.15262735648,86400.0,92642.15262735648,0.00011592303626301797,1.0722471368907,,-23.910438448232735,0.9675345422002021,0.000111767711934352,0.0053407162580080296,0.8720174372921371,0.9675345422002021,70203289.98324057,86417.80699999999,92661.24613212308,24465480.0,339825480.0,2277.0,0.02635417,4850.0,0.07427202677424001,0.06564250291741393
285,2019-10-27,1614335726.0,1427.0,30558058.269524205,30558058.269524205,1804096064.0,1843147985.0693762,0.007790165809033734,0.009696198570398395,0.008,0.009957373240147841,13.625,16.95865129962679,85620.0,127.29083,0.348742,106568.78710268224,85620.0,106568.78710268224,0.00013022089713617802,1.24467165501848,,-11.579733413181865,0.9356250365667209,0.00010115251541451999,0.00520599766746865,0.8416080836711272,0.9356250365667209,70309875.72899456,85633.625,106585.7457539819,24551100.0,339911100.0,1749.0,0.02024306,3785.0,0.07510750826835685,0.0717220554543853
286,2019-10-28,1614335727.0,1449.0,29295681.989695974,29295681.989695974,2051117601.0,1941748934.648033,0.007949061662198392,0.009451773865626008,0.008,0.00951234172513592,14.825,17.6275582593925,86940.0,128.797185,0.352869,103375.37369791459,86940.0,103375.37369791459,0.0001275909417725453,1.18904271564199,,-17.086034840069562,0.990656286385328,0.000103645125882437,0.0053673021127227,0.891358983890555,0.990656286385328,70413268.73025073,86954.825,103393.00125617399,24638040.0,339998040.0,1865.0,0.02158565,4092.0,0.07511116610263964,0.07198127210022252
287,2019-10-29,1614335727.0,1420.0,28474102.753103726,28474102.753103726,1880289864.0,1899384917.524648,0.00737271815446339,0.008491263050468456,0.008,0.00921371236232912,36.753,42.32894630658527,85200.0,125.784475,0.344615,98126.03665880511,85200.0,98126.03665880511,0.0001221173525467412,1.1517140452911399,,-16.83608918754848,1.06122674948861,0.00011387557286229299,0.00580494638668955,0.956106963286213,1.06122674948861,70511437.09585585,85236.75300000001,98168.36560511171,24723240.0,340083240.0,4985.0,0.05769676,10207.0,0.07514101583142396,0.07194203082782487
288,2019-10-30,1614335727.0,1440.0,24314911.148956206,24314911.148956206,2001260368.0,1837664132.8791664,0.0076250829462508295,0.007473031222601784,0.008,0.007840472058105223,22.982,22.523716104921785,86400.0,127.11198,0.348252,84677.09822753644,86400.0,84677.09822753644,0.00010672704734073634,0.9800590072631529,,-31.529344304380967,1.03824721728615,0.000110086355187199,0.00544067768039582,0.934803239683914,1.03824721728615,70596136.71779948,86422.98199999999,84699.62194364137,24809640.0,340169640.0,3014.0,0.03488426,6292.0,0.0760182859822967,0.07687940497132106
289,2019-10-31,1614335727.0,1417.0,25222969.721858867,25222969.721858867,1739866540.0,1781837313.1058574,0.00784083044982699,0.007944234989761465,0.008,0.00810550366122176,18.128,18.367071296328508,85020.0,124.654435,0.341519,86141.24015963425,85020.0,86141.24015963425,0.00011066709664693032,1.0131879576527199,,-28.724011269559426,0.9427889382206279,0.000102668389246055,0.00514406564205323,0.84558022845888,0.9427889382206279,70682296.32503042,85038.12800000001,86159.60723093059,24894660.0,340254660.0,2312.0,0.02675926,4915.0,0.07604939884189231,0.07733056354430645
290,2019-11-01,1614335727.0,1434.0,27920254.227610715,27920254.227610715,1721120925.0,1824778908.926081,0.007959243697478992,0.008895831881937724,0.008,0.00894138410136168,18.942999999999998,21.17207987901179,86040.0,125.71548999999999,0.344426,96164.58601014486,86040.0,96164.58601014486,0.0001208114742239656,1.11767301267021,,-23.11075462810119,0.9084846874761109,9.923071227978009e-05,0.00497989290588344,0.8148579235359059,0.9084846874761109,70778482.08312044,86058.94300000001,96185.75809002387,24980700.0,340340700.0,2380.0,0.027546299999999996,5208.0,0.0763450118903363,0.07967042514776111
291,2019-11-02,1614335727.0,1451.0,28032349.487644296,28032349.487644296,1984617351.0,1871732690.432116,0.0075696682464454984,0.008464880220246397,0.008,0.00894610431491104,15.972000000000001,17.860897264719892,87060.0,126.76413500000001,0.34729899999999997,97355.9802070194,87060.0,97355.9802070194,0.00012024087020367492,1.11826303936388,,-20.824691522106427,0.9637092780503941,0.000104169231326815,0.00525576657752572,0.863740798574715,0.9637092780503941,70875855.92422472,87075.972,97373.84110428413,25067760.0,340427760.0,2110.0,0.0244213,4362.0,0.07633804285136883,0.07959621193452952
292,2019-11-03,1614335727.0,1422.0,28351167.445719685,28351167.445719685,1821453687.0,1882868248.7180028,0.007743783303730019,0.008728366351453505,0.008,0.00901715971029224,17.439,19.656281023473294,85320.0,123.809095,0.33920300000000003,96168.00831026674,85320.0,96168.00831026674,0.00012238753342905625,1.12714496378653,,-20.771896280691433,1.02870339011453,0.00011061099799847,0.00562136781895759,0.92208806414695,1.02870339011453,70972043.58881602,85337.439,96187.66459129022,25153080.0,340513080.0,2252.0,0.02606481,4787.0,0.07634063041331067,0.0796006447127427
293,2019-11-04,1614335727.0,1433.0,32522094.49208397,32522094.49208397,1668729813.0,1936478454.5959523,0.008075660528422738,0.010405989557113339,0.008,0.01030849627270872,20.173,25.994161913669128,85980.0,124.34163000000001,0.34066199999999996,110790.56369093695,85980.0,110790.56369093695,0.00013681384192335306,1.2885620340885902,,-8.22912910672986,1.05482115485984,0.000114534477374052,0.005798683256922,0.945459537280698,1.05482115485984,71082860.14666887,86000.17300000001,110816.55785285063,25239060.0,340599060.0,2498.0,0.02891204,5528.0,0.07701966783723893,0.08367703936229423
294,2019-11-05,1614335727.0,1448.0,35006268.881652504,35006268.881652504,2144657670.0,1948329099.6498613,0.00800280112044818,0.011061710160760033,0.008,0.011057838368614159,19.999000000000002,27.643213691739327,86880.0,125.21215500000001,0.343047,120088.12468314978,86880.0,120088.12468314978,0.00014813646084161267,1.3822297960767702,,3.723828213443467,1.1913623039955399,0.00012649360265187,0.006403988155000239,1.07090072005613,1.1913623039955399,71202975.91456571,86899.99900000001,120115.76789684151,25325940.0,340685940.0,2499.0,0.02892361,5499.0,0.07718082258849382,0.08416877246076494
295,2019-11-06,1614335727.0,1437.0,34568317.94984583,34568317.94984583,2118140779.0,2004836457.466945,0.008132132132132132,0.011062189485415694,0.008,0.0108824493312952,18.956,25.785963690503973,86220.0,123.83939,0.33928600000000003,117285.59766803402,86220.0,117285.59766803402,0.00014541056689799283,1.3603061664118998,,-3.11952697570814,1.2033352577048702,0.00012896395866178302,0.00635954305947399,1.08692267308623,1.2033352577048702,71320287.29819743,86238.95599999999,117311.38363172453,25412160.0,340772160.0,2331.0,0.02697917,5261.0,0.07709762893812186,0.08366231047658358
296,2019-11-07,1614335727.0,1437.0,33276459.632588595,33276459.632588595,2047912054.0,1971291821.2985387,0.007803159692570453,0.010183451988575865,0.008,0.0104403368786844,18.275,23.849644557244677,86220.0,123.42073500000001,0.33813899999999997,112520.73071002112,86220.0,112520.73071002112,0.0001416868725891291,1.30504210983555,,-0.0674665974721279,1.23839625569716,0.000132378949703848,0.00646490835343307,1.1196593610268601,1.23839625569716,71432831.878552,86238.275,112544.58035457837,25498380.0,340858380.0,2342.0,0.02710648,4878.0,0.07707984971358281,0.08293757947528194
297,2019-11-08,1614335727.0,1422.0,32838068.20072673,32838068.20072673,1949462771.0,2029625575.739803,0.007756255392579809,0.009955574977966057,0.008,0.01026843441745384,17.979,23.07702279892532,85320.0,121.72531000000001,0.333494,109512.8530621452,85320.0,109512.8530621452,0.00014600222351683235,1.28355430218173,,-8.62298275414338,1.1962285428538402,0.000129873112799532,0.0064048003224855,1.08255279790067,1.1962285428538402,71542367.80863695,85337.979,109535.93008494412,25583700.0,340943700.0,2318.0,0.026828700000000004,4846.0,0.07659268647131325,0.0818263397586803
298,2019-11-09,1614335727.0,1446.0,35058909.93608685,35058909.93608685,2140983373.0,2027149234.6376212,0.007998717948717949,0.010924086758408846,0.008,0.01092583769393672,18.717,25.562363014676695,86760.0,123.36124,0.337976,118490.70979074371,86760.0,118490.70979074371,0.00015500659471799692,1.36572971174209,,-2.9990333674183165,1.13271650632274,0.000128844668477394,0.006154789409121571,1.02933234279542,1.13271650632274,71660884.08079071,86778.71699999999,118516.27215375843,25670460.0,341030460.0,2340.0,0.02708333,5098.0,0.07673571707849665,0.08268273462900454
299,2019-11-10,1614335727.0,1428.0,34796220.02099583,34796220.02099583,1933775364.0,1976653931.455182,0.007845058626465659,0.010598575176408826,0.008,0.01080789901623328,18.734,25.309397521264287,85680.0,121.42053500000002,0.33265900000000004,115752.59846385843,85680.0,115752.59846385843,0.00014939773335563068,1.35098737702916,,9.830948913846349,1.17856154485697,0.00013376351862539,0.00637189179709822,1.07098597746483,1.17856154485697,71776661.9886521,85698.734,115777.90786137967,25756140.0,341116140.0,2388.0,0.02763889,5061.0,0.07673259226447893,0.07875475971456107
