,time,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapMrktCurUSD,CapMrktFFUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,RevAllTimeUSD,RevHashNtv,RevHashRateNtv,RevHashRateUSD,RevHashUSD,RevNtv,RevUSD,SplyCur,SplyExpFut10yr,TxCnt,TxCntSec,TxTfrCnt,VtyDayRet180d,VtyDayRet30d
891,2016-09-25,1614335473.0,737.0,6907.30800542741,132876736.03723265,132876736.03723265,4125752901.0,3863270599.3514204,1.308e-05,0.0622713863422133,0.637464492291928,0.03,0.30710629539644396,66.568111999826,681.4495422600713,32193921.661261898,7688.32240709927,21.6193665190719,0.0592311411481422,78704.4070752576,7688.32240709927,78704.4070752576,0.017044131096434788,10.236876513214801,2162.632730007545,144.62889170085725,10.7134578240383,0.017776144880187,0.8265680354821271,9.58016049056994,10.7134578240383,15213573.329501828,2.788e-09,0.00024088057999999997,0.002465864751,2.8539999999999996e-08,7754.8905190991,79385.85661751768,12980203.079103464,18810808.336060453,1069.0,0.0123726851851852,10215.0,0.08305890730910177,0.14359332003595654
892,2016-09-26,1614335474.0,661.0,7285.89561270802,121217026.4901378,121217026.4901378,3526145324.0,3816659684.4705,1.756e-05,0.0564103497838599,0.5265147778813863,0.03173929,0.29624360225549085,84.559114326006,789.2456520441984,31805497.3705875,6887.02990109381,19.3558825941797,0.0530298153265196,64281.16529201841,6887.02990109381,64281.16529201841,0.015382303154295729,9.333655612822179,2019.555436371036,81.40829123371779,10.236876513214801,0.0170441310964348,0.7823038834285051,9.13399919378622,10.236876513214801,15278643.740445893,2.537e-09,0.00021919446599999998,0.002045885659,2.3679e-08,6971.589015419814,65070.410944062605,12987090.109004557,18811204.900556818,1499.0,0.017349537037037,15771.0,0.08333496125118801,0.14125582906175865
893,2016-09-27,1614335474.0,768.0,6001.05078125,120795575.63623759,120795575.63623759,4162268554.0,3628803686.5612,1.576e-05,0.0553555247181677,0.5145564456830927,0.03,0.2788645478312385,72.626448430236,675.0980567362175,30240030.721343298,7990.46782156977,22.443267955367197,0.0614884053571704,74275.27320073717,7990.46782156977,74275.27320073717,0.015360588514903569,9.295484927707948,1976.6409831147898,-0.4843215163682145,9.333655612822179,0.0153823031542957,0.7256686149125541,8.32975011422808,9.333655612822179,15353594.111703364,3.086e-09,0.000266636444,0.00247851505,2.8687e-08,8063.094270000002,74950.37125747332,12995080.576826127,18811665.629867844,1312.0,0.0151851851851852,13785.0,0.08330241658481326,0.08999329812691538
894,2016-09-28,1614335474.0,680.0,8873.79264705882,121997504.89776011,121997504.89776011,3533028763.0,3756648450.3985295,1.262e-05,0.0531880353710356,0.4990566783861844,0.02,0.1876574966173516,76.16526665132301,714.6491634490164,31305403.7533211,7065.044515358679,19.833197713716,0.0543375279827834,66290.42836211804,7065.044515358679,66290.42836211804,0.015516924750146113,9.38287483086758,2067.9603264379793,10.884041347050042,9.295484927707948,0.0153605885149036,0.7096824141662499,8.33665492024034,9.295484927707948,15420599.189228933,2.64e-09,0.00022811428500000002,0.00214036778,2.4773e-08,7141.20978201,67005.07752556699,13002145.621341487,18812073.562246427,1432.0,0.0165740740740741,16197.0,0.08328286444099521,0.08805047183291882
895,2016-09-29,1614335474.0,758.0,7840.11081794195,112098547.56360254,112098547.56360254,4017808952.0,3666216377.29156,1.127e-05,0.0389104308031139,0.3352651786339189,0.02,0.1723266341256178,66.964851412159,576.991372428974,30551803.1440963,7862.742413607841,22.059178601008398,0.0604361057561873,67747.99675668875,7862.742413607841,67747.99675668875,0.014237103819403862,8.616331706280889,2060.7278537214675,1.9059545450944224,9.38287483086758,0.0155169247501461,0.7045077726925559,8.39095978818675,9.38287483086758,15488924.17735805,3.004e-09,0.000259549567,0.00223636516,2.5884e-08,7929.70726502,68324.98812911774,13010008.36375509,18812528.176162533,1721.0,0.0199189814814815,19304.0,0.08348821347059218,0.08952760544518584
896,2016-09-30,1614335474.0,732.0,7849.050546448091,109493020.88674729,109493020.88674729,3900618934.0,3794252491.42486,1.117e-05,0.0386711392873512,0.32526905956524066,0.02,0.1682231584377612,64.194091217003,539.9466388782995,31618770.7618739,7583.495008783,21.263346617694896,0.0582557441580682,63785.97411872367,7583.495008783,63785.97411872367,0.01381446840853302,8.411157921888059,1974.1329786372464,-0.4524224846565173,8.616331706280889,0.0142371038194039,0.656057738884584,7.70579405145267,8.616331706280889,15553250.098115653,2.799e-09,0.000241871803,0.002034421934,2.3547e-08,7647.6891,64325.920757601976,13017591.858763877,18812967.267636158,1660.0,0.019212962962963,19049.0,0.08352044283214725,0.08964145487311627
897,2016-10-01,1614335474.0,682.0,7706.749266862171,95223267.04219824,95223267.04219824,3860487679.0,3911246943.2287397,1.17e-05,0.0372785885908255,0.2725439469356067,0.02,0.1462200996540312,61.50967117486201,449.6975124437505,32593724.5269062,7056.225528825141,19.774218092903197,0.0541759399805567,51588.10000030655,7056.225528825141,51588.10000030655,0.011879922415838696,7.311004982701559,1679.5352972694668,-8.636394275345246,8.411157921888059,0.013814468408533002,0.634340093861293,7.544400821976219,8.411157921888059,15605287.895628406,2.5280000000000004e-09,0.000218377473,0.001596558794,1.8479e-08,7117.7352,52037.797512750294,13024648.0842927,18813376.38090619,1650.0,0.0190972222222222,18846.0,0.08425063382535428,0.09274596152893984
898,2016-10-02,1614335474.0,776.0,5585.75773195876,109464474.96878578,109464474.96878578,4476093224.0,3849931593.2925296,1.135e-05,0.035118762493015,0.2949708745407493,0.019980542,0.1678213447501291,49.201386252714,413.25419523158985,32082763.2774377,8017.95040185197,22.455512086975396,0.0615219509232202,67344.680568657,8017.95040185197,67344.680568657,0.013729887007013442,8.39923885699042,1962.2411944176904,-16.777456736315113,7.311004982701559,0.0118799224158387,0.552298544973426,6.5407291521289,7.311004982701559,15673045.830392292,2.9100000000000005e-09,0.00025144816000000005,0.002111973154,2.4444e-08,8067.15178810468,67757.9347638886,13032666.03469455,18813841.900776334,1401.0,0.0162152777777778,15841.0,0.08468417595331561,0.08590075567928329
899,2016-10-03,1614335474.0,642.0,8197.16978193146,103430051.47082117,103430051.47082117,3741750526.0,4049738149.7289705,1.092e-05,0.0375739059996078,0.2980431472759423,0.012259005,0.09724068699989959,57.4880761794,456.00601533219213,33747817.9144081,6623.97086004562,18.542032295368198,0.0508000884804608,52542.557662563326,6623.97086004562,52542.557662563326,0.012948594985388669,7.932184300430549,1875.5626442277605,-25.99079924231732,8.39923885699042,0.0137298870070134,0.6322837221072579,7.5057723208697595,8.39923885699042,15726044.394070188,2.291e-09,0.000197981954,0.0015704293479999998,1.8176e-08,6681.458936225024,52998.56367789555,13039290.005554598,18814227.006935634,1530.0,0.0177083333333333,19320.0,0.08482662390396095,0.08545077315774027
900,2016-10-04,1614335474.0,762.0,6285.4343832020995,98840631.33343196,98840631.33343196,3948545212.0,3525770188.37664,1.088e-05,0.0357604471929472,0.270908766102993,0.02,0.1515130751253148,52.102971560124,394.71407221206044,29381418.236471996,7852.130750394879,21.966708831347198,0.0601827639214992,59485.02381391869,7852.130750394879,59485.02381391869,0.01241894406253653,7.575653756265741,1706.4123570036206,-44.29997092731621,7.932184300430549,0.0129485949853887,0.587546116013369,7.082179012168679,7.932184300430549,15785924.131956318,3.114e-09,0.000269021518,0.00203801387,2.3588e-08,7904.233721955,59879.73788613073,13047142.136304993,18814684.12769708,1457.0,0.0168634259259259,16915.0,0.08492396943918204,0.0716129876916452
901,2016-10-05,1614335475.0,665.0,8489.50827067669,86076104.45777994,86076104.45777994,3713461362.0,3859179528.5323296,1.105e-05,0.0367364914067986,0.24223518021949925,0.02,0.1318771450093736,62.378562408744,411.3153360127098,32159829.404436104,6841.47118996926,19.129309944169396,0.0524090683401902,45111.68440985139,6841.47118996926,45111.68440985139,0.010771675493571008,6.593857250468679,1500.5378267563706,-52.4004422637391,7.575653756265741,0.0124189440625365,0.5684851600596971,6.78931162753737,7.575653756265741,15831447.131702185,2.485e-09,0.000214673084,0.00141552367,1.6383000000000002e-08,6903.849752378008,45522.99974586414,13053983.607494963,18815082.95399725,1698.0,0.0196527777777778,19007.0,0.0847526250849146,0.07444011732268714
902,2016-10-06,1614335475.0,735.0,14263.080272108798,93749526.39902139,93749526.39902139,3847126243.0,3478100217.56463,5.06e-06,0.0331749468632126,0.2381140907542536,0.010000010071000001,0.07177534648080992,53.046740034277,380.7444311160518,28984168.4797052,7551.5032041657205,21.102409832843602,0.0578148214598454,54201.121307044836,7551.5032041657205,54201.121307044836,0.011732570447691394,7.1775274195931305,1720.4276083733387,-42.27118945665896,6.593857250468679,0.010771675493571,0.503983947092007,5.927842484220751,6.593857250468679,15886028.997440346,3.037e-09,0.000262369091,0.0018831613459999999,2.1796000000000002e-08,7604.5499442,54581.86573816091,13061535.11069913,18815523.759780962,1599.0,0.0185069444444444,17855.0,0.08439190905578495,0.07531787919782021
903,2016-10-07,1614335475.0,689.0,7341.714078374459,89533445.64974026,89533445.64974026,3322991502.0,3434173713.6763396,5.56e-06,0.0200326978302776,0.1372446699380298,0.01,0.0685103280151298,28.145940451540003,192.8287612629316,28618114.2806362,7070.4913595484595,19.747549392941,0.0541028750491533,48440.168227080605,7070.4913595484595,48440.168227080605,0.011087505333722969,6.85103280151298,1657.0977703526403,-42.21202642485387,7.1775274195931305,0.0117325704476914,0.55756525453225,6.476068483149331,7.1775274195931305,15934661.994428687,2.871e-09,0.000248046997,0.0016993781109999999,1.9669000000000002e-08,7098.6373,48632.99698834354,13068605.602058675,18815937.0480218,1405.0,0.0162615740740741,16184.0,0.0844074111629071,0.07530438544395215
904,2016-10-08,1614335475.0,773.0,5716.87968952135,90002006.33962058,90002006.33962058,4069299518.0,3624544569.1410103,5.33e-06,0.0204375473241396,0.14066579445409372,0.01,0.0688271406657235,23.564492064733,162.18766100557033,30204538.076175105,7922.8530079352695,22.114748251673102,0.0605883513744467,54530.73184510113,7922.8530079352695,54530.73184510113,0.011113681468439506,6.882714066572349,1657.8187840092264,-46.05956027065013,6.85103280151298,0.011087505333723,0.539857435045359,6.16129086581455,6.85103280151298,15989354.913934793,3.045e-09,0.00026308687399999997,0.0018107517280000001,2.0958e-08,7946.4175,54692.919506106686,13076528.455066612,18816400.805004183,1153.0,0.0133449074074074,13566.0,0.08418576447855271,0.07343577458672329
905,2016-10-09,1614335475.0,672.0,8420.72321428571,98611036.80942604,98611036.80942604,3625508882.0,3720645016.0044603,5.3e-06,0.0221916936387626,0.16726119971258568,0.01,0.0753710836294296,30.003169799607,226.13714201141556,31005375.1333705,6875.956930200389,19.1825017441321,0.05255479929899201,51824.83248184896,6875.956930200389,51824.83248184896,0.012213734637054356,7.53710836294296,1835.991253897176,-38.690453186004575,6.882714066572349,0.0111136814684395,0.562152327547052,6.17692138524999,6.882714066572349,16041405.883558653,2.5779999999999996e-09,0.00022273428599999998,0.001678772452,1.943e-08,6905.9601,52050.969623860416,13083404.411996812,18816803.83777397,1352.0,0.0156481481481481,15063.0,0.08414443093331199,0.076107459981241
906,2016-10-10,1614335475.0,726.0,6855.51928374656,90203561.47620505,90203561.47620505,3659388335.0,3415148945.27686,5.47e-06,0.0178682659240721,0.12312295869945578,0.01,0.0689059359328119,27.24910553421,187.76251201667043,28459574.543973804,7421.54589451581,20.6928444409219,0.0566927244956763,51138.85659299296,7421.54589451581,51138.85659299296,0.011148290872004684,6.89059359328119,1698.031534044246,-43.77353656529881,7.53710836294296,0.0122137346370544,0.6236340423239339,6.75854737562672,7.53710836294296,16092732.502663665,3.029e-09,0.00026173247899999996,0.001803492144,2.0874000000000002e-08,7448.7950000500205,51326.61910500961,13090825.957891328,18817239.43036208,1525.0,0.017650462962963,17831.0,0.08428359961059699,0.0772230185264003
907,2016-10-11,1614335475.0,719.0,10169.8984700974,96045387.98443106,96045387.98443106,3686533886.0,3481968410.9137697,5.16e-06,0.0221988923658148,0.1627786437529893,0.01,0.0733273719564767,37.760315914250995,276.886473023835,29016403.424281396,7337.17298408575,20.4461351750802,0.0560168086988497,53801.56125130678,7337.17298408575,53801.56125130678,0.011404275988310926,7.33273719564767,1745.7689311409526,-31.818747118671066,6.89059359328119,0.0111482908720047,0.585275488019028,6.21410791730782,6.89059359328119,16146810.950387996,2.942e-09,0.000254164281,0.0018637198740000002,2.1571e-08,7374.9333,54078.44772433061,13098163.130875414,18817670.664592996,1701.0,0.0196875,21073.0,0.08433564907554413,0.07563833579286791
908,2016-10-12,1614335475.0,736.0,8829.82608695652,95698542.59301905,95698542.59301905,3720028785.0,3508709654.69837,4.85e-06,0.0186619906682805,0.1362712611033827,0.01,0.0730207529976965,31.538764229394,230.2984312647165,29239247.1224864,7500.4872521506095,20.889272964768104,0.0572308848349811,54769.12270016611,7500.4872521506095,54769.12270016611,0.011470466569842193,7.30207529976965,1793.5561937774612,-27.46654336177845,7.33273719564767,0.0114042759883109,0.623278827647459,6.640604219155559,7.33273719564767,16201810.371519426,2.981e-09,0.000257599862,0.0018810135879999998,2.1770999999999997e-08,7532.02601638,54999.4211314308,13105663.618127566,18818112.109335896,1690.0,0.0195601851851852,18391.0,0.08430651445802602,0.07497549295670575
909,2016-10-13,1614335475.0,712.0,6607.92275280899,90836045.23000978,90836045.23000978,3904511324.0,3721897422.1025295,5.66e-06,0.0174878634135358,0.12114230268879678,0.01,0.0692722145777004,26.634015978814997,184.49972699503735,31015811.8508544,7248.3601840211795,20.1759263811392,0.0552765106332581,50210.996200397516,7248.3601840211795,50210.996200397516,0.010901386146697823,6.92722145777004,1636.34724140089,-35.59954524551493,7.30207529976965,0.0114704665698422,0.61742772526677,6.64394312746065,7.30207529976965,16252205.867446816,2.7150000000000002e-09,0.000234557594,0.001624832397,1.8806e-08,7274.9942,50395.495927392585,13112911.978311585,18818539.30442973,1523.0,0.0176273148148148,17288.0,0.08443047573276481,0.0739039780658541
910,2016-10-14,1614335475.0,778.0,7490.169665809771,90929477.69670627,90929477.69670627,4241865238.0,3685181109.3830295,4.55e-06,0.0181901953227142,0.12606111276263374,0.01,0.0693016817720591,26.53949497584,183.92316352068244,30709842.578191902,7906.358505024159,21.9942139297539,0.06025812035549,54792.39410909971,7906.358505024159,54792.39410909971,0.010835395394506144,6.9301681772059105,1660.7795958262134,-33.632971912040006,6.92722145777004,0.0109013861466978,0.5792684098642,6.271037791427459,6.92722145777004,16307182.184719438,2.99e-09,0.000258317768,0.0017901855780000002,2.072e-08,7932.898,54976.31727262041,13120818.33681661,18819005.94231328,1459.0,0.0168865740740741,16987.0,0.08438020542041355,0.0738976964211317
911,2016-10-15,1614335476.0,652.0,9426.87883435583,85933595.6183967,85933595.6183967,3547368132.0,3882034859.30982,5.32e-06,0.0223012398736135,0.14598629568282886,0.01,0.0654610669676522,32.715918894591,214.16189576670988,32350290.4942485,6617.49628110541,18.399527320588,0.050409663892022,43318.83672156305,6617.49628110541,43318.83672156305,0.010271886896551716,6.54610669676522,1498.9569546309601,-31.26105911060123,6.9301681772059105,0.0108353953945061,0.5821233703613471,6.31985551472446,6.9301681772059105,16350715.183336768,2.379e-09,0.00020556885600000002,0.0013456756630000001,1.5575000000000002e-08,6650.2122,43532.998617329766,13127435.833097715,18819397.043649573,1467.0,0.0169791666666667,15983.0,0.08439961173126098,0.07288314835804896
912,2016-10-16,1614335476.0,747.0,7082.03882195448,84131537.1069989,84131537.1069989,3976479564.0,3643789458.1071,5.48e-06,0.0191842696063038,0.12287788411596033,0.01,0.0640513747135745,28.987431375125,185.66848289921566,30364912.1508925,7572.975568624871,21.0440367632211,0.0576548952417017,48505.94958427365,7572.975568624871,48505.94958427365,0.009962680872004677,6.405137471357451,1409.2468452502865,-28.406817341641283,6.54610669676522,0.0102718868965517,0.547465200911636,5.9891963072433905,6.54610669676522,16399406.801403942,2.898e-09,0.000250353532,0.001603548788,1.856e-08,7601.963000000001,48691.618067172894,13135008.80866634,18819845.212309346,1511.0,0.0174884259259259,15963.0,0.08443251940209202,0.07229766139798358
913,2016-10-17,1614335476.0,683.0,8074.888726207909,82516289.6104235,82516289.6104235,3603254906.0,3702812549.6808205,5.94e-06,0.0184383776976445,0.1157719812079688,0.01,0.0627885940435848,32.783435546412,205.84258258776907,30856771.2473402,6914.63576445359,19.2045103952808,0.0526150969733721,43416.025797352915,6914.63576445359,43416.025797352915,0.009823956575978966,6.27885940435848,1417.7870769933766,-35.060001321679785,6.405137471357451,0.00996268087200468,0.535465946180785,5.8249706086980995,6.405137471357451,16443028.669783885,2.606e-09,0.000225150556,0.001413688685,1.6362e-08,6947.4192,43621.868379940664,13141923.444430795,18820254.978826497,1778.0,0.0205787037037037,19915.0,0.08432132424359252,0.07033480986185392
914,2016-10-18,1614335476.0,747.0,7290.238286479251,86665518.43496174,86665518.43496174,4114032554.0,3690986497.4002705,4.68e-06,0.0174424380298137,0.1149595815524814,0.01,0.0659079776324762,25.465959523528,167.84098906662277,30758220.811668895,7549.73744047647,20.9563845460595,0.057414752180985,49758.79263579914,7549.73744047647,49758.79263579914,0.01036979446873173,6.59079776324762,1579.073970257273,-30.443387867933758,6.27885940435848,0.009823956575978959,0.524596941741252,5.70962161502002,6.27885940435848,16492955.30340875,2.85e-09,0.000246282236,0.001623196411,1.8787e-08,7575.2034,49926.633624865775,13149473.18187127,18820702.992348664,1460.0,0.0168981481481481,16788.0,0.08411076448969297,0.0712511668344846
915,2016-10-19,1614335476.0,701.0,6222.26533523538,87053916.42890584,87053916.42890584,3761866952.0,3670122366.0898705,4.68e-06,0.0161617247520546,0.10693847026930431,0.01,0.0661677338959194,20.428420086597,135.17022642040047,30584353.0507489,7077.798979913399,19.6358196873057,0.053796766266591,46832.19194717196,7077.798979913399,46832.19194717196,0.010508808126826424,6.61677338959194,1552.7540589558093,-37.622990913336245,6.59079776324762,0.0103697944687317,0.525160106993423,6.03099827573756,6.59079776324762,16539922.665582342,2.686e-09,0.000232086891,0.001535666362,1.7774e-08,7098.2274,46967.36217359238,13156550.980851183,18821123.58055648,1264.0,0.0146296296296296,15358.0,0.0841120577237961,0.06733010487450558
916,2016-10-20,1614335476.0,726.0,6514.54545454545,85873120.66951072,85873120.66951072,3708088428.0,3528398227.9504104,4.67e-06,0.0155449688803099,0.10140596183572007,0.01,0.0652339432883435,22.073855810039998,143.99646580672209,29403318.5662534,7319.9030441899595,20.296192774102302,0.0556060076002804,47750.61400608607,7319.9030441899595,47750.61400608607,0.01037767377147866,6.5233943288343506,1544.9217203258136,-40.93168998552414,6.61677338959194,0.0105088081268264,0.5517423568811121,6.06134702973442,6.61677338959194,16587817.276054235,2.8899999999999997e-09,0.00024969892000000003,0.001628884521,1.8853e-08,7341.9769,47894.6104718928,13163870.883895375,18821559.14778112,1420.0,0.0164351851851852,16662.0,0.08407397463457715,0.06649651701083238
917,2016-10-21,1614335476.0,717.0,6504.08926080893,89107348.20761868,89107348.20761868,3809466700.0,3756389931.4755898,5.08e-06,0.017772855676425,0.12024001301833002,0.01,0.0676537384916841,23.708989472350996,160.4001773664526,31303249.4289633,7219.16881052765,20.0059114720065,0.0548107163616615,48840.37588347597,7219.16881052765,48840.37588347597,0.010723264112507323,6.765373849168411,1586.0170388719903,-31.51435394684545,6.5233943288343506,0.0103776737714787,0.5408008026592729,6.01539449898973,6.5233943288343506,16636818.052115075,2.6779999999999996e-09,0.00023137782599999998,0.001565357493,1.8118e-08,7242.8778,49000.77606084242,13171090.052705897,18821989.31238444,1334.0,0.0154398148148148,15652.0,0.08408287958131716,0.06475079100737166
918,2016-10-22,1614335476.0,741.0,6747.856950067479,85336269.35120383,85336269.35120383,4008227746.0,3790861186.25101,4.79e-06,0.020035188461459,0.12973580179958655,0.01,0.064753971268678,23.962085399905,155.16401895230567,31590509.885425102,7448.2947146001,20.6292040828729,0.0565183673503366,48230.66619498612,7448.2947146001,48230.66619498612,0.009893524424897734,6.4753971268678,1529.7661980109488,-36.15061321193188,6.765373849168411,0.0107232641125073,0.5599590355015229,6.241055732107969,6.765373849168411,16685203.882329015,2.738e-09,0.000236534859,0.0015316571460000001,1.7727999999999998e-08,7472.2568,48385.83021393838,13178538.347420497,18822433.74718064,1196.0,0.0138425925925926,14237.0,0.08398542447199547,0.06456284176835432
919,2016-10-23,1614335477.0,736.0,9704.2160326087,85286655.04809457,85286655.04809457,4279849301.0,3938568377.23098,3.52e-06,0.0231615214053982,0.14980884415361842,0.01,0.0646800534090575,25.130250724857003,162.54259590667573,32821403.143591497,7390.01115927514,20.4563076621019,0.0560446785263067,47798.6316475447,7390.01115927514,47798.6316475447,0.009920832456458209,6.46800534090575,1524.8483751712527,-39.73439601897017,6.4753971268678,0.00989352442489772,0.537651374860225,5.957628367069369,6.4753971268678,16733165.056572467,2.615e-09,0.000225923961,0.001461277388,1.6913e-08,7415.141409999999,47961.174243451394,13185928.358579777,18822875.32566541,1085.0,0.0125578703703704,14969.0,0.08374678311659138,0.06320153787805392
920,2016-10-24,1614335477.0,691.0,6776.342981186689,84101067.15559672,84101067.15559672,4037255987.0,3997445169.5557203,4.76e-06,0.0150882807800562,0.09618390844549321,0.01,0.0637474274555056,22.270302431363,141.96744886554828,33312043.079631,6928.28089756864,19.168119511323198,0.0525153959214334,44166.00839091221,6928.28089756864,44166.00839091221,0.00980688664669785,6.374742745550559,1453.0348112141428,-40.49780332128397,6.46800534090575,0.009920832456458209,0.540938155074318,5.949017352027591,6.46800534090575,16777473.032412246,2.415e-09,0.000208649802,0.001330088813,1.5395e-08,6950.5512,44307.97583977774,13192856.639477348,18823289.877921823,1476.0,0.0170833333333333,17899.0,0.08369823464920065,0.06313930532800734
921,2016-10-25,1614335477.0,718.0,7007.158774373261,79842117.8177039,79842117.8177039,4030873037.0,3882824005.6671295,5.37e-06,0.0192019935029694,0.11614564476043387,0.01,0.0604862431301589,27.017204858678003,163.4169221779308,32356866.7138928,7189.137195141321,19.878984668855104,0.0544629716954935,43484.39002813865,7189.137195141321,43484.39002813865,0.009223381277030979,6.04862431301589,1464.6384286602554,-40.913380119339024,6.374742745550559,0.00980688664669784,0.5345049365529699,5.88589341725765,6.374742745550559,16821120.83936256,2.581e-09,0.000223017713,0.001348950358,1.5613e-08,7216.1544,43647.8069503166,13200045.77667249,18823720.616791327,1407.0,0.0162847222222222,16903.0,0.0837313460390874,0.06326009432603817
922,2016-10-26,1614335477.0,698.0,6700.5329512893995,80819888.96099041,80819888.96099041,3478267099.0,3583947819.68481,4.65e-06,0.0161488001006644,0.09882198219558287,0.01,0.0611946284427145,21.752433735595,133.1132100174504,29866231.830706798,6977.620266264399,19.2839167512707,0.0528326486336182,42699.287960840455,6977.620266264399,42699.287960840455,0.00906439547457628,6.1194628442714505,1403.0301684273602,-34.43659056945715,6.04862431301589,0.009223381277030979,0.534017336216137,5.57892895185475,6.04862431301589,16863953.24053342,2.712e-09,0.000234357409,0.0014341414550000002,1.6599e-08,6999.3727,42832.401170857935,13207023.396938752,18824139.24736106,1347.0,0.0155902777777778,15676.0,0.08369815335211363,0.06185206479351985
923,2016-10-27,1614335477.0,752.0,5363.34973404255,82541041.51542594,82541041.51542594,4136388073.0,3633873691.12633,5.04e-06,0.0146699208393817,0.09163174019243585,0.01,0.0624623276401387,20.332510283383,127.00159190671587,30282280.759386104,7508.40708971662,20.7390517378081,0.0568193198296112,46899.25836934198,7508.40708971662,46899.25836934198,0.009098354735827,6.24623276401387,1336.4923867745551,-32.80358353984179,6.1194628442714505,0.00906439547457628,0.532402757756367,5.6286776855326295,6.1194628442714505,16910979.500494666,2.878e-09,0.000248618645,0.001552929924,1.7974000000000003e-08,7528.7396,47026.25996124868,13214531.80402847,18824590.34627593,1386.0,0.0160416666666667,16448.0,0.08367912504505765,0.0621512348970134
924,2016-10-28,1614335477.0,666.0,7085.29279279279,75869891.92730246,75869891.92730246,3410210663.0,3683296508.19069,4.82e-06,0.0169927810938798,0.09751331751955095,0.01,0.0573851431268492,22.753333884705,130.57033215867844,30694137.568255797,6641.446266115289,18.335194927409898,0.050233410760027006,38112.034455030414,6641.446266115289,38112.034455030414,0.00831198144360023,5.73851431268492,1196.885200200622,-38.840553496392396,6.24623276401387,0.009098354735827,0.5442914693883291,5.73550970291771,6.24623276401387,16949222.105281856,2.5130000000000003e-09,0.00021711636600000003,0.001245925373,1.442e-08,6664.1996,38242.60478718912,13221173.250294583,18824989.898765773,1339.0,0.0154976851851852,16507.0,0.08397517473231947,0.06333544796964241
925,2016-10-29,1614335477.0,699.0,9245.340486409159,67160272.74421811,67160272.74421811,3508387758.0,3421453307.65236,4.05e-06,0.0176152457936503,0.08943399193544299,0.01,0.0507707885448189,26.141024757777,132.7200440321971,28512110.897103004,6959.435675242221,19.202967506953,0.0526108698820629,35333.60370589917,6959.435675242221,35333.60370589917,0.00709638829544127,5.07707885448189,1040.6604699814634,-41.07609795499233,5.73851431268492,0.008311981443600229,0.515665728520518,5.2245891667446696,5.73851431268492,16984688.429031786,2.836e-09,0.000245003842,0.001243903823,1.4397e-08,6985.5767,35466.32374993138,13228132.685969822,18825409.126879346,1484.0,0.0171759259259259,18335.0,0.08449256553674858,0.065072123588393
