,time,AdrActCnt,AssetEODCompletionTime,NVTAdj,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValMeanNtv,TxTfrValMedNtv,VelCur1yr
89,2021-03-16,52,1635480361,537.484639828267,186768.121404883,52,0.000601851852,69,347.4855048221618,7.46769875668544,5.074219683176438,2.271128392202
90,2021-03-17,46,1635480725,87.315210648792,186804.9264533191,38,0.000439814815,58,2139.431664486336,68.89789720733098,5.753870377632449,2.292072642024
91,2021-03-18,51,1635481071,998.752188123729,186962.86768951718,43,0.000497685185,53,187.19645364757446,5.3766218288555425,3.9011957176128695,2.291660518319
92,2021-03-19,43,1635481420,444.187494770783,187147.6135408378,30,0.000347222222,41,421.32571435270347,14.052936623757276,4.560561851658035,2.292476962757
93,2021-03-20,51,1635481774,303.595418383739,187278.66848875213,39,0.00045138888899999997,55,616.8692185335791,12.159301286272374,1.2237790095981531,2.2944436636359997
94,2021-03-21,67,1635482127,208.17205873490798,187434.3574626787,49,0.00056712963,75,900.3819177354757,23.02416649241803,2.871848156131944,2.301750717293
95,2021-03-22,49,1635482479,320.56601982395597,187721.912657082,43,0.000497685185,53,585.5951693201054,12.461996977636336,5.335173238563371,2.3017432885640003
96,2021-03-23,51,1635482832,406.345801499124,187890.69204127902,41,0.000474537037,52,462.3911243775556,17.009385562606155,5.0072572325055935,2.304383127872
97,2021-03-24,54,1635483211,80.348980372636,188135.38866272874,35,0.000405092593,53,2341.47823395156,45.2644901946807,3.2,2.3141375033109997
98,2021-03-25,52,1635483546,99.021617374931,188351.13348798774,30,0.000347222222,43,1902.1213597716105,45.344375708727256,3.2595092185419534,2.3218387840909998
99,2021-03-26,56,1635483883,349.71547403815697,188625.51593398282,46,0.000532407407,60,539.3685150843572,12.247715114469793,5.8407766331693045,2.3223572245660002
100,2021-03-27,56,1635484218,346.230369120516,188752.42351986602,51,0.000590277778,80,545.1642615849358,12.752744558763753,4.267527255110676,2.326200856358
101,2021-03-28,45,1635484560,96.493042286797,188864.529556148,38,0.000439814815,56,1957.2865056405185,47.307652140091456,4.201712661706379,2.338847208576
102,2021-03-29,60,1635484927,234.78376552906502,188949.51876760498,48,0.000555555556,66,804.7810219834555,17.071898182471333,2.719596788541192,2.343758406583
103,2021-03-30,48,1635485255,100.12142600112499,189377.12242376403,51,0.000590277778,84,1891.4744824113525,24.17070179946973,5.643089855052965,2.349187464086
104,2021-03-31,48,1635485594,289.646858377973,189785.85076294353,48,0.000555555556,76,655.2318634690099,11.274131903160532,7.20511336862022,2.348642926832
105,2021-04-01,40,1635485968,63.741304033038,190418.33991846227,25,0.000289351852,33,2987.3618497005746,93.99852289228583,6.1112629909013725,2.357131920459
106,2021-04-02,53,1635486320,309.175796328139,190595.493987648,37,0.000428240741,48,616.4631780728465,15.267091783111116,5.323054551355122,2.358785920182
107,2021-04-03,68,1635486708,240.679005640316,190684.29106723086,79,0.000914351852,120,792.2763789052707,8.514416448292222,6.408250337091019,2.363045718764
108,2021-04-04,78,1635487046,225.052611551824,190905.5601470694,64,0.000740740741,89,848.2708057938205,11.897757165749162,5.357386876074309,2.365853554406
109,2021-04-05,54,1635487384,56.85119652459699,193256.5255136412,59,0.00068287037,74,3399.3396327204437,48.59059981901225,4.712974260958687,2.355678811913
110,2021-04-06,51,1635487741,199.200342088878,193376.15804423622,53,0.000613425926,74,970.7621785004593,27.05614706690648,7.462988305178365,2.364575146822
111,2021-04-07,57,1635488094,15.321672020963,194037.04478357753,42,0.000486111111,51,12664.221275464795,250.86893873712,8.031337900708207,2.422458936639
112,2021-04-08,58,1635488420,674.408345154423,194226.51950356443,35,0.000405092593,47,287.99542724977886,7.705891736437469,6.560814189779182,2.4219604577630003
113,2021-04-09,65,1635488753,99.21120883656,194428.5533782848,59,0.00068287037,86,1959.7438198599639,25.09448773538144,4.479129635772418,2.430543599799
114,2021-04-10,78,1635489109,8.310544439512,205775.20462847681,76,0.00087962963,94,24760.73693200268,268.1520972495637,8.855225255889685,2.419015323406
115,2021-04-11,64,1635489444,309.090173449062,205936.58223996076,63,0.000729166667,91,666.2669988565627,9.873261820511408,3.010721854251122,2.421482548534
116,2021-04-12,60,1635489810,13.404237656666,222108.5419609372,59,0.00068287037,76,16570.0241707134,219.12260163167767,8.219386682161858,2.320150108471
117,2021-04-13,60,1635490161,32.789698744826005,226897.9117902336,43,0.000497685185,46,6919.792510324169,151.65787492357182,5.191875540774907,2.3019225511970003
118,2021-04-14,54,1635490504,667.479068565783,227170.49989554798,36,0.000416666667,58,340.34100931984426,7.936605031333245,5.745293128502417,2.3011867443250003
119,2021-04-15,78,1635490905,570.3861960576901,227377.50417481558,62,0.0007175925930000001,96,398.6378102176548,5.3747185873226675,4.041390793649613,2.301360980914
120,2021-04-16,48,1635491282,1195.345176778609,227494.25026072853,29,0.00033564814800000003,36,190.31678437337516,6.292290369060024,4.9841944073397375,2.301175690809
121,2021-04-17,48,1635491629,1666.457089297605,227597.21042842744,23,0.000266203704,30,136.57550013745464,7.051484283634623,4.850507084181771,2.301064156461
122,2021-04-18,58,1635491961,478.907887433174,227805.97888930718,36,0.000416666667,45,475.6780685118589,14.932005597845004,4.906353264445227,2.301905006339
123,2021-04-19,31,1635492316,919.053970897994,250628.6108056659,14,0.000162037037,18,272.7028213161197,17.305379384181702,8.134625924578279,2.0935328110449998
124,2021-04-20,32,1635492665,589.594705482904,250698.0106953752,15,0.000173611111,22,425.2039720913747,21.551509554512783,7.525908980215263,2.0948445177590003
125,2021-04-21,46,1635493374,176.407494129399,250928.56701975202,25,0.000289351852,35,1422.4371150337342,44.847189859691966,4.0,2.099175120711
126,2021-04-22,68,1635493692,215.705602355877,251111.15118485375,33,0.000381944444,48,1164.138290532497,26.684600861925606,4.940943547345413,2.102749572504
127,2021-04-23,72,1635494032,906.771414560285,251393.28324186936,36,0.000416666667,50,277.2399738293206,9.047711804820548,4.250845546575567,2.102189225504
128,2021-04-24,97,1635494329,359.635160825636,251784.64696232133,74,0.0008564814810000001,99,700.1113194390781,8.756102796107692,3.693440281719602,2.1023645085519997
129,2021-04-25,114,1635494646,305.780447832936,252108.59714783498,81,0.0009375,112,824.4758581999828,17.16271738085781,2.01900949978281,2.107287636871
130,2021-04-26,122,1635494942,890.197500665602,252254.5196397488,76,0.00087962963,105,283.36916184457687,3.448567640642044,1.466868164890472,2.10750408072
131,2021-04-27,101,1635495241,372.22197798923503,252564.66346043805,111,0.001284722222,180,678.5323769026407,4.936554137717416,4.0517540033736275,2.10843433903
132,2021-04-28,114,1635495547,73.059012577028,255666.00941574402,116,0.001342592593,203,3499.4451799658227,21.465920660220107,4.452906153382293,2.0999021042590003
133,2021-04-29,149,1635495770,135.415257532081,256214.65864213544,108,0.00125,139,1892.0663986584866,16.481656172837507,4.019092686928421,2.104346973062
134,2021-04-30,150,1635496064,167.861185534159,257005.98537338182,167,0.0019328703699999998,262,1531.062613167841,8.459591328868717,3.5144066685046345,2.1064916192879997
135,2021-05-01,167,1635496358,332.060666591503,257988.94114486847,109,0.001261574074,146,776.9331543932714,7.0893902673511375,2.646841311389309,2.102477737487
