,time,AdrActCnt,AssetEODCompletionTime,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VtyDayRet180d,VtyDayRet30d
1048,2018-02-11,1359.0,1614335599.0,1437.0,4671311157.053817,1.43833360381104,0.7465448679771641,0.15,0.0778551859595475,3623.162348,1880.5465224344716,0.0,0.0,0.0,0.0,0.0,0.0,120.47975175,31.49293053015823,6.410423348918763e-05,0.5190345730636501,7406.102555598611,-62.66871943616325,0.5623389688088729,6.59225869120152e-05,0.000661019340543142,0.46039529599551,0.5623389688088729,8999999999.0,2519.0,0.0291550925925926,2114.0,74701349.133872,38772582.85497791,35336.4958059943,18340.86301422971,324.0,168.16720167262258,0.1117791177994769,0.11108045141419604
1049,2018-02-12,1239.0,1614335599.0,1426.0,4867790750.678592,0.6471224397771109,0.35000629191706567,0.1,0.0540865639024384,1509.736652,816.5646790425142,0.0,0.0,0.0,0.0,0.0,0.0,177.3729108,32.757639524536785,6.0719091316524864e-05,0.5408656390243839,7642.8937035231265,-62.465504374622896,0.5190345730636501,6.41042334891876e-05,0.000637021637047133,0.42340059395771706,0.5190345730636501,8999999999.0,2333.0,0.0270023148148148,1924.0,50740555.35453,27443822.89628001,26372.464841231802,14263.960049000936,313.0,169.2909450146322,0.11177338156889084,0.11120044505362647
1050,2018-02-13,1563.0,1614335599.0,1426.0,4643085752.52731,1.77316919527363,0.9147751809233424,0.1,0.0515898417004801,5702.512132,2941.916981849473,0.0,0.0,0.0,0.0,0.0,0.0,193.78187815,31.19469340620743,6.052327761542962e-05,0.515898417004801,7651.677519689328,-61.078124189699345,0.5408656390243839,6.071909131652479e-05,0.0006234241820589691,0.43968798756113703,0.5408656390243839,8999999999.0,3216.0,0.0372222222222222,3057.0,46443971.361075,23960371.304594904,15196.5228528214,7839.862083747842,697.0,359.58119665234636,0.11176331018563808,0.11082444339468582
1051,2018-02-14,1891.0,1614335599.0,1435.0,4940735173.10678,1.73914440615518,0.9547391043952824,0.15,0.08234558622759584,8024.41229,4405.166227679833,0.0,0.0,0.0,0.0,0.0,0.0,112.29240082,33.09456250489594,5.798596378765112e-05,0.5489705748506389,7922.712877629825,-59.13353658108175,0.515898417004801,6.0523277615429603e-05,0.000614098412912692,0.41827069466683703,0.515898417004801,8999999999.0,4614.0,0.0534027777777778,4060.0,80147898.998105,43998838.18606067,19742.804925641598,10838.2189691935,880.9061135,483.5915355175372,0.1118275849610786,0.11185721633429437
1052,2018-02-15,5723.0,1614335599.0,1429.0,5018234209.025557,0.48660007783110604,0.271319239661986,0.55,0.30666986836341403,3751.2,2091.6000185542525,0.0,0.0,0.0,0.0,0.0,0.0,103.92538322,33.49872483288446,5.516931873353045e-05,0.5575815788425711,7772.8157170718705,-43.67409131998251,0.5489705748506389,5.798596378765121e-05,0.000596406556717412,0.442388657059641,0.5489705748506389,8999999999.0,7709.0,0.08922453703703699,3170.0,86600594.77313499,48286896.362310335,27333.6958274874,15240.765275093025,319.0,177.86852365078013,0.11173839599250114,0.09923922138120636
1053,2018-02-16,1514.0,1614335599.0,1434.0,4673430813.8877325,1.20328062252846,0.6248276377448163,0.15,0.07789051357345005,4016.550718,2085.6746547921975,0.0,0.0,0.0,0.0,0.0,0.0,145.67025535,31.127980946114054,5.096221040327282e-05,0.5192700904896671,7212.305773690641,-47.12605798359239,0.5575815788425711,5.51693187335307e-05,0.000599634410356085,0.448288907848747,0.5575815788425711,8999999999.0,3338.0,0.0386342592592593,2757.0,61783374.907960996,32082258.679213926,22432.435222329,11648.492667802368,501.0,260.1543153353232,0.11179454787576316,0.09966408103081256
1054,2018-02-17,1804.0,1614335599.0,1422.0,5351731143.741046,1.02920906616296,0.6120055792685507,0.15,0.0891955190722614,5040.036797,2996.9913216780856,0.0,0.0,0.0,0.0,0.0,0.0,57.67658794,35.41151306613661,5.364047763482525e-05,0.5946367938150761,8226.77865234718,-42.768907125505685,0.5192700904896671,5.09622104032729e-05,0.000552803447608756,0.418910710765405,0.5192700904896671,8999999999.0,4897.0,0.0566782407407407,4154.0,156042517.77608898,92788622.46920553,37592.9797246242,22354.168933405697,3044.882611,1810.5992333483168,0.11198441904660622,0.10278926739306066
1055,2018-02-18,1711.0,1614335600.0,1432.0,4621490451.752585,0.7091132482905981,0.3641289007278208,0.15,0.0770248408711014,3318.650002,1704.1232554062026,0.0,0.0,0.0,0.0,0.0,0.0,55.45406247,30.40078961418569,4.912881940385749e-05,0.513498939140676,7401.609111704119,-52.054332058458655,0.5946367938150761,5.36404776348255e-05,0.000609738925660526,0.48090482963694,0.5946367938150761,8999999999.0,4680.0,0.0541666666666667,3728.0,162296495.488692,83339078.25969285,43890.3179958938,22537.631729438388,2271.181785,1166.2494371931266,0.11255250366634822,0.10494242190440924
1056,2018-02-19,1905.0,1614335600.0,1430.0,4669234349.641391,1.3906246963034998,0.7214614000179322,0.15,0.0778205725026699,7147.810939,3708.311596092176,0.0,0.0,0.0,0.0,0.0,0.0,55.24382049,30.53568266415945,4.657395178258332e-05,0.518803816684466,7992.058811018493,-56.052067345496006,0.513498939140676,4.9128819403857396e-05,0.0005610104020316861,0.41563338327794797,0.513498939140676,8999999999.0,5140.0,0.0594907407407407,4369.0,162914148.940047,84520482.26199795,37410.23505151,19408.57272778637,3946.0,2047.1998606369027,0.11255311865212173,0.10263519754035157
1057,2018-02-20,1815.0,1614335600.0,1435.0,4138074080.9292936,2.2111407593190497,1.0166515851601252,0.3,0.1379358027129693,7533.356567,3463.731950640545,0.0,0.0,0.0,0.0,0.0,0.0,90.48665119,26.977769334092606,4.0884650204558865e-05,0.459786009043231,6903.971785380362,-55.6509274283834,0.518803816684466,4.657395178258329e-05,0.000553190006105064,0.419068086628003,0.518803816684466,8999999999.0,3407.0,0.0394328703703704,2708.0,99462184.534676,45731320.87792006,36765.9484987725,16904.468728939577,327.0,150.35002495713653,0.11280803987147665,0.1023354282307666
