,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
324,2017-06-04,104.0,1653.0,3561.0,3561.0,603.0,2966.0,3561.0,96.0,2505.0,3561.0,3561.0,3561.0,3561.0,2505.0,96.0,2966.0,603.0,3561.0,1653.0,7.0,,,,,,,,,1614335742.0,4032.0,694.60689484,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95714341,9.95849994,,4.97664572,,,,,,,,,,,3.2711326e-05,100000000.0,45894479.0,2097599.0,100000000.0,100000000.0,25170757.0,100000000.0,100000000.0,100000000.0,5803693.0,41646019.0,100000000.0,100.0,99618513.0,100000000.0,100000000.0,95714341.0,99997657.0,100000000.0,81589028.0,99974866.0,100000000.0,100000000.0,100000000.0,100000000.0,99997657.0,99974866.0,81589028.0,95714341.0,99618513.0,57347712.0,,,,,,,,,81983091.0,92330061.0,71626567.0,100000000.0,100000000.0,49973849.0,4166.0,0.04821759,193.0,10041673.0,,52629.23834197,,730.0,,74.20228321,,
325,2017-06-05,151.0,1679.0,3599.0,3599.0,611.0,3004.0,3599.0,97.0,2540.0,3599.0,3599.0,3599.0,3599.0,2540.0,97.0,3004.0,611.0,3599.0,1679.0,7.0,,,,,,,,,1614335743.0,4060.0,696.22487685,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95651682,9.98789068,,4.99163304,,,,,,,,,,,3.277384e-05,100000000.0,45889860.0,2908129.0,100000000.0,100000000.0,24688554.0,100000000.0,100000000.0,100000000.0,6623270.0,41555963.0,100000000.0,100.0,99614728.0,100000000.0,100000000.0,95651682.0,99997664.0,100000000.0,81337879.0,99974642.0,100000000.0,100000000.0,100000000.0,100000000.0,99997664.0,99974642.0,81337879.0,95651682.0,99614728.0,57321044.0,,,,,,,,,81634467.0,92174931.0,71276359.0,100000000.0,100000000.0,49976849.0,4212.0,0.04875,232.0,10012124.0,,43156.34482759,,1070.5,,74.30240593,,
326,2017-06-06,149.0,1691.0,3619.0,3619.0,612.0,3023.0,3619.0,97.0,2554.0,3619.0,3619.0,3619.0,3619.0,2554.0,97.0,3023.0,612.0,3619.0,1691.0,8.0,,,,,,,,,1614335743.0,4368.0,696.19230769,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95637716,10.58125254,,5.2881766,,,,,,,,,,,3.2751296e-05,100000000.0,45930789.0,2513136.0,100000000.0,100000000.0,24107994.0,100000000.0,100000000.0,100000000.0,6594601.0,41594581.0,100000000.0,100.0,99615875.0,100000000.0,100000000.0,95637716.0,99997659.0,100000000.0,81207888.0,99974311.0,100000000.0,100000000.0,100000000.0,100000000.0,99997659.0,99974311.0,81207888.0,95637716.0,99615875.0,58270120.0,,,,,,,,,81504476.0,92183778.0,71478088.0,100000000.0,100000000.0,49976849.0,4544.0,0.05259259,255.0,9450677.0,,37454.0,,1312.0,,74.39791363,,
327,2017-06-07,178.0,1707.0,3666.0,3666.0,615.0,3066.0,3666.0,97.0,2583.0,3666.0,3666.0,3666.0,3666.0,2583.0,97.0,3066.0,615.0,3666.0,1707.0,7.0,,,,,,,,,1614335743.0,4333.0,705.9787676,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95592284,3.82942222,,1.91382456,,,,,,,,,,,3.3040852e-05,100000000.0,45949024.0,2571532.0,100000000.0,100000000.0,23727243.0,100000000.0,100000000.0,100000000.0,6463439.0,41607557.0,100000000.0,100.0,99609654.0,100000000.0,100000000.0,95592284.0,99997641.0,100000000.0,81124644.0,99973394.0,100000000.0,100000000.0,100000000.0,100000000.0,99997641.0,99973394.0,81124644.0,95592284.0,99609654.0,57292410.0,,,,,,,,,81421232.0,92197596.0,71396463.0,100000000.0,100000000.0,49976849.0,4663.0,0.05396991,434.0,26113600.0,,60631.50691244,,1442.5,,74.66105437,,
328,2017-06-08,113.0,1715.0,3694.0,3694.0,618.0,3093.0,3694.0,97.0,2599.0,3694.0,3694.0,3694.0,3694.0,2599.0,97.0,3093.0,618.0,3694.0,1715.0,7.0,,,,,,,,,1614335743.0,4296.0,704.37430168,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95575051,3.42045249,,1.70943437,,,,,,,,,,,3.3283694e-05,100000000.0,45742236.0,1724975.0,100000000.0,100000000.0,23423962.0,100000000.0,100000000.0,100000000.0,5140565.0,41560801.0,100000000.0,100.0,99604299.0,100000000.0,100000000.0,95575051.0,99997626.0,100000000.0,81047242.0,99972755.0,100000000.0,100000000.0,100000000.0,100000000.0,99997626.0,99972755.0,81047242.0,95575051.0,99604299.0,57317769.0,,,,,,,,,81343830.0,92188964.0,71326217.0,100000000.0,100000000.0,49976849.0,4594.0,0.053171300000000005,236.0,29235898.0,,124381.13135593,,1374.5,,74.95459384,,
329,2017-06-09,261.0,1739.0,3757.0,3757.0,621.0,3150.0,3757.0,98.0,2646.0,3757.0,3757.0,3757.0,3757.0,2646.0,98.0,3150.0,621.0,3757.0,1739.0,7.0,,,,,,,,,1614335743.0,4153.0,718.27811221,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95515984,2.28117514,,1.14006402,,,,,,,,,,,3.3511766e-05,100000000.0,45734518.0,2033179.0,100000000.0,100000000.0,23196184.0,100000000.0,100000000.0,100000000.0,5558596.0,41464957.0,100000000.0,100.0,99596684.0,100000000.0,100000000.0,95515984.0,99997605.0,100000000.0,80916904.0,99971955.0,100000000.0,100000000.0,100000000.0,100000000.0,99997605.0,99971955.0,80916904.0,95515984.0,99596684.0,57413228.0,,,,,,,,,81115146.0,92195530.0,71467437.0,100000000.0,100000000.0,49977049.0,4652.0,0.05384259,609.0,43837055.0,,72184.22167488,,1042.0,,75.39419575,,
330,2017-06-10,334.0,1776.0,3836.0,3836.0,624.0,3224.0,3836.0,99.0,2715.0,3836.0,3836.0,3836.0,3836.0,2715.0,99.0,3224.0,624.0,3836.0,1776.0,7.0,,,,,,,,,1614335743.0,4182.0,728.91702535,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95400736,1.57415157,,0.7867145000000001,,,,,,,,,,,3.3985794e-05,100000000.0,45756830.0,2621422.0,100000000.0,100000000.0,23015193.0,100000000.0,100000000.0,100000000.0,5370079.0,41382627.0,100000000.0,100.0,99580556.0,100000000.0,100000000.0,95400736.0,99997566.0,100000000.0,80817415.0,99971812.0,100000000.0,100000000.0,100000000.0,100000000.0,99997566.0,99971812.0,80817415.0,95400736.0,99580556.0,57510195.0,,,,,,,,,80915908.0,92213983.0,71618158.0,100000000.0,100000000.0,49977049.0,4882.0,0.05650463,1008.0,63526284.0,,63304.95535714,,1232.5,,76.03230970000001,,
331,2017-06-11,212.0,1791.0,3868.0,3868.0,624.0,3255.0,3868.0,98.0,2745.0,3868.0,3868.0,3868.0,3868.0,2745.0,98.0,3255.0,624.0,3868.0,1791.0,7.0,,,,,,,,,1614335743.0,4354.0,704.15296279,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95337093,13.40290513,,6.69837647,,,,,,,,,,,3.3947415e-05,100000000.0,45810933.0,1805011.0,100000000.0,100000000.0,22652169.0,100000000.0,100000000.0,100000000.0,5384014.0,41354501.0,100000000.0,100.0,99571030.0,100000000.0,100000000.0,95337093.0,99997568.0,100000000.0,80691031.0,99971566.0,100000000.0,100000000.0,100000000.0,100000000.0,99997568.0,99971566.0,80691031.0,95337093.0,99571030.0,57543456.0,,,,,,,,,80888314.0,92222273.0,71640211.0,100000000.0,100000000.0,49977049.0,4658.0,0.05391204,352.0,7461069.0,,21345.90909091,,561.5,,76.1074473,,
332,2017-06-12,677.0,1540.0,3418.0,3418.0,558.0,2826.0,3418.0,91.0,2365.0,3418.0,3418.0,3418.0,3418.0,2365.0,91.0,2826.0,558.0,3418.0,1540.0,8.0,,,,,,,,,1614335744.0,4306.0,760.45587552,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.96072053,2.61971131,,1.30925441,,,,,,,,,,,3.1910639e-05,100000000.0,45785632.0,5243255.0,100000000.0,100000000.0,23158538.0,100000000.0,100000000.0,100000000.0,9153140.0,41256444.0,100000000.0,100.0,99633708.0,100000000.0,100000000.0,96072053.0,99997643.0,100000000.0,83062487.0,99974191.0,100000000.0,100000000.0,100000000.0,100000000.0,99997643.0,99974191.0,83062487.0,96072053.0,99633708.0,61830976.0,,,,,,,,,83916907.0,93191115.0,73862513.0,100000000.0,100000000.0,49977049.0,4903.0,0.05674769,375.0,38172145.0,,102190.936,,355.0,,76.49066331,,
333,2017-06-13,261.0,1579.0,3486.0,3486.0,563.0,2892.0,3486.0,90.0,2426.0,3486.0,3486.0,3486.0,3486.0,2426.0,90.0,2892.0,563.0,3486.0,1579.0,8.0,,,,,,,,,1614335744.0,4356.0,738.69536272,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.9597106,0.24473233,,0.12230999999999999,,,,,,,,,,,3.1928259999999994e-05,100000000.0,45775324.0,5675312.0,100000000.0,100000000.0,20787283.0,100000000.0,100000000.0,100000000.0,8885726.0,41264601.0,100000000.0,100.0,99622188.0,100000000.0,100000000.0,95971060.0,99997648.0,100000000.0,82714743.0,99973900.0,100000000.0,100000000.0,100000000.0,100000000.0,99997648.0,99973900.0,82714743.0,95971060.0,99622188.0,61715358.0,,,,,,,,,83669857.0,93141023.0,73665147.0,100000000.0,100000000.0,49977049.0,5036.0,0.05828704,577.0,408609676.0,,708209.97920277,,998.0,,80.57703489,,
334,2017-06-14,299.0,1616.0,3567.0,3567.0,576.0,2966.0,3567.0,90.0,2480.0,3567.0,3567.0,3567.0,3567.0,2480.0,90.0,2966.0,576.0,3567.0,1616.0,8.0,,,,,,,,,1614335744.0,4304.0,722.98768587,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95905222,0.09384369,,0.04690031,,,,,,,,,,,3.2346125e-05,100000000.0,45689449.0,6021509.0,100000000.0,100000000.0,20693201.0,100000000.0,100000000.0,100000000.0,9020811.0,41258045.0,100000000.0,100.0,99613878.0,100000000.0,100000000.0,95905222.0,99997616.0,100000000.0,82313811.0,99972836.0,100000000.0,100000000.0,100000000.0,100000000.0,99997616.0,99972836.0,82313811.0,95905222.0,99613878.0,61555809.0,,,,,,,,,83268925.0,93017209.0,73702800.0,100000000.0,100000000.0,49977049.0,4923.0,0.05697917,857.0,1065601728.0,,1243534.32788798,,904.0,,91.23412408,,
335,2017-06-15,194.0,1626.0,3604.0,3604.0,575.0,2998.0,3604.0,91.0,2502.0,3604.0,3604.0,3604.0,3604.0,2502.0,91.0,2998.0,575.0,3604.0,1626.0,8.0,,,,,,,,,1614335744.0,4238.0,705.8303445,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95871629,0.24680167,,0.12334419,,,,,,,,,,,3.2626028e-05,100000000.0,45671466.0,5690680.0,100000000.0,100000000.0,20267028.0,100000000.0,100000000.0,100000000.0,9286262.0,41415896.0,100000000.0,100.0,99607542.0,100000000.0,100000000.0,95871629.0,99997590.0,100000000.0,82326033.0,99972239.0,100000000.0,100000000.0,100000000.0,100000000.0,99997590.0,99972239.0,82326033.0,95871629.0,99607542.0,61439953.0,,,,,,,,,83185269.0,93078489.0,73867405.0,100000000.0,100000000.0,49977049.0,4570.0,0.05289352,421.0,405183643.0,,963115.29691211,,884.0,,95.28883948,,
336,2017-06-16,484.0,1674.0,3748.0,3748.0,594.0,3133.0,3748.0,93.0,2610.0,3748.0,3748.0,3748.0,3748.0,2610.0,93.0,3133.0,594.0,3748.0,1674.0,8.0,,,,,,,,,1614335744.0,3730.0,745.80884718,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95773324,0.05916483,,0.02956884,,,,,,,,,,,3.3050216e-05,100000000.0,45698135.0,6913004.0,100000000.0,100000000.0,20247947.0,100000000.0,100000000.0,100000000.0,10687715.0,41412335.0,100000000.0,100.0,99582498.0,100000000.0,100000000.0,95773324.0,99997568.0,100000000.0,82130093.0,99970598.0,100000000.0,100000000.0,100000000.0,100000000.0,99997568.0,99970598.0,82130093.0,95773324.0,99582498.0,61052031.0,,,,,,,,,82798126.0,92908278.0,73584996.0,100000000.0,100000000.0,49977049.0,4603.0,0.05327546,1384.0,1690193195.0,,1221292.44508671,,995.0,,112.19152692,,
337,2017-06-17,989.0,1761.0,4095.0,4095.0,603.0,3462.0,4095.0,96.0,2869.0,4095.0,4095.0,4095.0,4095.0,2869.0,96.0,3462.0,603.0,4095.0,1761.0,7.0,,,,,,,,,1614335744.0,4226.0,843.17108377,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95402353,0.02066949,,0.010329999999999999,,,,,,,,,,,3.4274557e-05,100000000.0,45715918.0,7092884.0,100000000.0,100000000.0,20283013.0,100000000.0,100000000.0,100000000.0,10284553.0,41202493.0,100000000.0,100.0,99507866.0,100000000.0,100000000.0,95402353.0,99997492.0,100000000.0,81555279.0,99966380.0,100000000.0,100000000.0,100000000.0,100000000.0,99997492.0,99966380.0,81555279.0,95402353.0,99507866.0,59032616.0,,,,,,,,,81944949.0,92962180.0,73173812.0,100000000.0,100000000.0,49977049.0,6836.0,0.07912037,4476.0,4838049706.0,,1080952.8310991998,,995.0,,160.57497564,,
338,2017-06-18,856.0,1779.0,4297.0,4297.0,615.0,3645.0,4297.0,96.0,2997.0,4297.0,4297.0,4297.0,4297.0,2997.0,96.0,3645.0,615.0,4297.0,1779.0,7.0,,,,,,,,,1614335744.0,4299.0,787.09490579,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95405252,0.06729323,,0.03363117,,,,,,,,,,,3.5118586e-05,100000000.0,45797846.0,6505715.0,100000000.0,100000000.0,20042713.0,100000000.0,100000000.0,100000000.0,10063351.0,41225481.0,100000000.0,100.0,99453406.0,100000000.0,100000000.0,95405252.0,99997424.0,100000000.0,81309377.0,99963353.0,100000000.0,100000000.0,100000000.0,100000000.0,99997424.0,99963353.0,81309377.0,95405252.0,99453406.0,58610451.0,,,,,,,,,81703191.0,93136591.0,73351473.0,100000000.0,100000000.0,49977049.0,6050.0,0.07002315,2690.0,1486033590.0,,552443.01189591,,499.0,,175.43569266,,
339,2017-06-19,1829.0,1868.0,4907.0,4907.0,631.0,4163.0,4907.0,92.0,3340.0,4907.0,4907.0,4907.0,4907.0,3340.0,92.0,4163.0,631.0,4907.0,1868.0,7.0,,,,,,,,,1614335745.0,3900.0,955.18102564,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95155223,0.03679838,,0.01839074,,,,,,,,,,,4.0334516e-05,100000000.0,46189235.0,9323897.0,100000000.0,100000000.0,21892950.0,100000000.0,100000000.0,100000000.0,14316436.0,41805521.0,100000000.0,100.0,99360349.0,100000000.0,100000000.0,95155223.0,99996971.0,100000000.0,81141297.0,99955028.0,100000000.0,100000000.0,100000000.0,100000000.0,99996971.0,99955028.0,81141297.0,95155223.0,99360349.0,58689081.0,,,,,,,,,81887531.0,93585474.0,75096971.0,100000000.0,100000000.0,49977049.0,8086.0,0.09358796,6684.0,2717511138.0,,406607.6318073,,497.0,,202.61334677,,
340,2017-06-20,1673.0,1883.0,5335.0,5335.0,650.0,4504.0,5335.0,93.0,3530.0,5335.0,5335.0,5335.0,5335.0,3530.0,93.0,4504.0,650.0,5335.0,1883.0,6.0,,,,,,,,,1614335745.0,4030.0,1008.2560794,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.95077962,0.08526971,,0.04261528,,,,,,,,,,,4.5355028000000005e-05,100000000.0,46202001.0,11008001.0,100000000.0,100000000.0,22330333.0,100000000.0,100000000.0,100000000.0,16125592.0,41754972.0,100000000.0,100.0,99302753.0,100000000.0,100000000.0,95077962.0,99996578.0,100000000.0,80789935.0,99947783.0,100000000.0,100000000.0,100000000.0,100000000.0,99996578.0,99947783.0,80789935.0,95077962.0,99302753.0,57562796.0,,,,,,,,,81438961.0,93842644.0,75449188.0,100000000.0,100000000.0,49977049.0,7435.0,0.08605324,5335.0,1172749448.0,,219846.71883786,,314.0,,214.34216922,,
341,2017-06-21,1392.0,1947.0,5789.0,5789.0,658.0,4906.0,5789.0,92.0,3839.0,5789.0,5789.0,5789.0,5789.0,3839.0,92.0,4906.0,658.0,5789.0,1947.0,6.0,,,,,,,,,1614335745.0,4136.0,851.04569632,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.94986731,0.16989690000000002,,0.08490946,,,,,,,,,,,4.7928388999999997e-05,100000000.0,46218331.0,8440125.0,100000000.0,100000000.0,22512451.0,100000000.0,100000000.0,100000000.0,16627005.0,41615269.0,100000000.0,100.0,99228599.0,100000000.0,100000000.0,94986731.0,99996365.0,100000000.0,80377345.0,99943447.0,100000000.0,100000000.0,100000000.0,100000000.0,99996365.0,99943447.0,80377345.0,94986731.0,99228599.0,57535815.0,,,,,,,,,81115707.0,94175725.0,75842315.0,100000000.0,100000000.0,49977049.0,6821.0,0.07894676,4655.0,588592261.0,,126464.39548872,,346.0,,220.22908683,,
342,2017-06-22,1385.0,1953.0,6089.0,6089.0,620.0,5161.0,6089.0,89.0,4015.0,6089.0,6089.0,6089.0,6089.0,4015.0,89.0,5161.0,620.0,6089.0,1953.0,7.0,,,,,,,,,1614335745.0,4085.0,852.68225214,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.94868127,0.38340524,,0.19161578,,,,,,,,,,,4.963960999999999e-05,100000000.0,46259393.0,7817099.0,100000000.0,100000000.0,22052209.0,100000000.0,100000000.0,100000000.0,16930213.0,41633937.0,100000000.0,100.0,99163561.0,100000000.0,100000000.0,94868127.0,99996151.0,100000000.0,81104829.0,99940427.0,100000000.0,100000000.0,100000000.0,100000000.0,99996151.0,99940427.0,81104829.0,94868127.0,99163561.0,59449287.0,,,,,,,,,82087689.0,94748127.0,77538884.0,100000000.0,100000000.0,49977349.0,6774.0,0.07840278,4238.0,260820637.0,,62106.96908919,,349.0,,222.86118018,,
343,2017-06-23,1819.0,2069.0,6910.0,6910.0,636.0,5727.0,6910.0,89.0,4380.0,6910.0,6910.0,6910.0,6910.0,4380.0,89.0,5727.0,636.0,6910.0,2069.0,7.0,,,,,,,,,1614335745.0,4171.0,868.44545673,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.94501759,0.08918905,,0.04457432,,,,,,,,,,,5.9572762e-05,100000000.0,46176110.0,7103840.0,100000000.0,100000000.0,21895867.0,100000000.0,100000000.0,100000000.0,17093282.0,41341573.0,100000000.0,100.0,99064670.0,100000000.0,100000000.0,94501759.0,99995365.0,100000000.0,80086744.0,99932577.0,100000000.0,100000000.0,100000000.0,100000000.0,99995365.0,99932577.0,80086744.0,94501759.0,99064670.0,58422024.0,,,,,,,,,81056400.0,95003296.0,77804014.0,100000000.0,100000000.0,49977349.0,7197.0,0.08329861,5056.0,1121213864.0,,221802.85265032,,499.0,,234.07553241,,
344,2017-06-24,1744.0,2175.0,7564.0,7564.0,660.0,6272.0,7564.0,90.0,4764.0,7564.0,7564.0,7564.0,7564.0,4764.0,90.0,6272.0,660.0,7564.0,2175.0,6.0,,,,,,,,,1614335745.0,3986.0,852.489714,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.9416044,0.23623242,,0.11806269999999999,,,,,,,,,,,6.4074721e-05,100000000.0,46177704.0,6079399.0,100000000.0,100000000.0,21706769.0,100000000.0,100000000.0,100000000.0,16960448.0,41332536.0,100000000.0,100.0,98973758.0,100000000.0,100000000.0,94160440.0,99995044.0,100000000.0,78947465.0,99924943.0,100000000.0,100000000.0,100000000.0,100000000.0,99995044.0,99924943.0,78947465.0,94160440.0,98973758.0,56847966.0,,,,,,,,,79856240.0,94992763.0,77347196.0,100000000.0,100000000.0,49977349.0,6688.0,0.07740741,4148.0,423311927.0,,102100.99638380001,,309.5,,238.31068174,,
345,2017-06-25,1610.0,2249.0,7982.0,7982.0,662.0,6671.0,7982.0,91.0,5009.0,7982.0,7982.0,7982.0,7982.0,5009.0,91.0,6671.0,662.0,7982.0,2249.0,6.0,,,,,,,,,1614335745.0,3918.0,852.13731496,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.93896676,0.23441394,,0.11715387,,,,,,,,,,,6.541696e-05,100000000.0,46206043.0,6084091.0,100000000.0,100000000.0,22632954.0,100000000.0,100000000.0,100000000.0,17227247.0,41198693.0,100000000.0,100.0,98912862.0,100000000.0,100000000.0,93896676.0,99994935.0,100000000.0,78676758.0,99917355.0,100000000.0,100000000.0,100000000.0,100000000.0,99994935.0,99917355.0,78676758.0,93896676.0,98912862.0,56289379.0,,,,,,,,,79491087.0,95036585.0,77426404.0,100000000.0,100000000.0,49977349.0,6554.0,0.07585648,3772.0,426595798.0,,113464.81733828,,334.0,,242.59057465,,
346,2017-06-26,1546.0,2312.0,8418.0,8418.0,660.0,7065.0,8418.0,92.0,5264.0,8418.0,8418.0,8418.0,8418.0,5264.0,92.0,7065.0,660.0,8418.0,2312.0,6.0,,,,,,,,,1614335745.0,4437.0,849.23236421,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.93598108,0.33585287,,0.16785036,,,,,,,,,,,6.7366771e-05,100000000.0,46242372.0,5685965.0,100000000.0,100000000.0,23690004.0,100000000.0,100000000.0,100000000.0,17877258.0,40843098.0,100000000.0,100.0,98837671.0,100000000.0,100000000.0,93598108.0,99994775.0,100000000.0,78376785.0,99910535.0,100000000.0,100000000.0,100000000.0,100000000.0,99994775.0,99910535.0,78376785.0,93598108.0,98837671.0,55751775.0,,,,,,,,,79112080.0,95069370.0,77560494.0,100000000.0,100000000.0,49977349.0,7408.0,0.08574074,4270.0,297749431.0,,69769.62224824,,398.0,,245.56973752,,
347,2017-06-27,1682.0,2383.0,8868.0,8868.0,670.0,7468.0,8868.0,93.0,5527.0,8868.0,8868.0,8868.0,8868.0,5527.0,93.0,7468.0,670.0,8868.0,2383.0,4.0,,,,,,,,,1614335746.0,4313.0,865.75701368,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.93424848,0.27482997,,0.13735334,,,,,,,,,,,6.9493796e-05,100000000.0,46282932.0,5171005.0,100000000.0,100000000.0,23653215.0,100000000.0,100000000.0,100000000.0,15495000.0,40022853.0,100000000.0,100.0,98763154.0,100000000.0,100000000.0,93424848.0,99994621.0,100000000.0,77904717.0,99903580.0,100000000.0,100000000.0,100000000.0,100000000.0,99994621.0,99903580.0,77904717.0,93424848.0,98763154.0,53677131.0,,,,,,,,,78553200.0,95104840.0,77402593.0,100000000.0,100000000.0,49977569.0,7518.0,0.08701389,4470.0,363861330.0,,81468.70380313,,303.0,,249.21138858,,
348,2017-06-28,1826.0,2453.0,9379.0,9379.0,675.0,7904.0,9379.0,93.0,5795.0,9379.0,9379.0,9379.0,9379.0,5795.0,93.0,7904.0,675.0,9379.0,2453.0,4.0,,,,,,,,,1614335746.0,3979.0,883.77808495,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.93159179,0.45421487,,0.22700555,,,,,,,,,,,7.405151e-05,100000000.0,46821266.0,4953673.0,100000000.0,100000000.0,24093253.0,100000000.0,100000000.0,100000000.0,13444505.0,40124789.0,100000000.0,100.0,98699171.0,100000000.0,100000000.0,93159179.0,99994280.0,100000000.0,77243530.0,99895700.0,100000000.0,100000000.0,100000000.0,100000000.0,99994280.0,99895700.0,77243530.0,93159179.0,98699171.0,53689446.0,,,,,,,,,77895292.0,95118749.0,77243530.0,100000000.0,100000000.0,49977569.0,7276.0,0.08421296,4431.0,220160117.0,,49758.30557436,,229.0,,251.41617909999997,,
349,2017-06-29,1747.0,2514.0,9839.0,9839.0,678.0,8278.0,9839.0,93.0,6031.0,9839.0,9839.0,9839.0,9839.0,6031.0,93.0,8278.0,678.0,9839.0,2514.0,4.0,,,,,,,,,1614335746.0,4116.0,867.27721088,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.92926903,0.63782065,,0.31877364,,,,,,,,,,,7.8486903e-05,100000000.0,46865487.0,4450427.0,100000000.0,100000000.0,24189541.0,100000000.0,100000000.0,100000000.0,12785074.0,39341733.0,100000000.0,100.0,98632219.0,100000000.0,100000000.0,92926903.0,99993926.0,100000000.0,76904841.0,99889114.0,100000000.0,100000000.0,100000000.0,100000000.0,99993926.0,99889114.0,76904841.0,92926903.0,98632219.0,53677482.0,,,,,,,,,77564470.0,95140504.0,77388708.0,100000000.0,100000000.0,49978569.0,7226.0,0.08363426,3876.0,156783885.0,,40552.43395253,,197.5,,252.98799144,,
