,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,RevAllTimeUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
1771,2019-08-15,1988.0,4450.0,125954.0,189317.0,566.0,68435.0,160385.0,125.0,22446.0,232664.0,232396.0,231791.0,229688.0,136367.0,6657.0,166342.0,29731.0,195725.0,82222.0,869.0,18070.0,95.0,58884.0,427.0,0.0,118840.0,3332.0,6.0,1614335435.0,2552.0,607.46826019,33721930.128227554,0.35547177,69807930.46697621,196381078.66755304,6134.1981298480205,15842715.601810958,0.00013727,0.20383510727969045,0.0008959400419168831,0.1,0.000439541575479207,212.803852,0.93536140376124,1866610.0,4.289845,0.011753,8204.527002052426,1866610.0,8204.527002052426,0.818114760596,94.29719017,37.76489709523168,4.263219346915176e-07,0.004395415754792071,-61.519361269912785,-17.062098354262236,0.00446218657026324,4.4513343987467396e-07,2.39411049343102e-05,0.00400786597794826,0.00446218657026324,66332477.15235274,1863172.8038520063,8189.4190959512225,0.002956910895,15835019374.424881,4178057145.3601313,166366808.874364,7672068357.006381,9917846178.616026,1800471915.535636,10473710423.544281,14953861711.046144,15835019374.424881,527369596.504682,3079663987.639951,15835019374.424881,48.306732000000004,14684114932.419256,15879233325.002586,15881961745.423088,12993286985.29685,15840033420.77158,15881773842.428038,11084340682.160992,15583911414.292162,15881985769.036108,15881985765.837906,15881985657.248768,15881969262.071363,15881845836.480116,15880535260.220493,14952490561.318815,15673834327.511555,15857200508.659979,13348022542.982456,15877868268.483828,15821702280.214659,15499936745.394356,10506569326.412828,12728879937.871693,0.0,14470566136.429619,4289924887.004375,10615601773.237553,15596492984.13991,14187021079.905088,15881985769.120617,1044.0,0.01208333,2887.0,168424803.961258,740297.0368290792,475195.19391429995,2088.680441932387,50.904118,0.22374476224099454,31.03407127288041,0.05614698656862842,0.046093444901429886
1772,2019-08-16,2124.0,4459.0,126029.0,189376.0,569.0,68488.0,160461.0,124.0,22481.0,232746.0,232478.0,231873.0,229768.0,136434.0,6664.0,166420.0,29769.0,195792.0,82281.0,871.0,19160.0,102.0,61151.0,455.0,0.0,120494.0,3598.0,8.0,1614335435.0,2564.0,570.84321373,37295241.50369646,0.39319047,77202874.67588194,196349810.65601274,3353.1783783361766,15827312.738373335,0.00014715,0.20788701254825967,0.0010104267799871409,0.1,0.00048604613034812695,215.370945,1.0468021440666928,1875370.0,4.3095550000000005,0.011807,9115.163314709667,1875370.0,9115.163314709667,0.8180517008589999,41.49773774,41.41209069033161,4.6855398386574575e-07,0.0048604613034812704,-58.47812166834001,-14.376984317271654,0.0043974275678136,4.26517065270155e-07,2.3388502477107e-05,0.00396079799831804,0.0043974275678136,66341575.62178584,1871935.370945005,9098.469433096054,0.002958179789,15836564042.181015,4182210954.288693,174875785.873418,7673189677.898271,9918692364.71426,1813705569.354382,10475121379.112595,14955400933.459341,15836564042.181015,506148910.79643095,3076849291.5585217,15836564042.181015,48.308099,14684941336.153639,15881105131.955559,15883833446.46071,12993816635.178717,15841891061.934156,15883645574.353304,11081913900.684496,15585669348.460388,15883857489.036108,15883857485.837906,15883857377.187443,15883840973.27069,15883717596.96133,15882406278.102953,14953124523.059837,15675621058.405315,15859065200.569948,13347467180.714497,15880081556.92867,15828347891.744064,15524500968.482624,10675760152.872654,12783662024.759626,0.0,14527061821.34501,4768061901.004375,10633694034.911997,15597828944.837181,14185935289.777868,15883857489.120617,1036.0,0.01199074,2613.0,382764419.28029,1860411.6482613299,674419.17892513,3277.9883214912047,106.11211599999999,0.5157538336485156,31.13315592312128,0.05666047262905291,0.048198838282585664
1773,2019-08-17,2242.0,4449.0,126033.0,189398.0,571.0,68495.0,160468.0,123.0,22473.0,232764.0,232496.0,231891.0,229786.0,136433.0,6663.0,166434.0,29768.0,195814.0,82286.0,872.0,20272.0,108.0,63691.0,497.0,0.0,122394.0,3837.0,11.0,1614335435.0,2455.0,651.6395112,39163621.50938553,0.41314394,81067319.39056963,196220520.54984525,92100091.5676152,18436144.281427603,0.00016509,0.22807018911916785,0.0011638830822039137,0.1,0.000510317936201552,264.105279,1.3477766091921508,1797260.0,4.12961,0.011314,9171.740140176014,1797260.0,9171.740140176014,0.8183138132979999,53.37775221,43.441515668919465,4.999609667147744e-07,0.00510317936201552,-66.64477635346265,-16.65433051067604,0.00487254788150171,4.6971914369918204e-07,2.6256073127260897e-05,0.00439499906589072,0.00487254788150171,66350722.63245609,1792414.1052790068,9147.010670245345,0.002957701066,15838099952.245693,4181931317.7382603,250438809.946704,7674357244.993585,9919917742.744928,1684953422.015928,10468553648.551096,14956721652.021822,15838099952.245693,512768018.755791,3076706541.031502,15838099952.245693,48.309999,14685808117.993683,15882897105.319557,15885625597.138744,12999446532.898302,15843682697.716112,15885437574.422272,11064304629.316801,15587341667.073818,15885649639.036108,15885649635.837906,15885649527.119936,15885633125.756378,15885509694.1726,15884197538.336668,14954998033.4996,15677387610.79894,15860856643.14592,13351326473.17782,15882253297.126617,15835214146.942484,15548629304.202982,10797711320.87094,12869504371.06349,0.0,14577849044.777023,5368061901.004373,10635511361.691008,15599666899.983084,14189040904.035597,15885649639.120617,1158.0,0.01340278,2917.0,297608066.67073,1518747.3438034086,430074.07047951,2194.745120609044,101.27244300000001,0.5168114410584932,31.193363721957002,0.05664082069949146,0.04687236461980082
1774,2019-08-18,2800.0,4441.0,125994.0,189354.0,570.0,68480.0,160418.0,123.0,22453.0,232719.0,232451.0,231846.0,229743.0,136398.0,6651.0,166394.0,29740.0,195761.0,82263.0,871.0,20788.0,112.0,64889.0,518.0,0.0,123345.0,3994.0,12.0,1614335436.0,2586.0,639.98569219,41414742.65617888,0.43687612,85724687.79326582,196221956.793578,2957.91317379291,15952085.376948565,0.00017295,0.1982270547091415,0.0010695774888730576,0.1,0.000539571901747947,286.239867,1.5444698939326935,1887780.0,4.336930000000001,0.011881999999999998,10185.930446817392,1887780.0,10185.930446817392,0.818649353406,98.72381374,46.119323236430766,5.222686213069188e-07,0.00539571901747947,-60.92325450364611,-9.720548546005793,0.00510317936201552,4.99960966714773e-07,2.7503333552934497e-05,0.00460502067144134,0.00510317936201552,66360910.107372805,1888066.239867006,10187.47491671136,0.002955255634,15839660675.563372,4176460052.848842,198818479.887471,7675481714.673339,9921030929.669645,1674937717.659462,10467501668.140007,14958252416.059858,15839660675.563372,511447532.56051,3069015379.352873,15839660675.563372,48.311337,14688990207.50194,15884785393.858051,15887513380.047716,13006322235.374832,15845587211.023893,15887325244.168272,11069113462.190107,15589368321.812618,15887537419.036108,15887537415.837906,15887537307.157862,15887520898.05248,15887397498.072601,15886086311.018852,14957693818.804174,15679308432.947186,15862750749.472473,13357834262.93931,15884330083.0113,15839428938.516401,15560873486.711683,10878675833.944212,12917676774.967834,0.0,14612405938.278374,5558061900.204372,10640320194.564312,15601918663.258234,14195119914.04521,15887537419.120617,1444.0,0.01671296,3731.0,160929129.637499,868328.3652514726,131644.45772069,710.3165040692991,58.25,0.31430063276817916,31.216787297388358,0.056788696865045576,0.04806394689949151
1775,2019-08-19,2120.0,4446.0,126020.0,189393.0,573.0,68505.0,160441.0,123.0,22464.0,232780.0,232512.0,231907.0,229799.0,136430.0,6660.0,166429.0,29760.0,195802.0,82297.0,876.0,20534.0,111.0,64323.0,509.0,0.0,122898.0,3913.0,11.0,1614335436.0,2553.0,713.11398355,40395206.39529725,0.42645054,83585246.96199918,196002206.26109502,43989368.58340573,16910312.99607611,0.00014007,0.21040074092408867,0.0011068005502757967,0.1,0.0005260440364490559,255.005698,1.3414422669342896,1863690.0,4.281085,0.011729,9803.83010289741,1863690.0,9803.83010289741,0.818542710457,59.53240738,44.66167933321631,4.832907019825668e-07,0.00526044036449056,-63.36659967119622,-15.842847234506458,0.00539571901747947,5.22268621306919e-07,2.77121122420783e-05,0.00486641732418581,0.00539571901747947,66370715.27891796,1863945.0056980057,9805.171545164376,0.0029559409889999997,15842844236.857664,4175254776.744109,182734426.21605802,7679054146.868801,9923942606.26812,1684810865.038943,10470598937.83094,14961428169.821573,15842844236.857664,517277790.74030095,3068086388.0235553,15842844236.857664,48.328153,14690228025.80978,15886649083.322235,15889377062.521715,13006153451.39596,15847440839.416986,15889188767.560614,11047882065.990488,15591066310.179214,15889401109.036108,15889401105.837906,15889400996.973154,15889384581.802092,15889261170.18949,15887950560.920698,14959438672.19497,15681126423.755018,15864616948.22294,13360502485.013319,15886104933.238884,15840172494.360094,15557598361.76811,10838906891.173817,12895152104.145618,0.0,14597531102.90667,5368061901.004373,10619088798.36469,15603557667.992222,14195232535.640348,15889401109.120617,1212.0,0.01402778,2933.0,266903386.060782,1404029.345453345,458351.28228332,2411.129586439183,80.475977,0.42333907778261387,31.29484046852517,0.05681749105314988,0.04733801812501079
1776,2019-08-20,2126.0,4440.0,126028.0,189415.0,575.0,68509.0,160460.0,124.0,22447.0,232816.0,232548.0,231943.0,229829.0,136445.0,6655.0,166447.0,29744.0,195834.0,82307.0,876.0,20636.0,111.0,64600.0,515.0,0.0,123112.0,3947.0,12.0,1614335436.0,2544.0,580.75943396,40843033.182809114,0.43121829,84503935.25273493,195965564.411323,1926.135934939515,10281754.23977181,0.00015027,0.1980493925066872,0.0010531546841621425,0.1,0.000531763652911272,222.01336899999998,1.1805864009457814,1857120.0,4.26539,0.011686,9875.489150945814,1857120.0,9875.489150945814,0.818756583576,116.46866892,45.004529078455306,4.936814426422679e-07,0.00531763652911272,-59.307726023724356,-12.514451103607414,0.00523661632094577,4.81101923490456e-07,2.5825777445579198e-05,0.00472901654683319,0.00523661632094577,66380591.94865531,1857342.0133690068,9876.669737346796,0.00295594885,15844516963.324493,4169802465.084081,153515872.63532,7680674103.843651,9925050542.107134,1676657081.817691,10462148379.287928,14763029352.021942,15844516963.324493,506507697.390065,3069222762.891833,15844516963.324493,48.3327,14692317772.048508,15888504750.441162,15891234173.597055,13011072296.398949,15849287424.13868,15891045844.483143,11056707393.30795,15592752872.947714,15891258229.036108,15891258225.837906,15891258116.763943,15891241705.69592,15891118234.219408,15889807619.326,14961588268.344341,15682842017.929918,15866471109.795174,13363729635.538221,15887999239.33102,15842533872.57316,15561529433.48267,10831278051.391277,12907708436.378826,0.0,14607128649.843357,5558061900.204372,10611459958.582151,15605545827.372744,14198758882.033047,15891258229.120617,1121.0,0.01297454,2728.0,136442344.341002,725550.7943854881,860908.54714006,4577.998738497345,84.76899499999999,0.4507707043481735,31.431830497407184,0.056809335175931584,0.04723968565156305
1777,2019-08-21,1938.0,4441.0,126073.0,189462.0,572.0,68539.0,160507.0,124.0,22451.0,232853.0,232585.0,231980.0,229869.0,136484.0,6657.0,166496.0,29753.0,195871.0,82349.0,871.0,19251.0,102.0,61483.0,463.0,0.0,120734.0,3606.0,8.0,1614335436.0,2541.0,597.35182999,37773177.50553145,0.39947378,78145602.95454535,195621354.69770017,8647.917525773197,12471300.246765118,0.00013835,0.20832825099206032,0.0010243390721029252,0.1,0.000491694749619899,209.994877,1.0325337846797649,1857850.0,4.26685,0.01169,9134.950905813294,1857850.0,9134.950905813294,0.818601204866,99.29976907,41.53056172366013,4.869793179830465e-07,0.0049169474961989895,-62.760648660220205,-17.210422202544212,0.00531763652911272,4.936814426422689e-07,2.7031798512879e-05,0.0047940617017812395,0.00531763652911272,66389713.57460821,1855139.994877004,9121.62595290909,0.002956582495,15846332512.908308,4167891022.5497756,232488626.48217002,7682241377.344732,9925854380.680271,1725432297.625322,10463860273.269007,14764476740.614042,15846332512.908308,445323425.396525,3070561099.514994,15846332512.908308,48.33692,14693469685.567175,15890359988.372606,15893089113.154238,13010121581.133215,15851128487.618324,15892900767.737457,11048052874.562887,15594409919.843287,15893113159.036108,15893113155.837906,15893113046.900894,15893096633.969421,15892973193.326237,15891662132.946701,14962803465.275312,15684570392.054045,15868328352.396286,13360963617.294073,15889375757.211039,15838157373.674202,15535711595.887161,10644431223.114212,12809080278.662552,0.0,14540804253.845926,4768061901.004375,10602985222.361784,15607193702.755674,14199414892.107037,15893113159.120617,1008.0,0.01166667,2789.0,160051864.24482,786966.6131605484,644796.27282627,3170.429419231568,34.223096000000005,0.16827316618937765,31.5254762524043,0.05705216311719885,0.049033178382417934
1778,2019-08-22,1928.0,4449.0,126123.0,189535.0,574.0,68578.0,160570.0,123.0,22477.0,232950.0,232682.0,232077.0,229961.0,136539.0,6659.0,166564.0,29780.0,195947.0,82390.0,874.0,20256.0,108.0,63699.0,504.0,0.0,122462.0,3830.0,11.0,1614335436.0,2551.0,545.21128969,39064752.819404416,0.41310796,80817692.59379788,195633347.12765852,36836.07152965393,7418787.309157913,0.00013805,0.1921923373373345,0.0009771981936155445,0.1,0.00050844805113139,192.000145,0.9762209954219428,1862960.0,4.2778,0.01172,9472.183813357346,1862960.0,9472.183813357346,0.818552181208,380.44083648,43.452150902759335,5.024331959991372e-07,0.0050844805113139,-59.39576398029253,-10.168781254719244,0.0049169474961989895,4.869793179830461e-07,2.63647135988262e-05,0.0044370406631826,0.0049169474961989895,66399183.02297179,1862422.0001450044,9469.448363579526,0.0029575802630000003,15847739394.63206,4156278377.988904,214412050.754227,7683135520.428918,9927061053.733234,1724418373.741225,10465161190.289951,14765875165.336632,15847739394.63206,408577005.145848,3068851154.238676,15847739394.63206,48.336882,14694439332.484556,15892221099.457254,15894951327.783558,13010866775.009792,15852979808.336636,15894762849.881763,11037056627.470592,15596189407.63477,15894975389.036108,15894975385.837906,15894975276.651789,15894958853.418245,15894835350.408049,15893524000.155134,14963068938.921534,15686351064.557522,15870183857.913282,13362367591.541262,15891572213.083868,15844359878.625572,15557066455.133127,10770463319.024729,12887682234.89476,0.0,14585112537.512003,5368061901.104372,10608263359.844797,15608744974.749468,14199303840.618475,15894975389.120617,999.0,0.0115625,2738.0,41780413.312775,212431.69724344436,488861.48815742,2485.6067092683134,41.1512815,0.2092328888023423,31.59630639523902,0.057050829651938736,0.048896638735608684
1779,2019-08-23,1815.0,4439.0,126117.0,189528.0,572.0,68568.0,160552.0,123.0,22449.0,232948.0,232680.0,232075.0,229955.0,136520.0,6632.0,166540.0,29757.0,195948.0,82379.0,874.0,20353.0,108.0,63983.0,505.0,0.0,122696.0,3852.0,11.0,1614335436.0,2568.0,621.42912773,39597075.143080354,0.41877088,81906381.70725694,195587574.90903232,5527.074611422968,16579537.871299792,0.00013287,0.20310695498083933,0.0010464812684012935,0.1,0.000515236550368261,212.043661,1.09252644421097,1874640.0,4.304444999999999,0.011793000000000001,9658.830467823567,1874640.0,9658.830467823567,0.8187074321080001,354.45763361,44.80385200259637,4.947468959805712e-07,0.00515236550368261,-59.619000986747366,-11.445649472718207,0.0050844805113139,5.02433195999139e-07,2.65374957591993e-05,0.00458846745984881,0.0050844805113139,66408842.94596607,1874852.043661007,9659.922994267816,0.002956225092,15849939616.580158,4151285110.827621,167189973.135049,7685222470.102069,9928613800.582964,1718583943.383722,10467261373.769232,14768067298.457108,15849939616.580158,418992550.544895,3059105565.15766,15849939616.580158,48.34431,14698290916.672537,15894097331.507477,15896825958.469309,13014869265.941196,15854855316.259293,15896637515.461027,11044267437.932405,15597902998.845583,15896850029.036108,15896850025.837906,15896849916.636257,15896833495.155819,15896709937.017288,15895398611.434355,14965172583.357136,15688147401.129297,15872057821.81798,13368834970.31424,15893495286.953016,15846808671.926104,15561209542.797108,10777674129.486544,12897368494.456392,0.0,14595188917.188808,5368061901.104372,10615474170.30661,15610868065.38167,14205519386.97803,15896850029.120617,1044.0,0.01208333,2343.0,44848378.25974,231075.23704159353,309925.45476958,1596.8492218679294,101.30198,0.5219448272067457,31.62166665378429,0.05634849826540474,0.04865135558004485
1780,2019-08-24,1672.0,4446.0,126166.0,189604.0,574.0,68599.0,160619.0,123.0,22459.0,233034.0,232766.0,232161.0,230041.0,136574.0,6640.0,166617.0,29770.0,196023.0,82415.0,879.0,20670.0,111.0,64724.0,517.0,0.0,123277.0,3956.0,12.0,1614335436.0,2567.0,534.21347877,40866419.71180871,0.43261239999999995,84628475.35536522,195621935.17116258,4106.177725555733,16972504.435182173,0.00012708,0.1720299772951602,0.0009157108928776562,0.1,0.000532297281715341,174.266367,0.9276151344850798,1873910.0,4.302255000000001,0.011787,9974.771991791946,1873910.0,9974.771991791946,0.818576566127,125.21590588,46.71856317588284,5.245813636865578e-07,0.0053229728171534105,-61.00731922144549,-9.734815522415932,0.00515236550368261,4.94746895980569e-07,2.64733919495581e-05,0.00462378905485764,0.00515236550368261,66418818.64557299,1874084.2663670045,9975.699606926453,0.00295737744,15851598937.824902,4152870489.5792108,117827397.91810301,7677367725.815858,9935979808.968288,1706112760.914454,10475715953.1916,14769720297.764185,15851598937.824902,358862917.911621,3043038406.502629,15851598937.824902,48.289207,14699912890.763172,15895970057.528067,15898699864.114145,13014322847.890503,15856713405.607347,15898511257.063845,11038647357.148998,15599656280.904575,15898723939.036108,15898723935.837906,15898723826.573772,15898707399.301437,15898583815.139425,15897271881.825705,14966918504.894053,15689950336.679342,15873924085.7764,13371306429.426094,15895469569.550064,15850021048.712461,15568816442.263613,10829672182.332327,12916071686.550962,0.0,14615344432.070362,5558061900.304373,10609854089.523201,15612608284.534702,14205333732.89627,15898723939.120617,1013.0,0.01172454,2259.0,126970482.12808798,675860.4249486753,365682.65688494,1946.5188423029724,105.421502,0.5611557894894839,31.66083254093511,0.05639891671544076,0.04901269434586463
1781,2019-08-25,2497.0,4453.0,126191.0,189640.0,576.0,68620.0,160638.0,125.0,22485.0,233082.0,232814.0,232209.0,230093.0,136612.0,6647.0,166644.0,29800.0,196059.0,82440.0,881.0,20706.0,112.0,64775.0,520.0,0.0,123338.0,3968.0,12.0,1614335437.0,2533.0,584.0,40929020.836703375,0.4337785,84756242.07545891,195390599.64059108,5267.2329654157475,14804638.356953396,0.00015998,0.2122517130044813,0.0011313842296999002,0.1,0.0005330389157688509,236.66066,1.2614934161154068,1850550.0,4.24787,0.011637999999999999,9864.151655760472,1850550.0,9864.151655760472,0.81839475353,90.21456213,47.52601331072657,5.277426604474843e-07,0.00533038915768851,-61.29393464567519,-14.769650578514332,0.00532312418286325,5.245962808452989e-07,2.78530845426508e-05,0.0047811001515355,0.00532312418286325,66428676.27635401,1849326.6606600082,9857.630781006406,0.002958466422,15852925317.73734,4150515454.521043,204494642.79148102,7678430153.203295,9935212026.835058,1756195132.127156,10476941262.743622,14770375062.882708,15852925317.73734,395510669.180458,3065453977.168605,15852925317.73734,48.290273,14701023823.461182,15897817370.645653,15900548949.244713,13012945545.154785,15858549230.004452,15900360169.224365,11045468800.064775,15601435670.426304,15900573029.036108,15900573025.837906,15900572916.752378,15900556485.817392,15900432856.203192,15899121176.899773,14967970949.597786,15691777001.546612,15875767175.177828,13369984161.692665,15897323350.02537,15851912111.503063,15570790285.042202,10820460977.974964,12916522008.690325,0.0,14617342034.463562,5508061900.304373,10579293567.305962,15614080051.972178,14204012285.729736,15900573029.120617,1115.0,0.01290509,3318.0,176252842.70577198,939496.2417706255,578887.34572081,3085.694831153286,21.2621,0.11333526730968885,31.77388310903125,0.05639076851349094,0.047600882803108834
1782,2019-08-26,1903.0,4461.0,126216.0,189670.0,587.0,68652.0,160663.0,123.0,22497.0,233108.0,232841.0,232236.0,230120.0,136635.0,6654.0,166678.0,29814.0,196088.0,82479.0,890.0,20705.0,110.0,64764.0,527.0,0.0,123330.0,3973.0,12.0,1614335437.0,2521.0,749.49345498,40863396.51672186,0.43321303,84605109.75559865,195296780.91923252,2893.029397757868,16954886.892412927,0.00012794,0.20947886221836787,0.0011144838037616578,0.1,0.000532026855578336,241.73860699999997,1.2861143095409715,1846900.0,4.23911,0.011614,9826.003995676285,1846900.0,9826.003995676285,0.818559979436,45.19554997,47.67353535760827,5.134084338592157e-07,0.00532026855578336,-60.922718359786145,-9.194337491993766,0.00532533897929932,5.272426604474829e-07,2.8580993356645598e-05,0.0047836842597590796,0.00532533897929932,66438468.61229958,1840571.7386070068,9792.335945574367,0.002958777883,15855614639.71214,4148159340.109927,282262284.572138,7680701845.830999,9936021678.295834,1840953245.829706,10479530762.394056,14773057267.238054,15855614639.71214,458213676.036205,3037328341.555202,15855614639.71214,48.298970000000004,14702498184.623545,15899657501.89995,15902389285.313122,13017079152.224482,15860386237.276821,15902200367.03081,10953732293.026936,15603148589.745457,15902413359.036112,15902413355.837906,15902413246.926579,15902396819.960295,15902273180.483143,15900961205.893017,14969534396.603811,15693521925.494272,15877614414.193892,13371451914.228964,15899157159.075184,15853668476.278093,15572252032.297562,10728724470.937124,12913798054.199598,0.0,14618164788.811138,5508061900.304373,10529980594.706226,15615650788.571133,14202856990.11354,15902413359.120617,1154.0,0.01335648,3635.0,351857945.502101,1871978.7635573628,1620495.11098405,8621.469183769104,1000.0,5.32026855578336,32.13529061599173,0.05637593114979988,0.04623586035801587
1783,2019-08-27,1936.0,4458.0,126232.0,189685.0,583.0,68644.0,160679.0,123.0,22481.0,233135.0,232868.0,232263.0,230143.0,136651.0,6659.0,166690.0,29793.0,196106.0,82471.0,888.0,20131.0,107.0,63412.0,505.0,0.0,122256.0,3817.0,11.0,1614335437.0,2565.0,579.91539961,38585568.0297044,0.40922745,79889168.58709243,195219476.83901894,7925.225786451336,17005461.356841445,0.00013039,0.18058823743016425,0.0009071167557005798,0.1,0.000502312204055579,193.951767,0.974243395622441,1873180.0,4.29897,0.011778,9409.211743928296,1873180.0,9409.211743928296,0.818451529621,100.59640206,45.353901703675405,4.940020243617401e-07,0.00502312204055579,-65.04226824196978,-12.923690233958206,0.00532026855578336,5.13408433859213e-07,2.82137882316182e-05,0.00479427423026875,0.00532026855578336,66447875.13140781,1872643.9517670043,9406.519108234334,0.0029594492310000002,15857518499.306433,4131025235.82177,315611428.66817003,7681590795.1611395,9898771753.27253,1853427224.1002512,10481306548.803421,14774951166.513817,15857518499.306433,489335672.02501905,3028686306.737859,15857518499.306433,48.298873,14704255502.569818,15901530118.411945,15904261729.076893,13016887048.01108,15862245987.346003,15904072811.600847,10985370702.234152,15605054639.26655,15904285809.036112,15904285805.837906,15904285696.8597,15904269268.182608,15904145585.957428,15902833780.255741,14972240342.814894,15695349407.98569,15879473721.895641,13374210369.35588,15900818300.55556,15852925471.625252,15563355844.014172,10702361497.62348,12878599200.723246,0.0,14590307770.001242,5368061901.104372,10561786045.851292,15617831681.15606,14205285677.409494,15904285809.120617,1074.0,0.01243056,2403.0,158099946.755431,794155.3271579023,1049545.95577551,5271.997423032157,168.55056000000002,0.8466500328840212,32.262718939253716,0.056530593235202514,0.04724416193958657
1784,2019-08-28,1969.0,4471.0,126268.0,189701.0,582.0,68683.0,160720.0,122.0,22502.0,233151.0,232884.0,232280.0,230158.0,136694.0,6675.0,166725.0,29830.0,196128.0,82523.0,888.0,18491.0,94.0,59855.0,453.0,0.0,119696.0,3450.0,7.0,1614335437.0,2583.0,573.10840108,34939970.38055396,0.3708187,72354597.72387064,195121222.9451472,3976.948689243658,16741258.931275735,0.00013877,0.1742370415606416,0.0007925760847399476,0.1,0.00045488380521205,205.42547199999998,0.9344472039084146,1887050.0,4.33036,0.011864,8583.88484625399,1887050.0,8583.88484625399,0.817898276284,72.83045222,41.36459272904861,4.6775646413009255e-07,0.0045488380521205,-71.07299855322717,-19.213769620330925,0.0050250475249445795,4.94191387307386e-07,2.68886931597625e-05,0.00453457275266721,0.0050250475249445795,66456453.30939771,1885795.425472006,8578.17798990183,0.002960638246,15859219390.824358,4129844665.1795115,217402393.682836,7681075909.982385,9899577374.89808,1839565239.067367,10482925972.522585,14776419374.067932,15859219390.824358,475153170.39882195,3016737124.535974,15859219390.824358,48.28991,14704964396.681908,15903414935.486656,15906147315.192717,13009630169.611328,15864121763.354988,15905958561.411245,10967580644.186369,15606708658.468893,15906171399.036112,15906171395.839386,15906171286.749187,15906154861.122238,15906031264.743803,15904719284.295256,14973440907.88827,15697206906.576153,15881364407.933983,13369594668.437023,15902168848.967203,15847403725.568323,15530847574.913754,10436963317.351583,12765332058.080448,0.0,14512850845.84983,4559924887.104375,10564437598.356419,15619205300.125265,14202402412.501213,15906171399.120617,1179.0,0.01364583,2573.0,218400008.72331598,993466.270264069,928001.4053781,4221.3281052052025,170.974296,0.7777343835793139,32.39579399430265,0.0569491151470749,0.050206512244869925
