,time,AdrActCnt,AssetEODCompletionTime,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
465,2020-08-28,2,1614335001,420766733.82289994,0,0.0,22874.33304914,10592.694944616618,0.00011060311630625363,1.27501978777891,12.841501972000025,1.1132574521214451,330008002.9,8,9.259e-05,8,14427.0,18394.71047828633,1803.375,2299.338809785792,1638.0,2088.4824123818544,0.19316850708986247,0.013019143869176963,0.012504403666227444
466,2020-08-29,2,1614335001,417691379.0166132,0,0.0,24396.24476233,10563.628194639312,0.00011014941554646348,1.26570075678796,12.027940205405637,0.9495807370089088,330008002.9,8,9.259e-05,8,13527.0,17121.134137070734,1690.875,2140.1417671338418,1324.0,1675.787801987259,0.1931191991947296,0.013035383392292576,0.012535048263118723
467,2020-08-30,2,1614335001,422829958.854977,0,0.0,11013.8505123,10684.020473071909,0.00010952000000000002,1.28127183322613,13.552219441714788,0.8072238463088268,330008002.9,8,9.259e-05,8,29963.0,38390.747938954526,3745.375,4798.843492369317,2039.0,2612.5132679480794,0.1931395168838192,0.013034549150641048,0.012485878009149277
468,2020-08-31,2,1614335001,418538793.5820195,0,0.0,16144.41577711,10784.794954431998,0.00010859999999999997,1.2682686174397,10.09580904922614,-0.8424465288752878,330008002.9,8,9.259e-05,8,20441.0,25924.678809084908,2555.125,3240.5848511356135,2786.0,3533.3963681870036,0.19312505359820775,0.013059693399110698,0.012574130215870827
469,2020-09-01,2,1614335001,418997490.18966496,0,0.0,9057.94205528,10751.525494062404,0.00010606682325123217,1.26965857345172,10.32713965076375,1.416493390344905,330008002.9,8,9.259e-05,8,36433.0,46257.47080656651,4554.125,5782.183850820814,3710.0,4710.43330750588,0.1930555552836261,0.013043285137773955,0.0119234406719208
470,2020-09-02,2,1614335002,416504281.76838326,0,0.0,5570.97764742,10576.909687932311,0.00011057000000000054,1.26210357963529,11.41336894249269,-2.666576986210595,330008002.9,8,9.259e-05,8,59237.0,74763.22974685566,7404.625,9345.40371835696,5818.0,7342.918626318116,0.1930815516228804,0.013054365899374223,0.010012018918649048
471,2020-09-03,2,1614335002,409674685.6256294,0,0.0,5656.53661919,10281.619885004864,0.00012097734365867871,1.24140833563291,12.6172698585135,-2.042877359916629,330008002.9,8,9.259e-05,8,58341.0,72425.00370915962,7292.625,9053.12546364495,4126.0,5122.0507928213865,0.1931181961887507,0.013122378440567895,0.009586474302069908
472,2020-09-04,2,1614335002,403416574.2873021,0,0.0,4897.13306375,9962.425959435275,0.00011673498305084785,1.2224448217686001,14.726414235710955,-4.461581482684342,330008002.9,8,9.259e-05,8,67388.0,82378.1116493424,8423.5,10297.2639561678,7443.0,9098.65680842369,0.19320787886232196,0.01312513610218051,0.009745968683765184
473,2020-09-05,2,1614335002,394933896.2557358,0,0.0,6062.20039495,9661.461834599064,0.00011815405982221875,1.19674036018881,13.170599421334344,-6.5914789632487905,330008002.9,8,9.259e-05,8,54437.0,65146.95498759824,6804.625,8143.369373449779,4943.0,5915.487600413288,0.19265727706356786,0.013215863470413132,0.010370597514308431
474,2020-09-06,2,1614335002,399853761.5352379,0,0.0,10340.86431548,9735.134990275155,0.00011817158313529177,1.21164868130911,13.207473019380489,-5.441081792415996,330008002.9,8,9.259e-05,8,31913.0,38667.344366617624,3989.125,4833.418045827203,2827.0,3425.3308220608537,0.19267104036615476,0.013239623403769229,0.010704229732894205
475,2020-09-07,2,1614335002,395698901.26600766,0,0.0,9968.52447969,9591.484196920374,0.00011565128949148415,1.19905850097191,12.848044158597087,-6.406111480624098,330008002.9,8,9.259e-05,8,33105.0,39694.83167467508,4138.125,4961.853959334385,2830.0,3393.335557750505,0.19268000681537412,0.013259741723294412,0.010812089278958815
476,2020-09-08,2,1614335002,398229361.6282127,0,0.0,10718.37353925,9611.93352012929,0.00011937579336712944,1.20672637672028,15.063834829966805,-5.313565532818526,330008002.9,8,9.259e-05,8,30789.0,37153.8984128407,3848.625,4644.237301605088,2626.0,3168.8634652674555,0.1926312837545432,0.013102372657131205,0.010907354882529993
477,2020-09-09,2,1614335002,399233874.76818424,0,0.0,19130.89871884,9703.40919352955,0.00011833679920919028,1.2097702821139198,14.920720632294119,-4.520468065083243,330008002.9,8,9.259e-05,8,17250.0,20868.53736646512,2156.25,2608.56717080814,1774.0,2146.132480470094,0.1925512159993136,0.013080830368498721,0.01090813689352581
478,2020-09-10,2,1614335002,379551984.9636577,0,0.0,11027.4678507,9220.435398286056,0.00011128889538281736,1.15012963815508,8.05233472207683,-9.24407126282068,330008002.9,8,9.259e-05,8,29926.0,34418.77955142892,3740.75,4302.347443928616,2376.0,2732.70802025647,0.192524777246546,0.013611678947499414,0.014098437419169137
479,2020-09-11,2,1614335002,405893207.12456375,0,0.0,23918.82314271,9861.863902477011,0.00011841216247808242,1.22994958776063,15.122939779099578,-0.9773567772309704,330008002.9,8,9.259e-05,8,13797.0,16969.614462333415,1724.625,2121.2018077916764,1526.0,1876.9030709227213,0.19247467543127272,0.014473384531782424,0.018730173913120308
480,2020-09-12,2,1614335002,407021260.44679826,0,0.0,14600.83191311,9858.08936075514,0.00011817289143337161,1.23336784826438,16.88365729977388,-2.595609311728932,330008002.9,8,9.259e-05,8,22602.0,27876.58010647152,2825.25,3484.572513308939,1336.0,1647.7794452812116,0.1924414398733359,0.014322693583517596,0.018374424188439827
481,2020-09-13,2,1614335002,404102627.2200563,0,0.0,10229.95142131,9798.706767915448,0.00011862639072802502,1.2245237196338798,16.303821555617695,-2.8668466943119366,330008002.9,8,9.259e-05,8,32259.0,39501.91067166933,4032.375,4937.738833958666,3296.0,4036.0301799132685,0.1924537819982668,0.014109178414700982,0.0183999400060461
482,2020-09-14,2,1614335002,373905871.352555,0,0.0,16695.74030659,9048.887978509241,0.00010626000000000017,1.1330206178843998,5.828833347738928,-11.225193097273694,330008002.9,8,9.259e-05,8,19766.0,22395.285533103048,2470.75,2799.410691637881,1664.0,1885.3463081596415,0.1924326764494959,0.015230778044789397,0.022934667365619305
483,2020-09-15,2,1614335002,376360436.080748,0,0.0,15640.93098725,9086.878098432588,0.00010579999999999944,1.1404585124403601,5.691130374159914,-11.154545506222096,330008002.9,8,9.259e-05,8,21099.0,24062.534153979155,2637.375,3007.8167692473944,2014.0,2296.883444054885,0.1923764232682492,0.015220380852424031,0.022946745483821883
484,2020-09-16,2,1614335002,382957230.5151365,0,0.0,10859.81317954,9178.039232691592,0.00010580000000000006,1.16044831382826,4.6446136567912735,-7.541318080756882,330008002.9,8,9.259e-05,8,30388.0,35263.703360613166,3798.5,4407.962920076646,2390.0,2773.471470049541,0.1923263184227464,0.015270034227868554,0.022989972842856674
485,2020-09-17,2,1614335002,397532185.7816212,0,0.0,17892.43130015,9501.38104646262,0.00011014827431459585,1.20461377387288,9.362508319640698,-3.8521881042075887,330008002.9,8,9.259e-05,8,18444.0,22217.896445311402,2305.5,2777.2370556639253,2444.0,2944.076063345319,0.1922268875007334,0.01549198126319759,0.024121238844633932
486,2020-09-18,2,1614335002,398008559.0499357,0,0.0,14894.746475,9481.732306181691,0.00011044366587222353,1.2060572942242902,11.204531951298897,-4.410991749032691,330008002.9,8,9.259e-05,8,22156.0,26721.40541083337,2769.5,3340.175676354171,1621.0,1955.0188739375737,0.192070524626056,0.015459419857150531,0.024075209549081232
487,2020-09-19,2,1614335002,404948039.1012128,0,0.0,30856.28825619,9653.729403055866,0.0001108100000000002,1.2270855116926398,14.144608127892209,-2.5644138325225403,330008002.9,8,9.259e-05,8,10695.0,13123.679547552783,1336.875,1640.459943444098,926.0,1136.281183827385,0.19199329922613825,0.015504263863395368,0.024317979744511223
488,2020-09-20,2,1614335002,407954147.6265515,0,0.0,15112.33241288,9721.652104534323,0.00011319201752569363,1.2361947105572801,15.507715487416112,-1.6550693551699864,330008002.9,8,9.259e-05,8,21837.0,26994.783894439326,2729.625,3374.3479868049158,1216.0,1503.2127680376525,0.19197361182479367,0.015511410208948653,0.024363545459368398
489,2020-09-21,2,1614335002,407556412.27589464,0,0.0,11928.71870233,9691.568207913942,0.00011812000000000049,1.2349894811472,15.462195687236777,-2.6212549406420487,330008002.9,8,9.259e-05,8,27665.0,34165.98399593729,3458.125,4270.747999492161,1920.0,2371.179803802624,0.1919876175457441,0.015510231594017437,0.02429803311975299
490,2020-09-22,2,1614335002,410898024.8735205,0,0.0,25645.6328023,9834.076283245317,0.00011835878048506885,1.2451153343636698,17.546889682767368,-1.8358822772279997,330008002.9,8,9.259e-05,8,12868.0,16022.144122591706,1608.5,2002.7680153239633,1552.0,1932.4189989324161,0.1919148374925668,0.015519252822081163,0.024353837675963396
491,2020-09-23,2,1614335002,405552426.8183875,0,0.0,18065.8018777,9801.444843509753,0.00012009000000000002,1.22891694520899,17.120058332339493,-3.6216422735641514,330008002.9,8,9.259e-05,8,18267.0,22448.625838132622,2283.375,2806.0782297665774,1868.0,2295.6168536503933,0.19148040863405374,0.015552000001581997,0.02443148348568472
492,2020-09-24,2,1614335002,406093605.3727428,0,0.0,12685.78468901,9939.891278444897,0.00011458720053087312,1.23055684045274,18.038418286469536,-2.468125297147835,330008002.9,8,9.259e-05,8,26014.0,32011.705647537572,3251.75,4001.4632059421965,2182.0,2685.0750258678786,0.19130611589116708,0.015551138313051025,0.02437122672280221
493,2020-09-25,2,1614335002,411194767.1721328,0,0.0,15917.04060676,10045.443456019404,0.00011662838042153692,1.24601453164375,19.89948200865557,-2.273641343837339,330008002.9,8,9.259e-05,8,20733.0,25833.619284569868,2591.625,3229.2024105712335,1830.0,2280.2065929080622,0.1911413198876699,0.015557329965988341,0.024405834217421304
494,2020-09-26,2,1614335002,411194767.1721328,0,0.0,48940.82795492,10074.885326442754,0.00011599432164128872,1.24601453164375,19.419929781830717,-2.6812801501515224,330008002.9,8,9.259e-05,8,6743.0,8401.875986873807,842.875,1050.2344983592257,906.0,1128.8891656692376,0.1910272953801752,0.015479506256045687,0.02438854609734814
495,2020-09-27,2,1614335002,289757702.7334195,0,0.0,18509.61932245,7105.690475062518,8.161043694321898e-05,0.8780323512979251,-15.970146118816846,-31.135786305915996,330008002.9,8,9.259e-05,8,17829.0,15654.438791290702,2228.625,1956.8048489113378,1222.0,1072.9555332860643,0.19098117528652211,0.030395877012493543,0.06826251820947718
496,2020-09-28,2,1614335002,417174997.4075586,0,0.0,14601.47793903,10194.875318839633,0.0001178420625365283,1.26413600198045,21.76260979251882,-0.12362754775314473,330008002.9,8,9.259e-05,8,22601.0,28570.737780760155,2825.125,3571.342222595019,1374.0,1736.9228667211387,0.19090037118551348,0.04081611227941343,0.09694463295043576
497,2020-09-29,2,1614335002,402966302.55678326,0,0.0,15887.92079823,9808.520630785317,0.00011263391912169392,1.22108039506815,17.50923486858594,-4.69778829106258,330008002.9,8,9.259e-05,8,20771.0,25363.06088596054,2596.375,3170.3826107450677,1232.0,1504.371046723961,0.19079559493858567,0.04089807564901729,0.09711773572517736
498,2020-09-30,2,1614335002,402966302.55678326,0,0.0,18580.48549631,9812.313679241526,0.00011335318614744236,1.22108039506815,18.59630803336721,-3.7206804396698434,330008002.9,8,9.259e-05,8,17761.0,21687.608896805406,2220.125,2710.9511121006763,1232.0,1504.371046723961,0.19072965714371773,0.04089445675338995,0.09710445592038584
499,2020-10-01,2,1614335002,402966302.55678326,0,0.0,11190.50535436,10127.279081135743,0.00011512439421382527,1.22108039506815,17.691187107577537,-3.826082019160829,330008002.9,8,9.259e-05,8,29490.0,36009.66085055975,3686.25,4501.207606319968,1654.0,2019.66697344272,0.19073925691091173,0.040894371494906115,0.09710374417581052
500,2020-10-02,2,1614335002,402966302.55678326,0,0.0,20967.53306436,10093.793875756188,0.00011552206120642695,1.22108039506815,17.090331887866494,-3.2503817617722404,330008002.9,8,9.259e-05,8,15739.0,19218.584337977605,1967.375,2402.3230422472016,1628.0,1987.9188831709478,0.1906749506398107,0.040894416961030175,0.09709996490243301
501,2020-10-03,2,1614335003,402966302.55678326,0,0.0,68225.76036799999,11414.661880498013,0.00011567965804919588,1.22108039506815,18.05403580094023,-1.6374902585454465,330008002.9,8,9.259e-05,8,4837.0,5906.365870944641,604.625,738.2957338680803,504.0,615.4245191143476,0.19061861867259586,0.04089438330387202,0.09705626713250112
502,2020-10-04,2,1614335003,402966302.55678326,0,0.0,20460.53710087,11435.172635591529,0.00011448753591270422,1.22108039506815,17.809528720586275,-0.11161458383667493,330008002.9,8,9.259e-05,8,16129.0,19694.805692054193,2016.125,2461.850711506774,1001.0,1222.301475463218,0.1905970525289343,0.04085254295639404,0.09701577015900796
503,2020-10-05,2,1614335003,402966302.55678326,0,0.0,20972.86322847,11432.358953755807,0.000113350199566253,1.22108039506815,26.568743657230957,2.0338609517188635,330008002.9,8,9.259e-05,8,15735.0,19213.70001639734,1966.875,2401.7125020496674,748.0,913.3681355109762,0.1905577868145088,0.040852599951964205,0.09693308038800397
504,2020-10-06,2,1614335003,395460382.2124742,0,0.0,13441.733652399998,11228.430753929226,0.00011308923075466631,1.19833573348919,26.07562410461073,-1.098746528204553,330008002.9,8,9.259e-05,8,24551.0,29420.34059289311,3068.875,3677.5425741116374,2170.0,2600.3885416715425,0.19048668853872816,0.0408791580974418,0.09697037156976504
505,2020-10-07,2,1614335003,394857021.11653566,0,0.0,16778.07732472,11226.545666143698,0.00011216702036726736,1.19650741087084,24.343899446106054,-0.21275776778214692,330008002.9,8,9.259e-05,8,19669.0,23534.104264418555,2458.625,2941.763033052319,1364.0,1632.0361084278256,0.1904750736688877,0.040873192295631584,0.09695208207364228
506,2020-10-08,2,1614335003,405375248.9253661,0,0.0,12630.91831821,11443.15130964844,0.00011266927283978489,1.2283800555230902,26.53058931672103,1.7944149743093931,330008002.9,8,9.259e-05,8,26127.0,32093.88571065177,3265.875,4011.7357138314724,1523.0,1870.822824561666,0.1903936988123266,0.04090784728922139,0.09706584829524813
507,2020-10-09,2,1614335003,395180928.50392634,0,0.0,17429.38644238,11099.765045489221,0.00010813416229723311,1.19748892460549,21.3479748828833,-1.0151809554265,330008002.9,8,9.259e-05,8,18934.0,22673.255298480348,2366.75,2834.1569123100435,1385.0,1658.5221605786035,0.19035652395628616,0.04095477025009008,0.09718113351159498
508,2020-10-10,2,1614335003,391846073.23067015,0,0.0,15745.40783911,10952.13518626904,0.00010505165487777602,1.18738354763296,18.587101711236805,3.2391052488342766,330008002.9,8,9.259e-05,8,20959.0,24886.371774839205,2619.875,3110.7964718549006,1544.0,1833.3201975452903,0.19030837966929806,0.040958125153022,0.0967339996559544
509,2020-10-11,2,1614335003,391511199.9724395,0,0.0,21477.90451676,10963.198147119101,0.00010426625346574665,1.18636880479252,17.696033007196558,-3.543298310905361,330008002.9,8,9.259e-05,8,15365.0,18228.556685637068,1920.625,2278.5695857046335,1253.0,1486.5201124050275,0.1902909679703407,0.04095831589324414,0.095926614168423
510,2020-10-12,2,1614335003,392160898.16519576,0,0.0,15454.87767058,10931.26257402476,0.00010290060781286213,1.1883375394506102,18.943317282205808,-3.651003946400708,330008002.9,8,9.259e-05,8,21353.0,25374.571479888877,2669.125,3171.821434986109,1580.0,1877.5733123319642,0.19027879856849372,0.04094625219953525,0.0959252334562045
511,2020-10-13,2,1614335003,391435405.17703265,0,0.0,14855.85679752,10867.053905118411,0.00010372910949510864,1.18613912916423,20.909939597236,-3.1346547113947807,330008002.9,8,9.259e-05,8,22214.0,26348.894615254205,2776.75,3293.6118269067765,1831.0,2171.820745499705,0.19020794682612835,0.04094636616910443,0.0959187517263904
512,2020-10-14,2,1614335003,392286247.20148146,0,0.0,26821.1965946,10906.200471382159,0.00010411720410664671,1.18871737580362,19.11069165145184,4.915776203898052,330008002.9,8,9.259e-05,8,12304.0,14625.978591887742,1538.0,1828.2473239859678,1006.0,1195.8496800584414,0.19017242647541868,0.040946392546345016,0.0948213830966983
513,2020-10-15,2,1614335003,392536989.635154,0,0.0,14612.46913301,10867.589163124308,0.00010340958765817664,1.1894771829339599,22.010192812848832,4.298154642093008,330008002.9,8,9.259e-05,8,22584.0,26863.152699380553,2823.0,3357.894087422569,2036.0,2421.7755444535424,0.1901294456995728,0.04094572429121982,0.09481689568677328
514,2020-10-16,2,1614335003,389247261.1722051,0,0.0,17218.4077481,10741.089504374113,0.00010402239037655508,1.1795085505552299,15.764540852087,1.6424890708050022,330008002.9,8,9.259e-05,8,19166.0,22606.460879941536,2395.75,2825.8076099926916,1140.0,1344.639747632962,0.19010888256189012,0.04095116379791474,0.09478399350893976
515,2020-10-17,2,1614335003,395789224.289962,0,0.0,25889.072165999998,10910.859398026303,0.00010554898145012547,1.19933220046756,19.76038767189701,-0.4384453772547794,330008002.9,8,9.259e-05,8,12747.0,15287.887559359988,1593.375,1910.9859449199985,663.0,795.1572489099924,0.19007602881317884,0.040968250704452897,0.09458200874210164
516,2020-10-18,2,1614335003,400283388.4194373,0,0.0,25687.55374017,11042.496685870883,0.00010556922496966924,1.2129505493863202,20.07128959825154,0.5715528768858017,330008002.9,8,9.259e-05,8,12847.0,15582.775707966051,1605.875,1947.8469634957569,640.0,776.2883516072447,0.1900441750402169,0.04097502037774469,0.09460490388618734
517,2020-10-19,2,1614335003,403612791.13498384,0,0.0,17706.19180706,11162.761562806572,0.0001041255732030218,1.2230394038573897,19.858701401623712,-0.3297331601339553,330008002.9,8,9.259e-05,8,18638.0,22795.008409094036,2329.75,2849.3760511367545,1592.0,1947.0787309409648,0.19001603026821628,0.04097740214538195,0.09456307841770896
518,2020-10-20,2,1614335003,401853593.88539493,0,0.0,12949.61555878,11056.89509391,0.00010207577820056764,1.21770863237873,20.53218270216459,-1.4954018182310684,330008002.9,8,9.259e-05,8,25484.0,31032.08678753956,3185.5,3879.010848442445,2789.0,3396.189375704278,0.1900319117012541,0.04097922113840295,0.09455527014983138
519,2020-10-21,2,1614335003,411312253.9476136,0,0.0,9328.05706654,11336.927913065752,9.700521101040924e-05,1.24637054354179,26.966812985154945,0.9215513628519321,330008002.9,8,9.259e-05,8,35378.0,44094.09708942145,4422.25,5511.76213617768,2175.0,2710.8559322033925,0.19006327760725952,0.041013449471102484,0.09465460582703528
520,2020-10-22,2,1614335003,413929634.0191948,0,0.0,7269.05885372,11294.814529013016,9.650331752114122e-05,1.25430180596143,30.423307178141922,0.7378008562118238,330008002.9,8,9.259e-05,8,45399.0,56944.04768884296,5674.875,7118.005961105368,5035.0,6315.409593015799,0.1899883400306472,0.0410154157198724,0.09464997230239053
521,2020-10-23,2,1614335003,414490051.6424,0,0.0,18453.72716546,11345.649165593515,9.69627372351192e-05,1.256,31.17302053169085,2.203814903569758,330008002.9,8,9.259e-05,8,17883.0,22461.048,2235.375,2807.631,2164.0,2717.9840000000004,0.1899559044536129,0.04101541907447455,0.09461650650685023
522,2020-10-24,2,1614335003,412510003.625,0,0.0,19681.99456671,11406.216836777412,9.531894805138674e-05,1.25,27.572866232551803,1.5800293743527136,330008002.9,8,9.259e-05,8,16767.0,20958.75,2095.875,2619.84375,926.0,1157.5,0.189799750664774,0.04101764690587835,0.09462175425398754
523,2020-10-25,2,1614335003,417627532.8130208,0,0.0,20803.63127403,11750.412919081376,9.703589329749882e-05,1.2655072881355902,27.96689522235443,1.5644084396130546,330008002.9,8,9.259e-05,8,15863.0,20074.742111694864,1982.875,2509.342763961858,1094.0,1384.4649732203354,0.18938716976127007,0.04102566844894913,0.09462108806833733
524,2020-10-26,2,1614335003,421846659.09206337,0,0.0,12194.06580571,12053.07613172396,9.772385976947446e-05,1.27829220923437,27.972292970556666,2.5904736077226187,330008002.9,8,9.259e-05,8,27063.0,34594.42205850975,3382.875,4324.302757313721,1912.0,2444.0947040561155,0.1892850207233565,0.04102238391486105,0.09463698874152936
525,2020-10-27,2,1614335003,425325340.763777,0,0.0,9760.95131178,12167.780513701744,9.424380521278058e-05,1.2888334132086499,33.70924782421057,46.786551919581406,330008002.9,8,9.259e-05,8,33809.0,43574.16886717125,4226.125,5446.771108396406,4386.0,5652.8233503331385,0.1892117588636818,0.04102589399240651,0.06756662390657539
526,2020-10-28,2,1614335003,423729589.0909341,0,0.0,11052.58231965,12086.837573242361,9.661144835894536e-05,1.2839979193454099,34.545250573865125,1.571185167880955,330008002.9,8,9.259e-05,8,29858.0,38337.60987581525,3732.25,4792.2012344769055,3368.0,4324.5049923553415,0.1891394727379201,0.04101774367233128,0.012424861539735257
527,2020-10-29,2,1614335003,420819217.4605893,0,0.0,15665.43258806,12079.971637610042,9.463141089250003e-05,1.2751788252483898,33.0779830032931,4.430374150526,330008002.9,8,9.259e-05,8,21066.0,26862.91713268259,2633.25,3357.864641585323,1490.0,1900.0164496201007,0.1890718652865737,0.04102122302688122,0.010617291758675323
528,2020-10-30,2,1614335003,419255195.5461087,0,0.0,13375.81075308,12224.65535345184,9.339203317700714e-05,1.27043947983635,26.89525330561377,4.0422469288310365,330008002.9,8,9.259e-05,8,24672.0,31344.282846522423,3084.0,3918.035355815304,2382.0,3026.1868409701856,0.1890397115208869,0.04102215552586303,0.010656458821857962
529,2020-10-31,2,1614335003,419043161.06457424,0,0.0,11087.48833826,12492.253507841016,9.196606666162832e-05,1.26979696668615,27.18037683063278,3.98962851379504,330008002.9,8,9.259e-05,8,29764.0,37794.23691644657,3720.5,4724.279614555821,2029.0,2576.4180454061984,0.18902396341794897,0.0410221326593706,0.010659020942774856
530,2020-11-01,2,1614335004,416258489.5018196,0,0.0,19624.64336941,12570.2272401923,9.182266935810932e-05,1.2613587726475701,25.161965444711598,3.29858523174242,330008002.9,8,9.259e-05,8,16816.0,21211.009120841536,2102.0,2651.376140105192,1066.0,1344.6084516423095,0.18901596361195397,0.041025096842764334,0.010756216954236194
531,2020-11-02,2,1614335004,416279975.7037639,0,0.0,11812.15559095,12568.612651202877,9.278201406153062e-05,1.2614238807714802,24.53436903916197,3.303917241344162,330008002.9,8,9.259e-05,8,27938.0,35241.660380993606,3492.25,4405.207547624201,3082.0,3887.708400537701,0.18902792998842152,0.04102194413469151,0.010756042074836785
532,2020-11-03,2,1614335004,421360764.2579616,0,0.0,17182.547271685933,12826.385853701828,9.122151559771272e-05,1.2768198363530099,26.560648913624224,4.564764245662081,330008002.9,8,9.2592593e-05,8,19206.0,24522.601776995914,2400.75,3065.325222124489,2338.0,2985.204777393337,0.188965483018,0.04102735065764981,0.010940364646205772
533,2020-11-04,2,1614335004,418509311.88227874,0,0.0,8202.217102450664,12721.260524148569,8.97562445785713e-05,1.2681792811221508,26.83996056381914,3.857148656569192,330008002.9,8,9.2592593e-05,8,40234.0,51023.925196668606,5029.25,6377.990649583576,3609.0,4576.859025569842,0.188969652614,0.04103009709247814,0.011041977134066565
534,2020-11-05,2,1614335004,413328053.153451,0,0.0,6222.45692278684,12449.379953466165,8.025383907796559e-05,1.2524788778492106,27.94921407488745,4.518194930428408,330008002.9,8,9.2592593e-05,8,53035.0,66425.21728673288,6629.375,8303.15216084161,5996.0,7509.863351583866,0.189037472181,0.04103998835156173,0.0106998952692453
535,2020-11-06,2,1614335004,422666745.373588,0,0.0,5430.174631826634,12534.644477656917,8.200137757213482e-05,1.2807772589129167,30.48327093673119,7.042985883450866,330008002.9,8,9.2592593e-05,8,60773.0,77836.67635591471,7596.625,9729.584544489338,5558.0,7118.560005037992,0.189109315894,0.04107055674336118,0.011337587881626894
536,2020-11-07,2,1614335004,426697691.86998063,0,0.0,6991.398730985975,12473.98636473013,8.697436854001674e-05,1.29299195207481,30.615059503029784,5.259927191198657,330008002.9,8,9.2592593e-05,8,47202.0,61031.806121835194,5900.25,7628.975765229396,3836.5,4960.563624135008,0.18909934643800003,0.04107494606368098,0.010493767946344913
537,2020-11-08,2,1614335004,427162358.9537599,0,0.0,7375.3045681081685,12459.597854544405,8.350967360921903e-05,1.2943999999999996,32.603003086522854,8.09285776287548,330008002.9,8,9.2592593e-05,8,44745.0,57917.92799999999,5593.125,7239.740999999997,3154.0,4082.537599999999,0.189192919927,0.041074783269337695,0.009157009859338178
538,2020-11-09,2,1614335004,427904192.2563632,0,0.0,6721.003704608867,12479.88290892146,8.463858762798203e-05,1.2966479251899474,31.503575115230323,9.202113148258217,330008002.9,8,9.2592593e-05,8,49101.0,63666.7097747516,6137.625,7958.338721843952,2343.0,3038.0460887200466,0.189226734258,0.04107476520284868,0.008918060903067812
539,2020-11-10,0,1614335004,428713396.56738997,0,0.0,,12667.304314813096,8.480165952083488e-05,1.2991,33.1090878869666,9.502204942686037,330008002.9,0,0.0,0,0.0,0.0,,,,,0.18883964061500003,0.041074346627199186,0.008891888394097231
540,2020-11-11,0,1614335004,429835423.7772503,0,0.0,,12815.461757488272,8.279702734458309e-05,1.3025000000000009,32.67790698231169,9.60690517293345,330008002.9,0,0.0,0,0.0,0.0,,,,,0.188761836442,0.04107424860303069,0.008888530666189305
541,2020-11-12,3,1614335004,429790133.02374846,0,0.0,21.809284872062,1706.6985982638462,7.994951242834096e-05,1.3023627586206896,35.87126814990325,9.798482032908936,330008002.9,6,6.944444400000001e-05,6,15131537.0878,19706750.38383849,2521922.84796667,3284458.397306419,61861.0,80565.46261103448,0.23455016567899997,0.041074323467422055,0.008860946071966594
542,2020-11-13,2,1614335004,424684047.0705671,0,0.0,24054.814702237767,1688.5843398037575,7.880497242407137e-05,1.286890146113384,34.777539356011445,8.258714166047707,330008002.9,8,9.2592593e-05,8,13719.0,17654.845914529516,1714.875,2206.8557393161896,789.5,1015.9997703565168,0.234516078627,0.0410856437538696,0.00927819375170349
543,2020-11-14,2,1614335004,420515070.0497586,0,0.0,54546.77733884298,1673.707577438261,7.913652937969825e-05,1.2742571887784924,32.674249438997755,7.127501650381743,330008002.9,8,9.2592593e-05,8,6050.0,7709.255992109878,756.25,963.6569990137345,600.5,765.1914418614848,0.234439513817,0.041093383371653316,0.009550710526236293
544,2020-11-15,2,1614335004,421281940.37098014,0,0.0,45707.47962603878,1680.7353999389065,7.985241424124707e-05,1.2765809818819405,31.828784393745483,8.229904843081933,330008002.9,8,9.2592593e-05,8,7220.0,9216.91468918761,902.5,1152.1143361484512,305.0,389.35719947399195,0.23440589644999998,0.041093445071487836,0.009335270060556363
545,2020-11-16,2,1614335004,419023219.78612846,0,0.0,7608.429079632959,1672.0833912555586,7.583661526746156e-05,1.2697365400350673,31.186397228864628,5.870295114236071,330008002.9,8,9.2592593e-05,8,43374.0,55073.552687480995,5421.75,6884.194085935124,3613.0,4587.558119146697,0.23446691012200002,0.041064954602772485,0.009056160137540677
546,2020-11-17,2,1614335004,430952991.7322725,0,0.0,4644.66373309313,1717.454458700469,7.385329670934749e-05,1.3058864874342488,35.1873752614466,7.661972542487315,330008002.9,8,9.2592593e-05,8,71051.0,92784.5408186908,8881.375,11598.067602336354,6434.0,8402.073660151955,0.23456509562,0.041105512164988985,0.010112792842946434
547,2020-11-18,2,1614335004,426749202.821082,0,0.0,4121.44225624758,1696.1128899032078,7.262962962793849e-05,1.2931480420806545,35.704465943649815,5.732328656145193,330008002.9,8,9.2592593e-05,8,80071.0,103543.65687744008,10008.875,12942.957109680012,7979.0,10318.028227761544,0.234720797905,0.04111024007095359,0.010291236583026846
548,2020-11-19,2,1614335004,419639596.0428131,0,0.0,8028.024494611624,1667.8810976855764,7.136359767868503e-05,1.2716043015780245,33.39348813864743,4.425990566726283,330008002.9,8,9.2592593e-05,8,41107.0,52271.838024967845,5138.375,6533.979753120981,3635.5,4622.917438386907,0.234783253966,0.04112967535806425,0.01078886878450585
