,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
380,2020-06-25,964.0,406.0,6556.0,12039.0,196.0,3706.0,9073.0,116.0,1050.0,101863.0,101863.0,101863.0,101863.0,6556.0,406.0,9073.0,1050.0,12039.0,3706.0,196.0,4927.0,244.0,7499.0,562.0,74.0,9869.0,1621.0,144.0,1622814089.0,19428.0,463001572.8012429,4.567950471172,2351145161.78051,514704609.1279155,0.00158742,0.00037322548527136165,0.001,0.00023511451617805098,9.389575,2.2076253832425228,0.0,0.0,0.990583452736,421.30732741023104,399.51143039757216,2.54256979206337e-05,0.23511451617805101,-85.10496641310566,7.666029145572683,0.23880931417166798,2.5697919400105603e-05,0.00101697256241765,0.21250250018696498,0.23880931417166798,0.000131857206,1982444877.07338,1818447915.873969,485920138.47615,1969259832.730252,1982444877.07338,1127019063.572807,1982444877.07338,1982444877.07338,1982444877.07338,609308832.302054,1588862603.718641,1982444877.07338,19.6925983273,9971302914.51595,9999868562.32005,9999974590.387312,9905834527.35872,9998682693.236729,9999965479.156176,9624393141.262165,9990724702.73332,10000000000.0,10000000000.0,10000000000.0,9999974590.387312,9999965479.156176,9999868562.32005,9971302914.51595,9990724702.73332,9998682693.236729,9905834527.35872,9999970750.4777,9999932498.070318,9999508101.104664,9938229774.133387,9981089738.658365,8799615329.272413,9994354442.076208,9797296463.199074,9430488548.93308,9999971889.948256,9990404044.146805,10000000000.0,45092.0,0.5218981481480001,16694.0,23735642.248308,5580594.043386241,1584.0560546,372.4345728761913,0.001,0.00023511451617805098,1.344330674508,0.07196201374230729,0.031957030819115134
381,2020-06-26,1000.0,407.0,6629.0,12154.0,197.0,3761.0,9182.0,116.0,1063.0,102043.0,102043.0,102043.0,102043.0,6629.0,407.0,9182.0,1063.0,12154.0,3761.0,197.0,4925.0,240.0,7541.0,549.0,61.0,9935.0,1593.0,143.0,1622814089.0,19525.0,439324615.68476707,4.367103800734,2230566239.7029,510765564.88720155,0.00159222,0.0003551552178179752,0.001,0.00022305662397029,9.322425,2.079428647716231,0.0,0.0,0.990588145158,340.351707079348,376.2365954564454,2.435265455382285e-05,0.22305662397029002,-84.05024602887015,1.299371057634163,0.23511451617805101,2.54256979206337e-05,0.0010115871225655699,0.20977203335806602,0.23511451617805101,0.000133277326,1982765010.6716769,1818687549.6398487,535555430.356304,1969565430.8086488,1982765010.6716769,1119139211.15979,1982765010.6716769,1982765010.6716769,1982765010.6716769,656340600.063743,1583847077.681844,1982765010.6716769,19.6956543081,9970850148.42517,9999867487.803669,9999974575.989523,9905881451.581915,9998668537.820772,9999965450.272423,9617771310.789284,9990594944.660835,10000000000.0,10000000000.0,10000000000.0,9999974575.989523,9999965450.272423,9999867487.803669,9970850148.42517,9990594944.660835,9998668537.820772,9905881451.581915,9999970511.575336,9999930302.940521,9999474361.650366,9936376502.664536,9980068939.098429,8232421755.743137,9994062168.316992,9788705285.706327,9423860092.750118,9999971565.361843,9990162789.424234,10000000000.0,44728.0,0.517685185185,16569.0,29381371.657609005,6553709.569562626,2537.82597122,566.0788933644558,0.001,0.00022305662397029,1.3468409753960002,0.0720690986200171,0.03347429095808535
382,2020-06-27,936.0,406.0,6698.0,12225.0,196.0,3797.0,9257.0,117.0,1078.0,102189.0,102189.0,102189.0,102189.0,6698.0,406.0,9257.0,1078.0,12225.0,3797.0,196.0,4869.0,236.0,7526.0,527.0,50.0,9934.0,1539.0,140.0,1622814089.0,19722.0,402141708.2015793,4.045101963436,2041378497.54376,504654398.3306018,0.00201171,0.0004106661537293757,0.001,0.000204137849754376,11.855015,2.420057270905873,0.0,0.0,0.990477276724,503.44291900154997,353.1478699937983,2.2676526786479775e-05,0.204137849754376,-85.79449387118035,-10.004146451258293,0.22305662397029002,2.4352654553822896e-05,0.0009711026906225051,0.19908458478775304,0.22305662397029002,0.000134293335,1983175235.982057,1818502176.793629,406398693.828682,1969951719.8081923,1983175235.982057,1119119607.3335052,1983175235.982057,1983175235.982057,1983175235.982057,584190157.147674,1584104960.709389,1983175235.982057,19.6995171981,9970234919.80882,9999867151.565369,9999974565.77986,9904772767.24106,9998658419.367477,9999965456.41424,9628185552.10588,9990504891.716782,10000000000.0,10000000000.0,10000000000.0,9999974565.77986,9999965456.41424,9999867151.565369,9970234919.80882,9990504891.716782,9998658419.367477,9904772767.24106,9999970157.597235,9999926116.332548,9999421855.498678,9934010363.25837,9978595393.705177,7711925927.632244,9993672007.431334,9774715145.645504,9424093349.683676,9999971354.08578,9989927171.625456,10000000000.0,45095.0,0.52193287037,16709.0,19863225.050086,4054836.050911813,1553.7256124000003,317.1742056236371,0.001,0.000204137849754376,1.347703006049,0.07230911373196931,0.03672100799476845
383,2020-06-28,874.0,407.0,6732.0,12270.0,196.0,3794.0,9291.0,117.0,1070.0,102320.0,102320.0,102320.0,102320.0,6732.0,407.0,9291.0,1070.0,12270.0,3794.0,196.0,4889.0,237.0,7580.0,534.0,50.0,9990.0,1542.0,143.0,1622814090.0,19740.0,409043186.7980728,4.10447308374,2076093196.66386,505812355.03494763,0.0019697,0.0004089280769468805,0.001,0.000207609319666386,10.38821,2.156689210651548,0.0,0.0,0.990464767475,1523.647039858458,359.91935898083443,2.2794007760165224e-05,0.20760931966638602,-86.12365255775377,-9.260991815816713,0.204137849754376,2.2676526786479802e-05,0.000924958612871499,0.182492277173624,0.204137849754376,0.000135817258,1983488093.710855,1818781531.749968,324028567.218973,1970254454.161197,1983488093.710855,1119159659.121002,1983488093.710855,1983488093.710855,1983488093.710855,583995288.887675,1584298745.9389439,1983488093.710855,19.702544541600002,9970417278.866276,9999866784.151457,9999974548.785236,9904647674.752157,9998643181.849737,9999965404.660929,9627880274.162743,9990501744.419788,10000000000.0,10000000000.0,10000000000.0,9999974548.785236,9999965404.660929,9999866784.151457,9970417278.866276,9990501744.419788,9998643181.849737,9904647674.752157,9999970218.071304,9999926937.055141,9999420929.44006,9934551224.783136,9979094882.796076,7712100163.832526,9993707865.43012,9788984960.429808,9423791670.712088,9999971238.88238,9990027585.638296,10000000000.0,40606.0,0.469976851852,15067.0,6563199.834608,1362581.452497504,577.92600992,119.98282573700024,0.001,0.000207609319666386,1.346242906916,0.07227648967181463,0.036845339276801635
384,2020-06-29,874.0,407.0,6767.0,12341.0,197.0,3821.0,9362.0,117.0,1083.0,102458.0,102458.0,102458.0,102458.0,6767.0,407.0,9362.0,1083.0,12341.0,3821.0,197.0,4952.0,240.0,7641.0,539.0,55.0,10086.0,1579.0,143.0,1622814090.0,19720.0,421474023.48517394,4.233513469354,2138754144.2056198,505196017.37140286,0.00158424,0.0003388299865416312,0.001,0.000213875414420562,8.75608,1.872710238699594,0.0,0.0,0.990429925702,1218.536980516705,370.63955292368485,2.3287200996553686e-05,0.213875414420562,-84.991470512033,-11.768334857646348,0.20760931966638602,2.2794007760165197e-05,0.000924996072730665,0.18514034939900897,0.20760931966638602,0.000135850602,1983893746.3755512,1726023541.291086,446016864.028521,1970652048.1891038,1983893746.3755512,1119282354.930116,1983893746.3755512,1983893746.3755512,1983893746.3755512,581642924.693442,1584528295.1350222,1983893746.3755512,19.7065204819,9970268914.398952,9999866502.959341,9999974535.737831,9904299257.018387,9998642871.431112,9999965389.04398,9626576504.923296,9990459460.326824,10000000000.0,10000000000.0,10000000000.0,9999974535.737831,9999965389.04398,9999866502.959341,9970268914.398952,9990459460.326824,9998642871.431112,9904299257.018387,9999970325.70012,9999927744.6342,9999437304.37165,9935338425.259716,9979077958.34729,7952223713.983556,9993777556.431715,9787803854.091469,9422513572.259195,9999971006.936941,9989860567.320292,10000000000.0,42363.0,0.4903125,15680.0,8206562.590952001,1755181.9751081404,679.48418502,145.3249616633703,0.001,0.000213875414420562,1.345710663655,0.07229924692898934,0.035579149968504385
385,2020-06-30,896.0,409.0,6818.0,12458.0,198.0,3841.0,9470.0,117.0,1088.0,102636.0,102636.0,102636.0,102636.0,6818.0,409.0,9470.0,1088.0,12458.0,3841.0,198.0,4960.0,240.0,7674.0,540.0,55.0,10178.0,1566.0,144.0,1622814090.0,19681.0,410844508.1633744,4.143844587434,2084405316.69855,503012425.47067755,0.00154945,0.00032296818179585677,0.001,0.000208440531669855,8.27559,1.7249683794817352,0.0,0.0,0.990456763252,784.8084538523959,359.84604285382864,2.279541454247115e-05,0.20844053166985502,-84.43981540772562,-10.035877483716897,0.213875414420562,2.32872009965536e-05,0.000937966381099225,0.190121704870133,0.213875414420562,0.00013787421099999999,1984290016.331455,1726443203.111864,442815090.846875,1971039436.869712,1984290016.331455,1120018465.561436,1984290016.331455,1984290016.331455,1984290016.331455,545033165.279997,1585354644.874002,1984290016.331455,19.710394368699998,9969797048.058464,9999865151.332085,9999974527.177116,9904567632.515528,9998622666.413744,9999965347.856785,9621852606.5593,9990413786.510351,10000000000.0,10000000000.0,10000000000.0,9999974527.177116,9999965347.856785,9999865151.332085,9969797048.058464,9990413786.510351,9998622666.413744,9904567632.515528,9999970220.07365,9999925644.384708,9999416471.328995,9934697307.749832,9978745629.800095,7948493935.592352,9993641307.37294,9788029952.301016,9417844823.039936,9999970606.848343,9989784013.432713,10000000000.0,40926.0,0.473680555556,15166.0,12741962.641856,2655941.467585895,978.67891042,203.9963524220192,0.001,0.000208440531669855,1.345740829829,0.07228793396542209,0.03497830304053367
386,2020-07-01,1043.0,409.0,6844.0,12529.0,199.0,3852.0,9534.0,117.0,1087.0,102870.0,102870.0,102870.0,102870.0,6844.0,409.0,9534.0,1087.0,12529.0,3852.0,199.0,5014.0,242.0,7730.0,548.0,61.0,10264.0,1586.0,144.0,1622814090.0,19654.0,422777902.3548462,4.257556576201,2144627679.71942,503722649.6783618,0.00137692,0.0002952980744759264,0.001,0.000214462767971942,7.8016369999999995,1.6731606657323177,0.0,0.0,0.9904376252949999,1454.6770577214388,370.0451424818271,2.320689174591085e-05,0.21446276797194197,-81.03206336651105,-14.222507846552858,0.20844053166985502,2.2795414542471104e-05,0.000923436061350859,0.18573497614031304,0.20844053166985502,0.000138342917,1984593770.192516,1726763802.019291,453997535.585809,1971334727.947547,1984593770.192516,1131035938.7034369,1984593770.192516,1984593770.192516,1984593770.192516,556660246.324999,1596542401.650516,1984593770.192516,19.7133472795,9969677557.822763,9999864238.294113,9999974501.921322,9904376252.94905,9998617984.337831,9999965283.708208,9621239906.26528,9990381714.379251,10000000000.0,10000000000.0,10000000000.0,9999974501.921322,9999965283.708208,9999864238.294113,9969677557.822763,9990381714.379251,9998617984.337831,9904376252.94905,9999970275.969845,9999926043.67473,9999431520.589108,9935219902.06717,9979042667.958271,8229203517.526049,9993719982.506264,9787454957.163404,9417662733.497255,9999970381.509205,9989782592.130709,10000000000.0,43327.0,0.501469907407,16024.0,6874378.025638,1474298.1394638196,590.65247614,126.67296494246581,0.001,0.000214462767971942,1.344615240568,0.07216303772639703,0.032208229095263614
387,2020-07-02,977.0,408.0,6914.0,12612.0,201.0,3895.0,9616.0,117.0,1095.0,103020.0,103020.0,103020.0,103020.0,6914.0,408.0,9616.0,1095.0,12612.0,3895.0,201.0,5002.0,240.0,7763.0,539.0,50.0,10311.0,1567.0,141.0,1622814090.0,19772.0,403897106.6969944,4.091224463379,2048509720.0512302,500708220.33536273,0.00217568,0.00044569016277210596,0.001,0.000204850972005123,12.37309,2.5346395132068675,0.0,0.0,0.990599237482,1129.892012089809,357.14980725028295,2.2524988824991838e-05,0.204850972005123,-81.52382576757081,-16.371536817319846,0.21446276797194197,2.3206891745910896e-05,0.000927824161433133,0.19079724071363002,0.21446276797194197,0.000138835841,1984947023.552513,1727045872.5764608,346738941.99047595,1971663120.480062,1984947023.552513,1121237675.5999448,1984947023.552513,1984947023.552513,1984947023.552513,560045413.9170519,1599327626.943611,1984947023.552513,19.7166312048,9969283511.026545,9999863674.46702,9999974486.204374,9905992374.824722,9998613085.997328,9999965258.390465,9620536957.492172,9990257792.020607,10000000000.0,10000000000.0,10000000000.0,9999974486.204374,9999965258.390465,9999863674.46702,9969283511.026545,9990257792.020607,9998613085.997328,9905992374.824722,9999970079.671999,9999923790.101341,9999399825.67614,9933988721.83939,9978363282.911295,7708289341.930348,9993482926.721909,9772285723.961092,9417298961.59263,9999970035.614712,9989596296.351128,10000000000.0,43487.0,0.503321759259,16104.0,8850403.306688001,1813013.7200123917,699.93945994,143.38327871344987,0.001,0.000204850972005123,1.3441107013550002,0.0721989037258399,0.032950247725048815
388,2020-07-03,937.0,409.0,6940.0,12645.0,201.0,3905.0,9641.0,117.0,1097.0,103162.0,103162.0,103162.0,103162.0,6940.0,409.0,9641.0,1097.0,12645.0,3905.0,201.0,5019.0,240.0,7792.0,538.0,50.0,10334.0,1569.0,141.0,1622814090.0,19790.0,402925384.1335341,4.081972752625,2043277619.43003,500561307.7932184,0.00144206,0.0002946528923875269,0.001,0.000204327761943003,7.61407,1.5557658823773606,0.0,0.0,0.9905775617749999,2362.978129491882,357.16064582844865,2.253609048551712e-05,0.204327761943003,-79.6782940302774,-15.526701265859947,0.204850972005123,2.25249888249918e-05,0.000903615402396576,0.18264221589747,0.204850972005123,0.000139786228,1985250024.590157,1726983728.016177,330817598.85872996,1971956137.0516531,1985250024.590157,812171149.186127,1985250024.590157,1985250024.590157,1985250024.590157,557361264.860846,1590808090.60686,1985250024.590157,19.7195613705,9969240599.440151,9999863567.174936,9999974461.271036,9905775617.746763,9998603594.619785,9999965192.594166,9620609129.843472,9990249834.589256,10000000000.0,10000000000.0,10000000000.0,9999974461.271036,9999965192.594166,9999863567.174936,9969240599.440151,9990249834.589256,9998603594.619785,9905775617.746763,9999970013.987005,9999923846.817028,9999395302.307514,9933787527.922155,9978239750.288773,7708460283.51012,9993468331.58718,9772394851.908888,9417850932.101336,9999969925.434248,9989577636.039564,10000000000.0,40613.0,0.47005787037,15045.0,4231947.75914,864704.4142847827,356.79184153,72.90247845934749,0.001,0.000204327761943003,1.3415672647499999,0.07218278447374629,0.03293140129582159
389,2020-07-04,893.0,409.0,6987.0,12695.0,201.0,3921.0,9694.0,116.0,1101.0,103302.0,103302.0,103302.0,103302.0,6987.0,409.0,9694.0,1101.0,12695.0,3921.0,201.0,5126.0,241.0,7894.0,552.0,61.0,10431.0,1623.0,144.0,1622814090.0,19691.0,427787428.03517723,4.298691718738,2169034605.11582,504580171.6045046,0.00121477,0.00026348781672565447,0.001,0.000216903460511582,6.55857,1.4225765290074464,0.0,0.0,0.990571650098,1623.2675268527328,379.3707385019291,2.376706578291832e-05,0.21690346051158202,-80.69505274826564,-10.385694818724565,0.204327761943003,2.2536090485517102e-05,0.00090772457353399,0.18201395521629002,0.204327761943003,0.000141535543,1985559384.5836987,1727263244.121518,327752949.006028,1972248054.623982,1985559384.5836987,805620733.363994,1985559384.5836987,1985559384.5836987,1985559384.5836987,477161298.254801,1591018073.099199,1985559384.5836987,19.7224805462,9969227132.690168,9999863629.50913,9999974445.427044,9905716500.983744,9998586128.363605,9999965214.665792,9611113282.596106,9990209311.840984,10000000000.0,10000000000.0,10000000000.0,9999974445.427044,9999965214.665792,9999863629.50913,9969227132.690168,9990209311.840984,9998586128.363605,9905716500.983744,9999970232.263685,9999926310.150331,9999426455.393064,9934209729.436123,9978837196.216484,8229979429.437913,9993659649.014162,9787408039.323215,9418867974.758673,9999969740.779457,9989516482.655434,10000000000.0,41512.0,0.480462962963,15381.0,6160414.001128,1336215.115028664,545.59533316,118.34151580137346,0.001,0.000216903460511582,1.340262808734,0.07223512591988594,0.035019684311966164
390,2020-07-05,905.0,411.0,7018.0,12728.0,201.0,3933.0,9724.0,116.0,1106.0,103415.0,103415.0,103415.0,103415.0,7018.0,411.0,9724.0,1106.0,12728.0,3933.0,201.0,5132.0,241.0,7915.0,553.0,61.0,10455.0,1622.0,144.0,1622814090.0,19749.0,423618116.59044325,4.260957006384,2147563817.1293697,504009736.2896912,0.00135261,0.0002904816294687357,0.001,0.000214756381712937,7.28246,1.5639547595691954,0.0,0.0,0.990523465556,1575.393611500816,375.7694860772356,2.3652589337508082e-05,0.21475638171293698,-79.12115465573758,-7.745398604831152,0.21690346051158202,2.3767065782918302e-05,0.0009477301244796801,0.192824955098773,0.21690346051158202,0.000142397421,1985874629.987804,1727417259.086142,325128304.20895696,1972551936.345668,1985874629.987804,800447405.412904,1985874629.987804,1985874629.987804,1985874629.987804,473730143.64443,1590939085.854627,1985874629.987804,19.7255193635,9969085187.594412,9999863334.231977,9999974429.958096,9905234655.555159,9998577528.988115,9999965176.112423,9610849046.598377,9990179297.617937,10000000000.0,10000000000.0,10000000000.0,9999974429.958096,9999965176.112423,9999863334.231977,9969085187.594412,9990179297.617937,9998577528.988115,9905234655.555159,9999970181.572168,9999925684.423908,9999417255.224592,9933737609.011036,9978652949.125645,8230228152.048889,9993610933.11033,9787189560.907808,9419113144.514187,9999969622.486849,9989443626.678291,10000000000.0,41418.0,0.479375,15327.0,6347620.00239,1363191.9042019406,528.94465348,113.59423990776807,0.001,0.000214756381712937,1.339441960833,0.07217427693350885,0.03440541690442263
391,2020-07-06,1059.0,410.0,7060.0,12792.0,200.0,3951.0,9773.0,116.0,1106.0,103590.0,103590.0,103590.0,103590.0,7060.0,410.0,9773.0,1106.0,12792.0,3951.0,200.0,5239.0,242.0,8025.0,568.0,61.0,10571.0,1694.0,145.0,1622814090.0,19708.0,451149156.8495734,4.495064110735,2286703191.98354,508714255.38119966,0.00146777,0.000335635434409768,0.001,0.000228670319198354,8.728825,1.9960231989765729,0.0,0.0,0.99054977015,553.960739232025,399.0280981780384,2.448567564966576e-05,0.22867031919835396,-78.61021574810977,-3.687735395447571,0.21475638171293698,2.3652589337508102e-05,0.000943290545673632,0.19105940272761396,0.21475638171293698,0.000143178039,1986254479.190632,1727554893.7396538,330453924.570221,1972923982.575264,1986254479.190632,800437248.310032,1986254479.190632,1986254479.190632,1986254479.190632,476627566.919122,1590907301.6972618,1986254479.190632,19.7292398258,9968797498.536459,9999862715.099405,9999974404.181906,9905497701.498987,9998569737.546408,9999965079.320372,9611871318.738926,9990122951.36076,10000000000.0,10000000000.0,10000000000.0,9999974404.181906,9999965079.320372,9999862715.099405,9968797498.536459,9990122951.36076,9998569737.546408,9905497701.498987,9999970407.655785,9999928367.080488,9999450477.381048,9934443623.133041,9979189089.300451,8230521113.7753935,9993880325.722656,9792601034.01658,9420356305.67092,9999969387.49486,9989398290.675512,10000000000.0,45501.0,0.526631944444,16806.0,18051820.809293,4127915.6265725195,1264.92056345,289.24978900467323,0.001,0.000228670319198354,1.3404675659229999,0.07232447886678263,0.03622219427222314
392,2020-07-07,1401.0,403.0,6995.0,12730.0,197.0,3894.0,9699.0,116.0,1079.0,103645.0,103645.0,103645.0,103645.0,6995.0,403.0,9699.0,1079.0,12730.0,3894.0,197.0,5208.0,240.0,7964.0,569.0,74.0,10524.0,1675.0,145.0,1622814091.0,19663.0,459164779.2791487,4.589724833151999,2324531887.81348,506464324.61990577,0.00186341,0.0004331555965070516,0.001,0.000232453188781348,11.888555,2.7635325197524385,0.0,0.0,0.9906338839159999,195.816445454272,415.0422836598754,2.512421106243934e-05,0.23245318878134802,-77.8837573680482,0.1887272518986063,0.22867031919835396,2.4485675649665804e-05,0.0009481349627155699,0.2020664543943,0.22867031919835396,0.000142576574,1988646655.5308552,1723386903.836632,715429788.962817,1975299980.552437,1988646655.5308552,1086572914.190593,1988646655.5308552,1988646655.5308552,1988646655.5308552,849215152.781832,1586730094.573981,1988646655.5308552,19.7529998055,9969471498.220201,9999863334.351234,9999974377.282013,9906338839.155787,9998575689.481968,9999964979.825113,9616877313.062408,9990225176.495424,10000000000.0,10000000000.0,10000000000.0,9999974377.282013,9999964979.825113,9999863334.351234,9969471498.220201,9990225176.495424,9998575689.481968,9906338839.155787,9999970446.432432,9999928934.621244,9999465755.327387,9936142169.251265,9980178916.45554,8810327453.25798,9994009655.219177,9797643255.109304,9429989132.030972,9999969697.15249,9989793386.918312,10000000000.0,49077.0,0.568020833333,18198.0,51068233.706322,11870973.770465666,3426.73074992,796.554489914004,0.001,0.000232453188781348,1.3451304502489998,0.07230333029772533,0.03611958510734306
393,2020-07-08,1212.0,409.0,7057.0,12820.0,198.0,3923.0,9780.0,116.0,1098.0,103907.0,103907.0,103907.0,103907.0,7057.0,409.0,9780.0,1098.0,12820.0,3923.0,198.0,5334.0,244.0,8085.0,590.0,74.0,10667.0,1774.0,147.0,1622814091.0,19619.0,487881275.8249748,4.8248497638,2469533677.39298,511836388.341329,0.01099399,0.0027150028553921653,0.001,0.000246953367739298,65.315273,16.129826632161638,0.0,0.0,0.9905551921950001,332.125862651098,438.2637536665037,2.617537643260621e-05,0.24695336773929802,-76.25854703865447,5.621269484661892,0.23245318878134802,2.51242110624393e-05,0.0009725528360322211,0.206470947609375,0.23245318878134802,0.000144079005,1988949868.2378078,1723885863.658843,716146752.588364,1975600820.0706851,1988949868.2378078,1093418183.814168,1988949868.2378078,1988949868.2378078,1988949868.2378078,737839666.3738639,1579757042.8246071,1988949868.2378078,19.7560082007,9969128180.706907,9999862135.632156,9999974345.350464,9905551921.952196,9998560710.362776,9999964924.283295,9615344878.6535,9990182835.958168,10000000000.0,10000000000.0,10000000000.0,9999974345.350464,9999964924.283295,9999862135.632156,9969128180.706907,9990182835.958168,9998560710.362776,9905551921.952196,9999970644.750973,9999930772.041805,9999494604.092728,9936728283.552723,9980461513.448273,8809155076.042412,9994291501.20704,9806464170.758087,9429080973.408514,9999969361.04632,9989586200.331312,10000000000.0,45874.0,0.5309490740739999,16952.0,30109067.448641,7435535.60593157,2192.84102704,541.5294765444289,0.001,0.000246953367739298,1.346830333718,0.07242914251553625,0.0377545051337943
394,2020-07-09,1081.0,417.0,7108.0,12874.0,199.0,3952.0,9828.0,116.0,1106.0,104107.0,104107.0,104107.0,104107.0,7108.0,417.0,9828.0,1106.0,12874.0,3952.0,199.0,5340.0,243.0,8119.0,592.0,74.0,10694.0,1766.0,146.0,1622814091.0,19734.0,477600295.02463806,4.734460670693,2417114925.79996,510536488.5090673,0.01137358,0.0027491249977779904,0.001,0.000241711492579996,64.82943,15.670018288410372,0.0,0.0,0.990512085528,534.006760343082,442.3176648686435,2.618333219024025e-05,0.241711492579996,-76.43381360060692,-0.2709633668511058,0.24695336773929802,2.61753764326062e-05,0.00100044259518676,0.21818509262864802,0.24695336773929802,0.000144786919,1989260225.561106,1724161636.8215,393242535.723271,1975910578.048221,1989260225.561106,1094521469.92633,1989260225.561106,1989260225.561106,1989260225.561106,737828705.7564111,1581213027.4241052,1989260225.561106,19.7591057805,9969070943.845049,9999862121.737055,9999974320.393436,9905120855.283958,9998553662.993841,9999964896.32767,9615385130.84724,9990076969.2101,10000000000.0,10000000000.0,10000000000.0,9999974320.393436,9999964896.32767,9999862121.737055,9969070943.845049,9990076969.2101,9998553662.993841,9905120855.283958,9999970530.238918,9999930097.10844,9999478579.437279,9934805615.861477,9980173538.735462,8809372095.856998,9994160950.6616,9800213314.162344,9429912784.57603,9999969190.897848,9989417685.043924,10000000000.0,44034.0,0.509652777778,16290.0,18726354.688048,4526375.142230488,1435.87014192,347.0663151545338,0.001,0.000241711492579996,1.34740196447,0.07244751791151313,0.03741849089669512
395,2020-07-10,1143.0,414.0,7195.0,12977.0,199.0,4003.0,9927.0,116.0,1117.0,104388.0,104388.0,104388.0,104388.0,7195.0,414.0,9927.0,1117.0,12977.0,4003.0,199.0,5486.0,244.0,8253.0,606.0,74.0,10828.0,1841.0,146.0,1622814091.0,19718.0,494426320.1654029,4.8721195173680005,2501474484.70279,513426338.53411657,0.00820889,0.0020534328882731885,0.001,0.000250147448470279,52.052565,13.020816321083345,0.0,0.0,0.990530067641,738.4125256087151,455.84104482454336,2.6940387100597863e-05,0.250147448470279,-70.85732112855112,1.3083558812030616,0.241711492579996,2.6183332190240196e-05,0.0010002469420454698,0.214521954853251,0.241711492579996,0.000146088621,1989901720.432772,1724893150.365755,331033558.899725,1976539529.741186,1989901720.432772,1094626540.071805,1989901720.432772,1989901720.432772,1989901720.432772,729760700.8542559,1581669597.0295699,1989901720.432772,19.7653952974,9968456721.873852,9999861470.000462,9999974289.083746,9905300676.406752,9998540690.758587,9999964894.0166,9615128666.155516,9989958839.900768,10000000000.0,10000000000.0,10000000000.0,9999974289.083746,9999964894.0166,9999861470.000462,9968456721.873852,9989958839.900768,9998540690.758587,9905300676.406752,9999970647.507328,9999931590.2224,9999504594.210508,9934795608.884563,9980307644.094864,8809940067.83173,9994315493.502312,9800081898.666704,9430789823.879148,9999968796.544006,9989205376.126572,10000000000.0,48219.0,0.558090277778,17752.0,13542565.508022001,3387638.2075733105,956.98614435,239.38764223056262,0.001,0.000250147448470279,1.336900186549,0.07249125519326477,0.03779706690726799
