,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
105,2021-08-19,2313.0,6484.0,23566.0,41364.0,1058.0,17616.0,31794.0,321.0,13600.0,72974.0,58222.0,43223.0,39892.0,16235.0,678.0,21371.0,5297.0,29689.0,11655.0,78.0,27038.0,10646.0,38938.0,15501.0,479.0,42461.0,19837.0,4711.0,1629420091.0,4836.0,8869536737.266075,4.083638835895,31427007668.323296,7695834262.345087,9.640000000000001e-05,0.0064153974007256824,0.0001,0.00665497655676938,0.4662,31.025500707658846,32058.81647231,2133506.720609951,0.788609670077,471.654140581788,185.4489813117641,0.0014266718793204606,66.5497655676938,133.32199310172757,59.4937126396112,0.00132342463958623,0.0195618058847634,50.9033294947808,59.4937126396112,0.000314873669,133276754.04422075,133276754.04422075,18678484.12501027,133276754.04422075,133276754.04422075,26638856.69501458,133276754.04422075,133276754.04422075,133276754.04422075,19419575.05625165,108024284.4547738,133276754.04422075,28.222657501700002,459473456.39393693,472216946.9878299,472233099.1421071,372407655.19458365,472122853.0080348,472231249.28422505,283914809.7767561,471510575.67964816,472233179.9300056,472233138.04422927,472232986.27327394,472229645.0934811,472200894.3766,472031817.2950775,345664354.96044785,451218332.3237425,470201019.4802853,159776689.8576503,472233130.06295264,472232878.23845506,472226729.6831009,468981784.617493,471944764.69214255,323374854.6926504,472182943.8891693,443814234.83055264,173446209.77905613,462538318.02298135,350396682.7629719,472233183.697034,18996.0,0.21986111111099998,4789.0,1001227.68585161,66631467.773309216,308.51927985,20531.88574713122,12.1166,806.3568894775187,0.744733024585,,0.0906226202086442
106,2021-08-20,3767.0,6482.0,23529.0,40675.0,1057.0,17622.0,31217.0,321.0,13596.0,72573.0,57721.0,42574.0,39199.0,16239.0,678.0,21356.0,5296.0,29221.0,11649.0,78.0,26753.0,10645.0,38317.0,15533.0,484.0,41805.0,19983.0,4719.0,1629509324.0,7286.0,9012971693.656706,4.090083607774,31912104401.01157,7802311018.863452,9.743e-05,0.0065838188339726236,0.0001,0.00675748623008583,0.7099,47.9713947473793,14979.23664723,1012219.8538085374,0.788490011478,305.17951742346696,187.61912565564754,0.0013723337849717758,67.5748623008583,102.44634424314337,66.5497655676938,0.00142667187932046,0.0209673460519626,56.932217852841,66.5497655676938,0.000311693418,133377581.34865232,133377581.34865232,20719695.3054919,133377581.34865232,133377581.34865232,26287917.63509815,133377581.34865232,133377581.34865232,133377581.34865232,21301082.08012935,107629515.81944096,133377581.34865232,28.2431129593,459498385.6605609,472233108.6295216,472248074.48483497,372362957.29914874,472139051.23300153,472246254.18117696,283450476.55284023,471524653.78916633,472248156.4624101,472248114.19246066,472247961.3372036,472244738.0001312,472217119.4062802,472047926.0547202,345684767.66021687,451251654.43361527,470213887.32714623,159302237.03696316,472248106.1765247,472247863.040751,472242056.56936127,469001998.02241915,471965053.847294,324095400.81111866,472201473.0843289,443975329.2948215,172981876.55514023,462441406.26810855,350052375.2366104,472248160.25420505,28770.0,0.332986111111,7272.0,1547443.82664094,104568303.50357476,293.41466949,19827.455887838598,2.1115049999999997,142.6846596225738,0.749227606287,,0.08730039490571864
107,2021-08-21,1702.0,6486.0,23589.0,40849.0,1058.0,17655.0,31355.0,321.0,13608.0,72966.0,58043.0,42799.0,39366.0,16254.0,678.0,21410.0,5297.0,29346.0,11659.0,78.0,26736.0,10597.0,38420.0,15408.0,431.0,41999.0,19875.0,4520.0,1629597156.0,3232.0,8650450225.461317,3.944111734587,30629329315.91333,7765837120.514942,9.39e-05,0.006090041578276993,0.0001,0.0064856672825101104,0.3035,19.684000202418183,13646.89576753,885092.2538729501,0.788592243149,2394.043345257473,181.10279375244735,0.0013217109095612035,64.8566728251011,91.09087283264375,67.5748623008583,0.00137233378497177,0.0206132866618375,57.8337400275692,67.5748623008583,0.000313722065,133377952.47050324,133377952.47050324,17062596.26459496,133377952.47050324,133377952.47050324,25187282.90526224,133377952.47050324,133377952.47050324,133377952.47050324,21630683.84890163,107623991.6252898,133377952.47050324,28.2423755879,459496482.296618,472246541.60728735,472261717.27343327,372421995.44412816,472151867.7644704,472259890.78283834,283459381.10666084,471535453.46733975,472261800.2832557,472261757.7435116,472261603.56669146,472258362.2547945,472230518.51899576,472059501.92100304,345695560.121732,451233151.68256813,470223085.8871592,159310932.52053654,472261749.3542573,472261496.0462552,472255483.6822511,468922888.7852879,471955327.6901297,316004374.9758991,472212476.4621732,440915085.5611966,172990781.10896084,462548789.03336835,350425876.2856039,472261804.0939504,12534.0,0.145069444444,3206.0,197265.35237112,12793974.41846201,87.59682155,5681.238395787116,3.9218550000000003,254.35846660248694,0.749800621225,,0.08808897563086543
108,2021-08-22,1618.0,6486.0,23659.0,41030.0,1057.0,17679.0,31482.0,321.0,13612.0,73387.0,58323.0,42991.0,39537.0,16266.0,677.0,21459.0,5296.0,29449.0,11661.0,78.0,26817.0,10503.0,38568.0,15413.0,433.0,42188.0,19870.0,4518.0,1629682600.0,3122.0,8635765344.247753,3.805437040993,30575581300.43291,8034709540.866621,9.536e-05,0.006173675622106094,0.0001,0.00647407259029582,0.2977,19.273314101310657,15591.84625356,1009427.4446227934,0.788522888497,239.003766230063,198.2452227441252,0.0013115149269553846,64.7407259029582,87.70747128121664,64.8566728251011,0.0013217109095612,0.0200502448126292,55.5397866996599,64.8566728251011,0.00031617664,133389998.70332251,133389998.70332251,16225943.14794899,133389998.70332251,133389998.70332251,24295279.877555802,133389998.70332251,133389998.70332251,133389998.70332251,21174344.40650427,106735402.98273674,133389998.70332251,28.243993987899998,459504547.4231764,472262050.0535746,472277306.3837084,372401534.7097175,472166476.54268,472275470.0767165,282977114.77943665,471548116.56445724,472277389.92609024,472277347.1731221,472277191.93097353,472273922.18461704,472245857.5101425,472073279.96475774,345667191.12444746,451231735.79843944,470234989.5516902,158822389.36858052,472277338.747364,472277081.91299087,472271015.508603,468786202.15665,471968178.22883666,316299896.1511186,472227006.2724896,440899035.1763164,172508514.78173664,462688215.0700064,350807797.3759532,472277393.77318007,12198.0,0.141180555556,3098.0,1976024.90212882,127929286.56614174,954.2712912999999,61780.216107115266,4.67195,302.46543438232567,0.756035608011,,0.0881878397899661
109,2021-08-23,2100.0,6492.0,23592.0,40946.0,1060.0,17634.0,31365.0,323.0,13617.0,73588.0,58388.0,42913.0,39450.0,16257.0,681.0,21404.0,5299.0,29333.0,11636.0,77.0,26751.0,10581.0,38479.0,15506.0,485.0,42112.0,19898.0,4664.0,1629770492.0,3485.0,8905941736.226315,3.812801995396,31126499775.421726,8163681149.193945,9.455e-05,0.006231008687992559,0.0001,0.0065901731232073605,0.3295,21.71462044096825,40083.15741593,2641549.466957517,0.78841475706,226.855863036173,202.61062226504535,0.0013289083811211275,65.9017312320736,49.46219983270442,64.7407259029582,0.00131151492695538,0.0199454252976707,55.4560932892617,64.7407259029582,0.0003157015,135139723.49017593,135139723.49017593,16829243.209868,135139723.49017593,135139723.49017593,25881105.4944972,135139723.49017593,135139723.49017593,135139723.49017593,22889720.01276169,108475723.05535832,135139723.49017593,28.6120887362,459587079.2541267,472301645.1508006,472316787.45566046,372381594.5311776,472206156.67785376,472314943.6371621,282666370.7673428,471598053.8679235,472316871.4662192,472316828.34701174,472316672.795256,472313396.5494973,472285470.6313452,472115704.0761368,345739040.2928314,451288664.8399952,470265471.62990135,156516286.9262179,472316819.9702589,472316562.88845634,472310560.0910653,468976694.234059,472026377.4460174,323767524.0569364,472267875.0533342,443147011.96872365,171216519.58313605,462817719.40178806,350706816.40767926,472316875.3459519,13560.0,0.156944444444,3465.0,2082013.08542173,137208266.77712315,656.53847477,43267.02210780808,4.9946,329.1527868117148,0.760788892209,,0.0773169307178462
110,2021-08-24,1729.0,6492.0,23626.0,41115.0,1061.0,17633.0,31496.0,322.0,13613.0,74045.0,58686.0,43103.0,39602.0,16254.0,682.0,21426.0,5293.0,29447.0,11635.0,77.0,26645.0,8550.0,38509.0,14711.0,434.0,42235.0,19734.0,2115.0,1629855962.0,3223.0,8082501754.723287,3.4958039260079996,28238291719.65626,8077767608.63883,9.587e-05,0.0057298134645566495,0.0001,0.00597664907119709,0.309,18.467845629999008,160117.13801778,9569639.442167012,0.788823000765,561.531818685893,184.22898565510556,0.0012470613558639738,59.7664907119709,40.58665743628575,65.9017312320736,0.00132890838112113,0.0198341601426549,56.134777228576,65.9017312320736,0.000317248295,135234671.77744812,135234671.77744812,15706779.69876569,135234671.77744812,135234671.77744812,25902420.58194003,135234671.77744812,135234671.77744812,135234671.77744812,22942850.59284198,107686112.62489548,135234671.77744812,28.6224883395,459761292.88243794,472461579.0614793,472476902.79340833,372700718.1688799,472365528.01616013,472475056.4368353,282256145.01515955,471757630.11033887,472476987.51593226,472476944.18356895,472476786.91136014,472473495.2969406,472445337.780745,472274914.2707356,346058813.7346672,451423688.7653889,470427273.5712975,156650559.4285328,472476934.7743464,472476658.83240056,472470326.0388397,465782558.1759521,472055819.8921433,316127418.5669524,472424844.0094161,401240787.69357055,171287545.01745957,463131541.33871,351344392.219728,472476991.4255696,12626.0,0.146134259259,3215.0,841407.33561861,50287963.709233865,342.09088411,20445.571647810222,7.5649,452.1275255869887,0.762858850483,,0.0794575176543002
111,2021-08-25,2063.0,6421.0,23549.0,41216.0,1061.0,17529.0,31507.0,323.0,13494.0,74534.0,58944.0,43237.0,39689.0,16107.0,681.0,21346.0,5223.0,29421.0,11558.0,78.0,26617.0,10381.0,38599.0,15224.0,436.0,42364.0,19686.0,4446.0,1629942624.0,3905.0,8511149554.022439,3.5865892493260003,29408911998.64965,8199687768.588297,9.279999999999999e-05,0.005776097348103099,0.0001,0.00622424283200765,0.3624,22.556656023195725,12855.66368496,800167.7254181334,0.791400395593,222.918680637578,193.41477793596096,0.0012701935874158366,62.242428320076506,51.992512203935526,59.7664907119709,0.0012470613558639698,0.0187731875960139,51.0191911226169,59.7664907119709,0.000317344729,136741926.4276542,136741926.4276542,17368659.86102659,136741926.4276542,136741926.4276542,27567003.232180104,136741926.4276542,136741926.4276542,136741926.4276542,24396106.08716436,109187060.26672176,136741926.4276542,28.940715502899998,459809574.2772415,472474371.76569337,472489702.02700514,373928608.15138984,472377773.77342176,472487838.00480425,283734058.786382,471771278.3207704,472489787.8136,472489744.11792725,472489585.0233717,472486247.45678425,472458101.85836434,472284415.5646318,347222575.8491556,451475187.0036696,470464991.85751426,158201187.71791735,472489734.72245514,472489458.9256084,472483121.8459071,468987550.57812095,472174991.5793841,317762893.94749796,472438240.97276074,441150528.6496546,172265458.78868204,463546551.70057213,352985335.8510977,472489791.8091623,15058.0,0.174282407407,3731.0,2119561.22500715,131926637.61752108,620.91751507,38647.4139244245,6.9999,435.69077399770345,0.7677412382150001,,0.07908197205517478
112,2021-08-26,1806.0,6412.0,23537.0,41357.0,1063.0,17518.0,31597.0,322.0,13467.0,74844.0,59189.0,43376.0,39821.0,16087.0,683.0,21321.0,5216.0,29502.0,11534.0,77.0,26492.0,8457.0,38641.0,14552.0,437.0,42475.0,19553.0,2113.0,1630029303.0,3234.0,7866495577.19933,3.3426408282419997,27145410556.77686,8120947463.881726,9.283e-05,0.0053331058268492205,0.0001,0.00574502405132955,0.3002,17.246562202091308,13229.41843406,760033.2708877723,0.791510215523,150.66381074625,176.6676056011069,0.0012174151412080948,57.4502405132955,41.44584106997365,62.242428320076506,0.0012701935874158401,0.0192778410661267,53.0785733797954,62.242428320076506,0.00031572800299999997,136927113.04452792,136927113.04452792,17443831.19916222,136927113.04452792,136927113.04452792,27375340.48962945,136927113.04452792,136927113.04452792,136927113.04452792,23774506.93691755,107482265.26027486,136927113.04452792,28.9790996557,459841050.0920716,472487457.94966555,472502902.413266,373990945.35178566,472391516.6723684,472501026.53275055,282550647.49238324,471782308.155744,472502988.3978494,472502944.46020585,472502784.70207053,472499428.4944493,472471096.84131056,472297525.7505817,347206143.26952547,451502859.68716127,470477716.71932554,157034310.0500131,472502934.5778692,472502643.7000642,472496006.7893235,465843899.96634656,472080157.3984569,317589194.64815295,472449478.10746413,402532538.34533536,171582047.49468324,463701244.20496887,353075207.83945495,472502992.4025244,12472.0,0.144351851852,3124.0,3136141.25424133,180172069.33983263,1144.40333667,65746.24693590938,6.1792800749999985,355.0011265077645,0.7752861245780001,,0.0808470536064242
113,2021-08-27,1932.0,6397.0,23638.0,41557.0,1058.0,17572.0,31755.0,322.0,13500.0,75210.0,59496.0,43602.0,40003.0,16125.0,682.0,21408.0,5202.0,29632.0,11530.0,77.0,26750.0,10358.0,38906.0,15241.0,438.0,42725.0,19752.0,4436.0,1630115046.0,3796.0,8557115154.009732,3.6300462335640002,29621284082.524574,8160029425.69834,9.470000000000001e-05,0.005936015181766244,0.0001,0.0062682314485388,0.3595,22.534292057496987,59076.24072469,3703035.4997195043,0.791710591122,186.20058987543499,191.41956929911382,0.0012779666183811128,62.682314485388005,54.31323493267554,57.4502405132955,0.0012174151412081,0.0184100186814692,48.8848595724427,57.4502405132955,0.00031835111,136515622.0580288,136515622.0580288,17738904.40097525,136515622.0580288,136515622.0580288,26909768.55620011,136515622.0580288,136515622.0580288,136515622.0580288,20357209.92061426,106370285.38800368,136515622.0580288,28.8884004156,459854908.60239416,472546438.55110973,472561975.88833374,374132393.2167263,472449411.472864,472560095.48234,282216144.5659032,471837695.8942294,472562062.73311454,472562018.59984,472561856.5000245,472558477.10237765,472529962.74970895,472354329.6828161,347619925.1447206,451527489.6912557,470501420.7771943,156647814.1520186,472562009.18865,472561730.36110336,472555274.30316204,469036765.0312856,472245093.3574725,318280382.6642415,472510244.7901645,441320123.49151146,171247544.5682032,463867311.58398694,353871193.1928516,472562066.7601491,14782.0,0.17108796296300002,3783.0,2537919.27875355,159082654.36935908,830.51420453,52058.55255293132,5.01366264,314.2679783241207,0.781837720492,,0.08197615987665641
114,2021-08-28,1858.0,6394.0,23740.0,41790.0,1057.0,17602.0,31927.0,322.0,13505.0,75841.0,59821.0,43851.0,40223.0,16146.0,681.0,21499.0,5202.0,29787.0,11530.0,77.0,26907.0,10367.0,39142.0,15270.0,439.0,43003.0,19844.0,4437.0,1630202449.0,3683.0,8818478251.549774,3.72540188617,30528545260.710793,8194698503.278915,9.481e-05,0.0061246863231626085,0.0001,0.00645995815121043,0.3492,22.55817386402682,19100.04100945,1233854.6560745002,0.7917222437070001,504.641363403451,196.7715145483194,0.0013223401621152587,64.59958151210431,56.29279532346232,62.682314485388005,0.00127796661838111,0.0191688267269984,53.142005390879,62.682314485388005,0.000320742018,136509835.592316,136509835.592316,17893863.08817248,136509835.592316,136509835.592316,27076251.01455781,136509835.592316,136509835.592316,136509835.592316,19915958.64786314,106332966.91275255,136509835.592316,28.8860087379,459854330.29672766,472565445.7710495,472581070.0046408,374153017.4833272,472467478.5480881,472579179.4068271,282253745.5691455,471851905.30859995,472581157.36239433,472581113.0778321,472580949.66868687,472577547.1323417,472548881.76399535,472371852.1657499,347612197.82091576,451545761.9367328,470512483.0174112,156687430.21076286,472581104.1583803,472580827.35410744,472574363.95361006,469061194.2381974,472264099.5884408,318538160.6963536,472529277.6714202,441360725.870444,171285145.57144552,464049536.0491909,354437223.0307641,472581161.45830655,14350.0,0.166087962963,3677.0,936469.33392673,60495527.07058582,283.16863204,18292.575127139044,4.08553045,263.9235573249592,0.7840093730850001,,0.08202484307455041
115,2021-08-29,2477.0,6395.0,23867.0,41980.0,1057.0,17684.0,32087.0,322.0,13572.0,76768.0,60172.0,44055.0,40406.0,16225.0,681.0,21602.0,5202.0,29929.0,11592.0,77.0,27312.0,10748.0,39506.0,15621.0,494.0,43243.0,20407.0,4784.0,1630289047.0,4784.0,9998210430.082134,4.159735455107,34620921878.78784,8322866262.151554,9.392e-05,0.006878910163980286,0.0001,0.0073242229173555,0.4493,32.90773356767826,109559.59686642,8024389.101852631,0.7916071613339999,466.335764366,222.31347023426758,0.0014963166731698698,73.242229173555,74.86846045981889,64.59958151210431,0.00132234016211526,0.0199217147159088,54.8386210542198,64.59958151210431,0.000323441847,136508822.06753084,136508822.06753084,15563831.51545075,136508822.06753084,136508822.06753084,27072352.06174856,136508822.06753084,136508822.06753084,136508822.06753084,19531675.55795223,106279559.39820804,136508822.06753084,28.8790993639,459876771.4499705,472674983.75954074,472690625.2936588,374185357.27903086,472575835.8322023,472688725.3255828,282151281.48997945,471957231.08223104,472690713.50711167,472690668.68124884,472690504.3385961,472687078.589937,472658244.74425095,472480159.62234676,347646140.0261164,451568663.87009984,470612676.39543754,156578076.91082904,472690660.3205676,472690407.348793,472684282.3515097,469635690.9012732,472412473.73822415,326902352.8215639,472645321.30456907,446509039.71798533,171182681.49227944,464299197.0701585,355185744.21235347,472690717.76543,18554.0,0.21474537037,4750.0,1013627.42016596,74240331.80439453,229.30754165,16794.99551675381,3.69688044,270.76776441371277,0.786131939942,,0.0844742249368494
116,2021-08-30,3040.0,6398.0,23989.0,42553.0,1059.0,17711.0,32441.0,322.0,13577.0,78153.0,61071.0,44807.0,40825.0,16238.0,685.0,21707.0,5206.0,30213.0,11585.0,77.0,27217.0,10471.0,39751.0,15406.0,443.0,43819.0,20109.0,4439.0,1630374974.0,5564.0,8893800820.618855,3.7488187849449996,30783975320.726303,8211646677.70825,9.567e-05,0.006230401556596383,0.0001,0.00651238795505005,0.5323,34.66544108473142,8220.57471265,535355.7174225089,0.7915429044300001,298.471227311186,200.66823079464092,0.0013819165521778475,65.1238795505005,54.42302845160832,73.242229173555,0.00149631667316987,0.0226691937762011,62.1285128694948,73.242229173555,0.000327811812,136567429.36701325,136567429.36701325,15350683.98015539,136567429.36701325,136567429.36701325,27240650.90534999,136567429.36701325,136567429.36701325,136567429.36701325,19759965.59399131,106331389.48482464,136567429.36701325,28.8910081559,459894134.4040976,472682695.44813055,472698636.979288,374161327.66426206,472581984.90873104,472696706.40562105,281665293.1508796,471960981.7748108,472698728.15712994,472698682.82336926,472698501.89358646,472695002.7972856,472665825.2727224,472485439.7389075,347843143.7419441,451597200.8369143,470609074.96374655,156136852.5498927,472698672.5100519,472698379.890142,472691699.1021688,469247528.2182951,472384595.71522367,318772221.4288001,472647145.2197977,441391458.44194627,170696693.1531796,464640338.26077133,356142193.1253372,472698732.5264426,21774.0,0.252013888889,5517.0,1583733.00094889,103138837.19394818,337.88697568,22004.51070586721,1.6,104.1982072808008,0.790062184848,,0.08804639938209438
117,2021-08-31,3570.0,6396.0,24178.0,43249.0,1060.0,17710.0,32957.0,322.0,13542.0,80178.0,62059.0,45577.0,41453.0,16218.0,685.0,21807.0,5209.0,30644.0,11578.0,77.0,27489.0,10362.0,40314.0,15304.0,444.0,44507.0,20058.0,4439.0,1630459913.0,5876.0,8624388575.964712,3.628266912591,29846334383.43943,8226058088.467383,9.455e-05,0.0059697871218706245,0.0001,0.006313894364749471,0.5556,35.07999709054805,10074.76727248,636110.1630787385,0.791560259387,474.77069196551497,194.4112187928796,0.0013371443047571114,63.138943647494706,53.94413419462473,65.1238795505005,0.00138191655217785,0.0201101397725956,55.2127146694288,65.1238795505005,0.000335159093,136593805.3084124,136593805.3084124,16945984.34042803,136593805.3084124,136593805.3084124,27078719.80826266,136593805.3084124,136593805.3084124,136593805.3084124,19932438.22136206,106217982.23072568,136593805.3084124,28.8959725009,459916548.05319,472692092.88037086,472708703.7458405,374177501.57810366,472588964.68095934,472706743.596507,281573982.29361767,471964222.07836753,472708796.89403707,472708750.7660448,472708564.25598896,472704976.9881856,472674643.38189125,472491256.1950624,347757243.628058,451653565.7566511,470628275.25276583,156060402.61869317,472708739.41496295,472708433.5116529,472701466.4826272,469108776.0668598,472378270.35096186,318780908.4443337,472653776.6480924,441398344.37466973,170605382.29591763,465101243.30784005,357552227.0960438,472708801.5610744,22864.0,0.26462962963000003,5826.0,995657.08153571,62864736.36331223,256.45029892,16192.000971893047,0.9997,63.12000196440045,0.793206032123,,0.08809970360476455
118,2021-09-01,10053.0,6396.0,24688.0,47112.0,1061.0,17729.0,34853.0,322.0,13568.0,86744.0,67813.0,50580.0,44846.0,16257.0,686.0,22094.0,5209.0,31942.0,11585.0,78.0,28388.0,10516.0,43228.0,15452.0,492.0,48905.0,20337.0,4630.0,1630546818.0,14332.0,9066549627.195444,3.76798696931,31205178647.359245,8281657792.748813,9.779999999999999e-05,0.006455810637207635,0.0001,0.00660103337137795,1.4017,92.52668476660472,23522.41549412,1552722.496521039,0.791653926694,214.10924481500498,203.85812818810456,0.001355767435736307,66.0103337137795,63.5165725596749,63.138943647494706,0.00133714430475711,0.0183974081747149,53.4499033904469,63.138943647494706,0.000354703202,137350458.89190564,137350458.89190564,16265312.40829093,137350458.89190564,137350458.89190564,27244515.64887654,137350458.89190564,137350458.89190564,137350458.89190564,19978310.660733897,106412696.34603588,137350458.89190564,29.054631379099998,459904558.5006308,472712940.1282664,472731600.91994387,374239923.0471904,472603244.50617194,472729295.32531846,281199386.48706275,471977736.04117423,472731715.96144813,472731667.36804765,472731426.7509882,472727086.3983368,472693930.80170745,472506534.99125856,347824163.4304684,451639254.4562424,470628650.35486305,156443212.98524725,472731649.9516472,472731242.7541849,472723179.42404795,469336961.6041631,472410697.3102537,326036232.86080396,472673303.3462208,444301217.84532905,170230786.48936275,466297918.5826783,362207888.0209033,472731720.8039692,56698.0,0.656226851852,14246.0,2207899.62251476,145744190.88872704,192.16264638,12684.7204148668,0.3999,26.39753245214042,0.798958490143,,0.0880743223800336
119,2021-09-02,5678.0,6397.0,24789.0,47134.0,1060.0,17775.0,34829.0,322.0,13591.0,87761.0,68062.0,50523.0,44818.0,16292.0,686.0,22209.0,5209.0,31891.0,11587.0,78.0,28463.0,10470.0,43214.0,15473.0,445.0,48899.0,20376.0,4441.0,1630634346.0,9317.0,8948312389.307795,3.724567356006,30800538446.349472,8269561401.992375,9.748e-05,0.0063510765660072434,0.0001,0.00651526114690936,0.9082,59.17160173623081,12777.65016923,832497.2769638404,0.7915953535160001,2127.304928395733,204.94954081385745,0.0013196912590391864,65.1526114690936,68.5584081665641,66.0103337137795,0.00135576743573631,0.0173993930273209,55.7183362392745,66.0103337137795,0.000357361397,137343879.0485413,137343879.0485413,14667109.56426261,137343879.0485413,137343879.0485413,27231923.63134025,137343879.0485413,137343879.0485413,137343879.0485413,19773658.39200673,106402234.98782529,137343879.0485413,29.0524544072,459901074.6615969,472725828.7187156,472744375.2986187,374222346.12186205,472614793.2565408,472742058.1414836,281220564.3191011,471986143.6119338,472744490.5761547,472744440.8165169,472744196.5228527,472739828.6885519,472706834.9425628,472517190.4751034,347854845.44807947,451640854.8431447,470622048.2099045,156454473.436034,472744423.88848,472744013.3991283,472736030.3814168,469258379.1707776,472419588.3550816,318876925.9098411,472685188.8382539,441420879.1180887,170251964.32140112,466458348.86810976,362944487.3854531,472744495.6056797,36798.0,0.425902777778,9271.0,222226.95453547,14478666.426809404,32.72727106,2132.2671758158913,1.5397,100.31547587896338,0.7995787152249999,,0.08753573355164293
120,2021-09-03,4255.0,6393.0,24981.0,47469.0,1060.0,17849.0,35103.0,322.0,13599.0,89215.0,68688.0,50903.0,45117.0,16352.0,685.0,22354.0,5207.0,32106.0,11571.0,78.0,28713.0,10459.0,43526.0,15525.0,492.0,49257.0,20505.0,4580.0,1630720601.0,8104.0,9008588349.654655,3.7426755173650004,31003173106.9898,8283692498.359702,9.817e-05,0.006437780955908264,0.0001,0.00655778848518719,0.7956,52.17376518814928,24232.24979963,1589099.6870619322,0.7917331226909999,751.463171716543,206.0304947102731,0.0013152262797023555,65.5778848518719,66.22141809750984,65.1526114690936,0.00131969125903919,0.0171820673796712,54.886138875746,65.1526114690936,0.000361439774,137372353.04254416,137372353.04254416,14688077.03375012,137372353.04254416,137372353.04254416,27310273.2475996,137372353.04254416,137372353.04254416,137372353.04254416,19696372.09511415,105934485.5026076,137372353.04254416,29.0569881946,459911782.42618334,472749961.50358117,472768604.7701031,374306660.13057935,472637132.7005032,472766276.60610354,281296682.0602598,471997137.5504346,472768721.26370895,472768670.8825358,472768422.2584264,472764001.18502754,472730629.37138927,472538656.1071531,347840269.68875575,451661179.8868596,470619799.8336799,156534492.61405808,472768653.73168576,472768240.80498976,472760248.4489621,469263081.86628103,472440277.9291378,326163357.1752631,472708819.05232817,443598791.99326414,170328082.0625598,466722119.3361395,364082189.4170301,472768726.4848528,32120.0,0.371759259259,8094.0,629130.93319653,41257075.89391276,95.27407578,6247.872370869356,2.4,157.38692364449255,0.801168866672,,0.08755599334846421
