,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AssetEODCompletionTime,IssTotNtv,NDF,NVTAdj,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValMeanNtv,TxTfrValMedNtv,VelCur1yr
748,2019-09-09,15.0,242.0,1800.0,3074.0,68.0,1149.0,2714.0,4.0,490.0,58951.0,13975.0,13783.0,2885.0,627.0,6.0,1360.0,136.0,2205.0,283.0,3.0,1614335078.0,0.0,0.9903913565479999,985.59662411,,,,,,3.1559533e-05,178013552.72349,2240575.21728,256582.45438,2265472.836141,88013216.72249,1864200.8790509999,178013552.72349,178013552.72349,178013552.72349,260134.579635,2019089.353081,178013552.72349,1.272597,177839902.91641,178018745.248149,178019491.927785,176309073.136167,178013982.858334,178019464.01704198,173968570.05338502,177971690.676978,178019599.91285902,178019599.121996,178019483.05976,178019195.61962,178016613.961856,177989492.27548602,174268271.601532,177217536.771882,177890394.618285,173721911.586849,176800269.682196,178019520.241996,177985576.273909,178019600.0,12.0,0.00013889,12.0,180621.154381,15135.09619842,612.1890565,0.6333872094147667
749,2019-09-10,25.0,242.0,1802.0,3076.0,69.0,1153.0,2715.0,4.0,494.0,58961.0,13978.0,13785.0,2887.0,631.0,5.0,1364.0,137.0,2206.0,285.0,3.0,1614335078.0,0.0,0.9903818390379999,3004.47758719,,,,,,3.146673e-05,178013552.72349,2238092.452074,402449.633681,2265457.833109,88013216.722414,2011249.497934,178013552.72349,178013552.72349,178013552.72349,404069.802746,2159597.249502,178013552.72349,1.272589,177836299.94122902,178018746.124287,178019491.926778,176307378.83285502,178013999.389273,178019463.89318,173966470.167575,177971707.203116,178019599.912852,178019599.120989,178019483.058753,178019195.495758,178016630.492795,177989508.801624,174116391.939575,177215842.46857,177889596.557667,173724554.469268,176785199.313129,178019520.23098898,177985151.151747,178019600.0,36.0,0.00041667,36.0,59251.432182000004,1695.85922728,54.9989995,0.6336985037323362
750,2019-09-11,22.0,243.0,1806.0,3083.0,69.0,1156.0,2721.0,4.0,494.0,58970.0,13985.0,13792.0,2893.0,633.0,5.0,1367.0,137.0,2210.0,285.0,3.0,1614335078.0,0.0,0.99034275734,12283.17236341,,,,,,3.1488744e-05,178013552.72349,2238672.791035,400355.760613,2266526.84136,87659206.647963,2012226.057809,178013552.72349,178013552.72349,178013552.72349,401688.378085,2160404.0343939997,178013552.72349,1.273189,177836825.272062,178018745.217064,178019491.926776,176300421.524533,178013995.48205,178019463.806422,173961077.634653,177971326.367709,178019599.91285,178019599.120987,178019482.971995,178019194.588535,178016626.585572,177989377.223265,174110999.40665302,177208885.160248,177889040.322535,173727538.924665,176778242.004807,178019520.170987,177984805.53057098,178019600.0,24.0,0.00027778,24.0,14492.966046,603.87358525,101.8450585,0.6337784808182526
751,2019-09-12,45.0,243.0,1805.0,3086.0,68.0,1155.0,2723.0,4.0,494.0,58994.0,13988.0,13795.0,2896.0,632.0,5.0,1366.0,137.0,2211.0,285.0,3.0,1614335078.0,0.0,0.9902504385950001,1585.03230366,,,,,,3.1506552e-05,178013552.72349,2273788.239034,297030.946417,2301643.6893599997,86837055.008911,2048048.1011029999,178013552.72349,178013552.72349,178013552.72349,400776.434566,2196397.8360200003,178013552.72349,1.292916,177837376.413778,178018741.096265,178019491.926752,176283986.978499,178013992.309076,178019463.68439698,173995099.076922,177971470.261666,178019599.912826,178019599.12096298,178019482.971971,178019193.66651002,178016623.41259798,177989374.050291,174145020.84892198,177209614.679214,177889591.464251,173764453.887198,176778971.52377298,178019520.160963,177984914.210297,178019600.0,100.0,0.00115741,100.0,112312.91601400002,1149.39444414,304.17992000000004,0.6333376929163249
752,2019-09-13,148.0,242.0,1829.0,3110.0,68.0,1178.0,2747.0,4.0,496.0,59041.0,14015.0,13820.0,2920.0,634.0,5.0,1389.0,136.0,2235.0,285.0,3.0,1614335078.0,0.0,0.990356006301,1670.37177654,,,,,,3.1520366e-05,178013552.72349,2273788.239027,274912.173385,2301639.1685599997,86007808.036157,394286.27604,178013552.72349,178013552.72349,178013552.72349,377895.842979,2105488.7442099997,178013552.72349,1.292913,177833429.045093,178018740.694551,178019491.91083,176302780.09925202,178013989.887069,178019463.668475,174016430.112277,177970417.839659,178019599.912904,178019599.115041,178019482.956049,178019193.264796,178016620.990591,177988321.628284,174166351.88427702,177211243.734967,177887336.119543,173796162.330447,176793976.64528102,178019519.955041,177983749.93559,178019600.0,280.0,0.00324074,280.0,106574.83711100002,398.52977539999995,50.01,0.6338962035921776
753,2019-09-14,337.0,242.0,1815.0,3097.0,68.0,1162.0,2733.0,4.0,496.0,59326.0,14003.0,13807.0,2906.0,635.0,5.0,1374.0,136.0,2221.0,284.0,3.0,1614335078.0,0.0,0.990379528644,2515.47893703,,,,,,3.1639005e-05,178013552.72349,2275384.8006169996,247612.714995,2301637.15856,85876905.793099,367572.006607,178013552.72349,178013552.72349,178013552.72349,351137.54641199997,2108851.996906,178013552.72349,1.292912,177835797.36868602,178018740.592516,178019491.907832,176306967.537446,178013968.73703998,178019463.56644,174027335.90776202,177971166.68963,178019599.912606,178019599.112043,178019482.85401398,178019193.162761,178016614.715282,177989170.478255,174177257.679762,177215431.173161,177887924.704848,173825169.31028402,176798164.083475,178019520.362043,177984832.61886102,178019600.0,640.0,0.00740741,640.0,70769.66432899999,120.51078926,51.999999,0.6340366926193913
754,2019-09-15,128.0,242.0,1811.0,3095.0,67.0,1158.0,2731.0,4.0,494.0,59426.0,14002.0,13806.0,2904.0,633.0,5.0,1370.0,136.0,2217.0,283.0,3.0,1614335078.0,0.0,0.990309432945,4838.28139362,,,,,,3.1660583e-05,178013552.72349,2274805.629514,223726.41500300003,2301637.05856,85876905.793099,351043.154746,178013552.72349,178013552.72349,178013552.72349,334609.733144,2106993.230806,178013552.72349,1.292912,177837788.340927,178018739.238436,178019491.897729,176294489.129146,178013964.88296002,178019463.556337,174039102.894364,177971261.83555,178019599.912503,178019599.11194,178019482.84391102,178019191.808681,178016610.861202,177989266.624175,174189024.66636398,177218763.145402,177888396.67708898,173841687.296886,176801496.05571598,178019520.47193998,177985257.106781,178019600.0,244.0,0.00282407,244.0,36793.974041,168.63250345,51.999999,0.6342675842012284
755,2019-09-16,86.0,241.0,1815.0,3102.0,67.0,1158.0,2737.0,4.0,494.0,59478.0,14010.0,13813.0,2910.0,632.0,6.0,1370.0,135.0,2222.0,283.0,3.0,1614335079.0,0.0,0.990379345007,442.16072614,,,,,,3.1727907e-05,177965007.72349,2226242.877586,1982352.50868,2253060.4093,85822907.70585501,2011977.592514,177965007.72349,177965007.72349,177965007.72349,1995162.312729,2059252.688602,177965007.72349,1.26597,177788094.248415,177970191.593418,177970946.892875,176258856.881163,177965409.437942,177970918.48746598,173999302.024661,177922866.163107,177971054.91245,177971054.107086,177970937.77504,177970645.93981,177968055.416184,177940694.537326,174253172.194528,177167320.516878,177840384.770622,173807074.79494599,176763409.05819198,177970975.447086,177936794.46993202,177971055.0,188.0,0.00217593,188.0,402503.081978,2226.28501052,430.5699995,0.6367906242644177
756,2019-09-17,34.0,241.0,1812.0,3101.0,67.0,1155.0,2736.0,4.0,493.0,59488.0,14009.0,13812.0,2909.0,631.0,6.0,1368.0,135.0,2220.0,283.0,3.0,1614335079.0,0.0,0.990383412838,5254.84149625,,,,,,3.1787932e-05,177965007.72349,2226074.3775830003,1981667.564639,2252843.9714,85769371.295766,2012180.548018,177965007.72349,177965007.72349,177965007.72349,1996744.853022,2058927.632727,177965007.72349,1.265849,177788832.67712,177970189.96526498,177970946.892156,176259580.83723402,177965398.750281,177970918.486747,173989416.37856498,177923028.764911,177971054.911731,177971054.106367,177970937.774321,177970645.311657,177968054.728523,177940798.701377,174253896.150599,177168044.472949,177841123.199326,173811021.441836,176764133.01426297,177970975.466367,177937012.32183602,177971055.0,98.0,0.00113426,98.0,33868.015834,352.30321871,51.31,0.636962794383508
757,2019-09-18,31.0,239.0,1811.0,3103.0,67.0,1153.0,2738.0,3.0,493.0,59502.0,14014.0,13816.0,2911.0,630.0,6.0,1366.0,135.0,2220.0,281.0,3.0,1614335079.0,0.0,0.9904148413480001,3951.40743862,,,,,,3.1801904e-05,177965007.72349,2225756.2490270003,286607.267256,2252759.6714,85769369.650271,2015430.506465,177965007.72349,177965007.72349,177965007.72349,2000289.135911,2058828.5000939998,177965007.72349,1.265801,177787722.83908302,177970188.456426,177970946.864489,176265174.202302,177965396.25644198,177970918.45908,173826053.429131,177923164.587091,177971054.91169798,177971054.1037,177970937.746654,177970644.802818,177968052.219684,177940830.48871002,174259489.515667,177173637.838017,177840013.361289,173826053.429131,176769726.379331,177970975.4437,177937255.015216,177971055.0,89.0,0.00103009,89.0,45039.914958,506.0664602,50.289999,0.6371348747735355
758,2019-09-19,23.0,239.0,1813.0,3105.0,67.0,1154.0,2740.0,4.0,492.0,59510.0,14015.0,13818.0,2913.0,630.0,6.0,1366.0,135.0,2222.0,281.0,3.0,1614335079.0,0.0,0.990415142141,1244.42357723,,,,,,3.1815609999999995e-05,177965007.72349,2225701.442007,1979146.7856090001,2252757.6714,85769361.18954599,2013635.744882,177965007.72349,177965007.72349,177965007.72349,1999725.0930759998,2055903.079803,177965007.72349,1.2658,177787776.371629,177970188.459001,177970946.867064,176265227.734848,177965393.819248,177970918.461655,173978403.672095,177922953.304515,177971054.91163898,177971054.106275,177970937.749229,177970644.80539298,177968039.24249,177940780.35275802,174259543.04821298,177173691.370563,177839985.225337,173749246.155128,176769779.911877,177970975.436275,177937204.879264,177971055.0,126.0,0.00145833,126.0,143014.853026,1162.01470656,50.01,0.6379571682691042
759,2019-09-20,25.0,240.0,1813.0,3108.0,67.0,1151.0,2741.0,4.0,491.0,59518.0,14019.0,13822.0,2915.0,630.0,6.0,1364.0,135.0,2222.0,281.0,3.0,1614335079.0,0.0,0.990375854591,6797.56653227,,,,,,3.1957621e-05,177965007.72349,2225564.508905,1978878.0821200002,2252739.2493,85159784.090779,2014529.511475,177965007.72349,177965007.72349,177965007.72349,2000018.4518380002,2056514.1695470002,177965007.72349,1.26579,177789550.095085,177970188.000175,177970946.849509,176258235.688014,177965368.54599997,177970918.278945,173967657.080265,177922955.01286298,177971054.91163102,177971054.106267,177970937.666519,177970644.346567,177968028.566802,177940912.710233,174252551.001379,177166699.323729,177840193.833685,173752387.653883,176762787.86504298,177970975.396267,177937337.23673898,177971055.0,29.0,0.00033565,29.0,26181.583388,908.96209848,206.8,0.6381048113836321
760,2019-09-21,21.0,241.0,1814.0,3112.0,67.0,1151.0,2744.0,4.0,491.0,59525.0,14022.0,13825.0,2919.0,630.0,6.0,1365.0,135.0,2223.0,282.0,3.0,1614335079.0,0.0,0.9903609863789999,12247.97976022,,,,,,3.2045511e-05,177965007.72349,2225558.166958,362438.487158,2252717.7493,84809614.227541,2013025.6920049998,177965007.72349,177965007.72349,177965007.72349,1998789.078165,2055296.327328,177965007.72349,1.265778,177790725.12669,177970187.40483,177970946.866899,176255589.576709,177965352.907556,177970918.149711,173965010.96896002,177922940.521043,177971054.911474,177971054.10611,177970937.683909,177970643.75122198,177968027.971457,177940897.071789,174249904.89007398,177164053.212424,177841368.418334,173758055.529471,176760141.753738,177970975.37611002,177937321.598295,177971055.0,26.0,0.00030093,26.0,14530.645746,758.98282392,22.003013,0.6381691215953235
761,2019-09-22,14.0,241.0,1813.0,3113.0,67.0,1151.0,2744.0,4.0,490.0,59532.0,14023.0,13826.0,2920.0,629.0,6.0,1364.0,135.0,2222.0,281.0,3.0,1614335079.0,0.0,0.990366509288,39471.8187412,,,,,,3.1973222e-05,177965007.72349,2225560.0567240003,352461.609361,2252706.5736,84694839.67481701,2012971.4765020001,177965007.72349,177965007.72349,177965007.72349,1998781.312454,2055220.653189,177965007.72349,1.265771,177791708.044648,177970186.786534,177970946.86689198,176256572.494667,177965365.76926002,177970918.031415,173964978.791365,177922875.120712,177971054.911467,177971054.106103,177970937.683902,177970643.132926,177968027.353161,177940831.671458,174250887.808032,177165036.130382,177841303.01800302,173759186.209467,176761124.671696,177970975.376103,177937363.03397098,177971055.0,42.0,0.00048611,42.0,4508.81314,107.35269381,0.5,0.6381837160480001
762,2019-09-23,22.0,241.0,1813.0,3115.0,67.0,1151.0,2746.0,4.0,491.0,59540.0,14026.0,13828.0,2922.0,629.0,6.0,1364.0,135.0,2223.0,281.0,3.0,1614335080.0,0.0,0.9903641836820001,1195.9579502999998,,,,,,3.1985107e-05,177924793.72349,2185300.088622,1929415.2321490003,2212510.2002,84654625.67481701,1966021.7746610001,177924793.72349,177924793.72349,177924793.72349,1958680.702998,2014326.618144,177924793.72349,1.243466,177751467.648731,177929970.957827,177930732.86588302,176216332.09875,177925150.940553,177930704.030406,173915730.190454,177882789.251253,177930840.91145802,177930840.105094,177930723.682893,177930428.304219,177927811.524454,177900621.55563998,174210647.41211498,177124795.734465,177801062.62208602,173680240.528323,176720884.275779,177930761.365094,177897152.91815302,177930841.0,29.0,0.00033565,29.0,148776.83697499998,5131.27020603,746.2785,0.6391286581158687
763,2019-09-24,27.0,243.0,1816.0,3118.0,67.0,1154.0,2749.0,4.0,493.0,59548.0,14029.0,13831.0,2925.0,631.0,5.0,1367.0,136.0,2226.0,283.0,3.0,1614335080.0,0.0,0.990237818926,1376.35083859,,,,,,3.1985159e-05,177924793.72349,2185001.4276349996,1910746.2374490001,2212509.1094,84654433.674172,1948279.196441,177924793.72349,177924793.72349,177924793.72349,1933172.0913099998,2011231.530256,177924793.72349,1.243466,177752359.215627,177929970.957815,177930732.86587098,176193847.91153002,177925150.940541,177930704.030394,173975334.184511,177882754.259076,177930840.911446,177930840.105082,177930723.682881,177930428.304207,177927811.524442,177900544.42773798,174125255.95651102,177119983.047246,177801954.188982,173752231.80752,176702715.95756,177930761.335082,177896862.083044,177930841.0,68.0,0.00078704,68.0,129277.242409,2675.57253984,1349.5,0.6401503702619323
764,2019-09-25,25.0,242.0,1816.0,3120.0,67.0,1152.0,2751.0,4.0,491.0,59556.0,14032.0,13833.0,2927.0,628.0,5.0,1365.0,135.0,2226.0,282.0,3.0,1614335080.0,0.0,0.990340159893,4801.30178805,,,,,,3.2105371e-05,177924793.72349,2183085.6026290003,285480.94438400003,2212519.1094,84654433.674172,1966667.649072,177924793.72349,177924793.72349,177924793.72349,1950190.4850630001,2010092.717895,177924793.72349,1.243471,177752897.329941,177929970.078796,177930732.856555,176212057.525845,177925129.546522,177930704.021078,173995950.498328,177882826.043527,177930840.91143,177930840.09576598,177930723.673565,177930427.42518798,177927793.145423,177900497.335789,174145872.27032802,177120521.16156,177802492.303296,173776751.270167,176716609.702874,177930761.31576598,177897135.485394,177930841.0,30.0,0.00034722,30.0,37058.874625,1293.2191375,249.08754950000002,0.6398914335884693
765,2019-09-26,28.0,242.0,1819.0,3123.0,67.0,1153.0,2754.0,4.0,491.0,59567.0,14035.0,13836.0,2930.0,629.0,5.0,1367.0,135.0,2229.0,283.0,3.0,1614335080.0,0.0,0.990332299148,2460.5201331,,,,,,3.2109052e-05,177924793.72349,2181951.602465,250422.541425,2212388.6003,84654430.673951,1971814.155681,177924793.72349,177924793.72349,177924793.72349,1954952.803318,2015562.1088049999,177924793.72349,1.243398,177751386.660931,177929970.078778,177930732.856537,176210658.856835,177925128.89821598,177930704.02106002,174029333.954318,177882618.237229,177930840.911412,177930840.095748,177930723.673547,177930427.42517,177927802.49711698,177900391.731042,174179255.726318,177119122.49255,177802407.91763797,173811992.86226,176715211.033864,177930761.295748,177896927.67909598,177930841.0,33.0,0.00038194,33.0,72314.320296,2191.34303927,25.287098999999998,0.6396892761524575
766,2019-09-27,16.0,241.0,1818.0,3126.0,67.0,1151.0,2757.0,4.0,490.0,59571.0,14038.0,13839.0,2933.0,628.0,5.0,1366.0,135.0,2231.0,282.0,3.0,1614335080.0,0.0,0.990367244566,22283.49006274,,,,,,3.2196736e-05,177924793.72349,2182197.000009,245300.475455,2213235.421301,84654430.673865,1972450.259609,177924793.72349,177924793.72349,177924793.72349,1956115.651913,2016322.036407,177924793.72349,1.243874,177751411.741108,177929966.107384,177930732.85653502,176216876.724503,177925113.294281,177930704.021058,174035351.821987,177882678.563994,177930840.91141,177930840.095746,177930723.673545,177930426.637677,177927797.893182,177900452.057807,174185273.59398702,177125340.360218,177802432.99781498,173818279.727759,176721428.901532,177930761.275746,177897094.230861,177930841.0,13.0,0.00015046,13.0,7984.873127999998,1097.74912523,93.8655,0.6396401013217546
767,2019-09-28,15.0,241.0,1817.0,3128.0,66.0,1152.0,2757.0,4.0,490.0,59576.0,14040.0,13841.0,2935.0,628.0,5.0,1366.0,135.0,2231.0,282.0,3.0,1614335080.0,0.0,0.990276665135,15930.78931352,,,,,,3.2102779e-05,177924793.72349,2182193.809006,233730.833015,2213235.3213009997,84654429.676764,1972450.2496759999,177924793.72349,177924793.72349,177924793.72349,1946482.4867240002,2016249.5475869998,177924793.72349,1.243874,177751621.642194,177929964.813121,177930732.856532,176200759.850208,177925130.009818,177930703.726795,174045153.391573,177882649.64988,177930840.911407,177930840.095743,177930723.673542,177930426.34341398,177927802.598919,177900423.143693,174195075.163573,177125550.261304,177802642.89890102,173828747.65513602,176721638.802618,177930761.255743,177897065.316747,177930841.0,17.0,0.00019676,17.0,11168.990908,1221.21525929,15.0,0.6395174787878005
768,2019-09-29,6.0,241.0,1818.0,3129.0,66.0,1153.0,2758.0,4.0,490.0,59579.0,14041.0,13842.0,2936.0,628.0,5.0,1367.0,135.0,2232.0,282.0,3.0,1614335080.0,0.0,0.990276665135,568597.96343763,,,,,,3.2102782000000005e-05,177924793.72349,2181803.383821,234721.41426,2213085.8213009997,84654429.676764,1972448.331539,177924793.72349,177924793.72349,177924793.72349,1937378.199385,2016066.6366150002,177924793.72349,1.24379,177751621.642192,177929964.813119,177930732.85653,176200759.85020602,177925130.009816,177930703.726793,174045153.391571,177882631.449848,177930840.911405,177930840.095741,177930723.67354,177930426.343412,177927802.59891698,177900404.943661,174195075.163571,177125550.261302,177802624.698869,173828895.01966298,176721638.802616,177930761.24574098,177897047.11671498,177930841.0,6.0,6.944e-05,6.0,312.929086,52.15484767,48.0573285,0.6395135436807101
769,2019-09-30,11.0,241.0,1816.0,3129.0,66.0,1151.0,2757.0,3.0,490.0,59579.0,14040.0,13841.0,2935.0,627.0,5.0,1365.0,135.0,2231.0,282.0,3.0,1614335080.0,0.0,0.990275822668,818.78540018,,,,,,3.2154809e-05,177795003.72349,2050193.3244770002,1799762.867744,2083244.210846,84524639.676764,1842398.6420540002,177795003.72349,177795003.72349,177795003.72349,1807510.319056,1885280.319003,177795003.72349,1.171671,177621949.34222,177800173.813117,177800942.874312,176072082.050235,177795334.923939,177800913.726791,173745239.219692,177752963.649876,177801050.911403,177801050.09573898,177800933.673538,177800636.34341002,177798007.51303998,177770628.057814,174066397.3636,176995877.96133,177672952.398897,173745239.219692,176591966.502644,177800971.255739,177767376.004268,177801051.0,9.0,0.00010417,9.0,217152.20002800002,24128.02222533,1094.0,0.6411822590240314
770,2019-10-01,17.0,242.0,1816.0,3131.0,66.0,1153.0,2759.0,3.0,492.0,59585.0,14043.0,13844.0,2937.0,629.0,5.0,1367.0,135.0,2230.0,283.0,3.0,1614335080.0,0.0,0.990262407837,15069.1150764,,,,,,3.2124541e-05,177795003.72349,2049145.075885,1798132.896643,2083243.6757849997,84524548.97651899,1842464.3524029998,177795003.72349,177795003.72349,177795003.72349,1807210.7401700001,1885295.137107,177795003.72349,1.171671,177621729.323715,177800173.35105,177800942.857445,176069696.87923402,177795340.311275,177800913.709924,173747712.50039,177752969.482412,177801050.911398,177801050.095734,177800933.656671,177800634.881343,177798012.900376,177770633.89035,174064012.192599,176993571.13384098,177672732.380392,173747712.50039,176589659.675155,177800971.23573402,177767169.838404,177801051.0,24.0,0.00027778,24.0,11799.037308999998,517.62238788,47.2,0.6411542893111808
771,2019-10-02,25.0,242.0,1818.0,3138.0,66.0,1153.0,2762.0,3.0,491.0,59598.0,14052.0,13853.0,2940.0,628.0,5.0,1365.0,135.0,2232.0,283.0,3.0,1614335081.0,0.0,0.9902568000509999,16819.94023626,,,,,,3.2086891e-05,177795003.72349,2049107.590063,181170.472609,2083237.0757849999,84524548.97651899,1842482.762377,177795003.72349,177795003.72349,177795003.72349,1802022.7752740001,1885239.106668,177795003.72349,1.171667,177621700.670106,177800172.36646,177800942.829276,176068699.809031,177795347.001725,177800913.576375,173750484.200387,177752939.977762,177801050.911389,177801050.095725,177800933.52312198,177800633.896753,177797997.139984,177770604.3857,174063015.122396,176993542.480232,177672703.726783,173750484.200387,176589631.021546,177800971.155725,177767246.558754,177801051.0,36.0,0.00041667,36.0,10570.849153000001,368.79580981,14.5582995,0.6409015024609669
772,2019-10-03,22.0,242.0,1820.0,3140.0,66.0,1153.0,2763.0,4.0,491.0,59603.0,14054.0,13855.0,2942.0,628.0,5.0,1365.0,135.0,2232.0,283.0,3.0,1614335081.0,0.0,0.990263651327,2021.23275318,,,,,,3.2116944e-05,177795003.72349,2048103.306862,1796867.023355,2083216.6458849998,84524546.755002,1840902.091762,177795003.72349,177795003.72349,177795003.72349,1801920.765608,1884778.449593,177795003.72349,1.171656,177621770.454634,177800174.0213,177800942.82926598,176069917.973118,177795341.65656498,177800913.431215,173914311.514483,177752921.58229,177801050.911379,177801050.095715,177800933.523112,177800633.551593,177797991.794824,177770585.990228,174064233.28648302,176993612.26476002,177672773.51131102,173672013.309623,176589700.806074,177800971.145715,177767333.93668202,177801051.0,42.0,0.00048611,42.0,87966.638538,2107.407978,52.916574,0.6413751064110133
773,2019-10-04,14.0,242.0,1825.0,3146.0,66.0,1156.0,2769.0,4.0,493.0,59610.0,14060.0,13861.0,2948.0,631.0,5.0,1369.0,135.0,2237.0,283.0,3.0,1614335081.0,0.0,0.9902596223160001,64214.02939373,,,,,,3.2206637999999995e-05,177795003.72349,2048053.8427779998,1796813.0681430001,2082658.0648639998,84524546.755002,1840521.368962,177795003.72349,177795003.72349,177795003.72349,1801732.2395439998,1883892.0338040001,177795003.72349,1.171342,177620823.95571598,177800173.699423,177800942.829263,176069201.610623,177795325.72359398,177800913.431212,173913595.151988,177752762.709945,177801050.911376,177801050.095712,177800933.52310902,177800633.229716,177797989.472947,177770541.117883,174063516.92398798,176992665.765842,177671827.012393,173672764.548375,176588754.307156,177800971.095712,177766970.27884498,177801051.0,18.0,0.00020833,18.0,2768.881702,195.46565011,24.131427,0.6413707657589549
774,2019-10-05,3.0,242.0,1824.0,3146.0,66.0,1155.0,2769.0,4.0,492.0,59611.0,14060.0,13861.0,2948.0,630.0,5.0,1368.0,135.0,2236.0,283.0,3.0,1614335081.0,0.0,0.990263092487,144085.13058678,,,,,,3.2207658e-05,177795003.72349,2048025.1317369998,256748.86769400002,2082644.344264,84524546.745213,1840349.425264,177795003.72349,177795003.72349,177795003.72349,1801126.00785,1883780.510721,177795003.72349,1.171334,177621440.955715,177800173.514622,177800942.82926202,176069818.610622,177795325.538793,177800913.43121102,173914212.15198702,177752762.52514398,177801050.911375,177801050.09571102,177800933.523108,177800633.044915,177797989.288146,177770540.933082,174064133.923987,176993282.76584098,177672444.01239198,173673381.548374,176589371.307155,177800971.09571102,177767076.881136,177801051.0,2.0,2.315e-05,2.0,1233.999999,616.9999995000001,616.9999995000001,0.6411850987394669
775,2019-10-06,18.0,242.0,1825.0,3155.0,66.0,1156.0,2776.0,4.0,493.0,59623.0,14069.0,13870.0,2957.0,631.0,5.0,1369.0,135.0,2237.0,283.0,3.0,1614335081.0,0.0,0.9902623760189999,242734.51826141,,,,,,3.2220516e-05,177795003.72349,2047313.819457,240912.176048,2082643.333264,84524545.964775,1840437.3251450001,177795003.72349,177795003.72349,177795003.72349,1801284.876238,1883857.8367150002,177795003.72349,1.171334,177621313.567034,177800171.230099,177800942.82924598,176069691.221941,177795323.25427,177800913.147881,173914084.763306,177752831.75933897,177801050.911359,177801050.095695,177800933.523092,177800630.76039198,177797987.003623,177770610.167277,174064006.535306,176993155.37716,177672316.62371102,173673481.496384,176589243.918474,177800971.015695,177767039.328239,177801051.0,41.0,0.00047454,41.0,732.4918279999998,19.49353944,29.855607,0.6371918388437029
776,2019-10-07,15.0,242.0,1825.0,3155.0,66.0,1156.0,2776.0,4.0,493.0,59625.0,14070.0,13871.0,2957.0,631.0,5.0,1369.0,135.0,2237.0,283.0,3.0,1614335081.0,0.0,0.9902708980220001,26593.32685874,,,,,,3.2242009e-05,177795003.72349,2046512.465302,253400.83247199998,2081763.333164,84524545.964633,1840280.975139,177795003.72349,177795003.72349,177795003.72349,1799091.461357,1883829.6524490002,177795003.72349,1.170839,177621397.926476,177800171.220097,177800942.819244,176071206.442993,177795319.433712,177800913.137879,173915599.984358,177752827.938781,177801050.91135702,177801050.095693,177800933.51308998,177800630.75039,177797983.183065,177770606.346719,174065521.756358,176992526.736602,177672400.98315302,173676115.666383,176589045.957002,177800971.005693,177767035.507681,177801051.0,18.0,0.00020833,18.0,6685.927336000002,455.46818533,274.25,0.6347721956208741
777,2019-10-08,14.0,242.0,1823.0,3157.0,66.0,1155.0,2776.0,4.0,492.0,59627.0,14072.0,13873.0,2957.0,630.0,5.0,1369.0,135.0,2235.0,282.0,3.0,1614335081.0,0.0,0.9902903809620001,49001.80551266,,,,,,3.223176e-05,177795003.72349,2046508.7146169997,259429.698723,2081763.333164,84524544.464446,1841776.5173650002,177795003.72349,177795003.72349,177795003.72349,1808879.318943,1884994.2890150002,177795003.72349,1.170839,177622905.113705,177800169.99178702,177800942.819244,176074670.530232,177795321.25204098,177800913.089809,173919064.071597,177752829.75711,177801050.91135702,177801050.095693,177800933.46502,177800629.52208,177797998.79794398,177770608.165048,174068985.843597,176994187.323841,177672402.801482,173679582.033622,176592510.04424098,177800970.985693,177767144.113102,177801051.0,12.0,0.00013889,12.0,3628.459179,578.45220067,78.93361949999999,0.6341466543500803
