,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
245,2018-04-30,11111,1354,138210,185349,198,53641,175446,67,11617,490490,488224,488077,426501,175446,11617,185349,53641,256908,138210,1354,133241.0,1156.0,174430.0,10226.0,66.0,184638.0,49044.0,179.0,1614334997,9190475235.675314,1.04913037,1.04913037,9190475235.72182,9190475235.72182,8760088848.281687,0,0.0,0.9277201264180001,113.48816209,167.20703965346294,113.48816209,167.207039653463,9.95855197574518e-06,0.0919047523572182,171.45020021321292,0.003725302078,99999999999.494,99720348235.19812,12237178977.317379,99999999999.494,99999999999.494,18300472139.72854,99999999999.494,99999999999.494,99999999999.494,13780757948.332563,37538800495.46724,99999999999.494,100.0,95659695130.69777,99980535984.51077,99999668484.93118,92772012641.84157,99637421928.50371,99999170515.06537,89369402735.8029,98350175143.5247,99999999999.88768,99999999999.19417,99999996295.0608,99999948874.62749,99999668484.93118,99999170515.06537,98350175143.5247,99637421928.50371,99980535984.51077,95659695130.69777,99999661343.27095,99999067482.05057,99975453340.36142,95456916187.70744,98207351272.49706,89263392506.21138,99590148136.21616,92577697468.762,91209792929.30316,99590202535.01416,97328502197.70439,100000000000,100000000000,13133,0.15200231,16532,881149171.5019852,80981796.39665793,72868.32549367,6696.945409180911,8029.0,737.903256676105,6.023590140767577,0.15440737273049798,0.08567132923063862
246,2018-05-01,77747,1360,138864,257561,201,53686,176975,67,11576,562748,560443,560301,498725,176975,11576,257561,53686,329137,138864,1360,133960.0,1170.0,175326.0,10227.0,67.0,255836.0,49172.0,181.0,1614334997,9235015677.337961,1.0541286,1.0541286,9235015677.384691,9235015677.384691,8760805534.632551,0,0.0,0.927639207371,65.91619861,165.08714728347573,65.91619861,165.08714728347573,1.0179501643197664e-05,0.0923501567738469,188.25277231730743,0.0037795127020000003,99999999999.494,99721258247.54393,12168094852.097134,99999999999.494,99999999999.494,18320083343.1832,99999999999.494,99999999999.494,99999999999.494,13614588809.80527,37502301224.27064,99999999999.494,100.0,95658689482.69571,99976898978.37898,99999668407.8512,92763920737.1016,99631506460.32904,99995711123.5173,89321369510.2856,98341456030.13513,99999999999.88762,99999999999.22926,99999996295.10934,99999948877.96573,99999668407.8512,99995711123.5173,98341456030.13513,99631506460.32904,99976898978.37898,95658689482.69571,99999651127.25487,99995544854.00967,99971889608.2937,95464285089.02817,98203184817.55457,89321369510.2856,99585155206.28764,92559045796.39085,91154213843.15381,99657042859.09833,97497632286.0833,100000000000,100000000000,9589,0.1109838,81027,1517077776.2535381,140102370.47513327,21790.68985861,2012.3736246529086,49.0,4.525157681918498,6.041246483039306,0.15436790875230258,0.08422112874457166
247,2018-05-02,124493,1367,138992,374714,204,53367,178346,67,11521,680177,677601,677456,615884,178346,11521,374714,53367,446295,138992,1367,133479.0,1157.0,175511.0,9991.0,66.0,368582.0,48373.0,182.0,1614334997,9086792458.793653,1.03349042,1.03349042,9086792458.83963,9086792458.83963,8792333484.966843,0,0.0,0.927636828544,66.93115951,160.9131118868006,66.93115951,160.9131118868006,9.872518954208792e-06,0.0908679245883963,157.31430405566127,0.00384740035,99999999999.494,99722830342.27933,12691716751.267427,99999999999.494,99999999999.494,18794791809.731804,99999999999.494,99999999999.494,99999999999.494,14430608850.931488,37487624130.33865,99999999999.494,100.0,95676574600.7907,99970982765.8218,99999668424.32632,92763682854.39853,99623944656.31604,99990009116.8139,89216647645.79597,98344939795.9004,99999999999.88818,99999999999.21239,99999996295.19025,99999948878.70738,99999668424.32632,99990009116.8139,98344939795.9004,99623944656.31604,99970982765.8218,95676574600.7907,99999604337.13705,99989722873.17624,99965308641.55676,95460238417.01056,98186819460.63104,89114878066.79597,99572337313.33199,92537838578.68776,91086017962.8537,99748347784.40428,97742711826.3803,100000000000,100000000000,9697,0.1122338,127034,1494072428.0604074,135763260.7225952,13249.01816677,1203.9107836483488,47.0,4.270792455654625,6.058077240777275,0.15434973470036426,0.08388609316982706
248,2018-05-03,45552,1375,139526,415107,210,53418,179505,65,11548,720649,718009,717860,656285,179505,11548,415107,53418,486689,139526,1375,132498.0,1112.0,175823.0,9605.0,64.0,407864.0,47225.0,179.0,1614334997,8620497592.584541,0.98572909,0.98572909,8620497592.628159,8620497592.628159,8745300952.942507,0,0.0,0.92780800356,75.45859442,151.73804999296445,75.45859442,151.73804999296445,8.840901128321461e-06,0.0862049759262816,147.63321973841317,0.003883763913,99999999999.494,99720440834.0348,13257470125.800907,99999999999.494,99999999999.494,18768839508.249043,99999999999.494,99999999999.494,99999999999.494,14299042724.923002,37447188099.9122,99999999999.494,100.0,95673450044.52995,99968878365.9209,99999668420.83076,92780800356.04964,99620144650.39886,99988069154.48657,88582639711.08818,98341976307.5917,99999999999.8904,99999999999.19943,99999996295.01724,99999948877.10713,99999668420.83076,99988069154.48657,98341976307.5917,99620144650.39886,99968878365.9209,95673450044.52995,99999592666.95482,99987691660.60297,99961493953.93636,95397007267.81482,98137202219.04875,88469044444.04584,99555030836.16576,92454637599.004,90903753763.62007,99770714646.51971,97805983596.07469,100000000000,100000000000,8678,0.10043981,48292,1325230091.5977988,114241428.14297217,29906.00677586,2578.046594164225,54.0,4.655068700019206,6.072519449569475,0.15438436197896205,0.08489476470265382
249,2018-05-04,19957,1365,139900,430941,212,53386,180214,65,11492,736520,733857,733706,672125,180214,11492,430941,53386,502531,139900,1365,133044.0,1117.0,176442.0,9623.0,65.0,423266.0,47338.0,182.0,1614334997,8684744584.459812,0.99222507,0.99222507,8684744584.50376,8684744584.50376,8752796999.326174,0,0.0,0.928157237715,122.85096090000002,151.26435546139368,122.85096090000002,151.26435546139368,8.956444684121086e-06,0.0868474458450376,190.04706348137591,0.003906839637,99999999999.494,99721150000.31703,12906761455.002548,99999999999.494,99999999999.494,18782318124.88823,99999999999.494,99999999999.494,99999999999.494,14236946501.573862,37418186300.746376,99999999999.494,100.0,95683981843.86461,99968015847.06256,99999668402.29321,92815723771.50291,99617767800.84875,99987323512.83667,88560889218.70955,98338799976.0072,99999999999.88885,99999999999.1857,99999996294.93262,99999948879.1934,99999668402.29321,99987323512.83667,98338799976.0072,99617767800.84875,99968015847.06256,95683981843.86461,99999588109.41727,99986937659.85603,99960832931.08585,95424418011.07872,98142427685.19792,88560889218.70955,99554350995.26927,92499583556.97902,90896421542.12897,99778285121.51382,97836674832.26312,100000000000,100000000000,6927,0.08017361,22257,813994447.1848371,70693338.67004646,42301.89789685,3673.8117867389897,66.0,5.731931425772482,6.081934582984376,0.1542972864113384,0.07789696099705992
250,2018-05-05,119428,1363,140302,544671,212,53421,181774,65,11485,850237,847555,847409,785837,181774,11485,544671,53421,616262,140302,1363,133329.0,1114.0,176980.0,9593.0,65.0,533841.0,47304.0,182.0,1614334997,8658205104.786219,0.98952524,0.98952524,8658205104.83003,8658205104.83003,8749857804.386702,0,0.0,0.928167898626,359.48585236,150.36854488454392,359.48585236,150.36854488454392,8.838577696783145e-06,0.0865820510483003,122.07905684199457,0.003972881223,99999999999.494,99724305931.5783,12132640963.502396,99999999999.494,99999999999.494,18794628211.39676,99999999999.494,99999999999.494,99999999999.494,14150873961.038975,37413430519.32446,99999999999.494,100.0,95683423578.25047,99962313794.5071,99999668451.68417,92816789862.6144,99610671800.3416,99981783751.85667,88567703779.13972,98330536690.3452,99999999999.8889,99999999999.20326,99999996295.25908,99999948890.13477,99999668451.68417,99981783751.85667,98330536690.3452,99610671800.3416,99962313794.5071,95683423578.25047,99999555014.51619,99981295558.97383,99954998394.87823,95422542305.59407,98131600448.49779,88567703779.13972,99546468739.11496,92500627342.53091,90906602610.82152,99830643297.74585,97996435798.6504,100000000000,100000000000,7661,0.08866898,121115,278175064.03728104,24084967.594840065,3297.51072869,285.50524224375556,47.0,4.069356399270114,6.0859283631034256,0.15398599875499944,0.06509655887730938
251,2018-05-06,236549,1363,140579,772628,213,53419,184203,65,11417,1078846,1075501,1075359,1013786,184203,11417,772628,53419,844214,140579,1363,132763.0,1081.0,177218.0,9298.0,63.0,755372.0,46509.0,180.0,1614334997,8401817099.574675,0.96359617,0.96359617,8401817099.61719,8401817099.61719,8719230455.021927,0,0.0,0.92824220302,344.02410143,145.49786069224442,344.02410143,145.49786069224442,8.7563742337656e-06,0.0840181709961719,131.60102431248956,0.004088864393,99999999999.494,99722402650.99171,12378509410.078669,99999999999.494,99999999999.494,17844428111.204403,99999999999.494,99999999999.494,99999999999.494,13982373162.780258,37409591422.70282,99999999999.494,100.0,95684292060.53407,99950909199.14525,99999668472.43976,92824220301.95401,99598253518.83427,99970650096.73508,88552094189.10036,98316891465.80777,99999999999.88937,99999999999.2271,99999996295.20332,99999948892.21458,99999668472.43976,99970650096.73508,98316891465.80777,99598253518.83427,99950909199.14525,95684292060.53407,99999487518.9854,99969939424.26025,99942607629.34067,95385155799.40456,98091263003.8751,88335855409.3333,99524795689.27666,92474070442.81102,90892220786.7489,99897693666.4789,98253804116.47536,100000000000,100000000000,9632,0.11148148,238355,290677308.90275705,24422175.84409892,1637.74747805,137.60054765935416,46.0,3.864835865823907,6.089832016104734,0.15402985520004264,0.06333026234695588
252,2018-05-07,4179,1365,141050,773802,211,53606,184805,65,11486,1080195,1076711,1076569,1014993,184805,11486,773802,53606,845406,141050,1365,132533.0,1056.0,177620.0,9168.0,65.0,748264.0,46216.0,175.0,1614334997,8247355542.86424,0.94751084,0.94751084,8247355542.905971,8247355542.905971,8704233465.722622,0,0.0,0.9279012829369999,122.31947958,141.86425685048928,122.31947958,141.86425685048928,8.830607595909688e-06,0.0824735554290597,124.12276707403015,0.0041009414000000004,99999999999.494,99722118466.40863,12531963886.640036,99999999999.494,99999999999.494,17286018501.436012,99999999999.494,99999999999.494,99999999999.494,14099795637.376247,37385508043.84614,99999999999.494,100.0,95664437978.01344,99950820672.34079,99999668410.74178,92790128293.66698,99597106535.13696,99970623441.5497,88612805395.92723,98312910139.35703,99999999999.88768,99999999999.2224,99999996295.02817,99999948884.46637,99999668410.74178,99970623441.5497,98312910139.35703,99597106535.13696,99950820672.34079,95664437978.01344,99999388122.1421,99969888977.59773,99941681828.43648,95333873470.70828,98063607023.01692,88612805395.92723,99517919566.19954,92403610168.91452,90902481606.6619,99896878852.13805,98244140938.26732,100000000000,100000000000,4098,0.04743056,4975,817531274.1717153,67424710.85539079,177955.13527292,14676.592712816986,3419.0,281.9770860119551,6.098685284084562,0.15402869368690408,0.06385692493038808
253,2018-05-08,3798,1358,141421,774075,210,53678,185306,65,11470,1080636,1077011,1076868,1015288,185306,11470,774075,53678,845689,141421,1358,132976.0,1053.0,178160.0,9193.0,65.0,748543.0,46364.0,174.0,1614334997,8280806072.573547,0.95085615,0.95085615,8280806072.61545,8280806072.61545,8708789486.818727,0,0.0,0.9280060409700001,355.7917521,142.15238287749892,355.7917521,142.15238287749898,8.988790507720705e-06,0.0828080607261545,120.80054381734999,0.004115237881,99999999999.494,99721828430.23384,11889163336.972845,99999999999.494,99999999999.494,16995504852.193727,99999999999.494,99999999999.494,99999999999.494,13684088651.774172,37356509606.593216,99999999999.494,100.0,95662511968.43808,99950776486.32812,99999668360.53113,92800604097.02457,99595713052.53352,99970638213.10048,88624542879.55942,98308086271.82063,99999999999.88676,99999999999.21222,99999996294.75217,99999948877.21057,99999668360.53113,99970638213.10048,98308086271.82063,99595713052.53352,99950776486.32812,95662511968.43808,99999388138.03145,99969908608.0687,99941728366.19052,95336373755.42717,98063727442.02295,88624542879.55942,99517474972.23372,92414352330.9396,90917527247.4658,99896087918.88136,98241452651.92776,100000000000,100000000000,4715,0.05457176,4752,281063288.877524,23274305.89326271,75321.89633681,6237.260165867675,7407.77415,613.4234116588374,6.102264580598487,0.15397833041106174,0.06397888102613034
254,2018-05-09,4083,1356,141655,774368,209,53562,185714,66,11455,1081017,1077338,1077192,1015610,185714,11455,774368,53562,845990,141655,1356,132303.0,1023.0,178316.0,8927.0,65.0,748809.0,45551.0,173.0,1614334997,8007031117.362984,0.92270472,0.92270472,8007031117.4035,8007031117.4035,8677782721.326582,0,0.0,0.928068644945,306.97734262,136.87410183555238,306.97734262,136.87410183555238,8.616156993297474e-06,0.08007031117403501,125.70469681732928,0.004131181661,99999999999.494,99722058147.62016,11900835912.262476,99999999999.494,99999999999.494,16999034141.440262,99999999999.494,99999999999.494,99999999999.494,13663662452.646582,37356853857.81829,99999999999.494,100.0,95664660663.6876,99950703509.40207,99999668307.88412,92806864494.53001,99594134947.89725,99970646720.5283,88742378264.42383,98309010630.78925,99999999999.88657,99999999999.19806,99999996294.65747,99999948864.01817,99999668307.88412,99970646720.5283,98309010630.78925,99594134947.89725,99950703509.40207,95664660663.6876,99999387803.90147,99969886383.71594,99940545515.29292,95303976246.13155,98033741935.2763,88632135842.38943,99507336785.4618,92420088300.3005,90950032973.7227,99895619673.6822,98244300398.58105,100000000000,100000000000,5406,0.06256944,5481,325756940.717331,26083459.610338356,80900.61558294,6477.737463896991,10315.010395000001,825.9260920910557,6.106698743338589,0.15364444149394813,0.06312816874740916
255,2018-05-10,4507,1359,141904,774650,210,53495,186152,66,11441,1081390,1077656,1077510,1015924,186152,11441,774650,53495,846285,141904,1359,130099.0,951.0,178114.0,8379.0,64.0,740831.0,43685.0,163.0,1614334997,7357823506.58225,0.8554755999999999,0.8554755999999999,7357823506.61948,7357823506.61948,8600857281.306122,0,0.0,0.928047955851,244.39699359999997,125.58947332774912,244.39699359999997,125.58947332774912,8.141409314462787e-06,0.0735782350661948,100.29893666935455,0.0041446981229999996,99999999999.494,99721318488.3196,11886923354.594759,99999999999.494,99999999999.494,16921428398.146725,99999999999.494,99999999999.494,99999999999.494,13359660713.652754,37372586509.90504,99999999999.494,100.0,95666637174.89021,99950624937.30316,99999668247.23116,92804795585.09326,99592799052.75983,99970655870.96767,88716411273.30858,98309221556.54767,99999999999.8859,99999999999.19742,99999996294.3641,99999948852.9116,99999668247.23116,99970655870.96767,98309221556.54767,99592799052.75983,99950624937.30316,95666637174.89021,99999280348.8052,99969811736.16423,99937284745.30704,95208061305.31749,97964154270.51295,88463272365.30899,99482607844.85004,92273706784.13828,90922841799.46332,99895131808.97235,98246225686.06793,100000000000,100000000000,6206,0.0718287,6314,409170336.041182,30106031.167352006,80516.17348342,5924.237939193598,12207.7,898.2210202175862,6.111782534532331,0.15379425686711462,0.0663090166111811
256,2018-05-11,4091,1366,142292,775034,211,53583,186686,66,11483,1081849,1078071,1077923,1016336,186686,11483,775034,53583,846675,142292,1366,126710.0,866.0,177608.0,7589.0,61.0,724877.0,41038.0,151.0,1614334997,6533823483.659058,0.76941011,0.76941011,6533823483.692121,6533823483.692121,8491990693.846552,0,0.0,0.9279702038590001,167.06292882,111.08968562772795,167.06292882,111.08968562772795,7.760107865192984e-06,0.0653382348369212,80.76676222291145,0.004159392844,99999999999.494,99723602353.47087,12526818331.607271,99999999999.494,99999999999.494,16925637769.311441,99999999999.494,99999999999.494,99999999999.494,12881792934.282848,37366945906.14386,99999999999.494,100.0,95651193345.89938,99950564894.00592,99999668210.18492,92797020385.91664,99591384460.20273,99970665002.16472,88688794391.01767,98305983091.52504,99999999999.88596,99999999999.18819,99999996294.25037,99999948837.27676,99999668210.18492,99970665002.16472,98305983091.52504,99591384460.20273,99950564894.00592,95651193345.89938,99999043276.3235,99969669887.73676,99931768819.85385,95060600253.77257,97840258038.40355,88030637246.33481,99441677865.88704,92078396503.66486,90896856864.22972,99894260307.38477,98239227480.21411,100000000000,100000000000,6321,0.07315972,6432,598576839.9107553,39109954.13403111,123122.61541317,8044.614359601635,20000.0,1306.7646967384242,6.1197017811557055,0.15402392566908835,0.07089467747825823
257,2018-05-12,3237,1362,142470,775176,208,53540,186954,66,11454,1082031,1078236,1078085,1016497,186954,11454,775176,53540,846826,142470,1362,128027.0,896.0,178248.0,7891.0,60.0,733308.0,41912.0,154.0,1614334997,6748549655.246694,0.79228979,0.79228979,6748549655.28084,6748549655.28084,8517779408.613893,0,0.0,0.92786571326,210.94815324,114.34445567421145,210.94815324,114.34445567421145,7.952779142857635e-06,0.0674854965528084,68.43904188505378,0.00416867477,99999999999.494,99724124335.7873,12427983244.690563,99999999999.494,99999999999.494,16929618105.027403,99999999999.494,99999999999.494,99999999999.494,12810454054.886412,37333695667.84578,99999999999.494,100.0,95657385625.63023,99950525532.00298,99999668172.24707,92786571326.01457,99590458544.29082,99970671698.46223,88688357592.48787,98306212526.68019,99999999999.88521,99999999999.17604,99999996294.11665,99999948831.31161,99999668172.24707,99970671698.46223,98306212526.68019,99590458544.29082,99950525532.00298,95657385625.63023,99999167577.5425,99969733119.84358,99933461521.94447,95117536264.928,97889844143.6504,87910816106.85194,99454618241.52696,92153968344.55058,90943583457.72556,99893925843.13585,98242601858.12596,100000000000,100000000000,4869,0.05635417,4962,474050132.530538,31991508.58474798,128786.39107262,8691.21355077993,16232.1839,1095.4369906280021,6.126092161880728,0.15373723477921608,0.06918742913416788
258,2018-05-13,3572,1360,142771,775510,209,53566,187405,66,11460,1082434,1078599,1078446,1016852,187405,11460,775510,53566,847172,142771,1360,130979.0,957.0,179344.0,8444.0,63.0,741702.0,43788.0,164.0,1614334997,7396158548.537602,0.86078729,0.86078729,7396158548.575029,7396158548.575029,8592318534.47266,0,0.0,0.92792467794,228.37550266,124.96903544549973,228.37550266,124.96903544549977,8.505405369204139e-06,0.0739615854857503,87.81695804164762,0.004179391302,99999999999.494,99723971501.9608,11805999781.947445,99999999999.494,99999999999.494,16618955464.116802,99999999999.494,99999999999.494,99999999999.494,12893779214.975595,37314057635.799965,99999999999.494,100.0,95648781997.90004,99950451811.95464,99999668130.99313,92792467793.97607,99589410482.09251,99970677723.70264,88718084332.6399,98305273636.1169,99999999999.88348,99999999999.16333,99999996293.91396,99999948825.93256,99999668130.99313,99970677723.70264,98305273636.1169,99589410482.09251,99950451811.95464,95648781997.90004,99999280383.17389,99969831057.54993,99937155591.00131,95197170221.84883,97966129069.38844,88376322054.05484,99479866545.79608,92284463467.174,90933506938.49072,99893307101.78294,98241463467.98842,100000000000,100000000000,5235,0.06059028,5318,437875336.163686,32385954.107772112,113742.37373237,8412.566298158843,14100.425127,1042.889798416032,6.132140981315818,0.15350234112989894,0.07015705587589935
259,2018-05-14,3936,1364,143241,776056,207,53668,188051,67,11477,1083041,1079159,1079004,1017409,188051,11477,776056,53668,847730,143241,1364,130051.0,921.0,179706.0,8166.0,61.0,734195.0,42951.0,158.0,1614334997,7077257344.533598,0.82743717,0.82743717,7077257344.569409,7077257344.569409,8553226293.158872,0,0.0,0.9277006060359999,191.62629556,118.9248219653415,191.62629556,118.9248219653415,8.161915354359362e-06,0.0707725734456941,75.10748382415046,0.00419591405,99999999999.494,99723867321.61748,12007878030.640535,99999999999.494,99999999999.494,16207911194.843285,99999999999.494,99999999999.494,99999999999.494,13015796034.353168,37306086341.6449,99999999999.494,100.0,95640697848.07236,99950361993.3908,99999668081.23596,92770060603.58208,99587810872.0722,99970683741.33742,88923874928.858,98300766818.70787,99999999999.88222,99999999999.15764,99999996293.92046,99999948827.44064,99999668081.23596,99970683741.33742,98300766818.70787,99587810872.0722,99950361993.3908,95640697848.07236,99999167610.66846,99969797905.65475,99935139452.34776,95133877033.80861,97920797317.12926,88231170179.3841,99465368146.89496,92204206688.08057,90959817643.85208,99892274670.18716,98235836816.5968,100000000000,100000000000,5696,0.06592593,5795,521849048.46362096,36932600.109957196,126071.40983511,8922.398111957524,13992.53731,990.28787446359,6.139446819515761,0.15344445001509022,0.0711447845874392
260,2018-05-15,3637,1364,143556,776422,204,53679,188521,67,11450,1083479,1079559,1079400,1017805,188521,11450,776422,53679,848112,143556,1364,128969.0,898.0,179771.0,7887.0,61.0,734557.0,41994.0,153.0,1614334997,6755081716.759329,0.79393138,0.79393138,6755081716.79351,6755081716.79351,8508394903.713088,0,0.0,0.927626872176,117.09186586,113.1964788910821,117.09186586,113.1964788910821,7.957955853082486e-06,0.0675508171679351,56.33648218705361,0.004208523970000001,99999999999.494,99723666212.5893,12350808457.663836,99999999999.494,99999999999.494,16164758660.835838,99999999999.494,99999999999.494,99999999999.494,13246307318.149078,37321189137.07313,99999999999.494,100.0,95647970150.90256,99950289198.56253,99999668049.44504,92762687217.56227,99586568995.87785,99970689313.40938,89019606871.67343,98298365213.34941,99999999999.88062,99999999999.14384,99999996293.9098,99999948824.87914,99999668049.44504,99970689313.40938,98298365213.34941,99586568995.87785,99950289198.56253,95647970150.90256,99999167520.14105,99969745274.70627,99933060400.02658,95107584510.66989,97882100463.17639,88287324771.96161,99450211196.73521,92159969485.16183,91000672858.24686,99891626313.04936,98236580581.9744,100000000000,100000000000,4761,0.05510417,4834,854030288.6262571,57690443.88287112,211557.78230775,14290.901073124636,12431.464867,839.7556103603256,6.149673522712519,0.1534047958424338,0.07151102802359814
261,2018-05-16,3495,1362,143817,776738,208,53659,188937,67,11444,1083894,1079905,1079743,1018144,188937,11444,776738,53659,848441,143817,1362,130599.0,925.0,180596.0,8163.0,62.0,734885.0,42944.0,158.0,1614334997,7094615363.320441,0.82984659,0.82984659,7094615363.35634,7094615363.35634,8549309560.323873,0,0.0,0.927872175866,191.77654919999998,119.21016771872105,191.77654919999998,119.21016771872105,8.519239987130206e-06,0.0709461536335634,72.20165653240501,0.0042212599259999995,99999999999.494,99725701363.5279,12285450467.676771,99999999999.494,99999999999.494,16152194988.48664,99999999999.494,99999999999.494,99999999999.494,13237020194.627972,37322442413.50463,99999999999.494,100.0,95644282810.97125,99950217697.22285,99999667999.56355,92787217586.581,99585309344.34903,99970695732.05344,88967277832.98164,98299372868.22003,99999999999.88109,99999999999.13185,99999996293.66783,99999948818.7677,99999667999.56355,99970695732.05344,98299372868.22003,99585309344.34903,99950217697.22285,95644282810.97125,99999167642.43443,99969810827.93657,99934975659.10399,95145361396.5464,97923179134.05011,88378847370.80899,99463093335.09038,92206995102.7288,90962283259.87956,99891076761.69218,98238597695.1984,100000000000,100000000000,5065,0.05862269,5140,521440188.6786219,36994175.7367078,120923.08498316,8579.027765059713,14640.151665000001,1038.662449243759,6.155888969280652,0.15323617615066565,0.07077115722720617
262,2018-05-17,3246,1351,143799,776781,204,53413,189063,68,11385,1084025,1079979,1079817,1018214,189063,11385,776781,53413,848499,143799,1351,128272.0,868.0,179971.0,7614.0,59.0,726648.0,41006.0,147.0,1614334997,6617103202.036536,0.77829773,0.77829773,6617103202.070021,6617103202.070021,8502020379.736997,0,0.0,0.928150112187,103.85309866,110.67581991815315,103.85309866,110.67581991815315,8.219476869992212e-06,0.0661710320207002,57.39407941719008,0.004231961427,99999999999.494,99730472856.8696,12588775773.00742,99999999999.494,99999999999.494,16452612689.790604,99999999999.494,99999999999.494,99999999999.494,13654428834.672407,37339433423.618484,99999999999.494,100.0,95664067055.49292,99950143960.92253,99999667940.37047,92815011218.69193,99584210967.20404,99970700902.59665,89354857349.40073,98304337163.91281,99999999999.88016,99999999999.1309,99999996293.49556,99999948810.8236,99999667940.37047,99970700902.59665,98304337163.91281,99584210967.20404,99950143960.92253,95664067055.49292,99999043381.49268,99969705787.61096,99931526444.38448,95095746099.01228,97855808576.09462,88224549111.3845,99437145636.99606,92137112895.2356,91144305480.31114,99891147271.30942,98249721777.6818,100000000000,100000000000,4305,0.04982639,4367,962898568.185716,63715991.98810339,244046.29045429997,16148.794900184586,13210.6106,874.1597370256014,6.16654647078479,0.15338113852827487,0.07255963685553615
263,2018-05-18,2994,1348,143921,776906,201,53372,189293,68,11375,1084234,1080134,1079969,1018357,189293,11375,776906,53372,848636,143921,1348,129707.0,898.0,180626.0,7933.0,59.0,735054.0,42111.0,147.0,1614334998,6886266993.522285,0.80660233,0.80660233,6886266993.55713,6886266993.55713,8537375475.879805,0,0.0,0.9281260809530001,206.94196176,114.81307436741345,206.94196176,114.81307436741345,8.364137836950661e-06,0.0688626699355713,45.939397337830755,0.004238299255,99999999999.494,99734232349.55264,12679892339.357119,99999999999.494,99999999999.494,16474261722.770054,99999999999.494,99999999999.494,99999999999.494,13690932537.160255,37348751327.938126,99999999999.494,100.0,95669457534.39629,99950103283.83348,99999667898.9004,92812608095.2644,99583580119.21292,99970707349.55464,89431119458.10931,98305050092.76697,99999999999.8796,99999999999.12102,99999996292.91063,99999948807.30623,99999667898.9004,99970707349.55464,98305050092.76697,99583580119.21292,99950103283.83348,95669457534.39629,99999167544.51553,99969776388.73393,99933449853.59473,95150497453.00204,97905636801.4466,88289884327.4988,99453557527.06848,92174491148.12234,91211933591.11703,99890924345.71777,98251646636.2092,100000000000,100000000000,4178,0.04835648,4219,483227273.724489,33276320.254355457,140369.54136499,9666.22139602483,12607.3,868.172338678728,6.172468661734982,0.15335166927434946,0.07023156624665858
