,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
115,2019-04-29,43,205,361,364,120,346,364,70,287,371,368,368,366,364,287,364,346,366,361,205,,,,,,,,,1614334997.0,,,,0.0,0,,0.996571761059,3887.72050817,,,,,,9.58749e-07,100000000000,100000000000.0,600612246.1552815,100000000000.0,100000000000.0,18685782111.04295,100000000000,100000000000,100000000000,1218213348.6606562,19031229727.33366,100000000000,100.0,99962907823.7539,99999998547.35269,99999999989.37267,99657176105.90666,99999931568.76305,99999999989.37267,98047510513.58331,99997479399.22357,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.87263,99999999989.37267,99999999989.37267,99997479399.22357,99999931568.76305,99999998547.35269,99962907823.7539,,,,,,,,,99357624271.31035,91874166869.7405,71375572872.0,100000000000,58,0.0006712999999999999,58,25722013.655522473,,465708.76387464,,61477.601506470535,,1.0418258762040074,,
116,2019-04-30,33,206,360,363,120,344,363,70,286,370,367,367,365,363,286,363,344,365,360,206,,,,,,,,,1614334997.0,,,,0.0,0,,0.996606410337,7350.14639911,,,,,,9.72759e-07,100000000000,100000000000.0,804352502.5934284,100000000000.0,100000000000.0,18690078193.127705,100000000000,100000000000,100000000000,1195300063.1442664,19031478727.33366,100000000000,100.0,99964415387.56276,99999998547.35269,99999999989.37267,99660641033.72366,99999930568.76299,99999999989.37267,98050946566.11452,99997523863.73415,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.87263,99999999989.37267,99999999989.37267,99997523863.73415,99999930568.76299,99999998547.35269,99964415387.56276,,,,,,,,,99361060323.84158,91877603922.27174,71375572872.0,100000000000,46,0.00053241,46,13605171.18572276,,296908.36593698,,56672.069099567394,,1.0419624540523382,,
117,2019-05-01,54,210,370,373,121,353,373,70,294,381,377,377,375,373,294,373,353,375,370,210,,,,,,,,,1614334997.0,,,,0.0,0,,0.996450434522,1751.11109567,,,,,,1.0272390000000001e-06,100000000000,100000000000.0,17744886418.859386,100000000000.0,100000000000.0,18728345538.127705,100000000000,100000000000,100000000000,18128930579.186234,19069746072.33365,100000000000,100.0,99962879716.89204,99999998266.59772,99999999989.37267,99645043452.20547,99999926687.70651,99999999989.37267,98038968984.5964,99997475986.14478,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.87263,99999999989.37267,99999999989.37267,99997475986.14478,99999926687.70651,99999998266.59772,99962879716.89204,,,,,,,,,99338502813.37251,92187037348.75365,71368326872.0,100000000000,61,0.00070602,61,57106599.4882232,,989940.67240451,,51817.60147434456,,1.042566317862505,,
118,2019-05-02,30,209,374,378,121,356,378,70,295,386,382,382,380,378,295,378,356,380,374,209,,,,,,,,,1614334997.0,,,,0.0,0,,0.9964394723639999,6175.84817322,,,,,,1.150402e-06,100000000000,100000000000.0,17778812217.744003,100000000000.0,100000000000.0,18757340506.64323,100000000000,100000000000,100000000000,18129004315.52006,19098821474.333656,100000000000,100.0,99962556533.3004,99999997918.60931,99999999989.37267,99643947236.40839,99999917897.72722,99999999989.37267,98042233440.80699,99997314019.4141,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.87263,99999999989.37267,99999999989.37267,99997314019.4141,99999917897.72722,99999997918.60931,99962556533.3004,,,,,,,,,99339880128.11519,92190301804.96419,71368326872.0,100000000000,39,0.00045139,39,16192107.900852852,,594530.04557091,,84477.61565442513,,1.0427981845802776,,
119,2019-05-03,35,210,386,390,123,366,390,71,298,398,394,394,392,390,298,390,366,392,386,210,,,,,,,,,1614334997.0,,,,0.0,0,,0.9965127878579999,293.99994483,,,,,,1.244585e-06,100000000000,100000000000.0,17581569872.644104,100000000000.0,100000000000.0,19151189126.724525,100000000000,100000000000,100000000000,18521401913.12259,19495563482.33366,100000000000,100.0,99961033409.24005,99999997918.60931,99999999989.37267,99651278785.79965,99999911487.22852,99999999989.37267,98041827317.18515,99997126403.92944,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.87263,99999999989.37267,99999999989.37267,99997126403.92944,99999911487.22852,99999997918.60931,99961033409.24005,,,,,,,,,99314444004.49335,92199756327.34242,71118326872.0,100000000000,38,0.00043981,38,340136118.2523837,,9093502.13466117,,71003.10481749526,,1.046253715391449,,
120,2019-05-04,39,213,394,398,125,376,398,72,305,406,402,402,400,398,305,398,376,400,394,213,,,,,,,,,1614334997.0,,,,0.0,0,,0.9964664606170001,105.14892429,,,,,,1.278026e-06,100000000000,100000000000.0,17581391568.30335,100000000000.0,100000000000.0,19151189126.724525,100000000000,100000000000,100000000000,18335872177.97572,19495563482.33366,100000000000,100.0,99959475965.97597,99999997918.60931,99999999989.37267,99646646061.66385,99999907913.56493,99999999989.37267,98005334323.87138,99996860724.89069,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.87263,99999999989.37267,99999999989.37267,99996860724.89069,99999907913.56493,99999997918.60931,99959475965.97597,,,,,,,,,99257543734.54024,92204538518.02863,72053668409.0,100000000000,38,0.00043981,38,951032078.2890487,,25625915.97812113,,228603.97800677968,,1.0559915634631352,,
121,2019-05-05,25,215,403,407,125,384,407,72,310,415,411,411,409,407,310,407,384,409,403,215,,,,,,,,,1614334998.0,,,,0.0,0,,0.9964298604330001,12030.83814054,,,,,,1.413458e-06,100000000000,100000000000.0,16818403932.022173,100000000000.0,100000000000.0,19132643578.724518,100000000000,100000000000,100000000000,18259467956.831043,19495563482.33366,100000000000,100.0,99959223567.29742,99999997918.60931,99999999989.37267,99642986043.2705,99999898155.17844,99999999989.37267,98005262379.20633,99996753692.1109,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.87263,99999999989.37267,99999999989.37267,99996753692.1109,99999898155.17844,99999997918.60931,99959223567.29742,,,,,,,,,99253871789.87518,92454466573.36356,72053668409.0,100000000000,31,0.0003588,31,8311972.851085038,,279161.33532764,,35000.0,,1.0560781034770863,,
122,2019-05-06,41,217,413,417,125,393,417,72,317,425,421,421,419,417,317,417,393,419,413,217,,,,,,,,,1614334998.0,,,,0.0,0,,0.9963848104909999,4949.84430794,,,,,,1.552022e-06,100000000000,100000000000.0,2425456676.0149436,100000000000.0,100000000000.0,20924970922.596294,100000000000,100000000000,100000000000,20024832548.712116,21292890826.20543,100000000000,100.0,99957484080.44922,99999997918.60931,99999999989.37267,99638481049.09401,99999888172.64864,99999999989.37267,98007641445.95268,99996593664.34256,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.87263,99999999989.37267,99999999989.37267,99996593664.34256,99999888172.64864,99999997918.60931,99957484080.44922,,,,,,,,,99254250190.62158,92706945640.10992,72052668409.0,100000000000,46,0.00053241,46,20202655.634963896,,454933.26505209,,103210.4644617053,,1.0562873727790103,,
123,2019-05-07,38,221,420,424,126,400,424,73,324,433,429,429,427,424,324,424,400,426,420,221,,,,,,,,,1614334998.0,,,,0.0,0,,0.99633482775,384.42979429,,,,,,1.5132399999999998e-06,100000000000,100000000000.0,18328638622.076347,100000000000.0,100000000000.0,20924970922.596294,100000000000,100000000000,100000000000,20001609301.390053,21292890826.20543,100000000000,100.0,99956080383.2154,99999997917.93675,99999999988.70001,99633482774.96454,99999891197.23776,99999999988.70001,97994028710.51714,99996642046.10014,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.20003,99999999988.70001,99999999988.70001,99996642046.10014,99999891197.23776,99999997917.93675,99956080383.2154,,,,,,,,,99223419912.8427,92858332904.67442,71900538937.0,100000000000,50,0.0005787000000000001,49,260125519.628316,,5320360.40592178,,140041.179366929,,1.0588943493779122,,
124,2019-05-08,19,221,423,427,126,402,427,73,325,436,432,432,430,427,325,427,402,429,423,221,,,,,,,,,1614334998.0,,,,0.0,0,,0.996327860405,17632.78384227,,,,,,1.6510429999999999e-06,100000000000,100000000000.0,18310536614.278633,100000000000.0,100000000000.0,20664810329.644634,100000000000,100000000000,100000000000,19991335248.359806,21265286245.01158,100000000000,100.0,99954876779.25853,99999997917.93675,99999999988.70001,99632786040.5363,99999881289.1151,99999999988.70001,97993331976.08887,99996547254.05121,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.20003,99999999988.70001,99999999988.70001,99996547254.05121,99999881289.1151,99999997917.93675,99954876779.25853,,,,,,,,,99222723178.41441,92857636170.24614,71900538937.0,100000000000,27,0.0003125,26,5671254.232714132,,248786.8776943,,99861.79489374775,,1.0589590339661126,,
125,2019-05-09,27,221,422,426,126,401,426,73,323,435,431,431,429,426,323,426,401,428,422,221,,,,,,,,,1614334998.0,,,,0.0,0,,0.996307496517,4422.94212325,,,,,,1.6510429999999999e-06,100000000000,100000000000.0,648020076.8787326,100000000000.0,100000000000.0,20667603883.07691,100000000000,100000000000,100000000000,19413847254.775707,21265761245.011593,100000000000,100.0,99954915723.19693,99999997917.93675,99999999988.70001,99630749651.67442,99999881289.1151,99999999988.70001,97992604432.40886,99996493592.85674,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.20003,99999999988.70001,99999999988.70001,99996493592.85674,99999881289.1151,99999997917.93675,99954915723.19693,,,,,,,,,99220662634.7343,92843765748.55005,71900538937.0,100000000000,35,0.00040509,35,22609384.70671331,,654406.03851625,,39576.798447008456,,1.0591880760795933,,
126,2019-05-10,27,222,425,431,126,404,429,73,326,440,436,436,434,429,326,431,404,433,425,222,,,,,,,,,1614334998.0,,,,0.0,0,,0.996215527467,2464.68202874,,,,,,1.652429e-06,100000000000,100000000000.0,691309999.3966898,100000000000.0,100000000000.0,20684899888.87676,100000000000,100000000000,100000000000,19435823599.432114,21243543494.106747,100000000000,100.0,99953686555.61987,99999997818.29042,99999999989.05376,99621552746.70589,99999881189.4688,99999999889.05379,98009221844.30913,99996416873.36017,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.55377,99999999989.05376,99999999889.05379,99996416873.36017,99999881189.4688,99999997818.29042,99953686555.61987,,,,,,,,,99227559353.44077,93110383160.45044,71900538937.0,100000000000,30,0.00034722,30,40573185.03320597,,1361861.59925123,,152780.52258107954,,1.0595966345593688,,
127,2019-05-11,32,223,425,431,127,404,429,73,327,440,436,436,434,429,327,431,404,433,425,223,,,,,,,,,1614334998.0,,,,0.0,0,,0.996211590999,1148.38974689,,,,,,1.652429e-06,100000000000,100000000000.0,781086292.6599265,100000000000.0,100000000000.0,20734591869.731464,100000000000,100000000000,100000000000,18728019012.0128,21293615826.20542,100000000000,100.0,99954664450.54332,99999997818.29042,99999999989.05376,99621159099.86511,99999881189.4688,99999999889.05379,98008828213.6391,99996488514.82034,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.55377,99999999989.05376,99999999889.05379,99996488514.82034,99999881189.4688,99999997818.29042,99954664450.54332,,,,,,,,,99211932308.56255,93109989529.78036,71900538937.0,100000000000,38,0.00043981,38,87078450.73559663,,3187500.76120081,,21332.807434118637,,1.060807884848625,,
128,2019-05-12,68,227,436,441,130,413,440,73,331,450,445,445,443,440,331,441,413,442,436,227,,,,,,,,,1614334998.0,,,,0.0,0,,0.996232428317,812.05813385,,,,,,1.8242330000000001e-06,100000000000,100000000000.0,894056439.2881337,100000000000.0,100000000000.0,20691317869.73146,100000000000,100000000000,100000000000,18532469967.039307,21360510826.20543,100000000000,100.0,99956107842.88048,99999997909.2904,99999999990.05376,99623242831.74042,99999868836.65892,99999999980.05377,97968136297.13531,99996356846.12741,100000000000.00002,100000000000.00002,99999999999.87263,99999999999.55377,99999999990.05376,99999999980.05377,99996356846.12741,99999868836.65892,99999997909.2904,99956107842.88048,,,,,,,,,99164248449.64609,93322630946.70656,71900538937.0,100000000000,101,0.00116898,100,123143893.06793076,,1500489.8832464,,70069.56612774906,,1.0623083747318716,,
129,2019-05-13,191,222,524,529,129,482,528,73,346,546,533,532,530,528,346,529,482,530,524,222,,,,,,,,,1614334998.0,,,,0.0,0,,0.9963012414700001,1089.78237446,,,,,,3.132314e-06,100000000000,100000000000.0,826454033.7988605,100000000000.0,100000000000.0,20691381001.919025,100000000000,100000000000,100000000000,18547833142.836094,21377510726.20542,100000000000,100.0,99948753524.71548,99999997909.6069,99999999990.37025,99630124147.03616,99999770486.49188,99999999980.37025,98000017612.43103,99994062205.45738,100000000000.00002,99999999999.99759,99999999999.87025,99999999999.87025,99999999990.37025,99999999980.37025,99994062205.45738,99999770486.49188,99999997909.6069,99948753524.71548,,,,,,,,,99186129769.94177,95447510043.845,73272824507.0,100000000000,336,0.00388889,335,91761440.02981974,,333510.49729153,,44927.625091801514,,1.063425634897798,,
